iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.01102757453918457, -1, -1, -1, (0, 1))","('UNSAT', 0.011696338653564453, -1, -1, -1, (0, 1))","('UNSAT', 0.011846065521240234, -1, -1, -1, (0, 1))","('UNSAT', 0.012326717376708984, -1, -1, -1, (0, 1))","('UNSAT', 0.011567354202270508, -1, -1, -1, (0, 1))","('UNSAT', 0.011245489120483398, -1, -1, -1, (0, 1))","('UNSAT', 0.01210784912109375, -1, -1, -1, (0, 1))","('UNSAT', 0.011472702026367188, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.019094228744506836, -1, -1, -1, (1, 1))","('UNSAT', 0.020061016082763672, -1, -1, -1, (1, 1))","('UNSAT', 0.020107030868530273, -1, -1, -1, (1, 1))","('UNSAT', 0.02089524269104004, -1, -1, -1, (1, 1))","('UNSAT', 0.01976919174194336, -1, -1, -1, (1, 1))","('UNSAT', 0.019654512405395508, -1, -1, -1, (1, 1))","('UNSAT', 0.01985621452331543, -1, -1, -1, (1, 1))","('UNSAT', 0.01948380470275879, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.02323770523071289, -1, -1, -1, (2, 1))","('UNSAT', 0.02018141746520996, -1, -1, -1, (2, 1))","('UNSAT', 0.020374774932861328, -1, -1, -1, (2, 1))","('UNSAT', 0.021855831146240234, -1, -1, -1, (2, 1))","('UNSAT', 0.019557952880859375, -1, -1, -1, (2, 1))","('UNSAT', 0.01971149444580078, -1, -1, -1, (2, 1))","('UNSAT', 0.019907474517822266, -1, -1, -1, (2, 1))","('UNSAT', 0.020433902740478516, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.019629240036010742, -1, -1, -1, (3, 1))","('UNSAT', 0.019937992095947266, -1, -1, -1, (3, 1))","('UNSAT', 0.020447731018066406, -1, -1, -1, (3, 1))","('UNSAT', 0.019557952880859375, -1, -1, -1, (3, 1))","('UNSAT', 0.019648075103759766, -1, -1, -1, (3, 1))","('UNSAT', 0.019672632217407227, -1, -1, -1, (3, 1))","('UNSAT', 0.019648313522338867, -1, -1, -1, (3, 1))","('UNSAT', 0.020898103713989258, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.020546436309814453, -1, -1, -1, (4, 1))","('UNSAT', 0.019737720489501953, -1, -1, -1, (4, 1))","('UNSAT', 0.02010822296142578, -1, -1, -1, (4, 1))","('UNSAT', 0.01960897445678711, -1, -1, -1, (4, 1))","('UNSAT', 0.020879745483398438, -1, -1, -1, (4, 1))","('UNSAT', 0.019918441772460938, -1, -1, -1, (4, 1))","('UNSAT', 0.019817352294921875, -1, -1, -1, (4, 1))","('UNSAT', 0.01980900764465332, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.03023219108581543, -1, -1, -1, (1, 2))","('SAT', 0.03690004348754883, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.037105560302734375, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.03710579872131348, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.03925061225891113, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.03700995445251465, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.037784576416015625, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.036752939224243164, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))"
(2X2),"('SAT', 0.06661272048950195, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
