iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.01254582405090332, -1, -1, -1, (0, 1))","('UNSAT', 0.012167692184448242, -1, -1, -1, (0, 1))","('UNSAT', 0.012061119079589844, -1, -1, -1, (0, 1))","('UNSAT', 0.012311458587646484, -1, -1, -1, (0, 1))","('UNSAT', 0.012275218963623047, -1, -1, -1, (0, 1))","('UNSAT', 0.012403249740600586, -1, -1, -1, (0, 1))","('UNSAT', 0.012531518936157227, -1, -1, -1, (0, 1))","('UNSAT', 0.01244354248046875, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.013046026229858398, -1, -1, -1, (1, 1))","('UNSAT', 0.012449979782104492, -1, -1, -1, (1, 1))","('UNSAT', 0.012194633483886719, -1, -1, -1, (1, 1))","('UNSAT', 0.014154195785522461, -1, -1, -1, (1, 1))","('UNSAT', 0.012381553649902344, -1, -1, -1, (1, 1))","('UNSAT', 0.012288808822631836, -1, -1, -1, (1, 1))","('UNSAT', 0.012549161911010742, -1, -1, -1, (1, 1))","('UNSAT', 0.01226043701171875, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.012734651565551758, -1, -1, -1, (2, 1))","('UNSAT', 0.012387990951538086, -1, -1, -1, (2, 1))","('UNSAT', 0.012314796447753906, -1, -1, -1, (2, 1))","('UNSAT', 0.012270212173461914, -1, -1, -1, (2, 1))","('UNSAT', 0.012333393096923828, -1, -1, -1, (2, 1))","('UNSAT', 0.012568473815917969, -1, -1, -1, (2, 1))","('UNSAT', 0.012407779693603516, -1, -1, -1, (2, 1))","('UNSAT', 0.012336969375610352, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.020239830017089844, -1, -1, -1, (3, 1))","('UNSAT', 0.020046234130859375, -1, -1, -1, (3, 1))","('UNSAT', 0.0201416015625, -1, -1, -1, (3, 1))","('UNSAT', 0.020112991333007812, -1, -1, -1, (3, 1))","('UNSAT', 0.021558284759521484, -1, -1, -1, (3, 1))","('UNSAT', 0.020128965377807617, -1, -1, -1, (3, 1))","('UNSAT', 0.020416259765625, -1, -1, -1, (3, 1))","('UNSAT', 0.021164655685424805, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.02024078369140625, -1, -1, -1, (4, 1))","('UNSAT', 0.020314693450927734, -1, -1, -1, (4, 1))","('UNSAT', 0.02019333839416504, -1, -1, -1, (4, 1))","('UNSAT', 0.020457744598388672, -1, -1, -1, (4, 1))","('UNSAT', 0.021192073822021484, -1, -1, -1, (4, 1))","('UNSAT', 0.02030491828918457, -1, -1, -1, (4, 1))","('UNSAT', 0.020751476287841797, -1, -1, -1, (4, 1))","('UNSAT', 0.021718502044677734, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.014482736587524414, -1, -1, -1, (1, 2))","('UNSAT', 0.015613555908203125, -1, -1, -1, (1, 2))","('UNSAT', 0.014448404312133789, -1, -1, -1, (1, 2))","('UNSAT', 0.014409065246582031, -1, -1, -1, (1, 2))","('UNSAT', 0.014372110366821289, -1, -1, -1, (1, 2))","('UNSAT', 0.014382600784301758, -1, -1, -1, (1, 2))","('UNSAT', 0.014573335647583008, -1, -1, -1, (1, 2))","('UNSAT', 0.014326810836791992, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.0268402099609375, -1, -1, -1, (2, 2))","('UNSAT', 0.028447389602661133, -1, -1, -1, (2, 2))","('UNSAT', 0.02669382095336914, -1, -1, -1, (2, 2))","('UNSAT', 0.026836156845092773, -1, -1, -1, (2, 2))","('UNSAT', 0.026807308197021484, -1, -1, -1, (2, 2))","('UNSAT', 0.02683711051940918, -1, -1, -1, (2, 2))","('UNSAT', 0.02769756317138672, -1, -1, -1, (2, 2))","('UNSAT', 0.02659749984741211, -1, -1, -1, (2, 2))"
(3X2),"('SAT', 0.0412595272064209, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))","('SAT', 0.04132509231567383, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))","('SAT', 0.04141378402709961, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))","('SAT', 0.04129314422607422, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))","('SAT', 0.04130697250366211, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))","('SAT', 0.04147672653198242, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))","('SAT', 0.042479753494262695, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))","('SAT', 0.041075944900512695, 15.4869, 0.074107, 2.836379508153e-06, (3, 2))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
