iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.03646087646484375, 11.7325, 0.098509, 2.4193768695109997e-06, (0, 1))","('UNSAT', 0.012356042861938477, -1, -1, -1, (0, 1))","('UNSAT', 0.012211084365844727, -1, -1, -1, (0, 1))","('UNSAT', 0.012239456176757812, -1, -1, -1, (0, 1))","('UNSAT', 0.012401580810546875, -1, -1, -1, (0, 1))","('UNSAT', 0.012283086776733398, -1, -1, -1, (0, 1))","('UNSAT', 0.012163877487182617, -1, -1, -1, (0, 1))","('UNSAT', 0.013140201568603516, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02566218376159668, -1, -1, -1, (1, 1))","('UNSAT', 0.024422883987426758, -1, -1, -1, (1, 1))","('UNSAT', 0.024313926696777344, -1, -1, -1, (1, 1))","('UNSAT', 0.02481985092163086, -1, -1, -1, (1, 1))","('UNSAT', 0.024472951889038086, -1, -1, -1, (1, 1))","('UNSAT', 0.024973392486572266, -1, -1, -1, (1, 1))","('UNSAT', 0.02442646026611328, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027330875396728516, -1, -1, -1, (2, 1))","('UNSAT', 0.024078369140625, -1, -1, -1, (2, 1))","('UNSAT', 0.024565696716308594, -1, -1, -1, (2, 1))","('UNSAT', 0.02422499656677246, -1, -1, -1, (2, 1))","('UNSAT', 0.024395465850830078, -1, -1, -1, (2, 1))","('UNSAT', 0.025555133819580078, -1, -1, -1, (2, 1))","('UNSAT', 0.0240478515625, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.024140119552612305, -1, -1, -1, (3, 1))","('UNSAT', 0.025946378707885742, -1, -1, -1, (3, 1))","('UNSAT', 0.024317264556884766, -1, -1, -1, (3, 1))","('UNSAT', 0.024439334869384766, -1, -1, -1, (3, 1))","('UNSAT', 0.023970842361450195, -1, -1, -1, (3, 1))","('UNSAT', 0.024450302124023438, -1, -1, -1, (3, 1))","('UNSAT', 0.024126291275024414, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.024161100387573242, -1, -1, -1, (4, 1))","('UNSAT', 0.024666786193847656, -1, -1, -1, (4, 1))","('UNSAT', 0.024148941040039062, -1, -1, -1, (4, 1))","('UNSAT', 0.02429342269897461, -1, -1, -1, (4, 1))","('UNSAT', 0.024474620819091797, -1, -1, -1, (4, 1))","('UNSAT', 0.024413347244262695, -1, -1, -1, (4, 1))","('UNSAT', 0.02416205406188965, -1, -1, -1, (4, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.03968405723571777, 11.7325, 0.098509, 2.4193768695109997e-06, (1, 2))","('SAT', 0.0398859977722168, 11.7325, 0.098509, 2.4193768695109997e-06, (1, 2))","('SAT', 0.03971505165100098, 11.7325, 0.098509, 2.4193768695109997e-06, (1, 2))","('SAT', 0.03949713706970215, 11.7325, 0.098509, 2.4193768695109997e-06, (1, 2))","('SAT', 0.0393064022064209, 11.7325, 0.098509, 2.4193768695109997e-06, (1, 2))","('SAT', 0.039456844329833984, 11.7325, 0.098509, 2.4193768695109997e-06, (1, 2))","('SAT', 0.04150390625, 11.7325, 0.098509, 2.4193768695109997e-06, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
