iterations,1,2,3,4,5,6
(3X2),"('UNSAT', 0.0447690486907959, -1, -1, -1, (3, 2))","('UNSAT', 0.08022832870483398, -1, -1, -1, (3, 2))","('UNSAT', 0.02936697006225586, -1, -1, -1, (3, 2))","('UNSAT', 0.029204130172729492, -1, -1, -1, (3, 2))","('UNSAT', 0.027856111526489258, -1, -1, -1, (3, 2))","('UNSAT', 0.027578115463256836, -1, -1, -1, (3, 2))"
(4X2),"('UNSAT', 0.025631189346313477, -1, -1, -1, (4, 2))","('UNSAT', 0.11112356185913086, -1, -1, -1, (4, 2))","('UNSAT', 0.0377657413482666, -1, -1, -1, (4, 2))","('UNSAT', 0.03846859931945801, -1, -1, -1, (4, 2))","('UNSAT', 0.03949427604675293, -1, -1, -1, (4, 2))","('UNSAT', 0.03752899169921875, -1, -1, -1, (4, 2))"
(5X2),"('UNSAT', 0.025430679321289062, -1, -1, -1, (5, 2))","('UNSAT', 0.10757112503051758, -1, -1, -1, (5, 2))","('UNSAT', 0.08175039291381836, -1, -1, -1, (5, 2))","('UNSAT', 0.08745312690734863, -1, -1, -1, (5, 2))","('UNSAT', 0.08720207214355469, -1, -1, -1, (5, 2))","('UNSAT', 0.08494257926940918, -1, -1, -1, (5, 2))"
(6X2),"('UNSAT', 0.027250289916992188, -1, -1, -1, (6, 2))","('UNSAT', 0.11599254608154297, -1, -1, -1, (6, 2))","('UNSAT', 0.08250927925109863, -1, -1, -1, (6, 2))","('UNSAT', 0.08460521697998047, -1, -1, -1, (6, 2))","('UNSAT', 0.08531355857849121, -1, -1, -1, (6, 2))","('UNSAT', 0.0846099853515625, -1, -1, -1, (6, 2))"
(1X3),"('UNSAT', 0.02090764045715332, -1, -1, -1, (1, 3))","('UNSAT', 0.01909804344177246, -1, -1, -1, (1, 3))","('UNSAT', 0.017307281494140625, -1, -1, -1, (1, 3))","('UNSAT', 0.017169952392578125, -1, -1, -1, (1, 3))","('UNSAT', 0.01770496368408203, -1, -1, -1, (1, 3))","('UNSAT', 0.0173492431640625, -1, -1, -1, (1, 3))"
(2X3),"('UNSAT', 0.02803206443786621, -1, -1, -1, (2, 3))","('UNSAT', 0.15017127990722656, -1, -1, -1, (2, 3))","('UNSAT', 0.02967977523803711, -1, -1, -1, (2, 3))","('UNSAT', 0.030617713928222656, -1, -1, -1, (2, 3))","('UNSAT', 0.03175950050354004, -1, -1, -1, (2, 3))","('UNSAT', 0.03115081787109375, -1, -1, -1, (2, 3))"
(3X3),"('UNSAT', 0.048677921295166016, -1, -1, -1, (3, 3))","('UNSAT', 0.19254064559936523, -1, -1, -1, (3, 3))","('UNSAT', 0.11304426193237305, -1, -1, -1, (3, 3))","('UNSAT', 0.1108546257019043, -1, -1, -1, (3, 3))","('UNSAT', 0.12182140350341797, -1, -1, -1, (3, 3))","('UNSAT', 0.11355257034301758, -1, -1, -1, (3, 3))"
(4X3),"('UNSAT', 0.06272721290588379, -1, -1, -1, (4, 3))","('UNSAT', 0.09053993225097656, -1, -1, -1, (4, 3))","('UNSAT', 0.14513659477233887, -1, -1, -1, (4, 3))","('UNSAT', 0.14075446128845215, -1, -1, -1, (4, 3))","('UNSAT', 0.14651942253112793, -1, -1, -1, (4, 3))","('UNSAT', 0.14446568489074707, -1, -1, -1, (4, 3))"
(5X3),"('UNSAT', 0.06412601470947266, -1, -1, -1, (5, 3))","('UNSAT', 0.08965444564819336, -1, -1, -1, (5, 3))","('UNSAT', 0.18366765975952148, -1, -1, -1, (5, 3))","('UNSAT', 0.17402291297912598, -1, -1, -1, (5, 3))","('UNSAT', 0.17565011978149414, -1, -1, -1, (5, 3))","('UNSAT', 0.17194151878356934, -1, -1, -1, (5, 3))"
(6X3),"('UNSAT', 0.06232714653015137, -1, -1, -1, (6, 3))","('UNSAT', 0.08846426010131836, -1, -1, -1, (6, 3))","('UNSAT', 0.18326401710510254, -1, -1, -1, (6, 3))","('UNSAT', 0.17583346366882324, -1, -1, -1, (6, 3))","('UNSAT', 0.1762244701385498, -1, -1, -1, (6, 3))","('UNSAT', 0.17404985427856445, -1, -1, -1, (6, 3))"
(1X4),"('UNSAT', 0.028393030166625977, -1, -1, -1, (1, 4))","('UNSAT', 0.019580841064453125, -1, -1, -1, (1, 4))","('UNSAT', 0.019423961639404297, -1, -1, -1, (1, 4))","('UNSAT', 0.020312070846557617, -1, -1, -1, (1, 4))","('UNSAT', 0.019217491149902344, -1, -1, -1, (1, 4))","('UNSAT', 0.01958179473876953, -1, -1, -1, (1, 4))"
(2X4),"('UNSAT', 0.03838849067687988, -1, -1, -1, (2, 4))","('UNSAT', 0.14816737174987793, -1, -1, -1, (2, 4))","('UNSAT', 0.11344575881958008, -1, -1, -1, (2, 4))","('UNSAT', 0.11359882354736328, -1, -1, -1, (2, 4))","('UNSAT', 0.11380839347839355, -1, -1, -1, (2, 4))","('UNSAT', 0.11374998092651367, -1, -1, -1, (2, 4))"
(3X4),"('UNSAT', 0.08590912818908691, -1, -1, -1, (3, 4))","('SAT', 0.3233492374420166, 53.9695, 0.261972, 2.065818989649e-05, (3, 4))","('SAT', 0.30620431900024414, 53.9695, 0.261972, 2.065818989649e-05, (3, 4))","('SAT', 0.30163121223449707, 53.9695, 0.261972, 2.065818989649e-05, (3, 4))","('SAT', 0.3203589916229248, 53.9695, 0.261972, 2.065818989649e-05, (3, 4))","('SAT', 0.32034969329833984, 53.9695, 0.261972, 2.065818989649e-05, (3, 4))"
(4X4),"('UNSAT', 0.1254584789276123, -1, -1, -1, (4, 4))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X4),"('UNSAT', 0.15490198135375977, -1, -1, -1, (5, 4))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X4),"('UNSAT', 0.13801336288452148, -1, -1, -1, (6, 4))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X5),"('UNSAT', 0.025521516799926758, -1, -1, -1, (1, 5))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X5),"('UNSAT', 0.08587098121643066, -1, -1, -1, (2, 5))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X5),"('UNSAT', 0.1427154541015625, -1, -1, -1, (3, 5))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X5),"('UNSAT', 0.1805870532989502, -1, -1, -1, (4, 5))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X5),"('UNSAT', 0.14877748489379883, -1, -1, -1, (5, 5))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X5),"('UNSAT', 0.1395273208618164, -1, -1, -1, (6, 5))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X6),"('UNSAT', 0.03419065475463867, -1, -1, -1, (1, 6))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X6),"('UNSAT', 0.04352307319641113, -1, -1, -1, (2, 6))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X6),"('UNSAT', 0.1839275360107422, -1, -1, -1, (3, 6))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X6),"('SAT', 0.3066275119781494, 47.3993, 0.233906, 1.614383290871e-05, (4, 6))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X6),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X6),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
