iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 4.5041279792785645, -1, -1, -1, (0, 1))","('UNSAT', 0.08305573463439941, -1, -1, -1, (0, 1))","('UNSAT', 0.0697791576385498, -1, -1, -1, (0, 1))","('UNSAT', 0.06894707679748535, -1, -1, -1, (0, 1))","('UNSAT', 0.08154678344726562, -1, -1, -1, (0, 1))","('UNSAT', 0.07002711296081543, -1, -1, -1, (0, 1))","('UNSAT', 0.07216072082519531, -1, -1, -1, (0, 1))","('UNSAT', 0.07025861740112305, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 11.820471286773682, 137.9742, 0.502532, 6.965322245378001e-05, (1, 1))","('SAT', 10.994890928268433, 106.5311, 0.359571, 4.07015249948e-05, (1, 1))","('UNSAT', 0.7051002979278564, -1, -1, -1, (1, 1))","('UNSAT', 0.06853461265563965, -1, -1, -1, (1, 1))","('UNSAT', 0.0823667049407959, -1, -1, -1, (1, 1))","('UNSAT', 0.8868973255157471, -1, -1, -1, (1, 1))","('UNSAT', 0.15588927268981934, -1, -1, -1, (1, 1))","('UNSAT', 0.10148358345031738, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21046900749206543, -1, -1, -1, (2, 1))","('UNSAT', 0.08107757568359375, -1, -1, -1, (2, 1))","('UNSAT', 0.10530638694763184, -1, -1, -1, (2, 1))","('UNSAT', 0.12239241600036621, -1, -1, -1, (2, 1))","('UNSAT', 0.15891146659851074, -1, -1, -1, (2, 1))","('UNSAT', 0.0812692642211914, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21013283729553223, -1, -1, -1, (3, 1))","('UNSAT', 0.5585427284240723, -1, -1, -1, (3, 1))","('UNSAT', 0.16775918006896973, -1, -1, -1, (3, 1))","('UNSAT', 0.4423348903656006, -1, -1, -1, (3, 1))","('UNSAT', 0.1035456657409668, -1, -1, -1, (3, 1))","('UNSAT', 0.08202028274536133, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20969772338867188, -1, -1, -1, (4, 1))","('UNSAT', 0.5571722984313965, -1, -1, -1, (4, 1))","('UNSAT', 0.1699824333190918, -1, -1, -1, (4, 1))","('UNSAT', 0.4490499496459961, -1, -1, -1, (4, 1))","('UNSAT', 0.1048424243927002, -1, -1, -1, (4, 1))","('UNSAT', 0.08246660232543945, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21051335334777832, -1, -1, -1, (5, 1))","('UNSAT', 0.5762066841125488, -1, -1, -1, (5, 1))","('UNSAT', 0.1695237159729004, -1, -1, -1, (5, 1))","('UNSAT', 0.45371246337890625, -1, -1, -1, (5, 1))","('UNSAT', 0.1023721694946289, -1, -1, -1, (5, 1))","('UNSAT', 0.08223795890808105, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20798540115356445, -1, -1, -1, (6, 1))","('UNSAT', 0.5524969100952148, -1, -1, -1, (6, 1))","('UNSAT', 0.17012238502502441, -1, -1, -1, (6, 1))","('UNSAT', 0.45147132873535156, -1, -1, -1, (6, 1))","('UNSAT', 0.10236287117004395, -1, -1, -1, (6, 1))","('UNSAT', 0.0866856575012207, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2128138542175293, -1, -1, -1, (7, 1))","('UNSAT', 0.5534172058105469, -1, -1, -1, (7, 1))","('UNSAT', 0.16658997535705566, -1, -1, -1, (7, 1))","('UNSAT', 0.44567155838012695, -1, -1, -1, (7, 1))","('UNSAT', 0.10257387161254883, -1, -1, -1, (7, 1))","('UNSAT', 0.08336353302001953, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20760154724121094, -1, -1, -1, (8, 1))","('UNSAT', 0.5662121772766113, -1, -1, -1, (8, 1))","('UNSAT', 0.1669142246246338, -1, -1, -1, (8, 1))","('UNSAT', 0.44658327102661133, -1, -1, -1, (8, 1))","('UNSAT', 0.10639524459838867, -1, -1, -1, (8, 1))","('UNSAT', 0.08371329307556152, -1, -1, -1, (8, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12935900688171387, -1, -1, -1, (1, 2))","('UNSAT', 0.07049083709716797, -1, -1, -1, (1, 2))","('UNSAT', 0.0826573371887207, -1, -1, -1, (1, 2))","('UNSAT', 0.34309983253479004, -1, -1, -1, (1, 2))","('UNSAT', 0.10083889961242676, -1, -1, -1, (1, 2))","('UNSAT', 0.10366225242614746, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.8098499774932861, -1, -1, -1, (2, 2))","('UNSAT', 0.08315348625183105, -1, -1, -1, (2, 2))","('UNSAT', 3.7930474281311035, -1, -1, -1, (2, 2))","('UNSAT', 1.758500099182129, -1, -1, -1, (2, 2))","('UNSAT', 0.3482935428619385, -1, -1, -1, (2, 2))","('UNSAT', 0.105743408203125, -1, -1, -1, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.214691162109375, -1, -1, -1, (3, 2))","('UNSAT', 5.3402018547058105, -1, -1, -1, (3, 2))","('UNSAT', 4.64268684387207, -1, -1, -1, (3, 2))","('UNSAT', 2.6406829357147217, -1, -1, -1, (3, 2))","('UNSAT', 0.27858853340148926, -1, -1, -1, (3, 2))","('UNSAT', 2.650707244873047, -1, -1, -1, (3, 2))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.621936798095703, -1, -1, -1, (4, 2))","('UNSAT', 3.7563624382019043, -1, -1, -1, (4, 2))","('UNSAT', 4.587127923965454, -1, -1, -1, (4, 2))","('UNSAT', 2.662550210952759, -1, -1, -1, (4, 2))","('UNSAT', 0.27602672576904297, -1, -1, -1, (4, 2))","('UNSAT', 2.5974795818328857, -1, -1, -1, (4, 2))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.56012749671936, -1, -1, -1, (5, 2))","('UNSAT', 3.7468605041503906, -1, -1, -1, (5, 2))","('UNSAT', 4.551864147186279, -1, -1, -1, (5, 2))","('UNSAT', 2.665672540664673, -1, -1, -1, (5, 2))","('UNSAT', 0.2745990753173828, -1, -1, -1, (5, 2))","('UNSAT', 2.5793561935424805, -1, -1, -1, (5, 2))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.564216613769531, -1, -1, -1, (6, 2))","('UNSAT', 3.7402055263519287, -1, -1, -1, (6, 2))","('UNSAT', 4.5794126987457275, -1, -1, -1, (6, 2))","('UNSAT', 2.653435707092285, -1, -1, -1, (6, 2))","('UNSAT', 0.2738456726074219, -1, -1, -1, (6, 2))","('UNSAT', 2.584606170654297, -1, -1, -1, (6, 2))"
(7X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.497287273406982, -1, -1, -1, (7, 2))","('UNSAT', 3.749302387237549, -1, -1, -1, (7, 2))","('UNSAT', 4.557133436203003, -1, -1, -1, (7, 2))","('UNSAT', 2.6854050159454346, -1, -1, -1, (7, 2))","('UNSAT', 0.2844984531402588, -1, -1, -1, (7, 2))","('UNSAT', 2.5957088470458984, -1, -1, -1, (7, 2))"
