iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 3.7584493160247803, 23.465, 0.089545, 8.317658284795e-06, (0, 1))","('SAT', 2.9110875129699707, 7.5088, 0.040805, 1.8396174255029999e-06, (0, 1))","('UNSAT', 0.018776893615722656, -1, -1, -1, (0, 1))","('UNSAT', 0.01849365234375, -1, -1, -1, (0, 1))","('UNSAT', 0.018642187118530273, -1, -1, -1, (0, 1))","('UNSAT', 0.019458293914794922, -1, -1, -1, (0, 1))","('UNSAT', 0.019258737564086914, -1, -1, -1, (0, 1))","('UNSAT', 0.019319534301757812, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07554101943969727, -1, -1, -1, (1, 1))","('UNSAT', 0.07578015327453613, -1, -1, -1, (1, 1))","('UNSAT', 0.07917118072509766, -1, -1, -1, (1, 1))","('UNSAT', 0.0758817195892334, -1, -1, -1, (1, 1))","('UNSAT', 0.09770607948303223, -1, -1, -1, (1, 1))","('UNSAT', 0.10232853889465332, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.848581075668335, -1, -1, -1, (2, 1))","('UNSAT', 0.8629682064056396, -1, -1, -1, (2, 1))","('UNSAT', 0.8945150375366211, -1, -1, -1, (2, 1))","('UNSAT', 0.8487870693206787, -1, -1, -1, (2, 1))","('UNSAT', 0.9554481506347656, -1, -1, -1, (2, 1))","('UNSAT', 0.8871490955352783, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7370650768280029, -1, -1, -1, (3, 1))","('UNSAT', 0.7577741146087646, -1, -1, -1, (3, 1))","('UNSAT', 0.7650430202484131, -1, -1, -1, (3, 1))","('UNSAT', 0.8168840408325195, -1, -1, -1, (3, 1))","('UNSAT', 0.7324705123901367, -1, -1, -1, (3, 1))","('UNSAT', 0.7458934783935547, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8484625816345215, -1, -1, -1, (4, 1))","('UNSAT', 0.8858351707458496, -1, -1, -1, (4, 1))","('UNSAT', 0.913982629776001, -1, -1, -1, (4, 1))","('UNSAT', 0.8487606048583984, -1, -1, -1, (4, 1))","('UNSAT', 0.8561646938323975, -1, -1, -1, (4, 1))","('UNSAT', 0.9321980476379395, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7297365665435791, -1, -1, -1, (5, 1))","('UNSAT', 0.7611985206604004, -1, -1, -1, (5, 1))","('UNSAT', 0.7565598487854004, -1, -1, -1, (5, 1))","('UNSAT', 0.7446248531341553, -1, -1, -1, (5, 1))","('UNSAT', 0.724372148513794, -1, -1, -1, (5, 1))","('UNSAT', 0.7589390277862549, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0248258113861084, -1, -1, -1, (6, 1))","('UNSAT', 1.0439207553863525, -1, -1, -1, (6, 1))","('UNSAT', 1.0653555393218994, -1, -1, -1, (6, 1))","('UNSAT', 1.026684045791626, -1, -1, -1, (6, 1))","('UNSAT', 1.0964434146881104, -1, -1, -1, (6, 1))","('UNSAT', 1.0145835876464844, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0409235954284668, -1, -1, -1, (7, 1))","('UNSAT', 1.0398390293121338, -1, -1, -1, (7, 1))","('UNSAT', 1.0735466480255127, -1, -1, -1, (7, 1))","('UNSAT', 1.0509824752807617, -1, -1, -1, (7, 1))","('UNSAT', 1.0390851497650146, -1, -1, -1, (7, 1))","('UNSAT', 1.0316386222839355, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8748950958251953, -1, -1, -1, (8, 1))","('UNSAT', 0.8902626037597656, -1, -1, -1, (8, 1))","('UNSAT', 0.8912854194641113, -1, -1, -1, (8, 1))","('UNSAT', 0.8569788932800293, -1, -1, -1, (8, 1))","('UNSAT', 0.8762307167053223, -1, -1, -1, (8, 1))","('UNSAT', 0.8353641033172607, -1, -1, -1, (8, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8514993190765381, -1, -1, -1, (1, 2))","('UNSAT', 0.8687014579772949, -1, -1, -1, (1, 2))","('UNSAT', 0.9053523540496826, -1, -1, -1, (1, 2))","('UNSAT', 0.8577883243560791, -1, -1, -1, (1, 2))","('UNSAT', 0.8572089672088623, -1, -1, -1, (1, 2))","('UNSAT', 0.834179162979126, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 2.514885425567627, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.581496238708496, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.5057222843170166, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.4745092391967773, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.5082311630249023, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.4611282348632812, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
