iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.022962093353271484, -1, -1, -1, (0, 1))","('UNSAT', 0.991610050201416, -1, -1, -1, (0, 1))","('UNSAT', 0.017492294311523438, -1, -1, -1, (0, 1))","('UNSAT', 0.0177156925201416, -1, -1, -1, (0, 1))","('UNSAT', 0.017255783081054688, -1, -1, -1, (0, 1))","('UNSAT', 0.017132282257080078, -1, -1, -1, (0, 1))","('UNSAT', 0.01747274398803711, -1, -1, -1, (0, 1))","('UNSAT', 0.01707005500793457, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.02325606346130371, -1, -1, -1, (1, 1))","('SAT', 3.4908599853515625, 36.6054, 0.134969, 1.398121003149e-05, (1, 1))","('UNSAT', 0.041251420974731445, -1, -1, -1, (1, 1))","('UNSAT', 0.04157137870788574, -1, -1, -1, (1, 1))","('UNSAT', 0.040583133697509766, -1, -1, -1, (1, 1))","('UNSAT', 0.04019427299499512, -1, -1, -1, (1, 1))","('UNSAT', 0.04028487205505371, -1, -1, -1, (1, 1))","('UNSAT', 0.04290771484375, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.060606956481933594, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04215860366821289, -1, -1, -1, (2, 1))","('UNSAT', 0.043771982192993164, -1, -1, -1, (2, 1))","('UNSAT', 0.05167794227600098, -1, -1, -1, (2, 1))","('UNSAT', 0.03947901725769043, -1, -1, -1, (2, 1))","('UNSAT', 0.039528608322143555, -1, -1, -1, (2, 1))","('UNSAT', 0.041939496994018555, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.040914058685302734, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06869840621948242, -1, -1, -1, (3, 1))","('UNSAT', 0.086181640625, -1, -1, -1, (3, 1))","('UNSAT', 0.07145500183105469, -1, -1, -1, (3, 1))","('UNSAT', 0.0673685073852539, -1, -1, -1, (3, 1))","('UNSAT', 0.06736922264099121, -1, -1, -1, (3, 1))","('UNSAT', 0.06744742393493652, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.04080772399902344, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06880068778991699, -1, -1, -1, (4, 1))","('UNSAT', 0.07112312316894531, -1, -1, -1, (4, 1))","('UNSAT', 0.06753230094909668, -1, -1, -1, (4, 1))","('UNSAT', 0.06743597984313965, -1, -1, -1, (4, 1))","('UNSAT', 0.06717085838317871, -1, -1, -1, (4, 1))","('UNSAT', 0.06735968589782715, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.04103446006774902, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07123899459838867, -1, -1, -1, (5, 1))","('UNSAT', 0.0702052116394043, -1, -1, -1, (5, 1))","('UNSAT', 0.06775188446044922, -1, -1, -1, (5, 1))","('UNSAT', 0.0709986686706543, -1, -1, -1, (5, 1))","('UNSAT', 0.06773900985717773, -1, -1, -1, (5, 1))","('UNSAT', 0.06706452369689941, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.04095125198364258, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07145547866821289, -1, -1, -1, (6, 1))","('UNSAT', 0.07033824920654297, -1, -1, -1, (6, 1))","('UNSAT', 0.06769299507141113, -1, -1, -1, (6, 1))","('UNSAT', 0.0714728832244873, -1, -1, -1, (6, 1))","('UNSAT', 0.06733202934265137, -1, -1, -1, (6, 1))","('UNSAT', 0.06790971755981445, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.04322934150695801, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07181477546691895, -1, -1, -1, (7, 1))","('UNSAT', 0.07072782516479492, -1, -1, -1, (7, 1))","('UNSAT', 0.06755495071411133, -1, -1, -1, (7, 1))","('UNSAT', 0.06760883331298828, -1, -1, -1, (7, 1))","('UNSAT', 0.06736373901367188, -1, -1, -1, (7, 1))","('UNSAT', 0.06766080856323242, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.04124712944030762, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07161283493041992, -1, -1, -1, (8, 1))","('UNSAT', 0.07159638404846191, -1, -1, -1, (8, 1))","('UNSAT', 0.06738805770874023, -1, -1, -1, (8, 1))","('UNSAT', 0.06732869148254395, -1, -1, -1, (8, 1))","('UNSAT', 0.07276225090026855, -1, -1, -1, (8, 1))","('UNSAT', 0.06760621070861816, -1, -1, -1, (8, 1))"
