iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 39.20589566230774, 110.2855, 0.4047, 7.058127084747002e-05, (0, 1))","('SAT', 34.23011541366577, 78.8424, 0.344656, 4.133401307627001e-05, (0, 1))","('SAT', 30.659332513809204, 41.2984, 0.215881, 1.5998160961320002e-05, (0, 1))","('SAT', 24.861300945281982, 16.8948, 0.0864, 4.354447810329e-06, (0, 1))","('SAT', 21.111372709274292, 10.3246, 0.0864, 2.2896706468599996e-06, (0, 1))","('UNSAT', 0.03379368782043457, -1, -1, -1, (0, 1))","('UNSAT', 0.036690711975097656, -1, -1, -1, (0, 1))","('UNSAT', 0.035431623458862305, -1, -1, -1, (0, 1))","('UNSAT', 0.7172956466674805, -1, -1, -1, (0, 1))","('UNSAT', 0.034717559814453125, -1, -1, -1, (0, 1))","('UNSAT', 0.03370809555053711, -1, -1, -1, (0, 1))","('UNSAT', 0.645941972732544, -1, -1, -1, (0, 1))","('UNSAT', 0.6489291191101074, -1, -1, -1, (0, 1))","('UNSAT', 0.7125506401062012, -1, -1, -1, (0, 1))","('UNSAT', 0.033757925033569336, -1, -1, -1, (0, 1))","('UNSAT', 0.034316062927246094, -1, -1, -1, (0, 1))","('UNSAT', 0.034364938735961914, -1, -1, -1, (0, 1))","('UNSAT', 0.03417468070983887, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04179739952087402, -1, -1, -1, (1, 1))","('UNSAT', 0.04620766639709473, -1, -1, -1, (1, 1))","('UNSAT', 1.359832763671875, -1, -1, -1, (1, 1))","('UNSAT', 4.466650009155273, -1, -1, -1, (1, 1))","('UNSAT', 1.2113873958587646, -1, -1, -1, (1, 1))","('UNSAT', 0.042214393615722656, -1, -1, -1, (1, 1))","('UNSAT', 4.074430704116821, -1, -1, -1, (1, 1))","('UNSAT', 4.084927558898926, -1, -1, -1, (1, 1))","('UNSAT', 4.501184701919556, -1, -1, -1, (1, 1))","('UNSAT', 0.041997432708740234, -1, -1, -1, (1, 1))","('UNSAT', 1.207876443862915, -1, -1, -1, (1, 1))","('UNSAT', 1.2241935729980469, -1, -1, -1, (1, 1))","('UNSAT', 0.0421144962310791, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 25.286993741989136, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('SAT', 23.887288093566895, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('SAT', 22.32836365699768, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('UNSAT', 6.122548580169678, -1, -1, -1, (2, 1))","('SAT', 20.724613428115845, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('SAT', 20.782243728637695, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('UNSAT', 5.687820196151733, -1, -1, -1, (2, 1))","('UNSAT', 6.126572370529175, -1, -1, -1, (2, 1))","('UNSAT', 6.117908716201782, -1, -1, -1, (2, 1))","('SAT', 20.627503395080566, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('SAT', 21.10423493385315, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('SAT', 21.069743156433105, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))","('SAT', 21.214652061462402, 10.3246, 0.0864, 2.2896706468599996e-06, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 11.132781028747559, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.312663793563843, -1, -1, -1, (3, 1))","('UNSAT', 13.061433553695679, -1, -1, -1, (3, 1))","('UNSAT', 11.180607318878174, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 6.145559310913086, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.553309440612793, -1, -1, -1, (4, 1))","('UNSAT', 7.036686897277832, -1, -1, -1, (4, 1))","('UNSAT', 6.122883081436157, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 11.047418355941772, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.331083059310913, -1, -1, -1, (5, 1))","('UNSAT', 13.370635986328125, -1, -1, -1, (5, 1))","('UNSAT', 10.954057455062866, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 11.552839994430542, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.969386100769043, -1, -1, -1, (6, 1))","('UNSAT', 11.06315803527832, -1, -1, -1, (6, 1))","('UNSAT', 10.987114906311035, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 11.134565830230713, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.974862098693848, -1, -1, -1, (7, 1))","('UNSAT', 11.00617527961731, -1, -1, -1, (7, 1))","('UNSAT', 10.951489210128784, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.972399473190308, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.556731939315796, -1, -1, -1, (8, 1))","('UNSAT', 6.076267242431641, -1, -1, -1, (8, 1))","('UNSAT', 6.141734600067139, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
