iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.03324484825134277, -1, -1, -1, (0, 1))","('UNSAT', 0.019434690475463867, -1, -1, -1, (0, 1))","('UNSAT', 0.018229246139526367, -1, -1, -1, (0, 1))","('UNSAT', 0.021927356719970703, -1, -1, -1, (0, 1))","('UNSAT', 0.017209291458129883, -1, -1, -1, (0, 1))","('UNSAT', 0.03487420082092285, -1, -1, -1, (0, 1))","('UNSAT', 0.0242617130279541, -1, -1, -1, (0, 1))","('UNSAT', 0.02177906036376953, -1, -1, -1, (0, 1))","('UNSAT', 0.02939748764038086, -1, -1, -1, (0, 1))","('UNSAT', 0.020163297653198242, -1, -1, -1, (0, 1))","('UNSAT', 0.02103710174560547, -1, -1, -1, (0, 1))","('UNSAT', 0.02061319351196289, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.03711366653442383, -1, -1, -1, (1, 1))","('UNSAT', 0.028255701065063477, -1, -1, -1, (1, 1))","('UNSAT', 0.03426027297973633, -1, -1, -1, (1, 1))","('UNSAT', 0.04419898986816406, -1, -1, -1, (1, 1))","('UNSAT', 0.05272674560546875, -1, -1, -1, (1, 1))","('UNSAT', 0.0997469425201416, -1, -1, -1, (1, 1))","('UNSAT', 0.03595590591430664, -1, -1, -1, (1, 1))","('UNSAT', 0.04025101661682129, -1, -1, -1, (1, 1))","('UNSAT', 0.031468868255615234, -1, -1, -1, (1, 1))","('UNSAT', 0.02957940101623535, -1, -1, -1, (1, 1))","('UNSAT', 0.041602134704589844, -1, -1, -1, (1, 1))","('UNSAT', 0.04232382774353027, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.05027437210083008, -1, -1, -1, (2, 1))","('UNSAT', 0.0862417221069336, -1, -1, -1, (2, 1))","('UNSAT', 0.04326653480529785, -1, -1, -1, (2, 1))","('UNSAT', 0.11142730712890625, -1, -1, -1, (2, 1))","('UNSAT', 0.04231595993041992, -1, -1, -1, (2, 1))","('UNSAT', 0.13025426864624023, -1, -1, -1, (2, 1))","('UNSAT', 0.07071590423583984, -1, -1, -1, (2, 1))","('UNSAT', 0.07527613639831543, -1, -1, -1, (2, 1))","('UNSAT', 0.05518984794616699, -1, -1, -1, (2, 1))","('UNSAT', 0.05235910415649414, -1, -1, -1, (2, 1))","('UNSAT', 0.09736323356628418, -1, -1, -1, (2, 1))","('UNSAT', 0.06584429740905762, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.04897022247314453, -1, -1, -1, (3, 1))","('UNSAT', 0.03976798057556152, -1, -1, -1, (3, 1))","('UNSAT', 0.04388761520385742, -1, -1, -1, (3, 1))","('UNSAT', 0.09608936309814453, -1, -1, -1, (3, 1))","('UNSAT', 0.07015490531921387, -1, -1, -1, (3, 1))","('UNSAT', 0.1279299259185791, -1, -1, -1, (3, 1))","('UNSAT', 0.05421876907348633, -1, -1, -1, (3, 1))","('UNSAT', 0.06651878356933594, -1, -1, -1, (3, 1))","('UNSAT', 0.04373812675476074, -1, -1, -1, (3, 1))","('UNSAT', 0.11158204078674316, -1, -1, -1, (3, 1))","('UNSAT', 0.06344366073608398, -1, -1, -1, (3, 1))","('UNSAT', 0.05286741256713867, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.04932546615600586, -1, -1, -1, (4, 1))","('UNSAT', 0.06782293319702148, -1, -1, -1, (4, 1))","('UNSAT', 0.042812347412109375, -1, -1, -1, (4, 1))","('UNSAT', 0.10407090187072754, -1, -1, -1, (4, 1))","('UNSAT', 0.07510137557983398, -1, -1, -1, (4, 1))","('UNSAT', 0.16462969779968262, -1, -1, -1, (4, 1))","('UNSAT', 0.04393744468688965, -1, -1, -1, (4, 1))","('UNSAT', 0.06680822372436523, -1, -1, -1, (4, 1))","('UNSAT', 0.07439708709716797, -1, -1, -1, (4, 1))","('UNSAT', 0.03029775619506836, -1, -1, -1, (4, 1))","('UNSAT', 0.09961414337158203, -1, -1, -1, (4, 1))","('UNSAT', 0.05100250244140625, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.0495915412902832, -1, -1, -1, (5, 1))","('UNSAT', 0.06621623039245605, -1, -1, -1, (5, 1))","('UNSAT', 0.07642841339111328, -1, -1, -1, (5, 1))","('UNSAT', 0.03144264221191406, -1, -1, -1, (5, 1))","('UNSAT', 0.05089378356933594, -1, -1, -1, (5, 1))","('UNSAT', 0.12979626655578613, -1, -1, -1, (5, 1))","('UNSAT', 0.06482768058776855, -1, -1, -1, (5, 1))","('UNSAT', 0.04976797103881836, -1, -1, -1, (5, 1))","('UNSAT', 0.05543684959411621, -1, -1, -1, (5, 1))","('UNSAT', 0.04044389724731445, -1, -1, -1, (5, 1))","('UNSAT', 0.09740161895751953, -1, -1, -1, (5, 1))","('UNSAT', 0.07020258903503418, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.047316551208496094, -1, -1, -1, (6, 1))","('UNSAT', 0.06822776794433594, -1, -1, -1, (6, 1))","('UNSAT', 0.05700182914733887, -1, -1, -1, (6, 1))","('UNSAT', 0.09604287147521973, -1, -1, -1, (6, 1))","('UNSAT', 0.06923460960388184, -1, -1, -1, (6, 1))","('UNSAT', 0.12773799896240234, -1, -1, -1, (6, 1))","('UNSAT', 0.04670429229736328, -1, -1, -1, (6, 1))","('UNSAT', 0.05033254623413086, -1, -1, -1, (6, 1))","('UNSAT', 0.05260276794433594, -1, -1, -1, (6, 1))","('UNSAT', 0.03798246383666992, -1, -1, -1, (6, 1))","('UNSAT', 0.07343029975891113, -1, -1, -1, (6, 1))","('UNSAT', 0.06842446327209473, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.09912776947021484, -1, -1, -1, (1, 2))","('UNSAT', 0.044233083724975586, -1, -1, -1, (1, 2))","('UNSAT', 0.1513195037841797, -1, -1, -1, (1, 2))","('UNSAT', 0.05180644989013672, -1, -1, -1, (1, 2))","('UNSAT', 0.15950894355773926, -1, -1, -1, (1, 2))","('UNSAT', 0.12434220314025879, -1, -1, -1, (1, 2))","('UNSAT', 0.07204794883728027, -1, -1, -1, (1, 2))","('UNSAT', 0.04569816589355469, -1, -1, -1, (1, 2))","('UNSAT', 0.06966686248779297, -1, -1, -1, (1, 2))","('UNSAT', 0.07836651802062988, -1, -1, -1, (1, 2))","('UNSAT', 0.0844871997833252, -1, -1, -1, (1, 2))","('UNSAT', 0.07371759414672852, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.18883419036865234, -1, -1, -1, (2, 2))","('UNSAT', 0.13672780990600586, -1, -1, -1, (2, 2))","('UNSAT', 0.31781649589538574, -1, -1, -1, (2, 2))","('UNSAT', 0.3013625144958496, -1, -1, -1, (2, 2))","('UNSAT', 0.20447611808776855, -1, -1, -1, (2, 2))","('SAT', 0.39994120597839355, 30.0352, 0.110868, 7.191094027803e-06, (2, 2))","('UNSAT', 0.4241950511932373, -1, -1, -1, (2, 2))","('UNSAT', 0.27254319190979004, -1, -1, -1, (2, 2))","('UNSAT', 0.16349220275878906, -1, -1, -1, (2, 2))","('UNSAT', 0.1157846450805664, -1, -1, -1, (2, 2))","('UNSAT', 0.3565175533294678, -1, -1, -1, (2, 2))","('UNSAT', 0.24624276161193848, -1, -1, -1, (2, 2))"
