iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.016959667205810547, -1, -1, -1, (0, 1))","('UNSAT', 0.020423173904418945, -1, -1, -1, (0, 1))","('UNSAT', 0.020615816116333008, -1, -1, -1, (0, 1))","('UNSAT', 0.019726991653442383, -1, -1, -1, (0, 1))","('UNSAT', 0.022916078567504883, -1, -1, -1, (0, 1))","('UNSAT', 0.02030038833618164, -1, -1, -1, (0, 1))","('UNSAT', 0.01705312728881836, -1, -1, -1, (0, 1))","('UNSAT', 0.02722764015197754, -1, -1, -1, (0, 1))","('UNSAT', 0.021287202835083008, -1, -1, -1, (0, 1))","('UNSAT', 0.026366710662841797, -1, -1, -1, (0, 1))","('UNSAT', 0.021694421768188477, -1, -1, -1, (0, 1))","('UNSAT', 0.020976781845092773, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.04122614860534668, -1, -1, -1, (1, 1))","('UNSAT', 0.039155006408691406, -1, -1, -1, (1, 1))","('UNSAT', 0.04150724411010742, -1, -1, -1, (1, 1))","('UNSAT', 0.02872300148010254, -1, -1, -1, (1, 1))","('UNSAT', 0.032767534255981445, -1, -1, -1, (1, 1))","('UNSAT', 0.041284799575805664, -1, -1, -1, (1, 1))","('UNSAT', 0.03335070610046387, -1, -1, -1, (1, 1))","('UNSAT', 0.0593719482421875, -1, -1, -1, (1, 1))","('UNSAT', 0.05213522911071777, -1, -1, -1, (1, 1))","('UNSAT', 0.03813767433166504, -1, -1, -1, (1, 1))","('UNSAT', 0.03992962837219238, -1, -1, -1, (1, 1))","('UNSAT', 0.0554351806640625, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.041617631912231445, -1, -1, -1, (2, 1))","('UNSAT', 0.06587648391723633, -1, -1, -1, (2, 1))","('UNSAT', 0.06825709342956543, -1, -1, -1, (2, 1))","('UNSAT', 0.07692599296569824, -1, -1, -1, (2, 1))","('UNSAT', 0.1389167308807373, -1, -1, -1, (2, 1))","('UNSAT', 0.04382181167602539, -1, -1, -1, (2, 1))","('UNSAT', 0.05470442771911621, -1, -1, -1, (2, 1))","('UNSAT', 0.09888124465942383, -1, -1, -1, (2, 1))","('UNSAT', 0.12319707870483398, -1, -1, -1, (2, 1))","('UNSAT', 0.03938889503479004, -1, -1, -1, (2, 1))","('UNSAT', 0.12909317016601562, -1, -1, -1, (2, 1))","('UNSAT', 0.08053374290466309, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.06719303131103516, -1, -1, -1, (3, 1))","('UNSAT', 0.04173994064331055, -1, -1, -1, (3, 1))","('UNSAT', 0.05390024185180664, -1, -1, -1, (3, 1))","('UNSAT', 0.09632277488708496, -1, -1, -1, (3, 1))","('UNSAT', 0.13999319076538086, -1, -1, -1, (3, 1))","('UNSAT', 0.039969444274902344, -1, -1, -1, (3, 1))","('UNSAT', 0.07381343841552734, -1, -1, -1, (3, 1))","('UNSAT', 0.05975747108459473, -1, -1, -1, (3, 1))","('UNSAT', 0.07160019874572754, -1, -1, -1, (3, 1))","('UNSAT', 0.14870858192443848, -1, -1, -1, (3, 1))","('UNSAT', 0.1277925968170166, -1, -1, -1, (3, 1))","('UNSAT', 0.12302017211914062, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.0451045036315918, -1, -1, -1, (4, 1))","('UNSAT', 0.05459761619567871, -1, -1, -1, (4, 1))","('UNSAT', 0.041489601135253906, -1, -1, -1, (4, 1))","('UNSAT', 0.11426591873168945, -1, -1, -1, (4, 1))","('UNSAT', 0.10409784317016602, -1, -1, -1, (4, 1))","('UNSAT', 0.040311574935913086, -1, -1, -1, (4, 1))","('UNSAT', 0.07192397117614746, -1, -1, -1, (4, 1))","('UNSAT', 0.10329174995422363, -1, -1, -1, (4, 1))","('UNSAT', 0.044033050537109375, -1, -1, -1, (4, 1))","('UNSAT', 0.06852340698242188, -1, -1, -1, (4, 1))","('UNSAT', 0.07517361640930176, -1, -1, -1, (4, 1))","('UNSAT', 0.06869316101074219, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.056596994400024414, -1, -1, -1, (5, 1))","('UNSAT', 0.04957890510559082, -1, -1, -1, (5, 1))","('UNSAT', 0.07307553291320801, -1, -1, -1, (5, 1))","('UNSAT', 0.11753487586975098, -1, -1, -1, (5, 1))","('UNSAT', 0.14740252494812012, -1, -1, -1, (5, 1))","('UNSAT', 0.040543317794799805, -1, -1, -1, (5, 1))","('UNSAT', 0.09924149513244629, -1, -1, -1, (5, 1))","('UNSAT', 0.10300850868225098, -1, -1, -1, (5, 1))","('UNSAT', 0.03981924057006836, -1, -1, -1, (5, 1))","('UNSAT', 0.07323551177978516, -1, -1, -1, (5, 1))","('UNSAT', 0.12247109413146973, -1, -1, -1, (5, 1))","('UNSAT', 0.04489588737487793, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.07124948501586914, -1, -1, -1, (6, 1))","('UNSAT', 0.05155515670776367, -1, -1, -1, (6, 1))","('UNSAT', 0.05352139472961426, -1, -1, -1, (6, 1))","('UNSAT', 0.11767268180847168, -1, -1, -1, (6, 1))","('UNSAT', 0.10579991340637207, -1, -1, -1, (6, 1))","('UNSAT', 0.051589012145996094, -1, -1, -1, (6, 1))","('UNSAT', 0.055528879165649414, -1, -1, -1, (6, 1))","('UNSAT', 0.13007211685180664, -1, -1, -1, (6, 1))","('UNSAT', 0.09563374519348145, -1, -1, -1, (6, 1))","('UNSAT', 0.06921219825744629, -1, -1, -1, (6, 1))","('UNSAT', 0.12642264366149902, -1, -1, -1, (6, 1))","('UNSAT', 0.04236340522766113, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.09413671493530273, -1, -1, -1, (1, 2))","('UNSAT', 0.055341482162475586, -1, -1, -1, (1, 2))","('UNSAT', 0.06422185897827148, -1, -1, -1, (1, 2))","('UNSAT', 0.07210183143615723, -1, -1, -1, (1, 2))","('UNSAT', 0.0848243236541748, -1, -1, -1, (1, 2))","('UNSAT', 0.11131525039672852, -1, -1, -1, (1, 2))","('UNSAT', 0.07851457595825195, -1, -1, -1, (1, 2))","('UNSAT', 0.09598875045776367, -1, -1, -1, (1, 2))","('UNSAT', 0.05240631103515625, -1, -1, -1, (1, 2))","('UNSAT', 0.05802631378173828, -1, -1, -1, (1, 2))","('UNSAT', 0.06896686553955078, -1, -1, -1, (1, 2))","('UNSAT', 0.05139493942260742, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.23545169830322266, -1, -1, -1, (2, 2))","('UNSAT', 0.25856781005859375, -1, -1, -1, (2, 2))","('UNSAT', 0.31122541427612305, -1, -1, -1, (2, 2))","('UNSAT', 0.1733553409576416, -1, -1, -1, (2, 2))","('UNSAT', 0.44394373893737793, -1, -1, -1, (2, 2))","('UNSAT', 0.2081894874572754, -1, -1, -1, (2, 2))","('UNSAT', 0.2824056148529053, -1, -1, -1, (2, 2))","('UNSAT', 0.36211657524108887, -1, -1, -1, (2, 2))","('UNSAT', 0.2744574546813965, -1, -1, -1, (2, 2))","('UNSAT', 0.25827479362487793, -1, -1, -1, (2, 2))","('UNSAT', 0.35140538215637207, -1, -1, -1, (2, 2))","('UNSAT', 0.31703853607177734, -1, -1, -1, (2, 2))"
