iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', -1, 47.8686, 0.229553, 2.188318103435e-05, (0, 1))","('SAT', -1, 35.6668, 0.171782, 1.4431445379160001e-05, (0, 1))","('SAT', -1, 21.5878, 0.11319, 7.955382898217e-06, (0, 1))","('SAT', -1, 11.7325, 0.059958, 3.0826217880529995e-06, (0, 1))","('UNSAT', 0.03794670104980469, -1, -1, -1, (0, 1))","('UNSAT', 0.03891253471374512, -1, -1, -1, (0, 1))","('UNSAT', 0.03702235221862793, -1, -1, -1, (0, 1))","('UNSAT', 0.03768563270568848, -1, -1, -1, (0, 1))","('UNSAT', 0.021440744400024414, -1, -1, -1, (0, 1))","('UNSAT', 0.03825736045837402, -1, -1, -1, (0, 1))","('UNSAT', 0.022072553634643555, -1, -1, -1, (0, 1))","('UNSAT', 0.0213925838470459, -1, -1, -1, (0, 1))","('UNSAT', 0.03871941566467285, -1, -1, -1, (0, 1))","('UNSAT', 0.02142167091369629, -1, -1, -1, (0, 1))","('UNSAT', 0.038758039474487305, -1, -1, -1, (0, 1))","('UNSAT', 0.021285295486450195, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4828174114227295, -1, -1, -1, (1, 1))","('UNSAT', 0.49817776679992676, -1, -1, -1, (1, 1))","('UNSAT', 0.5059731006622314, -1, -1, -1, (1, 1))","('UNSAT', 0.4828782081604004, -1, -1, -1, (1, 1))","('UNSAT', 0.485886812210083, -1, -1, -1, (1, 1))","('UNSAT', 0.028158903121948242, -1, -1, -1, (1, 1))","('UNSAT', 0.49099040031433105, -1, -1, -1, (1, 1))","('UNSAT', 0.02962493896484375, -1, -1, -1, (1, 1))","('UNSAT', 0.02840280532836914, -1, -1, -1, (1, 1))","('UNSAT', 0.49541282653808594, -1, -1, -1, (1, 1))","('UNSAT', 0.028549909591674805, -1, -1, -1, (1, 1))","('UNSAT', 0.5035393238067627, -1, -1, -1, (1, 1))","('UNSAT', 0.02789783477783203, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5033173561096191, -1, -1, -1, (2, 1))","('UNSAT', 0.48688793182373047, -1, -1, -1, (2, 1))","('UNSAT', 0.5004756450653076, -1, -1, -1, (2, 1))","('UNSAT', 0.4907679557800293, -1, -1, -1, (2, 1))","('UNSAT', 0.4950988292694092, -1, -1, -1, (2, 1))","('UNSAT', 1.127777338027954, -1, -1, -1, (2, 1))","('UNSAT', 0.49668216705322266, -1, -1, -1, (2, 1))","('UNSAT', 1.126570224761963, -1, -1, -1, (2, 1))","('UNSAT', 1.0977108478546143, -1, -1, -1, (2, 1))","('UNSAT', 0.4933750629425049, -1, -1, -1, (2, 1))","('UNSAT', 1.1192007064819336, -1, -1, -1, (2, 1))","('UNSAT', 0.5020337104797363, -1, -1, -1, (2, 1))","('UNSAT', 1.1441237926483154, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4862537384033203, -1, -1, -1, (3, 1))","('UNSAT', 0.4791407585144043, -1, -1, -1, (3, 1))","('UNSAT', 0.4987196922302246, -1, -1, -1, (3, 1))","('UNSAT', 0.4894752502441406, -1, -1, -1, (3, 1))","('UNSAT', 0.48790407180786133, -1, -1, -1, (3, 1))","('UNSAT', 0.6082966327667236, -1, -1, -1, (3, 1))","('UNSAT', 0.489501953125, -1, -1, -1, (3, 1))","('UNSAT', 0.612276554107666, -1, -1, -1, (3, 1))","('UNSAT', 0.5894351005554199, -1, -1, -1, (3, 1))","('UNSAT', 0.5017709732055664, -1, -1, -1, (3, 1))","('UNSAT', 0.6019046306610107, -1, -1, -1, (3, 1))","('UNSAT', 0.5090970993041992, -1, -1, -1, (3, 1))","('UNSAT', 0.6210372447967529, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4936940670013428, -1, -1, -1, (4, 1))","('UNSAT', 0.483473539352417, -1, -1, -1, (4, 1))","('UNSAT', 0.505300760269165, -1, -1, -1, (4, 1))","('UNSAT', 0.49294614791870117, -1, -1, -1, (4, 1))","('UNSAT', 0.4865305423736572, -1, -1, -1, (4, 1))","('UNSAT', 0.607001781463623, -1, -1, -1, (4, 1))","('UNSAT', 0.4922044277191162, -1, -1, -1, (4, 1))","('UNSAT', 0.621178150177002, -1, -1, -1, (4, 1))","('UNSAT', 0.5998249053955078, -1, -1, -1, (4, 1))","('UNSAT', 0.5079376697540283, -1, -1, -1, (4, 1))","('UNSAT', 0.6018970012664795, -1, -1, -1, (4, 1))","('UNSAT', 0.4997718334197998, -1, -1, -1, (4, 1))","('UNSAT', 0.6187558174133301, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4915285110473633, -1, -1, -1, (5, 1))","('UNSAT', 0.4923973083496094, -1, -1, -1, (5, 1))","('UNSAT', 0.4973483085632324, -1, -1, -1, (5, 1))","('UNSAT', 0.4938814640045166, -1, -1, -1, (5, 1))","('UNSAT', 0.4901411533355713, -1, -1, -1, (5, 1))","('UNSAT', 0.6027803421020508, -1, -1, -1, (5, 1))","('UNSAT', 0.4942033290863037, -1, -1, -1, (5, 1))","('UNSAT', 0.6146912574768066, -1, -1, -1, (5, 1))","('UNSAT', 0.5922837257385254, -1, -1, -1, (5, 1))","('UNSAT', 0.49427175521850586, -1, -1, -1, (5, 1))","('UNSAT', 0.602959156036377, -1, -1, -1, (5, 1))","('UNSAT', 0.505333423614502, -1, -1, -1, (5, 1))","('UNSAT', 0.6163074970245361, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5040788650512695, -1, -1, -1, (6, 1))","('UNSAT', 0.48578333854675293, -1, -1, -1, (6, 1))","('UNSAT', 0.4852170944213867, -1, -1, -1, (6, 1))","('UNSAT', 0.4866948127746582, -1, -1, -1, (6, 1))","('UNSAT', 0.4860239028930664, -1, -1, -1, (6, 1))","('UNSAT', 0.6070709228515625, -1, -1, -1, (6, 1))","('UNSAT', 0.484846830368042, -1, -1, -1, (6, 1))","('UNSAT', 0.6232881546020508, -1, -1, -1, (6, 1))","('UNSAT', 0.5978901386260986, -1, -1, -1, (6, 1))","('UNSAT', 0.4969050884246826, -1, -1, -1, (6, 1))","('UNSAT', 0.614081859588623, -1, -1, -1, (6, 1))","('UNSAT', 0.5030026435852051, -1, -1, -1, (6, 1))","('UNSAT', 0.614055871963501, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.48946690559387207, -1, -1, -1, (7, 1))","('UNSAT', 0.4821770191192627, -1, -1, -1, (7, 1))","('UNSAT', 0.49210572242736816, -1, -1, -1, (7, 1))","('UNSAT', 0.49825382232666016, -1, -1, -1, (7, 1))","('UNSAT', 0.4806482791900635, -1, -1, -1, (7, 1))","('UNSAT', 0.6035923957824707, -1, -1, -1, (7, 1))","('UNSAT', 0.4980037212371826, -1, -1, -1, (7, 1))","('UNSAT', 0.6189470291137695, -1, -1, -1, (7, 1))","('UNSAT', 0.5908470153808594, -1, -1, -1, (7, 1))","('UNSAT', 0.5069739818572998, -1, -1, -1, (7, 1))","('UNSAT', 0.5918757915496826, -1, -1, -1, (7, 1))","('UNSAT', 0.48714232444763184, -1, -1, -1, (7, 1))","('UNSAT', 0.6176116466522217, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.48230743408203125, -1, -1, -1, (8, 1))","('UNSAT', 0.4951002597808838, -1, -1, -1, (8, 1))","('UNSAT', 0.4910707473754883, -1, -1, -1, (8, 1))","('UNSAT', 0.5123262405395508, -1, -1, -1, (8, 1))","('UNSAT', 0.4933295249938965, -1, -1, -1, (8, 1))","('UNSAT', 0.6001074314117432, -1, -1, -1, (8, 1))","('UNSAT', 0.4895443916320801, -1, -1, -1, (8, 1))","('UNSAT', 0.6280603408813477, -1, -1, -1, (8, 1))","('UNSAT', 0.5906577110290527, -1, -1, -1, (8, 1))","('UNSAT', 0.5073568820953369, -1, -1, -1, (8, 1))","('UNSAT', 0.6096174716949463, -1, -1, -1, (8, 1))","('UNSAT', 0.48392415046691895, -1, -1, -1, (8, 1))","('UNSAT', 0.6138086318969727, -1, -1, -1, (8, 1))"
