iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.016745567321777344, -1, -1, -1, (0, 1))","('UNSAT', 0.019260883331298828, -1, -1, -1, (0, 1))","('UNSAT', 0.022082805633544922, -1, -1, -1, (0, 1))","('UNSAT', 0.025545358657836914, -1, -1, -1, (0, 1))","('UNSAT', 0.023838043212890625, -1, -1, -1, (0, 1))","('UNSAT', 0.023957252502441406, -1, -1, -1, (0, 1))","('UNSAT', 0.022628307342529297, -1, -1, -1, (0, 1))","('UNSAT', 0.02033233642578125, -1, -1, -1, (0, 1))","('UNSAT', 0.019491910934448242, -1, -1, -1, (0, 1))","('UNSAT', 0.023177146911621094, -1, -1, -1, (0, 1))","('UNSAT', 0.03972339630126953, -1, -1, -1, (0, 1))","('UNSAT', 0.01916813850402832, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.038954734802246094, -1, -1, -1, (1, 1))","('UNSAT', 0.03776216506958008, -1, -1, -1, (1, 1))","('UNSAT', 0.057915687561035156, -1, -1, -1, (1, 1))","('UNSAT', 0.02014327049255371, -1, -1, -1, (1, 1))","('UNSAT', 0.026702165603637695, -1, -1, -1, (1, 1))","('UNSAT', 0.06457018852233887, -1, -1, -1, (1, 1))","('UNSAT', 0.03278851509094238, -1, -1, -1, (1, 1))","('UNSAT', 0.049558162689208984, -1, -1, -1, (1, 1))","('UNSAT', 0.027556419372558594, -1, -1, -1, (1, 1))","('UNSAT', 0.043944597244262695, -1, -1, -1, (1, 1))","('UNSAT', 0.052973031997680664, -1, -1, -1, (1, 1))","('UNSAT', 0.03496837615966797, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.04051804542541504, -1, -1, -1, (2, 1))","('UNSAT', 0.06277132034301758, -1, -1, -1, (2, 1))","('UNSAT', 0.0733792781829834, -1, -1, -1, (2, 1))","('UNSAT', 0.032614946365356445, -1, -1, -1, (2, 1))","('UNSAT', 0.02710270881652832, -1, -1, -1, (2, 1))","('UNSAT', 0.07820796966552734, -1, -1, -1, (2, 1))","('UNSAT', 0.05744004249572754, -1, -1, -1, (2, 1))","('UNSAT', 0.02834343910217285, -1, -1, -1, (2, 1))","('UNSAT', 0.04047060012817383, -1, -1, -1, (2, 1))","('UNSAT', 0.0857248306274414, -1, -1, -1, (2, 1))","('UNSAT', 0.07488751411437988, -1, -1, -1, (2, 1))","('UNSAT', 0.050201416015625, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.0652165412902832, -1, -1, -1, (3, 1))","('UNSAT', 0.03918099403381348, -1, -1, -1, (3, 1))","('UNSAT', 0.043244361877441406, -1, -1, -1, (3, 1))","('UNSAT', 0.03520846366882324, -1, -1, -1, (3, 1))","('UNSAT', 0.05808830261230469, -1, -1, -1, (3, 1))","('UNSAT', 0.04627490043640137, -1, -1, -1, (3, 1))","('UNSAT', 0.04649853706359863, -1, -1, -1, (3, 1))","('UNSAT', 0.062036991119384766, -1, -1, -1, (3, 1))","('UNSAT', 0.0637822151184082, -1, -1, -1, (3, 1))","('UNSAT', 0.09168314933776855, -1, -1, -1, (3, 1))","('UNSAT', 0.05970883369445801, -1, -1, -1, (3, 1))","('UNSAT', 0.06201481819152832, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.041689395904541016, -1, -1, -1, (4, 1))","('UNSAT', 0.04998517036437988, -1, -1, -1, (4, 1))","('UNSAT', 0.07359194755554199, -1, -1, -1, (4, 1))","('UNSAT', 0.035398244857788086, -1, -1, -1, (4, 1))","('UNSAT', 0.059908151626586914, -1, -1, -1, (4, 1))","('UNSAT', 0.0920858383178711, -1, -1, -1, (4, 1))","('UNSAT', 0.042807579040527344, -1, -1, -1, (4, 1))","('UNSAT', 0.0634465217590332, -1, -1, -1, (4, 1))","('UNSAT', 0.0376737117767334, -1, -1, -1, (4, 1))","('UNSAT', 0.05312967300415039, -1, -1, -1, (4, 1))","('UNSAT', 0.05835461616516113, -1, -1, -1, (4, 1))","('UNSAT', 0.036287546157836914, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.05160784721374512, -1, -1, -1, (5, 1))","('UNSAT', 0.04641366004943848, -1, -1, -1, (5, 1))","('UNSAT', 0.06863903999328613, -1, -1, -1, (5, 1))","('UNSAT', 0.03586435317993164, -1, -1, -1, (5, 1))","('UNSAT', 0.04421424865722656, -1, -1, -1, (5, 1))","('UNSAT', 0.05049586296081543, -1, -1, -1, (5, 1))","('UNSAT', 0.07640218734741211, -1, -1, -1, (5, 1))","('UNSAT', 0.06737756729125977, -1, -1, -1, (5, 1))","('UNSAT', 0.03827810287475586, -1, -1, -1, (5, 1))","('UNSAT', 0.05472111701965332, -1, -1, -1, (5, 1))","('UNSAT', 0.07884764671325684, -1, -1, -1, (5, 1))","('UNSAT', 0.04886913299560547, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.06756377220153809, -1, -1, -1, (6, 1))","('UNSAT', 0.049413204193115234, -1, -1, -1, (6, 1))","('UNSAT', 0.07608604431152344, -1, -1, -1, (6, 1))","('UNSAT', 0.03568434715270996, -1, -1, -1, (6, 1))","('UNSAT', 0.05724978446960449, -1, -1, -1, (6, 1))","('UNSAT', 0.0708155632019043, -1, -1, -1, (6, 1))","('UNSAT', 0.060477495193481445, -1, -1, -1, (6, 1))","('UNSAT', 0.06578707695007324, -1, -1, -1, (6, 1))","('UNSAT', 0.038306474685668945, -1, -1, -1, (6, 1))","('UNSAT', 0.06112408638000488, -1, -1, -1, (6, 1))","('UNSAT', 0.05842018127441406, -1, -1, -1, (6, 1))","('UNSAT', 0.06764507293701172, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.08666181564331055, -1, -1, -1, (1, 2))","('UNSAT', 0.05377364158630371, -1, -1, -1, (1, 2))","('UNSAT', 0.13431835174560547, -1, -1, -1, (1, 2))","('UNSAT', 0.053185224533081055, -1, -1, -1, (1, 2))","('UNSAT', 0.04260396957397461, -1, -1, -1, (1, 2))","('UNSAT', 0.12174773216247559, -1, -1, -1, (1, 2))","('UNSAT', 0.07733559608459473, -1, -1, -1, (1, 2))","('UNSAT', 0.06461024284362793, -1, -1, -1, (1, 2))","('UNSAT', 0.07626914978027344, -1, -1, -1, (1, 2))","('UNSAT', 0.07146143913269043, -1, -1, -1, (1, 2))","('UNSAT', 0.10281991958618164, -1, -1, -1, (1, 2))","('UNSAT', 0.045495033264160156, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.20728540420532227, -1, -1, -1, (2, 2))","('UNSAT', 0.23915863037109375, -1, -1, -1, (2, 2))","('UNSAT', 0.2302842140197754, -1, -1, -1, (2, 2))","('UNSAT', 0.1432335376739502, -1, -1, -1, (2, 2))","('UNSAT', 0.08798813819885254, -1, -1, -1, (2, 2))","('UNSAT', 0.37158918380737305, -1, -1, -1, (2, 2))","('UNSAT', 0.34217119216918945, -1, -1, -1, (2, 2))","('UNSAT', 0.10691523551940918, -1, -1, -1, (2, 2))","('UNSAT', 0.13650965690612793, -1, -1, -1, (2, 2))","('UNSAT', 0.33394837379455566, -1, -1, -1, (2, 2))","('UNSAT', 0.37216925621032715, -1, -1, -1, (2, 2))","('UNSAT', 0.1153266429901123, -1, -1, -1, (2, 2))"
