iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', -1, 47.8686, 0.229553, 2.188318103435e-05, (0, 1))","('SAT', -1, 37.544, 0.190594, 1.611039442651e-05, (0, 1))","('UNSAT', 0.02593541145324707, -1, -1, -1, (0, 1))","('SAT', 4.013380765914917, 38.4826, 0.179883, 1.6822770703580002e-05, (0, 1))","('SAT', -1, 21.5878, 0.11319, 7.955382898217e-06, (0, 1))","('UNSAT', 0.03151535987854004, -1, -1, -1, (0, 1))","('SAT', -1, 21.5878, 0.11319, 7.955382898217e-06, (0, 1))","('UNSAT', 0.031590938568115234, -1, -1, -1, (0, 1))","('SAT', -1, 21.5878, 0.11319, 7.955382898217e-06, (0, 1))","('SAT', -1, 21.5878, 0.11319, 7.955382898217e-06, (0, 1))","('UNSAT', 0.021506309509277344, -1, -1, -1, (0, 1))","('UNSAT', 0.021570205688476562, -1, -1, -1, (0, 1))","('UNSAT', 0.021797895431518555, -1, -1, -1, (0, 1))","('UNSAT', 0.02199411392211914, -1, -1, -1, (0, 1))","('UNSAT', 0.021513700485229492, -1, -1, -1, (0, 1))","('UNSAT', 0.021206140518188477, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04754376411437988, -1, -1, -1, (1, 1))","('UNSAT', 0.04554581642150879, -1, -1, -1, (1, 1))","('SAT', -1, 32.3817, 0.145863, 1.279790740227e-05, (1, 1))","('UNSAT', 0.08963942527770996, -1, -1, -1, (1, 1))","('UNSAT', 0.03165030479431152, -1, -1, -1, (1, 1))","('UNSAT', 0.03295755386352539, -1, -1, -1, (1, 1))","('UNSAT', 0.03180289268493652, -1, -1, -1, (1, 1))","('UNSAT', 0.03303098678588867, -1, -1, -1, (1, 1))","('UNSAT', 0.03907275199890137, -1, -1, -1, (1, 1))","('UNSAT', 0.03844428062438965, -1, -1, -1, (1, 1))","('UNSAT', 0.03797435760498047, -1, -1, -1, (1, 1))","('UNSAT', 0.0424807071685791, -1, -1, -1, (1, 1))","('UNSAT', 0.038211822509765625, -1, -1, -1, (1, 1))","('UNSAT', 0.0384061336517334, -1, -1, -1, (1, 1))","('UNSAT', 0.038121938705444336, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04562497138977051, -1, -1, -1, (2, 1))","('UNSAT', 0.04398345947265625, -1, -1, -1, (2, 1))","('UNSAT', 0.03193044662475586, -1, -1, -1, (2, 1))","('UNSAT', 0.2465362548828125, -1, -1, -1, (2, 1))","('UNSAT', 0.03248405456542969, -1, -1, -1, (2, 1))","('UNSAT', 0.03227949142456055, -1, -1, -1, (2, 1))","('UNSAT', 0.03171253204345703, -1, -1, -1, (2, 1))","('UNSAT', 0.0319061279296875, -1, -1, -1, (2, 1))","('UNSAT', 0.4849569797515869, -1, -1, -1, (2, 1))","('UNSAT', 0.14925909042358398, -1, -1, -1, (2, 1))","('UNSAT', 0.14667725563049316, -1, -1, -1, (2, 1))","('UNSAT', 0.15403509140014648, -1, -1, -1, (2, 1))","('UNSAT', 0.14022016525268555, -1, -1, -1, (2, 1))","('UNSAT', 0.15215682983398438, -1, -1, -1, (2, 1))","('UNSAT', 0.1502523422241211, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03485107421875, -1, -1, -1, (3, 1))","('UNSAT', 0.03378748893737793, -1, -1, -1, (3, 1))","('UNSAT', 0.03301739692687988, -1, -1, -1, (3, 1))","('UNSAT', 0.24534392356872559, -1, -1, -1, (3, 1))","('UNSAT', 0.032182931900024414, -1, -1, -1, (3, 1))","('UNSAT', 0.03226923942565918, -1, -1, -1, (3, 1))","('UNSAT', 0.03150749206542969, -1, -1, -1, (3, 1))","('UNSAT', 0.03169417381286621, -1, -1, -1, (3, 1))","('UNSAT', 0.06776022911071777, -1, -1, -1, (3, 1))","('UNSAT', 0.30290985107421875, -1, -1, -1, (3, 1))","('UNSAT', 0.29473185539245605, -1, -1, -1, (3, 1))","('UNSAT', 0.3100409507751465, -1, -1, -1, (3, 1))","('UNSAT', 0.29514241218566895, -1, -1, -1, (3, 1))","('UNSAT', 0.30059218406677246, -1, -1, -1, (3, 1))","('UNSAT', 0.30680346488952637, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03573942184448242, -1, -1, -1, (4, 1))","('UNSAT', 0.03411269187927246, -1, -1, -1, (4, 1))","('UNSAT', 0.03224945068359375, -1, -1, -1, (4, 1))","('UNSAT', 0.25194573402404785, -1, -1, -1, (4, 1))","('UNSAT', 0.03162813186645508, -1, -1, -1, (4, 1))","('UNSAT', 0.032306671142578125, -1, -1, -1, (4, 1))","('UNSAT', 0.03297758102416992, -1, -1, -1, (4, 1))","('UNSAT', 0.033307790756225586, -1, -1, -1, (4, 1))","('UNSAT', 0.06975793838500977, -1, -1, -1, (4, 1))","('UNSAT', 0.31288719177246094, -1, -1, -1, (4, 1))","('UNSAT', 0.2991752624511719, -1, -1, -1, (4, 1))","('UNSAT', 0.30780720710754395, -1, -1, -1, (4, 1))","('UNSAT', 0.3028264045715332, -1, -1, -1, (4, 1))","('UNSAT', 0.3104264736175537, -1, -1, -1, (4, 1))","('UNSAT', 0.3000984191894531, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03509640693664551, -1, -1, -1, (5, 1))","('UNSAT', 0.03407549858093262, -1, -1, -1, (5, 1))","('UNSAT', 0.03190898895263672, -1, -1, -1, (5, 1))","('UNSAT', 0.25107359886169434, -1, -1, -1, (5, 1))","('UNSAT', 0.0318300724029541, -1, -1, -1, (5, 1))","('UNSAT', 0.03108358383178711, -1, -1, -1, (5, 1))","('UNSAT', 0.03328132629394531, -1, -1, -1, (5, 1))","('UNSAT', 0.0321502685546875, -1, -1, -1, (5, 1))","('UNSAT', 0.07102465629577637, -1, -1, -1, (5, 1))","('UNSAT', 0.312117338180542, -1, -1, -1, (5, 1))","('UNSAT', 0.29833364486694336, -1, -1, -1, (5, 1))","('UNSAT', 0.31566476821899414, -1, -1, -1, (5, 1))","('UNSAT', 0.301511287689209, -1, -1, -1, (5, 1))","('UNSAT', 0.30490589141845703, -1, -1, -1, (5, 1))","('UNSAT', 0.30526113510131836, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.034574031829833984, -1, -1, -1, (6, 1))","('UNSAT', 0.03392910957336426, -1, -1, -1, (6, 1))","('UNSAT', 0.03215956687927246, -1, -1, -1, (6, 1))","('UNSAT', 0.24528074264526367, -1, -1, -1, (6, 1))","('UNSAT', 0.03163933753967285, -1, -1, -1, (6, 1))","('UNSAT', 0.032520294189453125, -1, -1, -1, (6, 1))","('UNSAT', 0.03235220909118652, -1, -1, -1, (6, 1))","('UNSAT', 0.0332493782043457, -1, -1, -1, (6, 1))","('UNSAT', 0.06609416007995605, -1, -1, -1, (6, 1))","('UNSAT', 0.29877400398254395, -1, -1, -1, (6, 1))","('UNSAT', 0.2949349880218506, -1, -1, -1, (6, 1))","('UNSAT', 0.31311726570129395, -1, -1, -1, (6, 1))","('UNSAT', 0.30118370056152344, -1, -1, -1, (6, 1))","('UNSAT', 0.3020479679107666, -1, -1, -1, (6, 1))","('UNSAT', 0.30632972717285156, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03521013259887695, -1, -1, -1, (7, 1))","('UNSAT', 0.03470969200134277, -1, -1, -1, (7, 1))","('UNSAT', 0.03311491012573242, -1, -1, -1, (7, 1))","('UNSAT', 0.25253796577453613, -1, -1, -1, (7, 1))","('UNSAT', 0.03247380256652832, -1, -1, -1, (7, 1))","('UNSAT', 0.033150434494018555, -1, -1, -1, (7, 1))","('UNSAT', 0.03206944465637207, -1, -1, -1, (7, 1))","('UNSAT', 0.03355813026428223, -1, -1, -1, (7, 1))","('UNSAT', 0.06935572624206543, -1, -1, -1, (7, 1))","('UNSAT', 0.3032655715942383, -1, -1, -1, (7, 1))","('UNSAT', 0.2966322898864746, -1, -1, -1, (7, 1))","('UNSAT', 0.30542540550231934, -1, -1, -1, (7, 1))","('UNSAT', 0.2993943691253662, -1, -1, -1, (7, 1))","('UNSAT', 0.3057212829589844, -1, -1, -1, (7, 1))","('UNSAT', 0.30216097831726074, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.035186767578125, -1, -1, -1, (8, 1))","('UNSAT', 0.03417015075683594, -1, -1, -1, (8, 1))","('UNSAT', 0.03210020065307617, -1, -1, -1, (8, 1))","('UNSAT', 0.25416111946105957, -1, -1, -1, (8, 1))","('UNSAT', 0.03221774101257324, -1, -1, -1, (8, 1))","('UNSAT', 0.03170609474182129, -1, -1, -1, (8, 1))","('UNSAT', 0.0323636531829834, -1, -1, -1, (8, 1))","('UNSAT', 0.034548282623291016, -1, -1, -1, (8, 1))","('UNSAT', 0.06782698631286621, -1, -1, -1, (8, 1))","('UNSAT', 0.3002645969390869, -1, -1, -1, (8, 1))","('UNSAT', 0.30223798751831055, -1, -1, -1, (8, 1))","('UNSAT', 0.3124065399169922, -1, -1, -1, (8, 1))","('UNSAT', 0.29697251319885254, -1, -1, -1, (8, 1))","('UNSAT', 0.30323219299316406, -1, -1, -1, (8, 1))","('UNSAT', 0.30390310287475586, -1, -1, -1, (8, 1))"
