iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.018916845321655273, -1, -1, -1, (0, 1))","('UNSAT', 0.020258426666259766, -1, -1, -1, (0, 1))","('UNSAT', 0.03539776802062988, -1, -1, -1, (0, 1))","('UNSAT', 0.01954793930053711, -1, -1, -1, (0, 1))","('UNSAT', 0.025520801544189453, -1, -1, -1, (0, 1))","('UNSAT', 0.024004459381103516, -1, -1, -1, (0, 1))","('UNSAT', 0.018943309783935547, -1, -1, -1, (0, 1))","('UNSAT', 0.016104936599731445, -1, -1, -1, (0, 1))","('UNSAT', 0.03523850440979004, -1, -1, -1, (0, 1))","('UNSAT', 0.01969003677368164, -1, -1, -1, (0, 1))","('UNSAT', 0.014535665512084961, -1, -1, -1, (0, 1))","('UNSAT', 0.01925206184387207, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.03446173667907715, -1, -1, -1, (1, 1))","('UNSAT', 0.028126955032348633, -1, -1, -1, (1, 1))","('UNSAT', 0.04274797439575195, -1, -1, -1, (1, 1))","('UNSAT', 0.06449627876281738, -1, -1, -1, (1, 1))","('UNSAT', 0.018970251083374023, -1, -1, -1, (1, 1))","('UNSAT', 0.026460886001586914, -1, -1, -1, (1, 1))","('UNSAT', 0.027120113372802734, -1, -1, -1, (1, 1))","('UNSAT', 0.035180091857910156, -1, -1, -1, (1, 1))","('UNSAT', 0.03354620933532715, -1, -1, -1, (1, 1))","('UNSAT', 0.02593684196472168, -1, -1, -1, (1, 1))","('UNSAT', 0.03445315361022949, -1, -1, -1, (1, 1))","('UNSAT', 0.03582501411437988, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.04832768440246582, -1, -1, -1, (2, 1))","('UNSAT', 0.04933357238769531, -1, -1, -1, (2, 1))","('UNSAT', 0.10320925712585449, -1, -1, -1, (2, 1))","('UNSAT', 0.07956171035766602, -1, -1, -1, (2, 1))","('UNSAT', 0.06205630302429199, -1, -1, -1, (2, 1))","('UNSAT', 0.02666640281677246, -1, -1, -1, (2, 1))","('UNSAT', 0.03546953201293945, -1, -1, -1, (2, 1))","('UNSAT', 0.06256723403930664, -1, -1, -1, (2, 1))","('UNSAT', 0.04760026931762695, -1, -1, -1, (2, 1))","('UNSAT', 0.03451871871948242, -1, -1, -1, (2, 1))","('UNSAT', 0.0602266788482666, -1, -1, -1, (2, 1))","('UNSAT', 0.04595065116882324, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.04911303520202637, -1, -1, -1, (3, 1))","('SAT', -1, 13.1404, 0.088724, 3.3758062727429998e-06, (3, 1))","('UNSAT', 0.09515833854675293, -1, -1, -1, (3, 1))","('UNSAT', 0.06612825393676758, -1, -1, -1, (3, 1))","('UNSAT', 0.045380592346191406, -1, -1, -1, (3, 1))","('UNSAT', 0.04692792892456055, -1, -1, -1, (3, 1))","('UNSAT', 0.04935646057128906, -1, -1, -1, (3, 1))","('UNSAT', 0.03526735305786133, -1, -1, -1, (3, 1))","('UNSAT', 0.04625272750854492, -1, -1, -1, (3, 1))","('UNSAT', 0.04522585868835449, -1, -1, -1, (3, 1))","('UNSAT', 0.06082510948181152, -1, -1, -1, (3, 1))","('UNSAT', 0.04680180549621582, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.03807258605957031, -1, -1, -1, (4, 1))","('UNSAT', 0.06652617454528809, -1, -1, -1, (4, 1))","('UNSAT', 0.07384920120239258, -1, -1, -1, (4, 1))","('UNSAT', 0.10783052444458008, -1, -1, -1, (4, 1))","('UNSAT', 0.048082828521728516, -1, -1, -1, (4, 1))","('UNSAT', 0.034456729888916016, -1, -1, -1, (4, 1))","('UNSAT', 0.06369447708129883, -1, -1, -1, (4, 1))","('UNSAT', 0.026302576065063477, -1, -1, -1, (4, 1))","('UNSAT', 0.02672576904296875, -1, -1, -1, (4, 1))","('UNSAT', 0.032920122146606445, -1, -1, -1, (4, 1))","('UNSAT', 0.06134605407714844, -1, -1, -1, (4, 1))","('UNSAT', 0.026233196258544922, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.04917335510253906, -1, -1, -1, (5, 1))","('UNSAT', 0.08309483528137207, -1, -1, -1, (5, 1))","('UNSAT', 0.10145878791809082, -1, -1, -1, (5, 1))","('UNSAT', 0.05089974403381348, -1, -1, -1, (5, 1))","('UNSAT', 0.0474240779876709, -1, -1, -1, (5, 1))","('UNSAT', 0.03384280204772949, -1, -1, -1, (5, 1))","('UNSAT', 0.06252408027648926, -1, -1, -1, (5, 1))","('UNSAT', 0.04871034622192383, -1, -1, -1, (5, 1))","('UNSAT', 0.0352935791015625, -1, -1, -1, (5, 1))","('UNSAT', 0.025557279586791992, -1, -1, -1, (5, 1))","('UNSAT', 0.06167912483215332, -1, -1, -1, (5, 1))","('UNSAT', 0.0622408390045166, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.046729087829589844, -1, -1, -1, (6, 1))","('UNSAT', 0.08503890037536621, -1, -1, -1, (6, 1))","('UNSAT', 0.10236072540283203, -1, -1, -1, (6, 1))","('UNSAT', 0.06319737434387207, -1, -1, -1, (6, 1))","('UNSAT', 0.04660534858703613, -1, -1, -1, (6, 1))","('UNSAT', 0.0333101749420166, -1, -1, -1, (6, 1))","('UNSAT', 0.06194448471069336, -1, -1, -1, (6, 1))","('UNSAT', 0.03504800796508789, -1, -1, -1, (6, 1))","('UNSAT', 0.025914430618286133, -1, -1, -1, (6, 1))","('UNSAT', 0.02661609649658203, -1, -1, -1, (6, 1))","('UNSAT', 0.060981035232543945, -1, -1, -1, (6, 1))","('UNSAT', 0.0615239143371582, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.07284021377563477, -1, -1, -1, (1, 2))","('UNSAT', 0.0435178279876709, -1, -1, -1, (1, 2))","('UNSAT', 0.0904991626739502, -1, -1, -1, (1, 2))","('UNSAT', 0.041441917419433594, -1, -1, -1, (1, 2))","('UNSAT', 0.027769088745117188, -1, -1, -1, (1, 2))","('UNSAT', 0.03768587112426758, -1, -1, -1, (1, 2))","('UNSAT', 0.0574800968170166, -1, -1, -1, (1, 2))","('UNSAT', 0.036052703857421875, -1, -1, -1, (1, 2))","('UNSAT', 0.06008481979370117, -1, -1, -1, (1, 2))","('UNSAT', 0.02696371078491211, -1, -1, -1, (1, 2))","('UNSAT', 0.03439831733703613, -1, -1, -1, (1, 2))","('UNSAT', 0.03173685073852539, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.19278621673583984, -1, -1, -1, (2, 2))","('UNSAT', 0.17856216430664062, -1, -1, -1, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))"
(3X2),"('UNSAT', 0.19841480255126953, -1, -1, -1, (3, 2))","('UNSAT', 0.18897104263305664, -1, -1, -1, (3, 2))","('SAT', 0.48500537872314453, 25.3422, 0.117705, 6.347627277137e-06, (3, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06669902801513672, -1, -1, -1, (3, 2))","('UNSAT', 0.04419851303100586, -1, -1, -1, (3, 2))","('UNSAT', 0.08295941352844238, -1, -1, -1, (3, 2))","('UNSAT', 0.0640103816986084, -1, -1, -1, (3, 2))","('UNSAT', 0.07499837875366211, -1, -1, -1, (3, 2))","('UNSAT', 0.04565715789794922, -1, -1, -1, (3, 2))","('UNSAT', 0.07923173904418945, -1, -1, -1, (3, 2))","('UNSAT', 0.08362221717834473, -1, -1, -1, (3, 2))"
(4X2),"('UNSAT', 0.19199132919311523, -1, -1, -1, (4, 2))","('UNSAT', 0.17061209678649902, -1, -1, -1, (4, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.050791025161743164, -1, -1, -1, (4, 2))","('UNSAT', 0.06415486335754395, -1, -1, -1, (4, 2))","('UNSAT', 0.06297969818115234, -1, -1, -1, (4, 2))","('UNSAT', 0.061653852462768555, -1, -1, -1, (4, 2))","('UNSAT', 0.08691644668579102, -1, -1, -1, (4, 2))","('UNSAT', 0.059410810470581055, -1, -1, -1, (4, 2))","('UNSAT', 0.044156789779663086, -1, -1, -1, (4, 2))","('UNSAT', 0.06088733673095703, -1, -1, -1, (4, 2))"
(5X2),"('UNSAT', 0.1514286994934082, -1, -1, -1, (5, 2))","('UNSAT', 0.18392419815063477, -1, -1, -1, (5, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.057524919509887695, -1, -1, -1, (5, 2))","('UNSAT', 0.06343245506286621, -1, -1, -1, (5, 2))","('UNSAT', 0.06078934669494629, -1, -1, -1, (5, 2))","('UNSAT', 0.0647125244140625, -1, -1, -1, (5, 2))","('UNSAT', 0.08302760124206543, -1, -1, -1, (5, 2))","('UNSAT', 0.05879688262939453, -1, -1, -1, (5, 2))","('UNSAT', 0.0961301326751709, -1, -1, -1, (5, 2))","('UNSAT', 0.047051191329956055, -1, -1, -1, (5, 2))"
(6X2),"('UNSAT', 0.1514899730682373, -1, -1, -1, (6, 2))","('UNSAT', 0.18685698509216309, -1, -1, -1, (6, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07798027992248535, -1, -1, -1, (6, 2))","('UNSAT', 0.06356501579284668, -1, -1, -1, (6, 2))","('UNSAT', 0.06020545959472656, -1, -1, -1, (6, 2))","('UNSAT', 0.0670318603515625, -1, -1, -1, (6, 2))","('UNSAT', 0.06126141548156738, -1, -1, -1, (6, 2))","('UNSAT', 0.12390661239624023, -1, -1, -1, (6, 2))","('UNSAT', 0.1024312973022461, -1, -1, -1, (6, 2))","('UNSAT', 0.10331082344055176, -1, -1, -1, (6, 2))"
(1X3),"('UNSAT', 0.12764716148376465, -1, -1, -1, (1, 3))","('UNSAT', 0.0539553165435791, -1, -1, -1, (1, 3))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04354739189147949, -1, -1, -1, (1, 3))","('UNSAT', 0.04091310501098633, -1, -1, -1, (1, 3))","('UNSAT', 0.04323124885559082, -1, -1, -1, (1, 3))","('UNSAT', 0.0351710319519043, -1, -1, -1, (1, 3))","('UNSAT', 0.04570913314819336, -1, -1, -1, (1, 3))","('UNSAT', 0.043082237243652344, -1, -1, -1, (1, 3))","('UNSAT', 0.043930768966674805, -1, -1, -1, (1, 3))","('UNSAT', 0.051622867584228516, -1, -1, -1, (1, 3))"
