iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', -1, 47.8686, 0.229553, 2.188318103435e-05, (0, 1))","('SAT', -1, 35.6668, 0.171782, 1.4431445379160001e-05, (0, 1))","('UNSAT', 0.024428844451904297, -1, -1, -1, (0, 1))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (0, 1))","('SAT', 3.582703113555908, 27.2194, 0.138233, 1.026261634252e-05, (0, 1))","('UNSAT', 0.03212881088256836, -1, -1, -1, (0, 1))","('UNSAT', 0.03176712989807129, -1, -1, -1, (0, 1))","('SAT', 3.4639134407043457, 21.5878, 0.11319, 7.955382898217e-06, (0, 1))","('UNSAT', 0.022245168685913086, -1, -1, -1, (0, 1))","('SAT', 3.161489486694336, 17.8334, 0.11319, 7.203638688225e-06, (0, 1))","('UNSAT', 0.03599977493286133, -1, -1, -1, (0, 1))","('UNSAT', 0.036109209060668945, -1, -1, -1, (0, 1))","('UNSAT', 0.03575754165649414, -1, -1, -1, (0, 1))","('UNSAT', 0.037187814712524414, -1, -1, -1, (0, 1))","('UNSAT', 0.020806312561035156, -1, -1, -1, (0, 1))","('UNSAT', 0.0363619327545166, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.032234907150268555, -1, -1, -1, (1, 1))","('UNSAT', 0.02331995964050293, -1, -1, -1, (1, 1))","('UNSAT', 0.03214097023010254, -1, -1, -1, (1, 1))","('UNSAT', 0.03226590156555176, -1, -1, -1, (1, 1))","('UNSAT', 0.032636165618896484, -1, -1, -1, (1, 1))","('UNSAT', 0.049050092697143555, -1, -1, -1, (1, 1))","('UNSAT', 0.03043198585510254, -1, -1, -1, (1, 1))","('UNSAT', 0.05085277557373047, -1, -1, -1, (1, 1))","('UNSAT', 0.029125452041625977, -1, -1, -1, (1, 1))","('UNSAT', 0.0280606746673584, -1, -1, -1, (1, 1))","('UNSAT', 0.0280454158782959, -1, -1, -1, (1, 1))","('UNSAT', 0.028474092483520508, -1, -1, -1, (1, 1))","('UNSAT', 0.020692825317382812, -1, -1, -1, (1, 1))","('UNSAT', 0.02800750732421875, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0430903434753418, -1, -1, -1, (2, 1))","('UNSAT', 0.023810625076293945, -1, -1, -1, (2, 1))","('UNSAT', 0.05966472625732422, -1, -1, -1, (2, 1))","('UNSAT', 0.05706501007080078, -1, -1, -1, (2, 1))","('UNSAT', 0.057463884353637695, -1, -1, -1, (2, 1))","('UNSAT', 0.289287805557251, -1, -1, -1, (2, 1))","('UNSAT', 0.041298866271972656, -1, -1, -1, (2, 1))","('UNSAT', 0.2905604839324951, -1, -1, -1, (2, 1))","('UNSAT', 0.0520777702331543, -1, -1, -1, (2, 1))","('UNSAT', 0.05001544952392578, -1, -1, -1, (2, 1))","('UNSAT', 0.04997086524963379, -1, -1, -1, (2, 1))","('UNSAT', 0.05270862579345703, -1, -1, -1, (2, 1))","('UNSAT', 0.028932809829711914, -1, -1, -1, (2, 1))","('UNSAT', 0.049543142318725586, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0419163703918457, -1, -1, -1, (3, 1))","('UNSAT', 0.024063825607299805, -1, -1, -1, (3, 1))","('UNSAT', 0.056146860122680664, -1, -1, -1, (3, 1))","('UNSAT', 0.05725407600402832, -1, -1, -1, (3, 1))","('UNSAT', 0.05610942840576172, -1, -1, -1, (3, 1))","('UNSAT', 0.28905534744262695, -1, -1, -1, (3, 1))","('UNSAT', 0.03150177001953125, -1, -1, -1, (3, 1))","('UNSAT', 0.2991607189178467, -1, -1, -1, (3, 1))","('UNSAT', 0.05076146125793457, -1, -1, -1, (3, 1))","('UNSAT', 0.05128073692321777, -1, -1, -1, (3, 1))","('UNSAT', 0.05033111572265625, -1, -1, -1, (3, 1))","('UNSAT', 0.05412006378173828, -1, -1, -1, (3, 1))","('UNSAT', 0.028156518936157227, -1, -1, -1, (3, 1))","('UNSAT', 0.05171537399291992, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0428318977355957, -1, -1, -1, (4, 1))","('UNSAT', 0.02454376220703125, -1, -1, -1, (4, 1))","('UNSAT', 0.058365583419799805, -1, -1, -1, (4, 1))","('UNSAT', 0.05776071548461914, -1, -1, -1, (4, 1))","('UNSAT', 0.05720019340515137, -1, -1, -1, (4, 1))","('UNSAT', 0.2931699752807617, -1, -1, -1, (4, 1))","('UNSAT', 0.032109975814819336, -1, -1, -1, (4, 1))","('UNSAT', 0.2892732620239258, -1, -1, -1, (4, 1))","('UNSAT', 0.05121326446533203, -1, -1, -1, (4, 1))","('UNSAT', 0.05250263214111328, -1, -1, -1, (4, 1))","('UNSAT', 0.04985356330871582, -1, -1, -1, (4, 1))","('UNSAT', 0.0515134334564209, -1, -1, -1, (4, 1))","('UNSAT', 0.027517080307006836, -1, -1, -1, (4, 1))","('UNSAT', 0.05327892303466797, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.041461944580078125, -1, -1, -1, (5, 1))","('UNSAT', 0.024054288864135742, -1, -1, -1, (5, 1))","('UNSAT', 0.0554966926574707, -1, -1, -1, (5, 1))","('UNSAT', 0.05670499801635742, -1, -1, -1, (5, 1))","('UNSAT', 0.057843923568725586, -1, -1, -1, (5, 1))","('UNSAT', 0.29111361503601074, -1, -1, -1, (5, 1))","('UNSAT', 0.03238224983215332, -1, -1, -1, (5, 1))","('UNSAT', 0.28597092628479004, -1, -1, -1, (5, 1))","('UNSAT', 0.05206036567687988, -1, -1, -1, (5, 1))","('UNSAT', 0.05164384841918945, -1, -1, -1, (5, 1))","('UNSAT', 0.052462100982666016, -1, -1, -1, (5, 1))","('UNSAT', 0.04980039596557617, -1, -1, -1, (5, 1))","('UNSAT', 0.027579545974731445, -1, -1, -1, (5, 1))","('UNSAT', 0.052436113357543945, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0425412654876709, -1, -1, -1, (6, 1))","('UNSAT', 0.023601293563842773, -1, -1, -1, (6, 1))","('UNSAT', 0.05954599380493164, -1, -1, -1, (6, 1))","('UNSAT', 0.05895495414733887, -1, -1, -1, (6, 1))","('UNSAT', 0.05653858184814453, -1, -1, -1, (6, 1))","('UNSAT', 0.2879221439361572, -1, -1, -1, (6, 1))","('UNSAT', 0.030606746673583984, -1, -1, -1, (6, 1))","('UNSAT', 0.2917606830596924, -1, -1, -1, (6, 1))","('UNSAT', 0.050566673278808594, -1, -1, -1, (6, 1))","('UNSAT', 0.05102968215942383, -1, -1, -1, (6, 1))","('UNSAT', 0.049849510192871094, -1, -1, -1, (6, 1))","('UNSAT', 0.05122518539428711, -1, -1, -1, (6, 1))","('UNSAT', 0.028244495391845703, -1, -1, -1, (6, 1))","('UNSAT', 0.05012941360473633, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04165053367614746, -1, -1, -1, (7, 1))","('UNSAT', 0.024074792861938477, -1, -1, -1, (7, 1))","('UNSAT', 0.058873891830444336, -1, -1, -1, (7, 1))","('UNSAT', 0.05712580680847168, -1, -1, -1, (7, 1))","('UNSAT', 0.05601239204406738, -1, -1, -1, (7, 1))","('UNSAT', 0.2876920700073242, -1, -1, -1, (7, 1))","('UNSAT', 0.030158281326293945, -1, -1, -1, (7, 1))","('UNSAT', 0.28971171379089355, -1, -1, -1, (7, 1))","('UNSAT', 0.05015897750854492, -1, -1, -1, (7, 1))","('UNSAT', 0.05141639709472656, -1, -1, -1, (7, 1))","('UNSAT', 0.05172371864318848, -1, -1, -1, (7, 1))","('UNSAT', 0.052194833755493164, -1, -1, -1, (7, 1))","('UNSAT', 0.02730274200439453, -1, -1, -1, (7, 1))","('UNSAT', 0.05060529708862305, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04173541069030762, -1, -1, -1, (8, 1))","('UNSAT', 0.024072647094726562, -1, -1, -1, (8, 1))","('UNSAT', 0.056935787200927734, -1, -1, -1, (8, 1))","('UNSAT', 0.0560762882232666, -1, -1, -1, (8, 1))","('UNSAT', 0.05595731735229492, -1, -1, -1, (8, 1))","('UNSAT', 0.2894256114959717, -1, -1, -1, (8, 1))","('UNSAT', 0.031374454498291016, -1, -1, -1, (8, 1))","('UNSAT', 0.2872023582458496, -1, -1, -1, (8, 1))","('UNSAT', 0.052854061126708984, -1, -1, -1, (8, 1))","('UNSAT', 0.05137491226196289, -1, -1, -1, (8, 1))","('UNSAT', 0.04935026168823242, -1, -1, -1, (8, 1))","('UNSAT', 0.05490708351135254, -1, -1, -1, (8, 1))","('UNSAT', 0.027647733688354492, -1, -1, -1, (8, 1))","('UNSAT', 0.0502619743347168, -1, -1, -1, (8, 1))"
