iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', -1, 47.8686, 0.229553, 2.188318103435e-05, (0, 1))","('SAT', -1, 37.544, 0.177497, 1.570664426254e-05, (0, 1))","('SAT', -1, 17.8334, 0.089545, 6.313376161415e-06, (0, 1))","('SAT', -1, 6.5702, 0.061174, 1.2772717354889998e-06, (0, 1))","('SAT', -1, 2.8158, 0.041962, 5.377947900341999e-07, (0, 1))","('UNSAT', 0.12143659591674805, -1, -1, -1, (0, 1))","('UNSAT', 0.1300830841064453, -1, -1, -1, (0, 1))","('UNSAT', 0.12274670600891113, -1, -1, -1, (0, 1))","('UNSAT', 0.12526941299438477, -1, -1, -1, (0, 1))","('UNSAT', 0.13508057594299316, -1, -1, -1, (0, 1))","('UNSAT', 0.12729811668395996, -1, -1, -1, (0, 1))","('UNSAT', 0.12110376358032227, -1, -1, -1, (0, 1))","('UNSAT', 0.12938809394836426, -1, -1, -1, (0, 1))","('UNSAT', 0.12299227714538574, -1, -1, -1, (0, 1))","('UNSAT', 0.1261134147644043, -1, -1, -1, (0, 1))","('UNSAT', 0.12715744972229004, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.042665958404541016, -1, -1, -1, (1, 1))","('SAT', 3.1641685962677, 14.079, 0.089545, 5.5738992159599995e-06, (1, 1))","('UNSAT', 0.1235053539276123, -1, -1, -1, (1, 1))","('UNSAT', 0.12194490432739258, -1, -1, -1, (1, 1))","('UNSAT', 0.1253070831298828, -1, -1, -1, (1, 1))","('UNSAT', 0.1269700527191162, -1, -1, -1, (1, 1))","('UNSAT', 0.12176203727722168, -1, -1, -1, (1, 1))","('UNSAT', 0.125443696975708, -1, -1, -1, (1, 1))","('UNSAT', 0.12933015823364258, -1, -1, -1, (1, 1))","('UNSAT', 0.1320631504058838, -1, -1, -1, (1, 1))","('UNSAT', 0.13019990921020508, -1, -1, -1, (1, 1))","('UNSAT', 0.12921977043151855, -1, -1, -1, (1, 1))","('UNSAT', 0.12591123580932617, -1, -1, -1, (1, 1))","('UNSAT', 0.12232446670532227, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3474705219268799, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3945145606994629, -1, -1, -1, (2, 1))","('UNSAT', 0.4042203426361084, -1, -1, -1, (2, 1))","('UNSAT', 0.40928077697753906, -1, -1, -1, (2, 1))","('UNSAT', 0.3964376449584961, -1, -1, -1, (2, 1))","('UNSAT', 0.4081892967224121, -1, -1, -1, (2, 1))","('UNSAT', 0.4149320125579834, -1, -1, -1, (2, 1))","('UNSAT', 0.41171813011169434, -1, -1, -1, (2, 1))","('UNSAT', 0.41263914108276367, -1, -1, -1, (2, 1))","('UNSAT', 0.42636847496032715, -1, -1, -1, (2, 1))","('UNSAT', 0.3956911563873291, -1, -1, -1, (2, 1))","('UNSAT', 0.40143728256225586, -1, -1, -1, (2, 1))","('UNSAT', 0.40483927726745605, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7960224151611328, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3934760093688965, -1, -1, -1, (3, 1))","('UNSAT', 0.3944113254547119, -1, -1, -1, (3, 1))","('UNSAT', 0.4161796569824219, -1, -1, -1, (3, 1))","('UNSAT', 0.4017930030822754, -1, -1, -1, (3, 1))","('UNSAT', 0.4171271324157715, -1, -1, -1, (3, 1))","('UNSAT', 0.40813708305358887, -1, -1, -1, (3, 1))","('UNSAT', 0.41901206970214844, -1, -1, -1, (3, 1))","('UNSAT', 0.4064180850982666, -1, -1, -1, (3, 1))","('UNSAT', 0.4113280773162842, -1, -1, -1, (3, 1))","('UNSAT', 0.4026169776916504, -1, -1, -1, (3, 1))","('UNSAT', 0.41059279441833496, -1, -1, -1, (3, 1))","('UNSAT', 0.3967132568359375, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7981228828430176, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.40707921981811523, -1, -1, -1, (4, 1))","('UNSAT', 0.39652156829833984, -1, -1, -1, (4, 1))","('UNSAT', 0.41728997230529785, -1, -1, -1, (4, 1))","('UNSAT', 0.40663671493530273, -1, -1, -1, (4, 1))","('UNSAT', 0.3997325897216797, -1, -1, -1, (4, 1))","('UNSAT', 0.4080209732055664, -1, -1, -1, (4, 1))","('UNSAT', 0.4142613410949707, -1, -1, -1, (4, 1))","('UNSAT', 0.40840911865234375, -1, -1, -1, (4, 1))","('UNSAT', 0.4088742733001709, -1, -1, -1, (4, 1))","('UNSAT', 0.4037296772003174, -1, -1, -1, (4, 1))","('UNSAT', 0.404188871383667, -1, -1, -1, (4, 1))","('UNSAT', 0.4079277515411377, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7986619472503662, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3914639949798584, -1, -1, -1, (5, 1))","('UNSAT', 0.39417171478271484, -1, -1, -1, (5, 1))","('UNSAT', 0.4153580665588379, -1, -1, -1, (5, 1))","('UNSAT', 0.403825044631958, -1, -1, -1, (5, 1))","('UNSAT', 0.4073643684387207, -1, -1, -1, (5, 1))","('UNSAT', 0.41478800773620605, -1, -1, -1, (5, 1))","('UNSAT', 0.4117698669433594, -1, -1, -1, (5, 1))","('UNSAT', 0.4054892063140869, -1, -1, -1, (5, 1))","('UNSAT', 0.41333842277526855, -1, -1, -1, (5, 1))","('UNSAT', 0.40021395683288574, -1, -1, -1, (5, 1))","('UNSAT', 0.4039483070373535, -1, -1, -1, (5, 1))","('UNSAT', 0.3976016044616699, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8106241226196289, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.391308069229126, -1, -1, -1, (6, 1))","('UNSAT', 0.39087343215942383, -1, -1, -1, (6, 1))","('UNSAT', 0.41734886169433594, -1, -1, -1, (6, 1))","('UNSAT', 0.39284372329711914, -1, -1, -1, (6, 1))","('UNSAT', 0.41117310523986816, -1, -1, -1, (6, 1))","('UNSAT', 0.400698184967041, -1, -1, -1, (6, 1))","('UNSAT', 0.41165900230407715, -1, -1, -1, (6, 1))","('UNSAT', 0.4005892276763916, -1, -1, -1, (6, 1))","('UNSAT', 0.4094963073730469, -1, -1, -1, (6, 1))","('UNSAT', 0.4105257987976074, -1, -1, -1, (6, 1))","('UNSAT', 0.4097561836242676, -1, -1, -1, (6, 1))","('UNSAT', 0.41295623779296875, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7979435920715332, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.40587544441223145, -1, -1, -1, (7, 1))","('UNSAT', 0.39147281646728516, -1, -1, -1, (7, 1))","('UNSAT', 0.4080638885498047, -1, -1, -1, (7, 1))","('UNSAT', 0.40675806999206543, -1, -1, -1, (7, 1))","('UNSAT', 0.40885162353515625, -1, -1, -1, (7, 1))","('UNSAT', 0.416093111038208, -1, -1, -1, (7, 1))","('UNSAT', 0.41362714767456055, -1, -1, -1, (7, 1))","('UNSAT', 0.4053518772125244, -1, -1, -1, (7, 1))","('UNSAT', 0.4144859313964844, -1, -1, -1, (7, 1))","('UNSAT', 0.4034843444824219, -1, -1, -1, (7, 1))","('UNSAT', 0.4078073501586914, -1, -1, -1, (7, 1))","('UNSAT', 0.4135165214538574, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8107943534851074, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.415515661239624, -1, -1, -1, (8, 1))","('UNSAT', 0.3966665267944336, -1, -1, -1, (8, 1))","('UNSAT', 0.4167506694793701, -1, -1, -1, (8, 1))","('UNSAT', 0.39519643783569336, -1, -1, -1, (8, 1))","('UNSAT', 0.4066579341888428, -1, -1, -1, (8, 1))","('UNSAT', 0.4109771251678467, -1, -1, -1, (8, 1))","('UNSAT', 0.4085543155670166, -1, -1, -1, (8, 1))","('UNSAT', 0.4080085754394531, -1, -1, -1, (8, 1))","('UNSAT', 0.41507816314697266, -1, -1, -1, (8, 1))","('UNSAT', 0.4103841781616211, -1, -1, -1, (8, 1))","('UNSAT', 0.41637229919433594, -1, -1, -1, (8, 1))","('UNSAT', 0.4113738536834717, -1, -1, -1, (8, 1))"
