iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', -1, 47.8686, 0.229553, 2.188318103435e-05, (0, 1))","('SAT', -1, 37.544, 0.190594, 1.611039442651e-05, (0, 1))","('SAT', -1, 18.772, 0.089545, 6.875721737742e-06, (0, 1))","('SAT', -1, 7.5088, 0.040805, 1.8396174255029999e-06, (0, 1))","('SAT', 3.2813382148742676, 17.8334, 0.11319, 6.719492375850999e-06, (0, 1))","('SAT', 3.276547431945801, 15.9562, 0.101019, 5.220011189522e-06, (0, 1))","('UNSAT', 0.2389674186706543, -1, -1, -1, (0, 1))","('UNSAT', 0.0202329158782959, -1, -1, -1, (0, 1))","('UNSAT', 0.021251201629638672, -1, -1, -1, (0, 1))","('UNSAT', 0.021120786666870117, -1, -1, -1, (0, 1))","('UNSAT', 0.020661592483520508, -1, -1, -1, (0, 1))","('UNSAT', 0.020909786224365234, -1, -1, -1, (0, 1))","('UNSAT', 0.020293235778808594, -1, -1, -1, (0, 1))","('UNSAT', 0.02112889289855957, -1, -1, -1, (0, 1))","('UNSAT', 0.020927906036376953, -1, -1, -1, (0, 1))","('UNSAT', 0.021284818649291992, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 3.6326873302459717, 26.2808, 0.11319, 1.101028192352e-05, (1, 1))","('UNSAT', 0.10017013549804688, -1, -1, -1, (1, 1))","('UNSAT', 1.5931675434112549, -1, -1, -1, (1, 1))","('UNSAT', 0.2702188491821289, -1, -1, -1, (1, 1))","('UNSAT', 1.0435287952423096, -1, -1, -1, (1, 1))","('UNSAT', 0.7309963703155518, -1, -1, -1, (1, 1))","('UNSAT', 0.7401368618011475, -1, -1, -1, (1, 1))","('UNSAT', 0.7454845905303955, -1, -1, -1, (1, 1))","('UNSAT', 0.7338757514953613, -1, -1, -1, (1, 1))","('UNSAT', 0.7321047782897949, -1, -1, -1, (1, 1))","('UNSAT', 0.7288365364074707, -1, -1, -1, (1, 1))","('UNSAT', 0.736386775970459, -1, -1, -1, (1, 1))","('UNSAT', 0.7233855724334717, -1, -1, -1, (1, 1))","('UNSAT', 0.7582793235778809, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.6290271282196045, -1, -1, -1, (2, 1))","('UNSAT', 0.1620326042175293, -1, -1, -1, (2, 1))","('UNSAT', 0.026195287704467773, -1, -1, -1, (2, 1))","('UNSAT', 0.5763442516326904, -1, -1, -1, (2, 1))","('UNSAT', 0.7436201572418213, -1, -1, -1, (2, 1))","('UNSAT', 0.725719690322876, -1, -1, -1, (2, 1))","('UNSAT', 0.7418701648712158, -1, -1, -1, (2, 1))","('UNSAT', 0.7348344326019287, -1, -1, -1, (2, 1))","('UNSAT', 0.7249531745910645, -1, -1, -1, (2, 1))","('UNSAT', 0.7562859058380127, -1, -1, -1, (2, 1))","('UNSAT', 0.7413744926452637, -1, -1, -1, (2, 1))","('UNSAT', 0.7326686382293701, -1, -1, -1, (2, 1))","('UNSAT', 0.753211498260498, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.894822359085083, -1, -1, -1, (3, 1))","('UNSAT', 0.164473295211792, -1, -1, -1, (3, 1))","('UNSAT', 0.02701735496520996, -1, -1, -1, (3, 1))","('UNSAT', 1.2684426307678223, -1, -1, -1, (3, 1))","('UNSAT', 1.251668930053711, -1, -1, -1, (3, 1))","('UNSAT', 1.243546724319458, -1, -1, -1, (3, 1))","('UNSAT', 1.2709407806396484, -1, -1, -1, (3, 1))","('UNSAT', 1.2855730056762695, -1, -1, -1, (3, 1))","('UNSAT', 1.2319550514221191, -1, -1, -1, (3, 1))","('UNSAT', 1.2587671279907227, -1, -1, -1, (3, 1))","('UNSAT', 1.2606863975524902, -1, -1, -1, (3, 1))","('UNSAT', 1.239328384399414, -1, -1, -1, (3, 1))","('UNSAT', 1.257497787475586, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.8937489986419678, -1, -1, -1, (4, 1))","('UNSAT', 0.1627635955810547, -1, -1, -1, (4, 1))","('UNSAT', 0.027470111846923828, -1, -1, -1, (4, 1))","('UNSAT', 1.0297257900238037, -1, -1, -1, (4, 1))","('UNSAT', 0.7451400756835938, -1, -1, -1, (4, 1))","('UNSAT', 0.7383923530578613, -1, -1, -1, (4, 1))","('UNSAT', 0.731116771697998, -1, -1, -1, (4, 1))","('UNSAT', 0.7528798580169678, -1, -1, -1, (4, 1))","('UNSAT', 0.7205491065979004, -1, -1, -1, (4, 1))","('UNSAT', 0.7610456943511963, -1, -1, -1, (4, 1))","('UNSAT', 0.7316205501556396, -1, -1, -1, (4, 1))","('UNSAT', 0.7037146091461182, -1, -1, -1, (4, 1))","('UNSAT', 0.7352476119995117, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.9045324325561523, -1, -1, -1, (5, 1))","('UNSAT', 0.16012883186340332, -1, -1, -1, (5, 1))","('UNSAT', 0.02604222297668457, -1, -1, -1, (5, 1))","('UNSAT', 1.2008965015411377, -1, -1, -1, (5, 1))","('UNSAT', 1.228722333908081, -1, -1, -1, (5, 1))","('UNSAT', 1.2916827201843262, -1, -1, -1, (5, 1))","('UNSAT', 1.2283775806427002, -1, -1, -1, (5, 1))","('UNSAT', 1.2869455814361572, -1, -1, -1, (5, 1))","('UNSAT', 1.23258638381958, -1, -1, -1, (5, 1))","('UNSAT', 1.2544574737548828, -1, -1, -1, (5, 1))","('UNSAT', 1.2570600509643555, -1, -1, -1, (5, 1))","('UNSAT', 1.2152442932128906, -1, -1, -1, (5, 1))","('UNSAT', 1.256711483001709, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.909111738204956, -1, -1, -1, (6, 1))","('UNSAT', 0.1626734733581543, -1, -1, -1, (6, 1))","('UNSAT', 0.026462793350219727, -1, -1, -1, (6, 1))","('UNSAT', 1.1891915798187256, -1, -1, -1, (6, 1))","('UNSAT', 0.2370467185974121, -1, -1, -1, (6, 1))","('UNSAT', 0.2368173599243164, -1, -1, -1, (6, 1))","('UNSAT', 0.23590087890625, -1, -1, -1, (6, 1))","('UNSAT', 0.24860286712646484, -1, -1, -1, (6, 1))","('UNSAT', 0.23148298263549805, -1, -1, -1, (6, 1))","('UNSAT', 0.25119471549987793, -1, -1, -1, (6, 1))","('UNSAT', 0.24186325073242188, -1, -1, -1, (6, 1))","('UNSAT', 0.22542285919189453, -1, -1, -1, (6, 1))","('UNSAT', 0.23924660682678223, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.9118595123291016, -1, -1, -1, (7, 1))","('UNSAT', 0.16996526718139648, -1, -1, -1, (7, 1))","('UNSAT', 0.026522397994995117, -1, -1, -1, (7, 1))","('UNSAT', 1.1848793029785156, -1, -1, -1, (7, 1))","('UNSAT', 0.7205374240875244, -1, -1, -1, (7, 1))","('UNSAT', 0.751396894454956, -1, -1, -1, (7, 1))","('UNSAT', 0.7272083759307861, -1, -1, -1, (7, 1))","('UNSAT', 0.7443020343780518, -1, -1, -1, (7, 1))","('UNSAT', 0.7214479446411133, -1, -1, -1, (7, 1))","('UNSAT', 0.7380404472351074, -1, -1, -1, (7, 1))","('UNSAT', 0.7273826599121094, -1, -1, -1, (7, 1))","('UNSAT', 0.7309098243713379, -1, -1, -1, (7, 1))","('UNSAT', 0.7422566413879395, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.8978393077850342, -1, -1, -1, (8, 1))","('UNSAT', 0.1599903106689453, -1, -1, -1, (8, 1))","('UNSAT', 0.028311491012573242, -1, -1, -1, (8, 1))","('UNSAT', 1.016568660736084, -1, -1, -1, (8, 1))","('UNSAT', 0.7261474132537842, -1, -1, -1, (8, 1))","('UNSAT', 0.742440938949585, -1, -1, -1, (8, 1))","('UNSAT', 0.7322120666503906, -1, -1, -1, (8, 1))","('UNSAT', 0.7427513599395752, -1, -1, -1, (8, 1))","('UNSAT', 0.7084369659423828, -1, -1, -1, (8, 1))","('UNSAT', 0.7317309379577637, -1, -1, -1, (8, 1))","('UNSAT', 0.7376241683959961, -1, -1, -1, (8, 1))","('UNSAT', 0.7277672290802002, -1, -1, -1, (8, 1))","('UNSAT', 0.7572305202484131, -1, -1, -1, (8, 1))"
