iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', -1, 32.851, 0.171782, 1.403376427334e-05, (0, 1))","('UNSAT', 0.018505096435546875, -1, -1, -1, (0, 1))","('SAT', -1, 20.6492, 0.11319, 7.11717257218e-06, (0, 1))","('SAT', 0.27880358695983887, 20.6492, 0.106286, 8.142370461428e-06, (0, 1))","('UNSAT', 0.017021894454956055, -1, -1, -1, (0, 1))","('UNSAT', 0.023166179656982422, -1, -1, -1, (0, 1))","('UNSAT', 0.09141135215759277, -1, -1, -1, (0, 1))","('UNSAT', 0.018585920333862305, -1, -1, -1, (0, 1))","('UNSAT', 0.01718902587890625, -1, -1, -1, (0, 1))","('UNSAT', 0.017901897430419922, -1, -1, -1, (0, 1))","('UNSAT', 0.01669478416442871, -1, -1, -1, (0, 1))","('UNSAT', 0.01608419418334961, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02409052848815918, -1, -1, -1, (1, 1))","('UNSAT', 0.02364039421081543, -1, -1, -1, (1, 1))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (1, 1))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (1, 1))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (1, 1))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (1, 1))","('UNSAT', 0.023005247116088867, -1, -1, -1, (1, 1))","('UNSAT', 0.029642105102539062, -1, -1, -1, (1, 1))","('UNSAT', 0.0232391357421875, -1, -1, -1, (1, 1))","('UNSAT', 0.029712915420532227, -1, -1, -1, (1, 1))","('UNSAT', 0.02883291244506836, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03420734405517578, -1, -1, -1, (2, 1))","('UNSAT', 0.03251290321350098, -1, -1, -1, (2, 1))","('UNSAT', 0.11875391006469727, -1, -1, -1, (2, 1))","('UNSAT', 0.02904200553894043, -1, -1, -1, (2, 1))","('UNSAT', 0.1160268783569336, -1, -1, -1, (2, 1))","('UNSAT', 0.022570371627807617, -1, -1, -1, (2, 1))","('UNSAT', 0.018044233322143555, -1, -1, -1, (2, 1))","('UNSAT', 0.03084564208984375, -1, -1, -1, (2, 1))","('UNSAT', 0.018015146255493164, -1, -1, -1, (2, 1))","('UNSAT', 0.02935194969177246, -1, -1, -1, (2, 1))","('UNSAT', 0.02988147735595703, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03458261489868164, -1, -1, -1, (3, 1))","('UNSAT', 0.03217959403991699, -1, -1, -1, (3, 1))","('UNSAT', 0.1226797103881836, -1, -1, -1, (3, 1))","('UNSAT', 0.029765605926513672, -1, -1, -1, (3, 1))","('UNSAT', 0.1181328296661377, -1, -1, -1, (3, 1))","('UNSAT', 0.0224454402923584, -1, -1, -1, (3, 1))","('UNSAT', 0.01754450798034668, -1, -1, -1, (3, 1))","('UNSAT', 0.030045747756958008, -1, -1, -1, (3, 1))","('UNSAT', 0.01890277862548828, -1, -1, -1, (3, 1))","('UNSAT', 0.030297040939331055, -1, -1, -1, (3, 1))","('UNSAT', 0.029526233673095703, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0323481559753418, -1, -1, -1, (4, 1))","('UNSAT', 0.03275561332702637, -1, -1, -1, (4, 1))","('UNSAT', 0.12054300308227539, -1, -1, -1, (4, 1))","('UNSAT', 0.029248952865600586, -1, -1, -1, (4, 1))","('UNSAT', 0.12013435363769531, -1, -1, -1, (4, 1))","('UNSAT', 0.0224459171295166, -1, -1, -1, (4, 1))","('UNSAT', 0.01824808120727539, -1, -1, -1, (4, 1))","('UNSAT', 0.033245086669921875, -1, -1, -1, (4, 1))","('UNSAT', 0.017453670501708984, -1, -1, -1, (4, 1))","('UNSAT', 0.029099225997924805, -1, -1, -1, (4, 1))","('UNSAT', 0.028715133666992188, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03516364097595215, -1, -1, -1, (5, 1))","('UNSAT', 0.03329324722290039, -1, -1, -1, (5, 1))","('UNSAT', 0.12114191055297852, -1, -1, -1, (5, 1))","('UNSAT', 0.02936267852783203, -1, -1, -1, (5, 1))","('UNSAT', 0.12173104286193848, -1, -1, -1, (5, 1))","('UNSAT', 0.021320343017578125, -1, -1, -1, (5, 1))","('UNSAT', 0.01807570457458496, -1, -1, -1, (5, 1))","('UNSAT', 0.029227256774902344, -1, -1, -1, (5, 1))","('UNSAT', 0.017438411712646484, -1, -1, -1, (5, 1))","('UNSAT', 0.029560327529907227, -1, -1, -1, (5, 1))","('UNSAT', 0.02991652488708496, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0319828987121582, -1, -1, -1, (6, 1))","('UNSAT', 0.031987667083740234, -1, -1, -1, (6, 1))","('UNSAT', 0.12591099739074707, -1, -1, -1, (6, 1))","('UNSAT', 0.02834010124206543, -1, -1, -1, (6, 1))","('UNSAT', 0.11820459365844727, -1, -1, -1, (6, 1))","('UNSAT', 0.02251577377319336, -1, -1, -1, (6, 1))","('UNSAT', 0.022599220275878906, -1, -1, -1, (6, 1))","('UNSAT', 0.03262758255004883, -1, -1, -1, (6, 1))","('UNSAT', 0.018110036849975586, -1, -1, -1, (6, 1))","('UNSAT', 0.029719114303588867, -1, -1, -1, (6, 1))","('UNSAT', 0.02954721450805664, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.033185482025146484, -1, -1, -1, (1, 2))","('UNSAT', 0.033522605895996094, -1, -1, -1, (1, 2))","('UNSAT', 0.04281139373779297, -1, -1, -1, (1, 2))","('UNSAT', 0.03570890426635742, -1, -1, -1, (1, 2))","('UNSAT', 0.040218353271484375, -1, -1, -1, (1, 2))","('UNSAT', 0.06778287887573242, -1, -1, -1, (1, 2))","('UNSAT', 0.01831984519958496, -1, -1, -1, (1, 2))","('UNSAT', 0.031027793884277344, -1, -1, -1, (1, 2))","('UNSAT', 0.018722057342529297, -1, -1, -1, (1, 2))","('UNSAT', 0.030861854553222656, -1, -1, -1, (1, 2))","('UNSAT', 0.03160548210144043, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', -1, 32.851, 0.171782, 1.403376427334e-05, (2, 2))","('SAT', 0.27048563957214355, 32.851, 0.171782, 1.403376427334e-05, (2, 2))","('SAT', 0.25485944747924805, 20.6492, 0.106286, 8.142370461428e-06, (2, 2))","('SAT', 0.26264381408691406, 20.6492, 0.106286, 8.142370461428e-06, (2, 2))","('SAT', 0.2564997673034668, 20.6492, 0.106286, 8.142370461428e-06, (2, 2))","('SAT', 0.23249173164367676, 15.0176, 0.11319, 5.9741782934e-06, (2, 2))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (2, 2))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (2, 2))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (2, 2))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (2, 2))","('SAT', -1, 15.0176, 0.11319, 5.9741782934e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
