iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 399.77947640419006, 269.3782, 0.583892, 0.00019001134205610002, (0, 1))","('SAT', 385.1513731479645, 226.6719, 0.432258, 0.00012146327208030002, (0, 1))","('SAT', 363.01059651374817, 173.1717, 0.375989, 7.105641998351001e-05, (0, 1))","('SAT', 338.031537771225, 127.1803, 0.316848, 5.1333863666510004e-05, (0, 1))","('SAT', 298.0915906429291, 107.939, 0.366733, 4.027840623166e-05, (0, 1))","('UNSAT', 0.1798405647277832, -1, -1, -1, (0, 1))","('SAT', 276.5955846309662, 99.4916, 0.368515, 3.7547695683320004e-05, (0, 1))","('SAT', 271.88187408447266, 71.8029, 0.323034, 2.229516212537e-05, (0, 1))","('UNSAT', 0.15391898155212402, -1, -1, -1, (0, 1))","('SAT', 256.83965706825256, 54.9081, 0.24357, 1.6271085769400002e-05, (0, 1))","('UNSAT', 180.7592372894287, -1, -1, -1, (0, 1))","('UNSAT', 0.1256098747253418, -1, -1, -1, (0, 1))","('UNSAT', 0.12486886978149414, -1, -1, -1, (0, 1))","('UNSAT', 0.1252286434173584, -1, -1, -1, (0, 1))","('UNSAT', 0.12505507469177246, -1, -1, -1, (0, 1))","('UNSAT', 0.12646031379699707, -1, -1, -1, (0, 1))","('UNSAT', 0.12490582466125488, -1, -1, -1, (0, 1))","('UNSAT', 0.12603282928466797, -1, -1, -1, (0, 1))","('UNSAT', 0.1246485710144043, -1, -1, -1, (0, 1))","('UNSAT', 0.1265244483947754, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 143.788321018219, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.19867205619812012, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 243.77163100242615, 38.9519, 0.224747, 1.2498961041270002e-05, (1, 1))","('UNSAT', 0.2368319034576416, -1, -1, -1, (1, 1))","('UNSAT', 0.24993133544921875, -1, -1, -1, (1, 1))","('UNSAT', 0.25218915939331055, -1, -1, -1, (1, 1))","('UNSAT', 0.2579636573791504, -1, -1, -1, (1, 1))","('UNSAT', 0.23743057250976562, -1, -1, -1, (1, 1))","('UNSAT', 0.24122977256774902, -1, -1, -1, (1, 1))","('UNSAT', 0.23679375648498535, -1, -1, -1, (1, 1))","('UNSAT', 0.23772144317626953, -1, -1, -1, (1, 1))","('UNSAT', 0.2515907287597656, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 181.35569143295288, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.7505576610565186, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 21.094901084899902, -1, -1, -1, (2, 1))","('UNSAT', 20.988816261291504, -1, -1, -1, (2, 1))","('UNSAT', 21.05286741256714, -1, -1, -1, (2, 1))","('UNSAT', 21.024567127227783, -1, -1, -1, (2, 1))","('UNSAT', 21.17566442489624, -1, -1, -1, (2, 1))","('UNSAT', 20.996257543563843, -1, -1, -1, (2, 1))","('UNSAT', 21.14076519012451, -1, -1, -1, (2, 1))","('UNSAT', 21.18750262260437, -1, -1, -1, (2, 1))","('UNSAT', 21.264869451522827, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 112.63276767730713, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.745278835296631, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 37.76204037666321, -1, -1, -1, (3, 1))","('UNSAT', 38.10824918746948, -1, -1, -1, (3, 1))","('UNSAT', 38.003543853759766, -1, -1, -1, (3, 1))","('UNSAT', 38.00951528549194, -1, -1, -1, (3, 1))","('UNSAT', 37.72173357009888, -1, -1, -1, (3, 1))","('UNSAT', 37.94660973548889, -1, -1, -1, (3, 1))","('UNSAT', 37.90532660484314, -1, -1, -1, (3, 1))","('UNSAT', 38.07393980026245, -1, -1, -1, (3, 1))","('UNSAT', 38.221625566482544, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 181.5840940475464, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.7664074897766113, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 21.149871587753296, -1, -1, -1, (4, 1))","('UNSAT', 21.07280445098877, -1, -1, -1, (4, 1))","('UNSAT', 21.012656450271606, -1, -1, -1, (4, 1))","('UNSAT', 20.97247886657715, -1, -1, -1, (4, 1))","('UNSAT', 21.088557243347168, -1, -1, -1, (4, 1))","('UNSAT', 21.123021364212036, -1, -1, -1, (4, 1))","('UNSAT', 21.207338333129883, -1, -1, -1, (4, 1))","('UNSAT', 21.390232801437378, -1, -1, -1, (4, 1))","('UNSAT', 21.239801168441772, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 112.81676125526428, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.750256061553955, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 37.854254961013794, -1, -1, -1, (5, 1))","('UNSAT', 37.94407510757446, -1, -1, -1, (5, 1))","('UNSAT', 37.68539905548096, -1, -1, -1, (5, 1))","('UNSAT', 37.86878848075867, -1, -1, -1, (5, 1))","('UNSAT', 37.84251427650452, -1, -1, -1, (5, 1))","('UNSAT', 37.75014519691467, -1, -1, -1, (5, 1))","('UNSAT', 37.88556265830994, -1, -1, -1, (5, 1))","('UNSAT', 38.14729928970337, -1, -1, -1, (5, 1))","('UNSAT', 38.2980010509491, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 112.63293647766113, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.7696709632873535, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 38.080405473709106, -1, -1, -1, (6, 1))","('UNSAT', 37.75651431083679, -1, -1, -1, (6, 1))","('UNSAT', 37.95995235443115, -1, -1, -1, (6, 1))","('UNSAT', 37.78834271430969, -1, -1, -1, (6, 1))","('UNSAT', 37.71264147758484, -1, -1, -1, (6, 1))","('UNSAT', 38.033984899520874, -1, -1, -1, (6, 1))","('UNSAT', 38.01401400566101, -1, -1, -1, (6, 1))","('UNSAT', 38.38254952430725, -1, -1, -1, (6, 1))","('UNSAT', 38.29541277885437, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 112.78572678565979, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.7559118270874023, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 37.66669011116028, -1, -1, -1, (7, 1))","('UNSAT', 37.86759543418884, -1, -1, -1, (7, 1))","('UNSAT', 37.827173471450806, -1, -1, -1, (7, 1))","('UNSAT', 37.94472289085388, -1, -1, -1, (7, 1))","('UNSAT', 37.870600938797, -1, -1, -1, (7, 1))","('UNSAT', 38.06762933731079, -1, -1, -1, (7, 1))","('UNSAT', 38.02391266822815, -1, -1, -1, (7, 1))","('UNSAT', 38.39941596984863, -1, -1, -1, (7, 1))","('UNSAT', 38.08442687988281, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 181.63545751571655, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.7559621334075928, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 21.135989904403687, -1, -1, -1, (8, 1))","('UNSAT', 21.06420660018921, -1, -1, -1, (8, 1))","('UNSAT', 21.024150133132935, -1, -1, -1, (8, 1))","('UNSAT', 20.953367948532104, -1, -1, -1, (8, 1))","('UNSAT', 21.11732268333435, -1, -1, -1, (8, 1))","('UNSAT', 21.040164709091187, -1, -1, -1, (8, 1))","('UNSAT', 21.256611108779907, -1, -1, -1, (8, 1))","('UNSAT', 21.378198385238647, -1, -1, -1, (8, 1))","('UNSAT', 21.33729124069214, -1, -1, -1, (8, 1))"
