iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.0149688720703125, -1, -1, -1, (0, 1))","('UNSAT', 0.015123844146728516, -1, -1, -1, (0, 1))","('UNSAT', 0.014883041381835938, -1, -1, -1, (0, 1))","('UNSAT', 0.014832496643066406, -1, -1, -1, (0, 1))","('UNSAT', 0.014940977096557617, -1, -1, -1, (0, 1))","('UNSAT', 0.014974832534790039, -1, -1, -1, (0, 1))","('UNSAT', 0.01479482650756836, -1, -1, -1, (0, 1))","('UNSAT', 0.014845848083496094, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.01969122886657715, -1, -1, -1, (1, 1))","('UNSAT', 0.019738435745239258, -1, -1, -1, (1, 1))","('UNSAT', 0.019529342651367188, -1, -1, -1, (1, 1))","('UNSAT', 0.01943683624267578, -1, -1, -1, (1, 1))","('UNSAT', 0.019519567489624023, -1, -1, -1, (1, 1))","('UNSAT', 0.019674301147460938, -1, -1, -1, (1, 1))","('UNSAT', 0.019666433334350586, -1, -1, -1, (1, 1))","('UNSAT', 0.019520282745361328, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.02029109001159668, -1, -1, -1, (2, 1))","('UNSAT', 0.020180702209472656, -1, -1, -1, (2, 1))","('UNSAT', 0.01991581916809082, -1, -1, -1, (2, 1))","('UNSAT', 0.020162105560302734, -1, -1, -1, (2, 1))","('UNSAT', 0.020163536071777344, -1, -1, -1, (2, 1))","('UNSAT', 0.02001786231994629, -1, -1, -1, (2, 1))","('UNSAT', 0.020011425018310547, -1, -1, -1, (2, 1))","('UNSAT', 0.019866466522216797, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.020153284072875977, -1, -1, -1, (3, 1))","('UNSAT', 0.020119190216064453, -1, -1, -1, (3, 1))","('UNSAT', 0.019939422607421875, -1, -1, -1, (3, 1))","('UNSAT', 0.019916296005249023, -1, -1, -1, (3, 1))","('UNSAT', 0.020015239715576172, -1, -1, -1, (3, 1))","('UNSAT', 0.019835233688354492, -1, -1, -1, (3, 1))","('UNSAT', 0.01987767219543457, -1, -1, -1, (3, 1))","('UNSAT', 0.020044565200805664, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.020276784896850586, -1, -1, -1, (4, 1))","('UNSAT', 0.020232677459716797, -1, -1, -1, (4, 1))","('UNSAT', 0.01993417739868164, -1, -1, -1, (4, 1))","('UNSAT', 0.02000594139099121, -1, -1, -1, (4, 1))","('UNSAT', 0.0200042724609375, -1, -1, -1, (4, 1))","('UNSAT', 0.019980430603027344, -1, -1, -1, (4, 1))","('UNSAT', 0.019871950149536133, -1, -1, -1, (4, 1))","('UNSAT', 0.019876480102539062, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.026592254638671875, -1, -1, -1, (1, 2))","('UNSAT', 0.026988744735717773, -1, -1, -1, (1, 2))","('UNSAT', 0.026389360427856445, -1, -1, -1, (1, 2))","('UNSAT', 0.026523828506469727, -1, -1, -1, (1, 2))","('UNSAT', 0.026616334915161133, -1, -1, -1, (1, 2))","('UNSAT', 0.026453733444213867, -1, -1, -1, (1, 2))","('UNSAT', 0.026844263076782227, -1, -1, -1, (1, 2))","('UNSAT', 0.026379823684692383, -1, -1, -1, (1, 2))"
(2X2),"('SAT', 0.050679922103881836, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))","('SAT', 0.050792694091796875, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))","('SAT', 0.05002474784851074, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))","('SAT', 0.05052375793457031, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))","('SAT', 0.05058884620666504, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))","('SAT', 0.050345659255981445, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))","('SAT', 0.0508427619934082, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))","('SAT', 0.04987692832946777, 22.5264, 0.11319, 8.161428922903998e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
