iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.017898082733154297, -1, -1, -1, (0, 1))","('UNSAT', 0.011399269104003906, -1, -1, -1, (0, 1))","('UNSAT', 0.010644197463989258, -1, -1, -1, (0, 1))","('UNSAT', 0.010251760482788086, -1, -1, -1, (0, 1))","('UNSAT', 0.009993791580200195, -1, -1, -1, (0, 1))","('UNSAT', 0.010066032409667969, -1, -1, -1, (0, 1))","('UNSAT', 0.010163068771362305, -1, -1, -1, (0, 1))","('UNSAT', 0.010479927062988281, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 0.04326510429382324, 4.693, 0.040805, 1.441936888114e-06, (1, 1))","('UNSAT', 0.010009765625, -1, -1, -1, (1, 1))","('UNSAT', 0.010552406311035156, -1, -1, -1, (1, 1))","('UNSAT', 0.010560989379882812, -1, -1, -1, (1, 1))","('UNSAT', 0.009965181350708008, -1, -1, -1, (1, 1))","('UNSAT', 0.010124921798706055, -1, -1, -1, (1, 1))","('UNSAT', 0.010169267654418945, -1, -1, -1, (1, 1))","('UNSAT', 0.010317087173461914, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.010381698608398438, -1, -1, -1, (2, 1))","('UNSAT', 0.010640382766723633, -1, -1, -1, (2, 1))","('UNSAT', 0.010216236114501953, -1, -1, -1, (2, 1))","('UNSAT', 0.010519027709960938, -1, -1, -1, (2, 1))","('UNSAT', 0.009978532791137695, -1, -1, -1, (2, 1))","('UNSAT', 0.009899616241455078, -1, -1, -1, (2, 1))","('UNSAT', 0.010326862335205078, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.01025247573852539, -1, -1, -1, (3, 1))","('UNSAT', 0.010390281677246094, -1, -1, -1, (3, 1))","('UNSAT', 0.01035308837890625, -1, -1, -1, (3, 1))","('UNSAT', 0.010471343994140625, -1, -1, -1, (3, 1))","('UNSAT', 0.010396242141723633, -1, -1, -1, (3, 1))","('UNSAT', 0.010125398635864258, -1, -1, -1, (3, 1))","('UNSAT', 0.010570287704467773, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.010434150695800781, -1, -1, -1, (4, 1))","('UNSAT', 0.01072072982788086, -1, -1, -1, (4, 1))","('UNSAT', 0.010419845581054688, -1, -1, -1, (4, 1))","('UNSAT', 0.010087013244628906, -1, -1, -1, (4, 1))","('UNSAT', 0.01071476936340332, -1, -1, -1, (4, 1))","('UNSAT', 0.010375499725341797, -1, -1, -1, (4, 1))","('UNSAT', 0.010550737380981445, -1, -1, -1, (4, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.012204408645629883, -1, -1, -1, (1, 2))","('UNSAT', 0.012803316116333008, -1, -1, -1, (1, 2))","('UNSAT', 0.012518644332885742, -1, -1, -1, (1, 2))","('UNSAT', 0.01250314712524414, -1, -1, -1, (1, 2))","('UNSAT', 0.012369394302368164, -1, -1, -1, (1, 2))","('UNSAT', 0.012476205825805664, -1, -1, -1, (1, 2))","('UNSAT', 0.0129241943359375, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.033692121505737305, 4.693, 0.040805, 1.441936888114e-06, (2, 2))","('SAT', 0.03658032417297363, 4.693, 0.040805, 1.441936888114e-06, (2, 2))","('SAT', 0.03380990028381348, 4.693, 0.040805, 1.441936888114e-06, (2, 2))","('SAT', 0.03333449363708496, 4.693, 0.040805, 1.441936888114e-06, (2, 2))","('SAT', 0.03437471389770508, 4.693, 0.040805, 1.441936888114e-06, (2, 2))","('SAT', 0.034285545349121094, 4.693, 0.040805, 1.441936888114e-06, (2, 2))","('SAT', 0.036431074142456055, 4.693, 0.040805, 1.441936888114e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X4),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
