iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.04207158088684082, 11.7325, 0.098509, 2.4193768695109997e-06, (0, 1))","('SAT', 0.03999757766723633, 7.5088, 0.048096, 9.481607321504001e-07, (0, 1))","('UNSAT', 0.010685443878173828, -1, -1, -1, (0, 1))","('UNSAT', 0.010908365249633789, -1, -1, -1, (0, 1))","('UNSAT', 0.010837793350219727, -1, -1, -1, (0, 1))","('UNSAT', 0.010606050491333008, -1, -1, -1, (0, 1))","('UNSAT', 0.010702848434448242, -1, -1, -1, (0, 1))","('UNSAT', 0.010018348693847656, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.013594865798950195, -1, -1, -1, (1, 1))","('UNSAT', 0.01379251480102539, -1, -1, -1, (1, 1))","('UNSAT', 0.013114452362060547, -1, -1, -1, (1, 1))","('UNSAT', 0.013118982315063477, -1, -1, -1, (1, 1))","('UNSAT', 0.013236522674560547, -1, -1, -1, (1, 1))","('UNSAT', 0.012569189071655273, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027231216430664062, -1, -1, -1, (2, 1))","('UNSAT', 0.027452707290649414, -1, -1, -1, (2, 1))","('UNSAT', 0.026708364486694336, -1, -1, -1, (2, 1))","('UNSAT', 0.026109933853149414, -1, -1, -1, (2, 1))","('UNSAT', 0.027085065841674805, -1, -1, -1, (2, 1))","('UNSAT', 0.02575373649597168, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.03960394859313965, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.040996551513671875, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.03825879096984863, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.03924751281738281, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.03814435005187988, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.03850269317626953, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
