iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.060704708099365234, -1, -1, -1, (0, 1))","('SAT', 35.311386585235596, 101.8381, 0.396905, 3.8344667700580004e-05, (0, 1))","('SAT', 32.20522880554199, 57.2546, 0.171162, 1.684227754595e-05, (0, 1))","('SAT', 31.49487018585205, 38.0133, 0.161836, 9.401533134222999e-06, (0, 1))","('SAT', 27.084766387939453, 31.4431, 0.161836, 7.336756425502e-06, (0, 1))","('UNSAT', 0.1653900146484375, -1, -1, -1, (0, 1))","('UNSAT', 0.04478740692138672, -1, -1, -1, (0, 1))","('UNSAT', 0.04654574394226074, -1, -1, -1, (0, 1))","('UNSAT', 0.044881343841552734, -1, -1, -1, (0, 1))","('UNSAT', 0.04485893249511719, -1, -1, -1, (0, 1))","('UNSAT', 0.04541945457458496, -1, -1, -1, (0, 1))","('UNSAT', 0.04489564895629883, -1, -1, -1, (0, 1))","('UNSAT', 0.04735159873962402, -1, -1, -1, (0, 1))","('UNSAT', 0.04560518264770508, -1, -1, -1, (0, 1))","('UNSAT', 0.04496359825134277, -1, -1, -1, (0, 1))","('UNSAT', 0.04586219787597656, -1, -1, -1, (0, 1))","('UNSAT', 0.04494976997375488, -1, -1, -1, (0, 1))","('UNSAT', 0.04481983184814453, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.09486961364746094, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.369743585586548, -1, -1, -1, (1, 1))","('UNSAT', 2.79982328414917, -1, -1, -1, (1, 1))","('UNSAT', 2.819289207458496, -1, -1, -1, (1, 1))","('UNSAT', 2.8612585067749023, -1, -1, -1, (1, 1))","('UNSAT', 2.808682441711426, -1, -1, -1, (1, 1))","('UNSAT', 2.7988266944885254, -1, -1, -1, (1, 1))","('UNSAT', 2.8039612770080566, -1, -1, -1, (1, 1))","('UNSAT', 2.7815778255462646, -1, -1, -1, (1, 1))","('UNSAT', 2.820787191390991, -1, -1, -1, (1, 1))","('UNSAT', 2.7995963096618652, -1, -1, -1, (1, 1))","('UNSAT', 2.8541085720062256, -1, -1, -1, (1, 1))","('UNSAT', 2.764394760131836, -1, -1, -1, (1, 1))","('UNSAT', 2.7746362686157227, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 13.18393325805664, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 6.4299070835113525, -1, -1, -1, (2, 1))","('UNSAT', 1.9730892181396484, -1, -1, -1, (2, 1))","('UNSAT', 1.9957234859466553, -1, -1, -1, (2, 1))","('UNSAT', 2.04219651222229, -1, -1, -1, (2, 1))","('UNSAT', 1.9886033535003662, -1, -1, -1, (2, 1))","('UNSAT', 1.934603214263916, -1, -1, -1, (2, 1))","('UNSAT', 1.9829120635986328, -1, -1, -1, (2, 1))","('UNSAT', 1.996497631072998, -1, -1, -1, (2, 1))","('UNSAT', 2.0449163913726807, -1, -1, -1, (2, 1))","('UNSAT', 2.020388126373291, -1, -1, -1, (2, 1))","('UNSAT', 2.035984992980957, -1, -1, -1, (2, 1))","('UNSAT', 1.9610145092010498, -1, -1, -1, (2, 1))","('UNSAT', 1.9907608032226562, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 7.615972280502319, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.348665714263916, -1, -1, -1, (3, 1))","('UNSAT', 0.13422036170959473, -1, -1, -1, (3, 1))","('UNSAT', 0.13558721542358398, -1, -1, -1, (3, 1))","('UNSAT', 0.13889646530151367, -1, -1, -1, (3, 1))","('UNSAT', 0.1360797882080078, -1, -1, -1, (3, 1))","('UNSAT', 0.13139986991882324, -1, -1, -1, (3, 1))","('UNSAT', 0.13812732696533203, -1, -1, -1, (3, 1))","('UNSAT', 0.13684439659118652, -1, -1, -1, (3, 1))","('UNSAT', 0.1398451328277588, -1, -1, -1, (3, 1))","('UNSAT', 0.13825535774230957, -1, -1, -1, (3, 1))","('UNSAT', 0.13817667961120605, -1, -1, -1, (3, 1))","('UNSAT', 0.13477253913879395, -1, -1, -1, (3, 1))","('UNSAT', 0.13739824295043945, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 13.258775472640991, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.4802887439727783, -1, -1, -1, (4, 1))","('UNSAT', 3.932737350463867, -1, -1, -1, (4, 1))","('UNSAT', 3.911054849624634, -1, -1, -1, (4, 1))","('UNSAT', 3.941990852355957, -1, -1, -1, (4, 1))","('UNSAT', 3.9712021350860596, -1, -1, -1, (4, 1))","('UNSAT', 3.80228590965271, -1, -1, -1, (4, 1))","('UNSAT', 3.9436404705047607, -1, -1, -1, (4, 1))","('UNSAT', 3.8139171600341797, -1, -1, -1, (4, 1))","('UNSAT', 3.9847302436828613, -1, -1, -1, (4, 1))","('UNSAT', 3.9526023864746094, -1, -1, -1, (4, 1))","('UNSAT', 3.971055030822754, -1, -1, -1, (4, 1))","('UNSAT', 3.8717970848083496, -1, -1, -1, (4, 1))","('UNSAT', 3.866805076599121, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 11.37985873222351, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.9843542575836182, -1, -1, -1, (5, 1))","('UNSAT', 9.884891033172607, -1, -1, -1, (5, 1))","('UNSAT', 9.991102457046509, -1, -1, -1, (5, 1))","('UNSAT', 9.904365539550781, -1, -1, -1, (5, 1))","('UNSAT', 10.060800313949585, -1, -1, -1, (5, 1))","('UNSAT', 9.401927471160889, -1, -1, -1, (5, 1))","('UNSAT', 9.815174579620361, -1, -1, -1, (5, 1))","('UNSAT', 9.992614030838013, -1, -1, -1, (5, 1))","('UNSAT', 9.937297105789185, -1, -1, -1, (5, 1))","('UNSAT', 9.981515169143677, -1, -1, -1, (5, 1))","('UNSAT', 10.225515842437744, -1, -1, -1, (5, 1))","('UNSAT', 9.837442636489868, -1, -1, -1, (5, 1))","('UNSAT', 9.54718828201294, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 5.800715684890747, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.4157166481018066, -1, -1, -1, (6, 1))","('UNSAT', 3.3167288303375244, -1, -1, -1, (6, 1))","('UNSAT', 3.2935526371002197, -1, -1, -1, (6, 1))","('UNSAT', 3.3351218700408936, -1, -1, -1, (6, 1))","('UNSAT', 3.2424566745758057, -1, -1, -1, (6, 1))","('UNSAT', 3.1582398414611816, -1, -1, -1, (6, 1))","('UNSAT', 3.249138593673706, -1, -1, -1, (6, 1))","('UNSAT', 3.4075889587402344, -1, -1, -1, (6, 1))","('UNSAT', 3.317185163497925, -1, -1, -1, (6, 1))","('UNSAT', 3.3440897464752197, -1, -1, -1, (6, 1))","('UNSAT', 3.3703649044036865, -1, -1, -1, (6, 1))","('UNSAT', 3.270150661468506, -1, -1, -1, (6, 1))","('UNSAT', 3.260382652282715, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 9.697943925857544, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.6966490745544434, -1, -1, -1, (7, 1))","('UNSAT', 3.3315701484680176, -1, -1, -1, (7, 1))","('UNSAT', 3.2936148643493652, -1, -1, -1, (7, 1))","('UNSAT', 3.28806209564209, -1, -1, -1, (7, 1))","('UNSAT', 3.187654972076416, -1, -1, -1, (7, 1))","('UNSAT', 3.1709110736846924, -1, -1, -1, (7, 1))","('UNSAT', 3.265519380569458, -1, -1, -1, (7, 1))","('UNSAT', 3.425662040710449, -1, -1, -1, (7, 1))","('UNSAT', 3.335374593734741, -1, -1, -1, (7, 1))","('UNSAT', 3.3645975589752197, -1, -1, -1, (7, 1))","('UNSAT', 3.4027388095855713, -1, -1, -1, (7, 1))","('UNSAT', 3.294724225997925, -1, -1, -1, (7, 1))","('UNSAT', 3.239935874938965, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 1.6629109382629395, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.411952495574951, -1, -1, -1, (8, 1))","('UNSAT', 3.4422965049743652, -1, -1, -1, (8, 1))","('UNSAT', 3.3441460132598877, -1, -1, -1, (8, 1))","('UNSAT', 3.2966830730438232, -1, -1, -1, (8, 1))","('UNSAT', 3.2306368350982666, -1, -1, -1, (8, 1))","('UNSAT', 3.210503339767456, -1, -1, -1, (8, 1))","('UNSAT', 3.386817216873169, -1, -1, -1, (8, 1))","('UNSAT', 3.3942134380340576, -1, -1, -1, (8, 1))","('UNSAT', 3.4013471603393555, -1, -1, -1, (8, 1))","('UNSAT', 3.347581386566162, -1, -1, -1, (8, 1))","('UNSAT', 3.424910068511963, -1, -1, -1, (8, 1))","('UNSAT', 3.4016480445861816, -1, -1, -1, (8, 1))","('UNSAT', 3.3190255165100098, -1, -1, -1, (8, 1))"
