iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.0751197338104248, -1, -1, -1, (0, 1))","('UNSAT', 0.12352895736694336, -1, -1, -1, (0, 1))","('UNSAT', 0.11647391319274902, -1, -1, -1, (0, 1))","('UNSAT', 0.08737921714782715, -1, -1, -1, (0, 1))","('UNSAT', 0.11606049537658691, -1, -1, -1, (0, 1))","('UNSAT', 0.5751101970672607, -1, -1, -1, (0, 1))","('UNSAT', 0.06421709060668945, -1, -1, -1, (0, 1))","('UNSAT', 0.0463261604309082, -1, -1, -1, (0, 1))","('UNSAT', 0.056533098220825195, -1, -1, -1, (0, 1))","('UNSAT', 0.054329872131347656, -1, -1, -1, (0, 1))","('UNSAT', 0.15068745613098145, -1, -1, -1, (0, 1))","('UNSAT', 0.06134676933288574, -1, -1, -1, (0, 1))","('UNSAT', 0.06499528884887695, -1, -1, -1, (0, 1))","('UNSAT', 0.0667409896850586, -1, -1, -1, (0, 1))","('UNSAT', 0.06677508354187012, -1, -1, -1, (0, 1))","('UNSAT', 0.06815528869628906, -1, -1, -1, (0, 1))","('UNSAT', 0.06599807739257812, -1, -1, -1, (0, 1))","('UNSAT', 0.0659184455871582, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.17468047142028809, -1, -1, -1, (1, 1))","('UNSAT', 0.15723776817321777, -1, -1, -1, (1, 1))","('UNSAT', 4.280558347702026, -1, -1, -1, (1, 1))","('UNSAT', 0.15824556350708008, -1, -1, -1, (1, 1))","('UNSAT', 3.8278043270111084, -1, -1, -1, (1, 1))","('UNSAT', 1.7272913455963135, -1, -1, -1, (1, 1))","('UNSAT', 0.4803466796875, -1, -1, -1, (1, 1))","('UNSAT', 3.50706148147583, -1, -1, -1, (1, 1))","('UNSAT', 0.29726099967956543, -1, -1, -1, (1, 1))","('UNSAT', 0.17315030097961426, -1, -1, -1, (1, 1))","('UNSAT', 0.21039485931396484, -1, -1, -1, (1, 1))","('UNSAT', 0.06450986862182617, -1, -1, -1, (1, 1))","('UNSAT', 0.06890034675598145, -1, -1, -1, (1, 1))","('UNSAT', 0.07072901725769043, -1, -1, -1, (1, 1))","('UNSAT', 0.07023119926452637, -1, -1, -1, (1, 1))","('UNSAT', 0.07003283500671387, -1, -1, -1, (1, 1))","('UNSAT', 0.06926274299621582, -1, -1, -1, (1, 1))","('UNSAT', 0.06947755813598633, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.7878785133361816, -1, -1, -1, (2, 1))","('UNSAT', 5.977911710739136, -1, -1, -1, (2, 1))","('UNSAT', 0.7282204627990723, -1, -1, -1, (2, 1))","('UNSAT', 1.4429831504821777, -1, -1, -1, (2, 1))","('UNSAT', 5.747687816619873, -1, -1, -1, (2, 1))","('UNSAT', 4.638211488723755, -1, -1, -1, (2, 1))","('UNSAT', 1.4743735790252686, -1, -1, -1, (2, 1))","('UNSAT', 0.21878290176391602, -1, -1, -1, (2, 1))","('UNSAT', 0.11093974113464355, -1, -1, -1, (2, 1))","('UNSAT', 3.124852180480957, -1, -1, -1, (2, 1))","('UNSAT', 2.1304819583892822, -1, -1, -1, (2, 1))","('UNSAT', 2.2443761825561523, -1, -1, -1, (2, 1))","('UNSAT', 2.415926456451416, -1, -1, -1, (2, 1))","('UNSAT', 2.53167986869812, -1, -1, -1, (2, 1))","('UNSAT', 2.496121883392334, -1, -1, -1, (2, 1))","('UNSAT', 2.467334508895874, -1, -1, -1, (2, 1))","('UNSAT', 2.4246175289154053, -1, -1, -1, (2, 1))","('UNSAT', 2.437943696975708, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 14.374048948287964, -1, -1, -1, (3, 1))","('UNSAT', 2.1589672565460205, -1, -1, -1, (3, 1))","('UNSAT', 1.1717274188995361, -1, -1, -1, (3, 1))","('UNSAT', 1.4516544342041016, -1, -1, -1, (3, 1))","('UNSAT', 5.37351655960083, -1, -1, -1, (3, 1))","('UNSAT', 4.888621807098389, -1, -1, -1, (3, 1))","('UNSAT', 1.9721672534942627, -1, -1, -1, (3, 1))","('UNSAT', 4.353633642196655, -1, -1, -1, (3, 1))","('UNSAT', 0.40959620475769043, -1, -1, -1, (3, 1))","('UNSAT', 6.4815685749053955, -1, -1, -1, (3, 1))","('UNSAT', 1.6783926486968994, -1, -1, -1, (3, 1))","('UNSAT', 1.8377573490142822, -1, -1, -1, (3, 1))","('UNSAT', 1.860680341720581, -1, -1, -1, (3, 1))","('UNSAT', 2.0874180793762207, -1, -1, -1, (3, 1))","('UNSAT', 2.0250320434570312, -1, -1, -1, (3, 1))","('UNSAT', 1.9998135566711426, -1, -1, -1, (3, 1))","('UNSAT', 1.9483706951141357, -1, -1, -1, (3, 1))","('UNSAT', 2.0230071544647217, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 7.469860553741455, -1, -1, -1, (4, 1))","('UNSAT', 4.974458456039429, -1, -1, -1, (4, 1))","('UNSAT', 3.844464063644409, -1, -1, -1, (4, 1))","('UNSAT', 3.030961036682129, -1, -1, -1, (4, 1))","('UNSAT', 9.296109676361084, -1, -1, -1, (4, 1))","('UNSAT', 5.198509216308594, -1, -1, -1, (4, 1))","('UNSAT', 1.8951776027679443, -1, -1, -1, (4, 1))","('UNSAT', 1.7674667835235596, -1, -1, -1, (4, 1))","('UNSAT', 0.3744943141937256, -1, -1, -1, (4, 1))","('UNSAT', 6.582101106643677, -1, -1, -1, (4, 1))","('UNSAT', 0.7645347118377686, -1, -1, -1, (4, 1))","('UNSAT', 1.8064322471618652, -1, -1, -1, (4, 1))","('UNSAT', 1.8864264488220215, -1, -1, -1, (4, 1))","('UNSAT', 2.0714995861053467, -1, -1, -1, (4, 1))","('UNSAT', 1.9770126342773438, -1, -1, -1, (4, 1))","('UNSAT', 1.9774656295776367, -1, -1, -1, (4, 1))","('UNSAT', 1.9524338245391846, -1, -1, -1, (4, 1))","('UNSAT', 1.9986474514007568, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 11.301568031311035, -1, -1, -1, (5, 1))","('UNSAT', 2.1762311458587646, -1, -1, -1, (5, 1))","('UNSAT', 1.112813949584961, -1, -1, -1, (5, 1))","('UNSAT', 2.4448294639587402, -1, -1, -1, (5, 1))","('UNSAT', 1.967639684677124, -1, -1, -1, (5, 1))","('UNSAT', 7.67773175239563, -1, -1, -1, (5, 1))","('UNSAT', 1.3078174591064453, -1, -1, -1, (5, 1))","('UNSAT', 1.4211480617523193, -1, -1, -1, (5, 1))","('UNSAT', 0.18476629257202148, -1, -1, -1, (5, 1))","('UNSAT', 8.972742557525635, -1, -1, -1, (5, 1))","('UNSAT', 0.5941295623779297, -1, -1, -1, (5, 1))","('UNSAT', 1.848310947418213, -1, -1, -1, (5, 1))","('UNSAT', 1.9554414749145508, -1, -1, -1, (5, 1))","('UNSAT', 2.0389180183410645, -1, -1, -1, (5, 1))","('UNSAT', 2.010267972946167, -1, -1, -1, (5, 1))","('UNSAT', 1.9501748085021973, -1, -1, -1, (5, 1))","('UNSAT', 1.9821321964263916, -1, -1, -1, (5, 1))","('UNSAT', 1.9721553325653076, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 12.565086841583252, -1, -1, -1, (6, 1))","('UNSAT', 4.2898783683776855, -1, -1, -1, (6, 1))","('UNSAT', 3.5681228637695312, -1, -1, -1, (6, 1))","('UNSAT', 2.9293949604034424, -1, -1, -1, (6, 1))","('UNSAT', 7.555811643600464, -1, -1, -1, (6, 1))","('UNSAT', 6.6210737228393555, -1, -1, -1, (6, 1))","('UNSAT', 2.7551465034484863, -1, -1, -1, (6, 1))","('UNSAT', 3.23186993598938, -1, -1, -1, (6, 1))","('UNSAT', 0.9298348426818848, -1, -1, -1, (6, 1))","('UNSAT', 8.291354179382324, -1, -1, -1, (6, 1))","('UNSAT', 0.6185295581817627, -1, -1, -1, (6, 1))","('UNSAT', 1.9218416213989258, -1, -1, -1, (6, 1))","('UNSAT', 1.9185431003570557, -1, -1, -1, (6, 1))","('UNSAT', 2.0185608863830566, -1, -1, -1, (6, 1))","('UNSAT', 2.0049545764923096, -1, -1, -1, (6, 1))","('UNSAT', 1.9798641204833984, -1, -1, -1, (6, 1))","('UNSAT', 1.9235785007476807, -1, -1, -1, (6, 1))","('UNSAT', 1.960740089416504, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 4.7917585372924805, -1, -1, -1, (7, 1))","('UNSAT', 5.294842481613159, -1, -1, -1, (7, 1))","('UNSAT', 1.3928594589233398, -1, -1, -1, (7, 1))","('UNSAT', 5.709804534912109, -1, -1, -1, (7, 1))","('UNSAT', 6.129363298416138, -1, -1, -1, (7, 1))","('UNSAT', 8.27002739906311, -1, -1, -1, (7, 1))","('UNSAT', 1.3321363925933838, -1, -1, -1, (7, 1))","('UNSAT', 2.738546133041382, -1, -1, -1, (7, 1))","('UNSAT', 0.4893357753753662, -1, -1, -1, (7, 1))","('UNSAT', 6.933041095733643, -1, -1, -1, (7, 1))","('UNSAT', 0.6071944236755371, -1, -1, -1, (7, 1))","('UNSAT', 1.832711935043335, -1, -1, -1, (7, 1))","('UNSAT', 2.021693468093872, -1, -1, -1, (7, 1))","('UNSAT', 1.9744336605072021, -1, -1, -1, (7, 1))","('UNSAT', 1.9682867527008057, -1, -1, -1, (7, 1))","('UNSAT', 1.962719202041626, -1, -1, -1, (7, 1))","('UNSAT', 1.9497554302215576, -1, -1, -1, (7, 1))","('UNSAT', 1.9793717861175537, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 7.806236743927002, -1, -1, -1, (8, 1))","('UNSAT', 3.764146327972412, -1, -1, -1, (8, 1))","('UNSAT', 4.166778564453125, -1, -1, -1, (8, 1))","('UNSAT', 4.757137298583984, -1, -1, -1, (8, 1))","('UNSAT', 12.633870840072632, -1, -1, -1, (8, 1))","('UNSAT', 5.260170936584473, -1, -1, -1, (8, 1))","('UNSAT', 1.697631597518921, -1, -1, -1, (8, 1))","('UNSAT', 0.4763209819793701, -1, -1, -1, (8, 1))","('UNSAT', 0.37894392013549805, -1, -1, -1, (8, 1))","('UNSAT', 7.709135055541992, -1, -1, -1, (8, 1))","('UNSAT', 0.6045711040496826, -1, -1, -1, (8, 1))","('UNSAT', 3.611902952194214, -1, -1, -1, (8, 1))","('UNSAT', 3.9675347805023193, -1, -1, -1, (8, 1))","('UNSAT', 3.9824466705322266, -1, -1, -1, (8, 1))","('UNSAT', 4.089645862579346, -1, -1, -1, (8, 1))","('UNSAT', 3.8836586475372314, -1, -1, -1, (8, 1))","('UNSAT', 3.8113837242126465, -1, -1, -1, (8, 1))","('UNSAT', 3.99184513092041, -1, -1, -1, (8, 1))"
