iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.07015562057495117, -1, -1, -1, (0, 1))","('UNSAT', 9.299314737319946, -1, -1, -1, (0, 1))","('UNSAT', 8.457932472229004, -1, -1, -1, (0, 1))","('UNSAT', 2.067068338394165, -1, -1, -1, (0, 1))","('UNSAT', 0.37995266914367676, -1, -1, -1, (0, 1))","('UNSAT', 4.73505163192749, -1, -1, -1, (0, 1))","('UNSAT', 7.397421598434448, -1, -1, -1, (0, 1))","('UNSAT', 6.556658506393433, -1, -1, -1, (0, 1))","('UNSAT', 8.952153205871582, -1, -1, -1, (0, 1))","('UNSAT', 12.028084993362427, -1, -1, -1, (0, 1))","('SAT', 20.01135778427124, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 19.729196071624756, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 20.97146463394165, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 21.342690467834473, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 21.36443066596985, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 20.326276302337646, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 20.649534463882446, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 20.90098214149475, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))"
(1X1),"('UNSAT', 1.8792338371276855, -1, -1, -1, (1, 1))","('UNSAT', 14.773543119430542, -1, -1, -1, (1, 1))","('UNSAT', 8.8628671169281, -1, -1, -1, (1, 1))","('SAT', 25.537288665771484, 40.8291, 0.240832, 1.616290137463e-05, (1, 1))","('UNSAT', 6.705363512039185, -1, -1, -1, (1, 1))","('UNSAT', 15.90776801109314, -1, -1, -1, (1, 1))","('UNSAT', 10.24709415435791, -1, -1, -1, (1, 1))","('SAT', 22.414268970489502, 15.9562, 0.0518, 2.5309600459879998e-06, (1, 1))","('SAT', 21.669665098190308, 7.9781, 0.039302, 1.161251930171e-06, (1, 1))","('SAT', 20.631806135177612, 2.8158, 0.031935, 3.976805658112e-07, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X1),"('SAT', 31.42253303527832, 76.0266, 0.366006, 4.16249022237e-05, (2, 1))","('UNSAT', 8.03147268295288, -1, -1, -1, (2, 1))","('UNSAT', 7.525032043457031, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.006965398788452, -1, -1, -1, (2, 1))","('UNSAT', 16.113883018493652, -1, -1, -1, (2, 1))","('UNSAT', 10.38800859451294, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 15.054083585739136, -1, -1, -1, (3, 1))","('UNSAT', 13.970521450042725, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.864519119262695, -1, -1, -1, (3, 1))","('UNSAT', 16.00611114501953, -1, -1, -1, (3, 1))","('UNSAT', 11.997136354446411, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 12.74644160270691, -1, -1, -1, (4, 1))","('UNSAT', 10.649064064025879, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.599945545196533, -1, -1, -1, (4, 1))","('UNSAT', 16.242865562438965, -1, -1, -1, (4, 1))","('UNSAT', 10.454834222793579, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.622310400009155, -1, -1, -1, (5, 1))","('UNSAT', 7.812672853469849, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.704754829406738, -1, -1, -1, (5, 1))","('UNSAT', 16.35054063796997, -1, -1, -1, (5, 1))","('UNSAT', 11.739994525909424, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.256812810897827, -1, -1, -1, (6, 1))","('UNSAT', 14.191415071487427, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.656160354614258, -1, -1, -1, (6, 1))","('UNSAT', 16.475194931030273, -1, -1, -1, (6, 1))","('UNSAT', 11.785081624984741, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.505519390106201, -1, -1, -1, (7, 1))","('UNSAT', 14.077376127243042, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.740370750427246, -1, -1, -1, (7, 1))","('UNSAT', 15.951452016830444, -1, -1, -1, (7, 1))","('UNSAT', 11.73369550704956, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.639601469039917, -1, -1, -1, (8, 1))","('UNSAT', 10.328466892242432, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.837551116943359, -1, -1, -1, (8, 1))","('UNSAT', 16.334110975265503, -1, -1, -1, (8, 1))","('UNSAT', 10.164649963378906, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
