iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.07377052307128906, -1, -1, -1, (0, 1))","('UNSAT', 0.11484265327453613, -1, -1, -1, (0, 1))","('UNSAT', 0.11432862281799316, -1, -1, -1, (0, 1))","('UNSAT', 0.08743858337402344, -1, -1, -1, (0, 1))","('UNSAT', 0.12040042877197266, -1, -1, -1, (0, 1))","('UNSAT', 0.6066043376922607, -1, -1, -1, (0, 1))","('UNSAT', 0.0627903938293457, -1, -1, -1, (0, 1))","('UNSAT', 0.04616999626159668, -1, -1, -1, (0, 1))","('UNSAT', 0.054332733154296875, -1, -1, -1, (0, 1))","('UNSAT', 0.0522308349609375, -1, -1, -1, (0, 1))","('UNSAT', 0.14788532257080078, -1, -1, -1, (0, 1))","('UNSAT', 0.0619809627532959, -1, -1, -1, (0, 1))","('UNSAT', 0.06372785568237305, -1, -1, -1, (0, 1))","('UNSAT', 0.06324052810668945, -1, -1, -1, (0, 1))","('UNSAT', 0.06437897682189941, -1, -1, -1, (0, 1))","('UNSAT', 0.06350898742675781, -1, -1, -1, (0, 1))","('UNSAT', 0.06328773498535156, -1, -1, -1, (0, 1))","('UNSAT', 0.06390523910522461, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.1731276512145996, -1, -1, -1, (1, 1))","('UNSAT', 0.15200471878051758, -1, -1, -1, (1, 1))","('UNSAT', 4.221969127655029, -1, -1, -1, (1, 1))","('UNSAT', 0.1572554111480713, -1, -1, -1, (1, 1))","('UNSAT', 3.6371405124664307, -1, -1, -1, (1, 1))","('UNSAT', 1.7594914436340332, -1, -1, -1, (1, 1))","('UNSAT', 0.48744726181030273, -1, -1, -1, (1, 1))","('UNSAT', 3.514719247817993, -1, -1, -1, (1, 1))","('UNSAT', 0.27664852142333984, -1, -1, -1, (1, 1))","('UNSAT', 0.1652812957763672, -1, -1, -1, (1, 1))","('UNSAT', 0.2055957317352295, -1, -1, -1, (1, 1))","('UNSAT', 0.06608009338378906, -1, -1, -1, (1, 1))","('UNSAT', 0.06618618965148926, -1, -1, -1, (1, 1))","('UNSAT', 0.06794071197509766, -1, -1, -1, (1, 1))","('UNSAT', 0.06878399848937988, -1, -1, -1, (1, 1))","('UNSAT', 0.06958937644958496, -1, -1, -1, (1, 1))","('UNSAT', 0.06674385070800781, -1, -1, -1, (1, 1))","('UNSAT', 0.06720542907714844, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.7133591175079346, -1, -1, -1, (2, 1))","('UNSAT', 5.75805139541626, -1, -1, -1, (2, 1))","('UNSAT', 0.7234489917755127, -1, -1, -1, (2, 1))","('UNSAT', 1.3889741897583008, -1, -1, -1, (2, 1))","('UNSAT', 5.33226752281189, -1, -1, -1, (2, 1))","('UNSAT', 4.901229381561279, -1, -1, -1, (2, 1))","('UNSAT', 1.5250868797302246, -1, -1, -1, (2, 1))","('UNSAT', 0.21679401397705078, -1, -1, -1, (2, 1))","('UNSAT', 0.10232901573181152, -1, -1, -1, (2, 1))","('UNSAT', 3.011882781982422, -1, -1, -1, (2, 1))","('UNSAT', 2.038221597671509, -1, -1, -1, (2, 1))","('UNSAT', 2.273503303527832, -1, -1, -1, (2, 1))","('UNSAT', 2.234022855758667, -1, -1, -1, (2, 1))","('UNSAT', 2.3260653018951416, -1, -1, -1, (2, 1))","('UNSAT', 2.325929641723633, -1, -1, -1, (2, 1))","('UNSAT', 2.3152713775634766, -1, -1, -1, (2, 1))","('UNSAT', 2.3151636123657227, -1, -1, -1, (2, 1))","('UNSAT', 2.355703592300415, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 14.421428680419922, -1, -1, -1, (3, 1))","('UNSAT', 2.08762788772583, -1, -1, -1, (3, 1))","('UNSAT', 1.1335713863372803, -1, -1, -1, (3, 1))","('UNSAT', 1.3985989093780518, -1, -1, -1, (3, 1))","('UNSAT', 5.08672833442688, -1, -1, -1, (3, 1))","('UNSAT', 4.94925594329834, -1, -1, -1, (3, 1))","('UNSAT', 1.974989414215088, -1, -1, -1, (3, 1))","('UNSAT', 4.203981637954712, -1, -1, -1, (3, 1))","('UNSAT', 0.37922000885009766, -1, -1, -1, (3, 1))","('UNSAT', 5.759791135787964, -1, -1, -1, (3, 1))","('UNSAT', 1.550945520401001, -1, -1, -1, (3, 1))","('UNSAT', 1.8608369827270508, -1, -1, -1, (3, 1))","('UNSAT', 1.8512787818908691, -1, -1, -1, (3, 1))","('UNSAT', 1.88877272605896, -1, -1, -1, (3, 1))","('UNSAT', 1.9343109130859375, -1, -1, -1, (3, 1))","('UNSAT', 1.8939380645751953, -1, -1, -1, (3, 1))","('UNSAT', 1.8673911094665527, -1, -1, -1, (3, 1))","('UNSAT', 1.9210789203643799, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 7.176575183868408, -1, -1, -1, (4, 1))","('UNSAT', 5.2109315395355225, -1, -1, -1, (4, 1))","('UNSAT', 3.6977317333221436, -1, -1, -1, (4, 1))","('UNSAT', 2.930168867111206, -1, -1, -1, (4, 1))","('UNSAT', 8.600009202957153, -1, -1, -1, (4, 1))","('UNSAT', 5.113247871398926, -1, -1, -1, (4, 1))","('UNSAT', 1.8320388793945312, -1, -1, -1, (4, 1))","('UNSAT', 1.7610630989074707, -1, -1, -1, (4, 1))","('UNSAT', 0.3632638454437256, -1, -1, -1, (4, 1))","('UNSAT', 6.481685638427734, -1, -1, -1, (4, 1))","('UNSAT', 0.7009365558624268, -1, -1, -1, (4, 1))","('UNSAT', 1.8478426933288574, -1, -1, -1, (4, 1))","('UNSAT', 1.8380060195922852, -1, -1, -1, (4, 1))","('UNSAT', 1.8803956508636475, -1, -1, -1, (4, 1))","('UNSAT', 1.878042221069336, -1, -1, -1, (4, 1))","('UNSAT', 1.8785319328308105, -1, -1, -1, (4, 1))","('UNSAT', 1.8279898166656494, -1, -1, -1, (4, 1))","('UNSAT', 1.8940134048461914, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 11.324540853500366, -1, -1, -1, (5, 1))","('UNSAT', 2.196263074874878, -1, -1, -1, (5, 1))","('UNSAT', 1.0981156826019287, -1, -1, -1, (5, 1))","('UNSAT', 2.4690921306610107, -1, -1, -1, (5, 1))","('UNSAT', 1.940246820449829, -1, -1, -1, (5, 1))","('UNSAT', 7.9526989459991455, -1, -1, -1, (5, 1))","('UNSAT', 1.2564680576324463, -1, -1, -1, (5, 1))","('UNSAT', 1.397824764251709, -1, -1, -1, (5, 1))","('UNSAT', 0.1816549301147461, -1, -1, -1, (5, 1))","('UNSAT', 8.063186407089233, -1, -1, -1, (5, 1))","('UNSAT', 0.5439722537994385, -1, -1, -1, (5, 1))","('UNSAT', 1.8583409786224365, -1, -1, -1, (5, 1))","('UNSAT', 1.8231348991394043, -1, -1, -1, (5, 1))","('UNSAT', 1.889927625656128, -1, -1, -1, (5, 1))","('UNSAT', 1.8826916217803955, -1, -1, -1, (5, 1))","('UNSAT', 1.9040656089782715, -1, -1, -1, (5, 1))","('UNSAT', 1.8395342826843262, -1, -1, -1, (5, 1))","('UNSAT', 1.8779246807098389, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 12.511030197143555, -1, -1, -1, (6, 1))","('UNSAT', 4.303879022598267, -1, -1, -1, (6, 1))","('UNSAT', 3.640650749206543, -1, -1, -1, (6, 1))","('UNSAT', 2.88716459274292, -1, -1, -1, (6, 1))","('UNSAT', 7.202279329299927, -1, -1, -1, (6, 1))","('UNSAT', 6.788230895996094, -1, -1, -1, (6, 1))","('UNSAT', 2.63638973236084, -1, -1, -1, (6, 1))","('UNSAT', 3.1302101612091064, -1, -1, -1, (6, 1))","('UNSAT', 0.9000017642974854, -1, -1, -1, (6, 1))","('UNSAT', 7.870364427566528, -1, -1, -1, (6, 1))","('UNSAT', 0.5413985252380371, -1, -1, -1, (6, 1))","('UNSAT', 1.801694393157959, -1, -1, -1, (6, 1))","('UNSAT', 1.7812161445617676, -1, -1, -1, (6, 1))","('UNSAT', 1.9031150341033936, -1, -1, -1, (6, 1))","('UNSAT', 1.8691437244415283, -1, -1, -1, (6, 1))","('UNSAT', 1.8466267585754395, -1, -1, -1, (6, 1))","('UNSAT', 1.854170322418213, -1, -1, -1, (6, 1))","('UNSAT', 1.9019300937652588, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 4.743928670883179, -1, -1, -1, (7, 1))","('UNSAT', 5.076208829879761, -1, -1, -1, (7, 1))","('UNSAT', 1.453580617904663, -1, -1, -1, (7, 1))","('UNSAT', 5.564216375350952, -1, -1, -1, (7, 1))","('UNSAT', 5.929399490356445, -1, -1, -1, (7, 1))","('UNSAT', 8.2304847240448, -1, -1, -1, (7, 1))","('UNSAT', 1.2549777030944824, -1, -1, -1, (7, 1))","('UNSAT', 2.634551763534546, -1, -1, -1, (7, 1))","('UNSAT', 0.48055267333984375, -1, -1, -1, (7, 1))","('UNSAT', 6.9510486125946045, -1, -1, -1, (7, 1))","('UNSAT', 0.5390021800994873, -1, -1, -1, (7, 1))","('UNSAT', 1.7398803234100342, -1, -1, -1, (7, 1))","('UNSAT', 1.8424708843231201, -1, -1, -1, (7, 1))","('UNSAT', 1.9056994915008545, -1, -1, -1, (7, 1))","('UNSAT', 1.8587896823883057, -1, -1, -1, (7, 1))","('UNSAT', 1.8875772953033447, -1, -1, -1, (7, 1))","('UNSAT', 1.8387012481689453, -1, -1, -1, (7, 1))","('UNSAT', 1.9162123203277588, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 8.093764066696167, -1, -1, -1, (8, 1))","('UNSAT', 3.626370906829834, -1, -1, -1, (8, 1))","('UNSAT', 4.187915563583374, -1, -1, -1, (8, 1))","('UNSAT', 4.64526891708374, -1, -1, -1, (8, 1))","('UNSAT', 10.974658250808716, -1, -1, -1, (8, 1))","('UNSAT', 5.014190673828125, -1, -1, -1, (8, 1))","('UNSAT', 1.5838110446929932, -1, -1, -1, (8, 1))","('UNSAT', 0.47217583656311035, -1, -1, -1, (8, 1))","('UNSAT', 0.3681612014770508, -1, -1, -1, (8, 1))","('UNSAT', 7.059107065200806, -1, -1, -1, (8, 1))","('UNSAT', 0.5353069305419922, -1, -1, -1, (8, 1))","('UNSAT', 3.4859275817871094, -1, -1, -1, (8, 1))","('UNSAT', 3.584693670272827, -1, -1, -1, (8, 1))","('UNSAT', 3.829129219055176, -1, -1, -1, (8, 1))","('UNSAT', 3.7900524139404297, -1, -1, -1, (8, 1))","('UNSAT', 3.766801595687866, -1, -1, -1, (8, 1))","('UNSAT', 3.7011523246765137, -1, -1, -1, (8, 1))","('UNSAT', 3.8610594272613525, -1, -1, -1, (8, 1))"
