iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.07383465766906738, -1, -1, -1, (0, 1))","('UNSAT', 0.11451244354248047, -1, -1, -1, (0, 1))","('UNSAT', 0.11251139640808105, -1, -1, -1, (0, 1))","('UNSAT', 0.09058451652526855, -1, -1, -1, (0, 1))","('UNSAT', 0.11713385581970215, -1, -1, -1, (0, 1))","('UNSAT', 0.6111752986907959, -1, -1, -1, (0, 1))","('UNSAT', 0.0635535717010498, -1, -1, -1, (0, 1))","('UNSAT', 0.04602789878845215, -1, -1, -1, (0, 1))","('UNSAT', 0.058066368103027344, -1, -1, -1, (0, 1))","('UNSAT', 0.05222773551940918, -1, -1, -1, (0, 1))","('UNSAT', 0.15467381477355957, -1, -1, -1, (0, 1))","('UNSAT', 0.06614303588867188, -1, -1, -1, (0, 1))","('UNSAT', 0.06284523010253906, -1, -1, -1, (0, 1))","('UNSAT', 0.06697916984558105, -1, -1, -1, (0, 1))","('UNSAT', 0.06620192527770996, -1, -1, -1, (0, 1))","('UNSAT', 0.06391072273254395, -1, -1, -1, (0, 1))","('UNSAT', 0.06555390357971191, -1, -1, -1, (0, 1))","('UNSAT', 0.06499338150024414, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.17416620254516602, -1, -1, -1, (1, 1))","('UNSAT', 0.15278935432434082, -1, -1, -1, (1, 1))","('UNSAT', 4.014359474182129, -1, -1, -1, (1, 1))","('UNSAT', 0.16173005104064941, -1, -1, -1, (1, 1))","('UNSAT', 3.762965440750122, -1, -1, -1, (1, 1))","('UNSAT', 1.7597520351409912, -1, -1, -1, (1, 1))","('UNSAT', 0.5091888904571533, -1, -1, -1, (1, 1))","('UNSAT', 3.490905284881592, -1, -1, -1, (1, 1))","('UNSAT', 0.29541659355163574, -1, -1, -1, (1, 1))","('UNSAT', 0.1686408519744873, -1, -1, -1, (1, 1))","('UNSAT', 0.21918368339538574, -1, -1, -1, (1, 1))","('UNSAT', 0.06822562217712402, -1, -1, -1, (1, 1))","('UNSAT', 0.06565690040588379, -1, -1, -1, (1, 1))","('UNSAT', 0.0719451904296875, -1, -1, -1, (1, 1))","('UNSAT', 0.07202458381652832, -1, -1, -1, (1, 1))","('UNSAT', 0.06824445724487305, -1, -1, -1, (1, 1))","('UNSAT', 0.06735515594482422, -1, -1, -1, (1, 1))","('UNSAT', 0.07004046440124512, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.6866919994354248, -1, -1, -1, (2, 1))","('UNSAT', 5.848185300827026, -1, -1, -1, (2, 1))","('UNSAT', 0.710587739944458, -1, -1, -1, (2, 1))","('UNSAT', 1.4593505859375, -1, -1, -1, (2, 1))","('UNSAT', 5.507138967514038, -1, -1, -1, (2, 1))","('UNSAT', 5.038579940795898, -1, -1, -1, (2, 1))","('UNSAT', 1.5786325931549072, -1, -1, -1, (2, 1))","('UNSAT', 0.22652602195739746, -1, -1, -1, (2, 1))","('UNSAT', 0.11066436767578125, -1, -1, -1, (2, 1))","('UNSAT', 3.033569097518921, -1, -1, -1, (2, 1))","('UNSAT', 2.1768064498901367, -1, -1, -1, (2, 1))","('UNSAT', 2.3555376529693604, -1, -1, -1, (2, 1))","('UNSAT', 2.272412061691284, -1, -1, -1, (2, 1))","('UNSAT', 2.5271804332733154, -1, -1, -1, (2, 1))","('UNSAT', 2.4507229328155518, -1, -1, -1, (2, 1))","('UNSAT', 2.4564876556396484, -1, -1, -1, (2, 1))","('UNSAT', 2.3831899166107178, -1, -1, -1, (2, 1))","('UNSAT', 2.6202309131622314, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 13.271121501922607, -1, -1, -1, (3, 1))","('UNSAT', 2.1212234497070312, -1, -1, -1, (3, 1))","('UNSAT', 1.0422286987304688, -1, -1, -1, (3, 1))","('UNSAT', 1.4194917678833008, -1, -1, -1, (3, 1))","('UNSAT', 5.291513681411743, -1, -1, -1, (3, 1))","('UNSAT', 5.368913412094116, -1, -1, -1, (3, 1))","('UNSAT', 2.091080665588379, -1, -1, -1, (3, 1))","('UNSAT', 4.1988606452941895, -1, -1, -1, (3, 1))","('UNSAT', 0.4135575294494629, -1, -1, -1, (3, 1))","('UNSAT', 5.975812196731567, -1, -1, -1, (3, 1))","('UNSAT', 1.6533713340759277, -1, -1, -1, (3, 1))","('UNSAT', 1.9067964553833008, -1, -1, -1, (3, 1))","('UNSAT', 1.858170986175537, -1, -1, -1, (3, 1))","('UNSAT', 2.039975643157959, -1, -1, -1, (3, 1))","('UNSAT', 2.058407783508301, -1, -1, -1, (3, 1))","('UNSAT', 1.947065830230713, -1, -1, -1, (3, 1))","('UNSAT', 1.89676833152771, -1, -1, -1, (3, 1))","('UNSAT', 2.0663514137268066, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 8.01114296913147, -1, -1, -1, (4, 1))","('UNSAT', 5.281036615371704, -1, -1, -1, (4, 1))","('UNSAT', 3.4735875129699707, -1, -1, -1, (4, 1))","('UNSAT', 2.9705188274383545, -1, -1, -1, (4, 1))","('UNSAT', 8.986592054367065, -1, -1, -1, (4, 1))","('UNSAT', 5.216184139251709, -1, -1, -1, (4, 1))","('UNSAT', 1.8907499313354492, -1, -1, -1, (4, 1))","('UNSAT', 1.7805745601654053, -1, -1, -1, (4, 1))","('UNSAT', 0.3917818069458008, -1, -1, -1, (4, 1))","('UNSAT', 6.976182699203491, -1, -1, -1, (4, 1))","('UNSAT', 0.7287442684173584, -1, -1, -1, (4, 1))","('UNSAT', 1.8724052906036377, -1, -1, -1, (4, 1))","('UNSAT', 1.8580067157745361, -1, -1, -1, (4, 1))","('UNSAT', 1.9897372722625732, -1, -1, -1, (4, 1))","('UNSAT', 2.0334012508392334, -1, -1, -1, (4, 1))","('UNSAT', 1.8992364406585693, -1, -1, -1, (4, 1))","('UNSAT', 1.8644649982452393, -1, -1, -1, (4, 1))","('UNSAT', 2.085914373397827, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 10.709204196929932, -1, -1, -1, (5, 1))","('UNSAT', 2.2271153926849365, -1, -1, -1, (5, 1))","('UNSAT', 1.0570034980773926, -1, -1, -1, (5, 1))","('UNSAT', 2.5062437057495117, -1, -1, -1, (5, 1))","('UNSAT', 1.950434684753418, -1, -1, -1, (5, 1))","('UNSAT', 7.858237028121948, -1, -1, -1, (5, 1))","('UNSAT', 1.3025989532470703, -1, -1, -1, (5, 1))","('UNSAT', 1.5292904376983643, -1, -1, -1, (5, 1))","('UNSAT', 0.19807100296020508, -1, -1, -1, (5, 1))","('UNSAT', 8.008538722991943, -1, -1, -1, (5, 1))","('UNSAT', 0.5853734016418457, -1, -1, -1, (5, 1))","('UNSAT', 1.9025897979736328, -1, -1, -1, (5, 1))","('UNSAT', 1.911271333694458, -1, -1, -1, (5, 1))","('UNSAT', 1.8957936763763428, -1, -1, -1, (5, 1))","('UNSAT', 1.9962725639343262, -1, -1, -1, (5, 1))","('UNSAT', 1.9105679988861084, -1, -1, -1, (5, 1))","('UNSAT', 1.8624553680419922, -1, -1, -1, (5, 1))","('UNSAT', 1.9988551139831543, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 11.931762218475342, -1, -1, -1, (6, 1))","('UNSAT', 4.452177286148071, -1, -1, -1, (6, 1))","('UNSAT', 3.4692611694335938, -1, -1, -1, (6, 1))","('UNSAT', 2.9370198249816895, -1, -1, -1, (6, 1))","('UNSAT', 7.1437013149261475, -1, -1, -1, (6, 1))","('UNSAT', 6.702205419540405, -1, -1, -1, (6, 1))","('UNSAT', 2.796722888946533, -1, -1, -1, (6, 1))","('UNSAT', 3.274132013320923, -1, -1, -1, (6, 1))","('UNSAT', 0.9909327030181885, -1, -1, -1, (6, 1))","('UNSAT', 8.040274858474731, -1, -1, -1, (6, 1))","('UNSAT', 0.5746541023254395, -1, -1, -1, (6, 1))","('UNSAT', 1.9393515586853027, -1, -1, -1, (6, 1))","('UNSAT', 1.9304614067077637, -1, -1, -1, (6, 1))","('UNSAT', 1.893768548965454, -1, -1, -1, (6, 1))","('UNSAT', 2.059941530227661, -1, -1, -1, (6, 1))","('UNSAT', 1.9708714485168457, -1, -1, -1, (6, 1))","('UNSAT', 1.8972418308258057, -1, -1, -1, (6, 1))","('UNSAT', 2.0154531002044678, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 4.9045679569244385, -1, -1, -1, (7, 1))","('UNSAT', 5.550927639007568, -1, -1, -1, (7, 1))","('UNSAT', 1.3339686393737793, -1, -1, -1, (7, 1))","('UNSAT', 6.225809335708618, -1, -1, -1, (7, 1))","('UNSAT', 5.909615516662598, -1, -1, -1, (7, 1))","('UNSAT', 8.417026281356812, -1, -1, -1, (7, 1))","('UNSAT', 1.3595235347747803, -1, -1, -1, (7, 1))","('UNSAT', 2.6944689750671387, -1, -1, -1, (7, 1))","('UNSAT', 0.5273644924163818, -1, -1, -1, (7, 1))","('UNSAT', 6.7902421951293945, -1, -1, -1, (7, 1))","('UNSAT', 0.5617818832397461, -1, -1, -1, (7, 1))","('UNSAT', 1.9102821350097656, -1, -1, -1, (7, 1))","('UNSAT', 1.9032478332519531, -1, -1, -1, (7, 1))","('UNSAT', 1.9025514125823975, -1, -1, -1, (7, 1))","('UNSAT', 2.040635347366333, -1, -1, -1, (7, 1))","('UNSAT', 1.8981807231903076, -1, -1, -1, (7, 1))","('UNSAT', 1.8994882106781006, -1, -1, -1, (7, 1))","('UNSAT', 1.9868383407592773, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 7.210948705673218, -1, -1, -1, (8, 1))","('UNSAT', 4.115246772766113, -1, -1, -1, (8, 1))","('UNSAT', 4.048561096191406, -1, -1, -1, (8, 1))","('UNSAT', 4.867695569992065, -1, -1, -1, (8, 1))","('UNSAT', 10.58864974975586, -1, -1, -1, (8, 1))","('UNSAT', 5.088772773742676, -1, -1, -1, (8, 1))","('UNSAT', 1.7289011478424072, -1, -1, -1, (8, 1))","('UNSAT', 0.45640015602111816, -1, -1, -1, (8, 1))","('UNSAT', 0.3963584899902344, -1, -1, -1, (8, 1))","('UNSAT', 6.860926389694214, -1, -1, -1, (8, 1))","('UNSAT', 0.5744946002960205, -1, -1, -1, (8, 1))","('UNSAT', 3.7764480113983154, -1, -1, -1, (8, 1))","('UNSAT', 3.6109671592712402, -1, -1, -1, (8, 1))","('UNSAT', 3.7726261615753174, -1, -1, -1, (8, 1))","('UNSAT', 4.1226677894592285, -1, -1, -1, (8, 1))","('UNSAT', 3.812943458557129, -1, -1, -1, (8, 1))","('UNSAT', 3.776550531387329, -1, -1, -1, (8, 1))","('UNSAT', 3.9975876808166504, -1, -1, -1, (8, 1))"
