iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.02976393699645996, -1, -1, -1, (0, 1))","('SAT', 0.31728625297546387, 46.4607, 0.259278, 1.747132046148e-05, (0, 1))","('SAT', 0.29439258575439453, 30.9738, 0.213811, 1.1359997188260001e-05, (0, 1))","('UNSAT', 0.014384984970092773, -1, -1, -1, (0, 1))","('UNSAT', 0.018961668014526367, -1, -1, -1, (0, 1))","('UNSAT', 0.01925039291381836, -1, -1, -1, (0, 1))","('UNSAT', 0.019591808319091797, -1, -1, -1, (0, 1))","('UNSAT', 0.01926255226135254, -1, -1, -1, (0, 1))","('UNSAT', 0.015058040618896484, -1, -1, -1, (0, 1))","('UNSAT', 0.01530909538269043, -1, -1, -1, (0, 1))","('UNSAT', 0.01904606819152832, -1, -1, -1, (0, 1))","('UNSAT', 0.020360946655273438, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.06719493865966797, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.019275665283203125, -1, -1, -1, (1, 1))","('UNSAT', 0.02634119987487793, -1, -1, -1, (1, 1))","('UNSAT', 0.025406599044799805, -1, -1, -1, (1, 1))","('UNSAT', 0.025377273559570312, -1, -1, -1, (1, 1))","('UNSAT', 0.025465965270996094, -1, -1, -1, (1, 1))","('UNSAT', 0.020256757736206055, -1, -1, -1, (1, 1))","('UNSAT', 0.020017147064208984, -1, -1, -1, (1, 1))","('UNSAT', 0.024163007736206055, -1, -1, -1, (1, 1))","('UNSAT', 0.025878429412841797, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.038727521896362305, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.025937795639038086, -1, -1, -1, (2, 1))","('UNSAT', 0.025610923767089844, -1, -1, -1, (2, 1))","('UNSAT', 0.026122093200683594, -1, -1, -1, (2, 1))","('UNSAT', 0.025408506393432617, -1, -1, -1, (2, 1))","('UNSAT', 0.025658369064331055, -1, -1, -1, (2, 1))","('UNSAT', 0.029191255569458008, -1, -1, -1, (2, 1))","('UNSAT', 0.027701377868652344, -1, -1, -1, (2, 1))","('UNSAT', 0.024733781814575195, -1, -1, -1, (2, 1))","('UNSAT', 0.02605724334716797, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.04131007194519043, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02534770965576172, -1, -1, -1, (3, 1))","('UNSAT', 0.02583146095275879, -1, -1, -1, (3, 1))","('UNSAT', 0.025173664093017578, -1, -1, -1, (3, 1))","('UNSAT', 0.025208711624145508, -1, -1, -1, (3, 1))","('UNSAT', 0.025240659713745117, -1, -1, -1, (3, 1))","('UNSAT', 0.025882959365844727, -1, -1, -1, (3, 1))","('UNSAT', 0.02591395378112793, -1, -1, -1, (3, 1))","('UNSAT', 0.024809598922729492, -1, -1, -1, (3, 1))","('UNSAT', 0.026965618133544922, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.03777647018432617, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.025736331939697266, -1, -1, -1, (4, 1))","('UNSAT', 0.02642369270324707, -1, -1, -1, (4, 1))","('UNSAT', 0.024185657501220703, -1, -1, -1, (4, 1))","('UNSAT', 0.026008129119873047, -1, -1, -1, (4, 1))","('UNSAT', 0.02638864517211914, -1, -1, -1, (4, 1))","('UNSAT', 0.02562236785888672, -1, -1, -1, (4, 1))","('UNSAT', 0.027632713317871094, -1, -1, -1, (4, 1))","('UNSAT', 0.025197744369506836, -1, -1, -1, (4, 1))","('UNSAT', 0.025318622589111328, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.04030108451843262, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.025425195693969727, -1, -1, -1, (5, 1))","('UNSAT', 0.02517986297607422, -1, -1, -1, (5, 1))","('UNSAT', 0.025185585021972656, -1, -1, -1, (5, 1))","('UNSAT', 0.025096893310546875, -1, -1, -1, (5, 1))","('UNSAT', 0.025568008422851562, -1, -1, -1, (5, 1))","('UNSAT', 0.026910066604614258, -1, -1, -1, (5, 1))","('UNSAT', 0.025795459747314453, -1, -1, -1, (5, 1))","('UNSAT', 0.025369644165039062, -1, -1, -1, (5, 1))","('UNSAT', 0.02569580078125, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.03717827796936035, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.025992631912231445, -1, -1, -1, (6, 1))","('UNSAT', 0.025156497955322266, -1, -1, -1, (6, 1))","('UNSAT', 0.02491903305053711, -1, -1, -1, (6, 1))","('UNSAT', 0.0252840518951416, -1, -1, -1, (6, 1))","('UNSAT', 0.02503681182861328, -1, -1, -1, (6, 1))","('UNSAT', 0.026263713836669922, -1, -1, -1, (6, 1))","('UNSAT', 0.027690887451171875, -1, -1, -1, (6, 1))","('UNSAT', 0.024991750717163086, -1, -1, -1, (6, 1))","('UNSAT', 0.02770853042602539, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.038908958435058594, -1, -1, -1, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.029423952102661133, -1, -1, -1, (1, 2))","('UNSAT', 0.01995086669921875, -1, -1, -1, (1, 2))","('UNSAT', 0.020048856735229492, -1, -1, -1, (1, 2))","('UNSAT', 0.01947808265686035, -1, -1, -1, (1, 2))","('UNSAT', 0.020097970962524414, -1, -1, -1, (1, 2))","('UNSAT', 0.02121567726135254, -1, -1, -1, (1, 2))","('UNSAT', 0.0210416316986084, -1, -1, -1, (1, 2))","('UNSAT', 0.019520282745361328, -1, -1, -1, (1, 2))","('UNSAT', 0.019932985305786133, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.1546943187713623, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.2882697582244873, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.28809189796447754, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.27275753021240234, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.27480435371398926, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.28194260597229004, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.2852811813354492, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.28598880767822266, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.2820620536804199, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))","('SAT', 0.2845630645751953, 30.9738, 0.213811, 1.1359997188260001e-05, (2, 2))"
