iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.06273198127746582, -1, -1, -1, (0, 1))","('UNSAT', 4.761348247528076, -1, -1, -1, (0, 1))","('SAT', 41.69416093826294, 63.3555, 0.232628, 2.0725587091870005e-05, (0, 1))","('UNSAT', 1.3895130157470703, -1, -1, -1, (0, 1))","('UNSAT', 0.15174245834350586, -1, -1, -1, (0, 1))","('UNSAT', 0.04804706573486328, -1, -1, -1, (0, 1))","('UNSAT', 0.05035662651062012, -1, -1, -1, (0, 1))","('UNSAT', 0.04579424858093262, -1, -1, -1, (0, 1))","('UNSAT', 0.050380706787109375, -1, -1, -1, (0, 1))","('UNSAT', 0.04726004600524902, -1, -1, -1, (0, 1))","('UNSAT', 0.048294782638549805, -1, -1, -1, (0, 1))","('UNSAT', 0.049190521240234375, -1, -1, -1, (0, 1))","('UNSAT', 0.047318220138549805, -1, -1, -1, (0, 1))","('UNSAT', 0.047757863998413086, -1, -1, -1, (0, 1))","('UNSAT', 0.04784131050109863, -1, -1, -1, (0, 1))","('UNSAT', 0.048125267028808594, -1, -1, -1, (0, 1))","('UNSAT', 0.04862380027770996, -1, -1, -1, (0, 1))","('UNSAT', 0.04914140701293945, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.09788155555725098, -1, -1, -1, (1, 1))","('UNSAT', 9.848222970962524, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 34.16280746459961, 31.9124, 0.135187, 7.135161922633e-06, (1, 1))","('UNSAT', 5.011923789978027, -1, -1, -1, (1, 1))","('UNSAT', 0.0489349365234375, -1, -1, -1, (1, 1))","('UNSAT', 0.049671173095703125, -1, -1, -1, (1, 1))","('UNSAT', 0.04642629623413086, -1, -1, -1, (1, 1))","('UNSAT', 0.0494542121887207, -1, -1, -1, (1, 1))","('UNSAT', 0.04762458801269531, -1, -1, -1, (1, 1))","('UNSAT', 0.048563241958618164, -1, -1, -1, (1, 1))","('UNSAT', 0.048722028732299805, -1, -1, -1, (1, 1))","('UNSAT', 0.0471193790435791, -1, -1, -1, (1, 1))","('UNSAT', 0.04772353172302246, -1, -1, -1, (1, 1))","('UNSAT', 0.04808449745178223, -1, -1, -1, (1, 1))","('UNSAT', 0.04863429069519043, -1, -1, -1, (1, 1))","('UNSAT', 0.04962038993835449, -1, -1, -1, (1, 1))","('UNSAT', 0.050092458724975586, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 16.109081506729126, -1, -1, -1, (2, 1))","('UNSAT', 11.09319257736206, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.772244691848755, -1, -1, -1, (2, 1))","('UNSAT', 8.11661148071289, -1, -1, -1, (2, 1))","('UNSAT', 8.965898275375366, -1, -1, -1, (2, 1))","('UNSAT', 8.499590158462524, -1, -1, -1, (2, 1))","('UNSAT', 8.352051496505737, -1, -1, -1, (2, 1))","('UNSAT', 8.01470398902893, -1, -1, -1, (2, 1))","('UNSAT', 8.296485900878906, -1, -1, -1, (2, 1))","('UNSAT', 8.188434600830078, -1, -1, -1, (2, 1))","('UNSAT', 7.8308281898498535, -1, -1, -1, (2, 1))","('UNSAT', 8.592535495758057, -1, -1, -1, (2, 1))","('UNSAT', 8.05327820777893, -1, -1, -1, (2, 1))","('UNSAT', 8.0924232006073, -1, -1, -1, (2, 1))","('UNSAT', 8.262176752090454, -1, -1, -1, (2, 1))","('UNSAT', 8.443773031234741, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 9.547633171081543, -1, -1, -1, (3, 1))","('UNSAT', 8.812504291534424, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.18482232093811, -1, -1, -1, (3, 1))","('UNSAT', 0.14556002616882324, -1, -1, -1, (3, 1))","('UNSAT', 0.14491534233093262, -1, -1, -1, (3, 1))","('UNSAT', 0.15047669410705566, -1, -1, -1, (3, 1))","('UNSAT', 0.15139460563659668, -1, -1, -1, (3, 1))","('UNSAT', 0.14983868598937988, -1, -1, -1, (3, 1))","('UNSAT', 0.14965105056762695, -1, -1, -1, (3, 1))","('UNSAT', 0.14892363548278809, -1, -1, -1, (3, 1))","('UNSAT', 0.14647483825683594, -1, -1, -1, (3, 1))","('UNSAT', 0.14950299263000488, -1, -1, -1, (3, 1))","('UNSAT', 0.14905691146850586, -1, -1, -1, (3, 1))","('UNSAT', 0.14881515502929688, -1, -1, -1, (3, 1))","('UNSAT', 0.1448805332183838, -1, -1, -1, (3, 1))","('UNSAT', 0.15054869651794434, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 15.920577764511108, -1, -1, -1, (4, 1))","('UNSAT', 14.358193397521973, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.638605833053589, -1, -1, -1, (4, 1))","('UNSAT', 3.0602684020996094, -1, -1, -1, (4, 1))","('UNSAT', 3.022623062133789, -1, -1, -1, (4, 1))","('UNSAT', 3.171051025390625, -1, -1, -1, (4, 1))","('UNSAT', 3.2176268100738525, -1, -1, -1, (4, 1))","('UNSAT', 3.035804510116577, -1, -1, -1, (4, 1))","('UNSAT', 3.112091541290283, -1, -1, -1, (4, 1))","('UNSAT', 3.077550172805786, -1, -1, -1, (4, 1))","('UNSAT', 3.0061731338500977, -1, -1, -1, (4, 1))","('UNSAT', 2.986682891845703, -1, -1, -1, (4, 1))","('UNSAT', 3.067418098449707, -1, -1, -1, (4, 1))","('UNSAT', 3.1079864501953125, -1, -1, -1, (4, 1))","('UNSAT', 3.1689975261688232, -1, -1, -1, (4, 1))","('UNSAT', 3.1754040718078613, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 13.316620588302612, -1, -1, -1, (5, 1))","('UNSAT', 18.591229915618896, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.913409471511841, -1, -1, -1, (5, 1))","('UNSAT', 7.393604040145874, -1, -1, -1, (5, 1))","('UNSAT', 6.697233200073242, -1, -1, -1, (5, 1))","('UNSAT', 7.432774066925049, -1, -1, -1, (5, 1))","('UNSAT', 7.544835567474365, -1, -1, -1, (5, 1))","('UNSAT', 6.7727131843566895, -1, -1, -1, (5, 1))","('UNSAT', 7.666098117828369, -1, -1, -1, (5, 1))","('UNSAT', 7.235985517501831, -1, -1, -1, (5, 1))","('UNSAT', 6.648174285888672, -1, -1, -1, (5, 1))","('UNSAT', 6.875346899032593, -1, -1, -1, (5, 1))","('UNSAT', 6.959637403488159, -1, -1, -1, (5, 1))","('UNSAT', 6.849673748016357, -1, -1, -1, (5, 1))","('UNSAT', 7.021682024002075, -1, -1, -1, (5, 1))","('UNSAT', 7.095499038696289, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 7.2725465297698975, -1, -1, -1, (6, 1))","('UNSAT', 15.97274899482727, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.196832180023193, -1, -1, -1, (6, 1))","('UNSAT', 7.336442470550537, -1, -1, -1, (6, 1))","('UNSAT', 6.739718198776245, -1, -1, -1, (6, 1))","('UNSAT', 7.602850675582886, -1, -1, -1, (6, 1))","('UNSAT', 7.340274810791016, -1, -1, -1, (6, 1))","('UNSAT', 6.960785865783691, -1, -1, -1, (6, 1))","('UNSAT', 7.22305154800415, -1, -1, -1, (6, 1))","('UNSAT', 6.822864294052124, -1, -1, -1, (6, 1))","('UNSAT', 6.552001476287842, -1, -1, -1, (6, 1))","('UNSAT', 6.501321077346802, -1, -1, -1, (6, 1))","('UNSAT', 7.056177377700806, -1, -1, -1, (6, 1))","('UNSAT', 6.8685972690582275, -1, -1, -1, (6, 1))","('UNSAT', 6.8795435428619385, -1, -1, -1, (6, 1))","('UNSAT', 7.732387542724609, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 10.355947017669678, -1, -1, -1, (7, 1))","('UNSAT', 11.67465591430664, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.1933722496032715, -1, -1, -1, (7, 1))","('UNSAT', 6.8942625522613525, -1, -1, -1, (7, 1))","('UNSAT', 7.608318567276001, -1, -1, -1, (7, 1))","('UNSAT', 7.607898950576782, -1, -1, -1, (7, 1))","('UNSAT', 7.217679500579834, -1, -1, -1, (7, 1))","('UNSAT', 6.7588629722595215, -1, -1, -1, (7, 1))","('UNSAT', 7.1871044635772705, -1, -1, -1, (7, 1))","('UNSAT', 6.659324884414673, -1, -1, -1, (7, 1))","('UNSAT', 6.4381818771362305, -1, -1, -1, (7, 1))","('UNSAT', 6.754973888397217, -1, -1, -1, (7, 1))","('UNSAT', 6.904841423034668, -1, -1, -1, (7, 1))","('UNSAT', 7.161228179931641, -1, -1, -1, (7, 1))","('UNSAT', 7.202683925628662, -1, -1, -1, (7, 1))","('UNSAT', 7.545710802078247, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 1.801393985748291, -1, -1, -1, (8, 1))","('UNSAT', 14.79452657699585, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.226543426513672, -1, -1, -1, (8, 1))","('UNSAT', 2.937403440475464, -1, -1, -1, (8, 1))","('UNSAT', 3.1684224605560303, -1, -1, -1, (8, 1))","('UNSAT', 3.2250444889068604, -1, -1, -1, (8, 1))","('UNSAT', 3.188188076019287, -1, -1, -1, (8, 1))","('UNSAT', 3.017789125442505, -1, -1, -1, (8, 1))","('UNSAT', 3.1121702194213867, -1, -1, -1, (8, 1))","('UNSAT', 3.0056893825531006, -1, -1, -1, (8, 1))","('UNSAT', 2.93159556388855, -1, -1, -1, (8, 1))","('UNSAT', 2.9839272499084473, -1, -1, -1, (8, 1))","('UNSAT', 3.0142035484313965, -1, -1, -1, (8, 1))","('UNSAT', 3.1691277027130127, -1, -1, -1, (8, 1))","('UNSAT', 3.042992115020752, -1, -1, -1, (8, 1))","('UNSAT', 3.1017355918884277, -1, -1, -1, (8, 1))"
