iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.03594398498535156, -1, -1, -1, (0, 1))","('SAT', 5.70316743850708, 57.7239, 0.29533, 2.140883589163e-05, (0, 1))","('UNSAT', 0.06515097618103027, -1, -1, -1, (0, 1))","('UNSAT', 0.0886991024017334, -1, -1, -1, (0, 1))","('UNSAT', 0.06099343299865723, -1, -1, -1, (0, 1))","('UNSAT', 0.08683609962463379, -1, -1, -1, (0, 1))","('UNSAT', 0.06592464447021484, -1, -1, -1, (0, 1))","('UNSAT', 0.10462355613708496, -1, -1, -1, (0, 1))","('UNSAT', 0.06781196594238281, -1, -1, -1, (0, 1))","('UNSAT', 0.09271049499511719, -1, -1, -1, (0, 1))","('UNSAT', 0.06778287887573242, -1, -1, -1, (0, 1))","('UNSAT', 0.09256386756896973, -1, -1, -1, (0, 1))","('UNSAT', 0.06813168525695801, -1, -1, -1, (0, 1))","('UNSAT', 0.09666895866394043, -1, -1, -1, (0, 1))","('UNSAT', 0.06776976585388184, -1, -1, -1, (0, 1))","('UNSAT', 0.09366822242736816, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.07432723045349121, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06332087516784668, -1, -1, -1, (1, 1))","('UNSAT', 0.08790969848632812, -1, -1, -1, (1, 1))","('UNSAT', 0.06506061553955078, -1, -1, -1, (1, 1))","('UNSAT', 0.08584070205688477, -1, -1, -1, (1, 1))","('UNSAT', 0.06842732429504395, -1, -1, -1, (1, 1))","('UNSAT', 0.10206317901611328, -1, -1, -1, (1, 1))","('UNSAT', 0.06865477561950684, -1, -1, -1, (1, 1))","('UNSAT', 0.09256434440612793, -1, -1, -1, (1, 1))","('UNSAT', 0.06862878799438477, -1, -1, -1, (1, 1))","('UNSAT', 0.09330511093139648, -1, -1, -1, (1, 1))","('UNSAT', 0.06863164901733398, -1, -1, -1, (1, 1))","('UNSAT', 0.09391236305236816, -1, -1, -1, (1, 1))","('UNSAT', 0.06788206100463867, -1, -1, -1, (1, 1))","('UNSAT', 0.09366703033447266, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.09442567825317383, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1418609619140625, -1, -1, -1, (2, 1))","('UNSAT', 0.15621256828308105, -1, -1, -1, (2, 1))","('UNSAT', 0.1435401439666748, -1, -1, -1, (2, 1))","('UNSAT', 0.15161967277526855, -1, -1, -1, (2, 1))","('UNSAT', 0.16082501411437988, -1, -1, -1, (2, 1))","('UNSAT', 0.1849973201751709, -1, -1, -1, (2, 1))","('UNSAT', 0.16184282302856445, -1, -1, -1, (2, 1))","('UNSAT', 0.16869068145751953, -1, -1, -1, (2, 1))","('UNSAT', 0.16002249717712402, -1, -1, -1, (2, 1))","('UNSAT', 0.1640326976776123, -1, -1, -1, (2, 1))","('UNSAT', 0.1616828441619873, -1, -1, -1, (2, 1))","('UNSAT', 0.16396117210388184, -1, -1, -1, (2, 1))","('UNSAT', 0.1628587245941162, -1, -1, -1, (2, 1))","('UNSAT', 0.16503596305847168, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.09253978729248047, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.149186372756958, -1, -1, -1, (3, 1))","('UNSAT', 0.08879613876342773, -1, -1, -1, (3, 1))","('UNSAT', 0.15502214431762695, -1, -1, -1, (3, 1))","('UNSAT', 0.08778953552246094, -1, -1, -1, (3, 1))","('UNSAT', 0.17583155632019043, -1, -1, -1, (3, 1))","('UNSAT', 0.10607385635375977, -1, -1, -1, (3, 1))","('UNSAT', 0.16124320030212402, -1, -1, -1, (3, 1))","('UNSAT', 0.09603762626647949, -1, -1, -1, (3, 1))","('UNSAT', 0.16147851943969727, -1, -1, -1, (3, 1))","('UNSAT', 0.09515261650085449, -1, -1, -1, (3, 1))","('UNSAT', 0.16283512115478516, -1, -1, -1, (3, 1))","('UNSAT', 0.0941474437713623, -1, -1, -1, (3, 1))","('UNSAT', 0.16179656982421875, -1, -1, -1, (3, 1))","('UNSAT', 0.0952293872833252, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.09781312942504883, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15010857582092285, -1, -1, -1, (4, 1))","('UNSAT', 0.08956027030944824, -1, -1, -1, (4, 1))","('UNSAT', 0.155165433883667, -1, -1, -1, (4, 1))","('UNSAT', 0.08896327018737793, -1, -1, -1, (4, 1))","('UNSAT', 0.15944910049438477, -1, -1, -1, (4, 1))","('UNSAT', 0.09771108627319336, -1, -1, -1, (4, 1))","('UNSAT', 0.16134238243103027, -1, -1, -1, (4, 1))","('UNSAT', 0.0949404239654541, -1, -1, -1, (4, 1))","('UNSAT', 0.16202712059020996, -1, -1, -1, (4, 1))","('UNSAT', 0.09470558166503906, -1, -1, -1, (4, 1))","('UNSAT', 0.16183710098266602, -1, -1, -1, (4, 1))","('UNSAT', 0.09579968452453613, -1, -1, -1, (4, 1))","('UNSAT', 0.16270899772644043, -1, -1, -1, (4, 1))","('UNSAT', 0.09595108032226562, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.09528470039367676, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15502548217773438, -1, -1, -1, (5, 1))","('UNSAT', 0.08615636825561523, -1, -1, -1, (5, 1))","('UNSAT', 0.15431475639343262, -1, -1, -1, (5, 1))","('UNSAT', 0.08867979049682617, -1, -1, -1, (5, 1))","('UNSAT', 0.15972280502319336, -1, -1, -1, (5, 1))","('UNSAT', 0.10525107383728027, -1, -1, -1, (5, 1))","('UNSAT', 0.16092610359191895, -1, -1, -1, (5, 1))","('UNSAT', 0.09448099136352539, -1, -1, -1, (5, 1))","('UNSAT', 0.1619853973388672, -1, -1, -1, (5, 1))","('UNSAT', 0.0943746566772461, -1, -1, -1, (5, 1))","('UNSAT', 0.16144108772277832, -1, -1, -1, (5, 1))","('UNSAT', 0.09440469741821289, -1, -1, -1, (5, 1))","('UNSAT', 0.16189002990722656, -1, -1, -1, (5, 1))","('UNSAT', 0.09502863883972168, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.09421634674072266, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.14959263801574707, -1, -1, -1, (6, 1))","('UNSAT', 0.08576750755310059, -1, -1, -1, (6, 1))","('UNSAT', 0.15349578857421875, -1, -1, -1, (6, 1))","('UNSAT', 0.09025049209594727, -1, -1, -1, (6, 1))","('UNSAT', 0.1575758457183838, -1, -1, -1, (6, 1))","('UNSAT', 0.09304642677307129, -1, -1, -1, (6, 1))","('UNSAT', 0.16092562675476074, -1, -1, -1, (6, 1))","('UNSAT', 0.09580445289611816, -1, -1, -1, (6, 1))","('UNSAT', 0.16235780715942383, -1, -1, -1, (6, 1))","('UNSAT', 0.09426212310791016, -1, -1, -1, (6, 1))","('UNSAT', 0.1607825756072998, -1, -1, -1, (6, 1))","('UNSAT', 0.09521031379699707, -1, -1, -1, (6, 1))","('UNSAT', 0.16173195838928223, -1, -1, -1, (6, 1))","('UNSAT', 0.09492301940917969, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.10025453567504883, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1407921314239502, -1, -1, -1, (7, 1))","('UNSAT', 0.08962655067443848, -1, -1, -1, (7, 1))","('UNSAT', 0.15223002433776855, -1, -1, -1, (7, 1))","('UNSAT', 0.08540630340576172, -1, -1, -1, (7, 1))","('UNSAT', 0.15879178047180176, -1, -1, -1, (7, 1))","('UNSAT', 0.0955190658569336, -1, -1, -1, (7, 1))","('UNSAT', 0.16182899475097656, -1, -1, -1, (7, 1))","('UNSAT', 0.09462404251098633, -1, -1, -1, (7, 1))","('UNSAT', 0.1644437313079834, -1, -1, -1, (7, 1))","('UNSAT', 0.0948019027709961, -1, -1, -1, (7, 1))","('UNSAT', 0.1629619598388672, -1, -1, -1, (7, 1))","('UNSAT', 0.09479284286499023, -1, -1, -1, (7, 1))","('UNSAT', 0.16391944885253906, -1, -1, -1, (7, 1))","('UNSAT', 0.09513044357299805, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.09058189392089844, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15158414840698242, -1, -1, -1, (8, 1))","('UNSAT', 0.08845663070678711, -1, -1, -1, (8, 1))","('UNSAT', 0.14981508255004883, -1, -1, -1, (8, 1))","('UNSAT', 0.08572721481323242, -1, -1, -1, (8, 1))","('UNSAT', 0.1607370376586914, -1, -1, -1, (8, 1))","('UNSAT', 0.09937238693237305, -1, -1, -1, (8, 1))","('UNSAT', 0.17211270332336426, -1, -1, -1, (8, 1))","('UNSAT', 0.09686088562011719, -1, -1, -1, (8, 1))","('UNSAT', 0.16209197044372559, -1, -1, -1, (8, 1))","('UNSAT', 0.09552383422851562, -1, -1, -1, (8, 1))","('UNSAT', 0.16210389137268066, -1, -1, -1, (8, 1))","('UNSAT', 0.09633731842041016, -1, -1, -1, (8, 1))","('UNSAT', 0.16173148155212402, -1, -1, -1, (8, 1))","('UNSAT', 0.09560179710388184, -1, -1, -1, (8, 1))"
