iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.04485511779785156, -1, -1, -1, (0, 1))","('UNSAT', 0.034059762954711914, -1, -1, -1, (0, 1))","('UNSAT', 0.05511355400085449, -1, -1, -1, (0, 1))","('UNSAT', 0.03398895263671875, -1, -1, -1, (0, 1))","('UNSAT', 0.05583500862121582, -1, -1, -1, (0, 1))","('UNSAT', 0.03479599952697754, -1, -1, -1, (0, 1))","('UNSAT', 0.055635690689086914, -1, -1, -1, (0, 1))","('UNSAT', 0.03420114517211914, -1, -1, -1, (0, 1))","('UNSAT', 0.05627799034118652, -1, -1, -1, (0, 1))","('UNSAT', 0.03468465805053711, -1, -1, -1, (0, 1))","('UNSAT', 0.05651068687438965, -1, -1, -1, (0, 1))","('UNSAT', 0.034389495849609375, -1, -1, -1, (0, 1))","('UNSAT', 0.056466102600097656, -1, -1, -1, (0, 1))","('UNSAT', 0.03417825698852539, -1, -1, -1, (0, 1))","('UNSAT', 0.05865764617919922, -1, -1, -1, (0, 1))","('UNSAT', 0.03622174263000488, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.04639077186584473, -1, -1, -1, (1, 1))","('UNSAT', 0.1275169849395752, -1, -1, -1, (1, 1))","('UNSAT', 0.07615017890930176, -1, -1, -1, (1, 1))","('UNSAT', 0.1310720443725586, -1, -1, -1, (1, 1))","('UNSAT', 0.07388114929199219, -1, -1, -1, (1, 1))","('UNSAT', 0.12871026992797852, -1, -1, -1, (1, 1))","('UNSAT', 0.0770876407623291, -1, -1, -1, (1, 1))","('UNSAT', 0.1289207935333252, -1, -1, -1, (1, 1))","('UNSAT', 0.07784485816955566, -1, -1, -1, (1, 1))","('UNSAT', 0.1278536319732666, -1, -1, -1, (1, 1))","('UNSAT', 0.07690572738647461, -1, -1, -1, (1, 1))","('UNSAT', 0.13383698463439941, -1, -1, -1, (1, 1))","('UNSAT', 0.07454371452331543, -1, -1, -1, (1, 1))","('UNSAT', 0.1326768398284912, -1, -1, -1, (1, 1))","('UNSAT', 0.07373976707458496, -1, -1, -1, (1, 1))","('UNSAT', 0.13138461112976074, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.23836588859558105, -1, -1, -1, (2, 1))","('UNSAT', 0.12734055519104004, -1, -1, -1, (2, 1))","('UNSAT', 0.0755460262298584, -1, -1, -1, (2, 1))","('UNSAT', 0.1334216594696045, -1, -1, -1, (2, 1))","('UNSAT', 0.07414841651916504, -1, -1, -1, (2, 1))","('UNSAT', 0.1282212734222412, -1, -1, -1, (2, 1))","('UNSAT', 0.07538414001464844, -1, -1, -1, (2, 1))","('UNSAT', 0.1276383399963379, -1, -1, -1, (2, 1))","('UNSAT', 0.0787515640258789, -1, -1, -1, (2, 1))","('UNSAT', 0.12717652320861816, -1, -1, -1, (2, 1))","('UNSAT', 0.07676291465759277, -1, -1, -1, (2, 1))","('UNSAT', 0.13138675689697266, -1, -1, -1, (2, 1))","('UNSAT', 0.07542300224304199, -1, -1, -1, (2, 1))","('UNSAT', 0.13042616844177246, -1, -1, -1, (2, 1))","('UNSAT', 0.07790040969848633, -1, -1, -1, (2, 1))","('UNSAT', 0.13679099082946777, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.23334717750549316, -1, -1, -1, (3, 1))","('UNSAT', 0.04260444641113281, -1, -1, -1, (3, 1))","('UNSAT', 0.1704244613647461, -1, -1, -1, (3, 1))","('UNSAT', 0.0428926944732666, -1, -1, -1, (3, 1))","('UNSAT', 0.17250990867614746, -1, -1, -1, (3, 1))","('UNSAT', 0.04226398468017578, -1, -1, -1, (3, 1))","('UNSAT', 0.17293858528137207, -1, -1, -1, (3, 1))","('UNSAT', 0.04235267639160156, -1, -1, -1, (3, 1))","('UNSAT', 0.17357087135314941, -1, -1, -1, (3, 1))","('UNSAT', 0.04280567169189453, -1, -1, -1, (3, 1))","('UNSAT', 0.1687030792236328, -1, -1, -1, (3, 1))","('UNSAT', 0.04313230514526367, -1, -1, -1, (3, 1))","('UNSAT', 0.1716747283935547, -1, -1, -1, (3, 1))","('UNSAT', 0.0428919792175293, -1, -1, -1, (3, 1))","('UNSAT', 0.17908072471618652, -1, -1, -1, (3, 1))","('UNSAT', 0.04208803176879883, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.23633575439453125, -1, -1, -1, (4, 1))","('UNSAT', 0.042092084884643555, -1, -1, -1, (4, 1))","('UNSAT', 0.17727041244506836, -1, -1, -1, (4, 1))","('UNSAT', 0.04290175437927246, -1, -1, -1, (4, 1))","('UNSAT', 0.21976971626281738, -1, -1, -1, (4, 1))","('UNSAT', 0.042459964752197266, -1, -1, -1, (4, 1))","('UNSAT', 0.17287564277648926, -1, -1, -1, (4, 1))","('UNSAT', 0.04217123985290527, -1, -1, -1, (4, 1))","('UNSAT', 0.17930102348327637, -1, -1, -1, (4, 1))","('UNSAT', 0.04227590560913086, -1, -1, -1, (4, 1))","('UNSAT', 0.16878485679626465, -1, -1, -1, (4, 1))","('UNSAT', 0.044818878173828125, -1, -1, -1, (4, 1))","('UNSAT', 0.16919803619384766, -1, -1, -1, (4, 1))","('UNSAT', 0.04258561134338379, -1, -1, -1, (4, 1))","('UNSAT', 0.1750807762145996, -1, -1, -1, (4, 1))","('UNSAT', 0.04201173782348633, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.23717927932739258, -1, -1, -1, (5, 1))","('UNSAT', 0.04251265525817871, -1, -1, -1, (5, 1))","('UNSAT', 0.17437458038330078, -1, -1, -1, (5, 1))","('UNSAT', 0.04294395446777344, -1, -1, -1, (5, 1))","('UNSAT', 0.18440699577331543, -1, -1, -1, (5, 1))","('UNSAT', 0.04257965087890625, -1, -1, -1, (5, 1))","('UNSAT', 0.172621488571167, -1, -1, -1, (5, 1))","('UNSAT', 0.04210686683654785, -1, -1, -1, (5, 1))","('UNSAT', 0.17917346954345703, -1, -1, -1, (5, 1))","('UNSAT', 0.04299139976501465, -1, -1, -1, (5, 1))","('UNSAT', 0.1780717372894287, -1, -1, -1, (5, 1))","('UNSAT', 0.04375481605529785, -1, -1, -1, (5, 1))","('UNSAT', 0.17822885513305664, -1, -1, -1, (5, 1))","('UNSAT', 0.042695045471191406, -1, -1, -1, (5, 1))","('UNSAT', 0.17854619026184082, -1, -1, -1, (5, 1))","('UNSAT', 0.04285073280334473, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.2346358299255371, -1, -1, -1, (6, 1))","('UNSAT', 0.04309797286987305, -1, -1, -1, (6, 1))","('UNSAT', 0.1727156639099121, -1, -1, -1, (6, 1))","('UNSAT', 0.04290342330932617, -1, -1, -1, (6, 1))","('UNSAT', 0.17107844352722168, -1, -1, -1, (6, 1))","('UNSAT', 0.04387521743774414, -1, -1, -1, (6, 1))","('UNSAT', 0.17265820503234863, -1, -1, -1, (6, 1))","('UNSAT', 0.041945695877075195, -1, -1, -1, (6, 1))","('UNSAT', 0.1791396141052246, -1, -1, -1, (6, 1))","('UNSAT', 0.04317879676818848, -1, -1, -1, (6, 1))","('UNSAT', 0.1783285140991211, -1, -1, -1, (6, 1))","('UNSAT', 0.04295039176940918, -1, -1, -1, (6, 1))","('UNSAT', 0.17289137840270996, -1, -1, -1, (6, 1))","('UNSAT', 0.043407440185546875, -1, -1, -1, (6, 1))","('UNSAT', 0.1755826473236084, -1, -1, -1, (6, 1))","('UNSAT', 0.04604172706604004, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.23443007469177246, -1, -1, -1, (7, 1))","('UNSAT', 0.04228544235229492, -1, -1, -1, (7, 1))","('UNSAT', 0.1796104907989502, -1, -1, -1, (7, 1))","('UNSAT', 0.042215824127197266, -1, -1, -1, (7, 1))","('UNSAT', 0.16521501541137695, -1, -1, -1, (7, 1))","('UNSAT', 0.04269742965698242, -1, -1, -1, (7, 1))","('UNSAT', 0.1700894832611084, -1, -1, -1, (7, 1))","('UNSAT', 0.045299530029296875, -1, -1, -1, (7, 1))","('UNSAT', 0.18019604682922363, -1, -1, -1, (7, 1))","('UNSAT', 0.04276537895202637, -1, -1, -1, (7, 1))","('UNSAT', 0.18238091468811035, -1, -1, -1, (7, 1))","('UNSAT', 0.04298734664916992, -1, -1, -1, (7, 1))","('UNSAT', 0.17746210098266602, -1, -1, -1, (7, 1))","('UNSAT', 0.0425872802734375, -1, -1, -1, (7, 1))","('UNSAT', 0.17732930183410645, -1, -1, -1, (7, 1))","('UNSAT', 0.042349815368652344, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.23590636253356934, -1, -1, -1, (8, 1))","('UNSAT', 0.0444028377532959, -1, -1, -1, (8, 1))","('UNSAT', 0.17438077926635742, -1, -1, -1, (8, 1))","('UNSAT', 0.04161882400512695, -1, -1, -1, (8, 1))","('UNSAT', 0.1656806468963623, -1, -1, -1, (8, 1))","('UNSAT', 0.042165517807006836, -1, -1, -1, (8, 1))","('UNSAT', 0.17007040977478027, -1, -1, -1, (8, 1))","('UNSAT', 0.04273390769958496, -1, -1, -1, (8, 1))","('UNSAT', 0.1805887222290039, -1, -1, -1, (8, 1))","('UNSAT', 0.04200029373168945, -1, -1, -1, (8, 1))","('UNSAT', 0.18033766746520996, -1, -1, -1, (8, 1))","('UNSAT', 0.042804718017578125, -1, -1, -1, (8, 1))","('UNSAT', 0.17424297332763672, -1, -1, -1, (8, 1))","('UNSAT', 0.04290032386779785, -1, -1, -1, (8, 1))","('UNSAT', 0.18149161338806152, -1, -1, -1, (8, 1))","('UNSAT', 0.04331326484680176, -1, -1, -1, (8, 1))"
