iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 5.898571014404297, 57.2546, 0.324698, 2.0158751794950003e-05, (0, 1))","('SAT', 5.084881544113159, 38.9519, 0.229451, 1.107303887693e-05, (0, 1))","('UNSAT', 0.04189252853393555, -1, -1, -1, (0, 1))","('UNSAT', 0.05840730667114258, -1, -1, -1, (0, 1))","('UNSAT', 0.05594921112060547, -1, -1, -1, (0, 1))","('UNSAT', 0.05407595634460449, -1, -1, -1, (0, 1))","('UNSAT', 0.053642988204956055, -1, -1, -1, (0, 1))","('UNSAT', 0.05554556846618652, -1, -1, -1, (0, 1))","('UNSAT', 0.05491971969604492, -1, -1, -1, (0, 1))","('UNSAT', 0.053864479064941406, -1, -1, -1, (0, 1))","('UNSAT', 0.05347418785095215, -1, -1, -1, (0, 1))","('UNSAT', 0.05319952964782715, -1, -1, -1, (0, 1))","('UNSAT', 0.05387377738952637, -1, -1, -1, (0, 1))","('UNSAT', 0.05263781547546387, -1, -1, -1, (0, 1))","('UNSAT', 0.052783966064453125, -1, -1, -1, (0, 1))","('UNSAT', 0.0540006160736084, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05341148376464844, -1, -1, -1, (1, 1))","('UNSAT', 0.1311953067779541, -1, -1, -1, (1, 1))","('UNSAT', 0.1300525665283203, -1, -1, -1, (1, 1))","('UNSAT', 0.12809085845947266, -1, -1, -1, (1, 1))","('UNSAT', 0.12997174263000488, -1, -1, -1, (1, 1))","('UNSAT', 0.1304628849029541, -1, -1, -1, (1, 1))","('UNSAT', 0.12882280349731445, -1, -1, -1, (1, 1))","('UNSAT', 0.13095736503601074, -1, -1, -1, (1, 1))","('UNSAT', 0.12706303596496582, -1, -1, -1, (1, 1))","('UNSAT', 0.12346315383911133, -1, -1, -1, (1, 1))","('UNSAT', 0.12435483932495117, -1, -1, -1, (1, 1))","('UNSAT', 0.12641143798828125, -1, -1, -1, (1, 1))","('UNSAT', 0.12272787094116211, -1, -1, -1, (1, 1))","('UNSAT', 0.12876009941101074, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2162010669708252, -1, -1, -1, (2, 1))","('UNSAT', 0.07207775115966797, -1, -1, -1, (2, 1))","('UNSAT', 0.0726933479309082, -1, -1, -1, (2, 1))","('UNSAT', 0.07025671005249023, -1, -1, -1, (2, 1))","('UNSAT', 0.07128167152404785, -1, -1, -1, (2, 1))","('UNSAT', 0.07299566268920898, -1, -1, -1, (2, 1))","('UNSAT', 0.07320475578308105, -1, -1, -1, (2, 1))","('UNSAT', 0.07420897483825684, -1, -1, -1, (2, 1))","('UNSAT', 0.07071137428283691, -1, -1, -1, (2, 1))","('UNSAT', 0.06861352920532227, -1, -1, -1, (2, 1))","('UNSAT', 0.0721287727355957, -1, -1, -1, (2, 1))","('UNSAT', 0.06813549995422363, -1, -1, -1, (2, 1))","('UNSAT', 0.06956171989440918, -1, -1, -1, (2, 1))","('UNSAT', 0.07029604911804199, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2211458683013916, -1, -1, -1, (3, 1))","('UNSAT', 0.22696685791015625, -1, -1, -1, (3, 1))","('UNSAT', 0.22054648399353027, -1, -1, -1, (3, 1))","('UNSAT', 0.21764659881591797, -1, -1, -1, (3, 1))","('UNSAT', 0.22173428535461426, -1, -1, -1, (3, 1))","('UNSAT', 0.22896742820739746, -1, -1, -1, (3, 1))","('UNSAT', 0.21947669982910156, -1, -1, -1, (3, 1))","('UNSAT', 0.22833561897277832, -1, -1, -1, (3, 1))","('UNSAT', 0.22325754165649414, -1, -1, -1, (3, 1))","('UNSAT', 0.21046018600463867, -1, -1, -1, (3, 1))","('UNSAT', 0.20915794372558594, -1, -1, -1, (3, 1))","('UNSAT', 0.21588468551635742, -1, -1, -1, (3, 1))","('UNSAT', 0.2142343521118164, -1, -1, -1, (3, 1))","('UNSAT', 0.2106151580810547, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2259807586669922, -1, -1, -1, (4, 1))","('UNSAT', 0.13068842887878418, -1, -1, -1, (4, 1))","('UNSAT', 0.13220882415771484, -1, -1, -1, (4, 1))","('UNSAT', 0.12638473510742188, -1, -1, -1, (4, 1))","('UNSAT', 0.13561320304870605, -1, -1, -1, (4, 1))","('UNSAT', 0.12928152084350586, -1, -1, -1, (4, 1))","('UNSAT', 0.12894058227539062, -1, -1, -1, (4, 1))","('UNSAT', 0.13914155960083008, -1, -1, -1, (4, 1))","('UNSAT', 0.1304786205291748, -1, -1, -1, (4, 1))","('UNSAT', 0.12415289878845215, -1, -1, -1, (4, 1))","('UNSAT', 0.13379549980163574, -1, -1, -1, (4, 1))","('UNSAT', 0.12509775161743164, -1, -1, -1, (4, 1))","('UNSAT', 0.12526655197143555, -1, -1, -1, (4, 1))","('UNSAT', 0.11932086944580078, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.227799654006958, -1, -1, -1, (5, 1))","('UNSAT', 0.13161563873291016, -1, -1, -1, (5, 1))","('UNSAT', 0.12971949577331543, -1, -1, -1, (5, 1))","('UNSAT', 0.12604713439941406, -1, -1, -1, (5, 1))","('UNSAT', 0.13008618354797363, -1, -1, -1, (5, 1))","('UNSAT', 0.13115239143371582, -1, -1, -1, (5, 1))","('UNSAT', 0.12840700149536133, -1, -1, -1, (5, 1))","('UNSAT', 0.13976025581359863, -1, -1, -1, (5, 1))","('UNSAT', 0.12458205223083496, -1, -1, -1, (5, 1))","('UNSAT', 0.12322521209716797, -1, -1, -1, (5, 1))","('UNSAT', 0.12535905838012695, -1, -1, -1, (5, 1))","('UNSAT', 0.1246185302734375, -1, -1, -1, (5, 1))","('UNSAT', 0.12809276580810547, -1, -1, -1, (5, 1))","('UNSAT', 0.1296694278717041, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.22757649421691895, -1, -1, -1, (6, 1))","('UNSAT', 0.12919044494628906, -1, -1, -1, (6, 1))","('UNSAT', 0.12953662872314453, -1, -1, -1, (6, 1))","('UNSAT', 0.12446165084838867, -1, -1, -1, (6, 1))","('UNSAT', 0.13297629356384277, -1, -1, -1, (6, 1))","('UNSAT', 0.1318352222442627, -1, -1, -1, (6, 1))","('UNSAT', 0.13173174858093262, -1, -1, -1, (6, 1))","('UNSAT', 0.12993741035461426, -1, -1, -1, (6, 1))","('UNSAT', 0.1267242431640625, -1, -1, -1, (6, 1))","('UNSAT', 0.12331700325012207, -1, -1, -1, (6, 1))","('UNSAT', 0.12795567512512207, -1, -1, -1, (6, 1))","('UNSAT', 0.12237691879272461, -1, -1, -1, (6, 1))","('UNSAT', 0.12199091911315918, -1, -1, -1, (6, 1))","('UNSAT', 0.1264786720275879, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2304520606994629, -1, -1, -1, (7, 1))","('UNSAT', 0.1240689754486084, -1, -1, -1, (7, 1))","('UNSAT', 0.1302497386932373, -1, -1, -1, (7, 1))","('UNSAT', 0.12394309043884277, -1, -1, -1, (7, 1))","('UNSAT', 0.13410639762878418, -1, -1, -1, (7, 1))","('UNSAT', 0.13554167747497559, -1, -1, -1, (7, 1))","('UNSAT', 0.1278836727142334, -1, -1, -1, (7, 1))","('UNSAT', 0.13381457328796387, -1, -1, -1, (7, 1))","('UNSAT', 0.12658262252807617, -1, -1, -1, (7, 1))","('UNSAT', 0.12478518486022949, -1, -1, -1, (7, 1))","('UNSAT', 0.1269519329071045, -1, -1, -1, (7, 1))","('UNSAT', 0.12288403511047363, -1, -1, -1, (7, 1))","('UNSAT', 0.12355661392211914, -1, -1, -1, (7, 1))","('UNSAT', 0.1261916160583496, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.22519540786743164, -1, -1, -1, (8, 1))","('UNSAT', 0.12418174743652344, -1, -1, -1, (8, 1))","('UNSAT', 0.12944602966308594, -1, -1, -1, (8, 1))","('UNSAT', 0.12451696395874023, -1, -1, -1, (8, 1))","('UNSAT', 0.13160991668701172, -1, -1, -1, (8, 1))","('UNSAT', 0.12760424613952637, -1, -1, -1, (8, 1))","('UNSAT', 0.1297318935394287, -1, -1, -1, (8, 1))","('UNSAT', 0.132796049118042, -1, -1, -1, (8, 1))","('UNSAT', 0.1275019645690918, -1, -1, -1, (8, 1))","('UNSAT', 0.12360572814941406, -1, -1, -1, (8, 1))","('UNSAT', 0.12497830390930176, -1, -1, -1, (8, 1))","('UNSAT', 0.12279152870178223, -1, -1, -1, (8, 1))","('UNSAT', 0.12376689910888672, -1, -1, -1, (8, 1))","('UNSAT', 0.13396739959716797, -1, -1, -1, (8, 1))"
