iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.06370925903320312, -1, -1, -1, (0, 1))","('UNSAT', 4.3219616413116455, -1, -1, -1, (0, 1))","('SAT', 38.537331104278564, 63.3555, 0.232628, 2.0725587091870005e-05, (0, 1))","('UNSAT', 1.4185233116149902, -1, -1, -1, (0, 1))","('UNSAT', 0.1543264389038086, -1, -1, -1, (0, 1))","('UNSAT', 0.047455549240112305, -1, -1, -1, (0, 1))","('UNSAT', 0.04636025428771973, -1, -1, -1, (0, 1))","('UNSAT', 0.04830121994018555, -1, -1, -1, (0, 1))","('UNSAT', 0.04668927192687988, -1, -1, -1, (0, 1))","('UNSAT', 0.04616856575012207, -1, -1, -1, (0, 1))","('UNSAT', 0.04829668998718262, -1, -1, -1, (0, 1))","('UNSAT', 0.047174692153930664, -1, -1, -1, (0, 1))","('UNSAT', 0.04807281494140625, -1, -1, -1, (0, 1))","('UNSAT', 0.048497676849365234, -1, -1, -1, (0, 1))","('UNSAT', 0.04732537269592285, -1, -1, -1, (0, 1))","('UNSAT', 0.04934239387512207, -1, -1, -1, (0, 1))","('UNSAT', 0.047373056411743164, -1, -1, -1, (0, 1))","('UNSAT', 0.048180580139160156, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.09985160827636719, -1, -1, -1, (1, 1))","('UNSAT', 9.22668743133545, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 31.325502634048462, 31.9124, 0.135187, 7.135161922633e-06, (1, 1))","('UNSAT', 5.164856433868408, -1, -1, -1, (1, 1))","('UNSAT', 0.04744076728820801, -1, -1, -1, (1, 1))","('UNSAT', 0.04736328125, -1, -1, -1, (1, 1))","('UNSAT', 0.04817342758178711, -1, -1, -1, (1, 1))","('UNSAT', 0.046370506286621094, -1, -1, -1, (1, 1))","('UNSAT', 0.04729032516479492, -1, -1, -1, (1, 1))","('UNSAT', 0.04823493957519531, -1, -1, -1, (1, 1))","('UNSAT', 0.04835796356201172, -1, -1, -1, (1, 1))","('UNSAT', 0.04862332344055176, -1, -1, -1, (1, 1))","('UNSAT', 0.04968762397766113, -1, -1, -1, (1, 1))","('UNSAT', 0.0483243465423584, -1, -1, -1, (1, 1))","('UNSAT', 0.04871177673339844, -1, -1, -1, (1, 1))","('UNSAT', 0.0489659309387207, -1, -1, -1, (1, 1))","('UNSAT', 0.048238515853881836, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 15.20598578453064, -1, -1, -1, (2, 1))","('UNSAT', 10.860536813735962, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.700353860855103, -1, -1, -1, (2, 1))","('UNSAT', 7.95343279838562, -1, -1, -1, (2, 1))","('UNSAT', 7.676831245422363, -1, -1, -1, (2, 1))","('UNSAT', 8.045604228973389, -1, -1, -1, (2, 1))","('UNSAT', 8.450901746749878, -1, -1, -1, (2, 1))","('UNSAT', 7.523685932159424, -1, -1, -1, (2, 1))","('UNSAT', 8.100332498550415, -1, -1, -1, (2, 1))","('UNSAT', 8.166669130325317, -1, -1, -1, (2, 1))","('UNSAT', 8.006266593933105, -1, -1, -1, (2, 1))","('UNSAT', 9.447064876556396, -1, -1, -1, (2, 1))","('UNSAT', 7.769031763076782, -1, -1, -1, (2, 1))","('UNSAT', 8.722512483596802, -1, -1, -1, (2, 1))","('UNSAT', 7.8391828536987305, -1, -1, -1, (2, 1))","('UNSAT', 7.83065128326416, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 8.486402988433838, -1, -1, -1, (3, 1))","('UNSAT', 7.9299890995025635, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.668990612030029, -1, -1, -1, (3, 1))","('UNSAT', 0.14542436599731445, -1, -1, -1, (3, 1))","('UNSAT', 0.1398322582244873, -1, -1, -1, (3, 1))","('UNSAT', 0.14745306968688965, -1, -1, -1, (3, 1))","('UNSAT', 0.14344167709350586, -1, -1, -1, (3, 1))","('UNSAT', 0.13970279693603516, -1, -1, -1, (3, 1))","('UNSAT', 0.14905023574829102, -1, -1, -1, (3, 1))","('UNSAT', 0.1507258415222168, -1, -1, -1, (3, 1))","('UNSAT', 0.1476154327392578, -1, -1, -1, (3, 1))","('UNSAT', 0.15567851066589355, -1, -1, -1, (3, 1))","('UNSAT', 0.14684581756591797, -1, -1, -1, (3, 1))","('UNSAT', 0.14829754829406738, -1, -1, -1, (3, 1))","('UNSAT', 0.14641165733337402, -1, -1, -1, (3, 1))","('UNSAT', 0.14429855346679688, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 14.957496404647827, -1, -1, -1, (4, 1))","('UNSAT', 12.691851139068604, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.286336660385132, -1, -1, -1, (4, 1))","('UNSAT', 3.016132354736328, -1, -1, -1, (4, 1))","('UNSAT', 2.8971757888793945, -1, -1, -1, (4, 1))","('UNSAT', 3.070162057876587, -1, -1, -1, (4, 1))","('UNSAT', 3.0123531818389893, -1, -1, -1, (4, 1))","('UNSAT', 2.8052523136138916, -1, -1, -1, (4, 1))","('UNSAT', 3.0754051208496094, -1, -1, -1, (4, 1))","('UNSAT', 3.076277494430542, -1, -1, -1, (4, 1))","('UNSAT', 3.0915064811706543, -1, -1, -1, (4, 1))","('UNSAT', 3.161790609359741, -1, -1, -1, (4, 1))","('UNSAT', 3.0224790573120117, -1, -1, -1, (4, 1))","('UNSAT', 3.0982258319854736, -1, -1, -1, (4, 1))","('UNSAT', 2.9906532764434814, -1, -1, -1, (4, 1))","('UNSAT', 2.985654592514038, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 12.980512619018555, -1, -1, -1, (5, 1))","('UNSAT', 18.318561792373657, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.343523979187012, -1, -1, -1, (5, 1))","('UNSAT', 6.719664096832275, -1, -1, -1, (5, 1))","('UNSAT', 6.485284090042114, -1, -1, -1, (5, 1))","('UNSAT', 6.793039321899414, -1, -1, -1, (5, 1))","('UNSAT', 6.772336483001709, -1, -1, -1, (5, 1))","('UNSAT', 6.292213201522827, -1, -1, -1, (5, 1))","('UNSAT', 6.888338327407837, -1, -1, -1, (5, 1))","('UNSAT', 6.967013835906982, -1, -1, -1, (5, 1))","('UNSAT', 6.76545262336731, -1, -1, -1, (5, 1))","('UNSAT', 7.377634048461914, -1, -1, -1, (5, 1))","('UNSAT', 6.706543684005737, -1, -1, -1, (5, 1))","('UNSAT', 7.100357294082642, -1, -1, -1, (5, 1))","('UNSAT', 6.745127201080322, -1, -1, -1, (5, 1))","('UNSAT', 6.686105728149414, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 6.484750509262085, -1, -1, -1, (6, 1))","('UNSAT', 15.306349039077759, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.31054162979126, -1, -1, -1, (6, 1))","('UNSAT', 6.6637864112854, -1, -1, -1, (6, 1))","('UNSAT', 6.6248650550842285, -1, -1, -1, (6, 1))","('UNSAT', 6.771581649780273, -1, -1, -1, (6, 1))","('UNSAT', 6.987976789474487, -1, -1, -1, (6, 1))","('UNSAT', 6.424887418746948, -1, -1, -1, (6, 1))","('UNSAT', 6.820630073547363, -1, -1, -1, (6, 1))","('UNSAT', 7.103529930114746, -1, -1, -1, (6, 1))","('UNSAT', 6.733951568603516, -1, -1, -1, (6, 1))","('UNSAT', 7.51078200340271, -1, -1, -1, (6, 1))","('UNSAT', 6.748969793319702, -1, -1, -1, (6, 1))","('UNSAT', 6.7574381828308105, -1, -1, -1, (6, 1))","('UNSAT', 6.860726833343506, -1, -1, -1, (6, 1))","('UNSAT', 6.846458196640015, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 10.855023384094238, -1, -1, -1, (7, 1))","('UNSAT', 13.8492271900177, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.217420816421509, -1, -1, -1, (7, 1))","('UNSAT', 6.6670448780059814, -1, -1, -1, (7, 1))","('UNSAT', 6.610785961151123, -1, -1, -1, (7, 1))","('UNSAT', 6.737833023071289, -1, -1, -1, (7, 1))","('UNSAT', 6.781306028366089, -1, -1, -1, (7, 1))","('UNSAT', 6.3313915729522705, -1, -1, -1, (7, 1))","('UNSAT', 6.841933250427246, -1, -1, -1, (7, 1))","('UNSAT', 7.064899921417236, -1, -1, -1, (7, 1))","('UNSAT', 6.772954940795898, -1, -1, -1, (7, 1))","('UNSAT', 6.904775857925415, -1, -1, -1, (7, 1))","('UNSAT', 6.7491490840911865, -1, -1, -1, (7, 1))","('UNSAT', 6.60542631149292, -1, -1, -1, (7, 1))","('UNSAT', 6.884777069091797, -1, -1, -1, (7, 1))","('UNSAT', 6.6354992389678955, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 1.8956801891326904, -1, -1, -1, (8, 1))","('UNSAT', 13.60311222076416, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.2086846828460693, -1, -1, -1, (8, 1))","('UNSAT', 3.011223316192627, -1, -1, -1, (8, 1))","('UNSAT', 2.9512898921966553, -1, -1, -1, (8, 1))","('UNSAT', 3.033588409423828, -1, -1, -1, (8, 1))","('UNSAT', 3.0450549125671387, -1, -1, -1, (8, 1))","('UNSAT', 2.8252720832824707, -1, -1, -1, (8, 1))","('UNSAT', 3.051107406616211, -1, -1, -1, (8, 1))","('UNSAT', 3.105168104171753, -1, -1, -1, (8, 1))","('UNSAT', 3.077793836593628, -1, -1, -1, (8, 1))","('UNSAT', 2.9724137783050537, -1, -1, -1, (8, 1))","('UNSAT', 3.030742883682251, -1, -1, -1, (8, 1))","('UNSAT', 2.9041008949279785, -1, -1, -1, (8, 1))","('UNSAT', 3.0768630504608154, -1, -1, -1, (8, 1))","('UNSAT', 2.982600212097168, -1, -1, -1, (8, 1))"
