iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.06618332862854004, -1, -1, -1, (0, 1))","('UNSAT', 0.09925174713134766, -1, -1, -1, (0, 1))","('UNSAT', 0.09811615943908691, -1, -1, -1, (0, 1))","('UNSAT', 0.07876086235046387, -1, -1, -1, (0, 1))","('UNSAT', 0.3929409980773926, -1, -1, -1, (0, 1))","('UNSAT', 0.23426365852355957, -1, -1, -1, (0, 1))","('UNSAT', 0.05220198631286621, -1, -1, -1, (0, 1))","('UNSAT', 0.09793591499328613, -1, -1, -1, (0, 1))","('UNSAT', 0.06774663925170898, -1, -1, -1, (0, 1))","('UNSAT', 0.05384397506713867, -1, -1, -1, (0, 1))","('UNSAT', 0.11136627197265625, -1, -1, -1, (0, 1))","('UNSAT', 0.0541536808013916, -1, -1, -1, (0, 1))","('UNSAT', 0.11190676689147949, -1, -1, -1, (0, 1))","('UNSAT', 0.05408143997192383, -1, -1, -1, (0, 1))","('UNSAT', 0.11268973350524902, -1, -1, -1, (0, 1))","('UNSAT', 0.05591893196105957, -1, -1, -1, (0, 1))","('UNSAT', 0.10871291160583496, -1, -1, -1, (0, 1))","('UNSAT', 0.05428123474121094, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.15207457542419434, -1, -1, -1, (1, 1))","('UNSAT', 0.12508320808410645, -1, -1, -1, (1, 1))","('UNSAT', 3.3878304958343506, -1, -1, -1, (1, 1))","('UNSAT', 5.344628810882568, -1, -1, -1, (1, 1))","('UNSAT', 1.8429546356201172, -1, -1, -1, (1, 1))","('UNSAT', 3.119767189025879, -1, -1, -1, (1, 1))","('UNSAT', 2.0638349056243896, -1, -1, -1, (1, 1))","('UNSAT', 2.7827439308166504, -1, -1, -1, (1, 1))","('UNSAT', 0.25070977210998535, -1, -1, -1, (1, 1))","('UNSAT', 0.4147062301635742, -1, -1, -1, (1, 1))","('UNSAT', 2.140449285507202, -1, -1, -1, (1, 1))","('UNSAT', 0.4050443172454834, -1, -1, -1, (1, 1))","('UNSAT', 2.1469404697418213, -1, -1, -1, (1, 1))","('UNSAT', 0.4035496711730957, -1, -1, -1, (1, 1))","('UNSAT', 2.0861570835113525, -1, -1, -1, (1, 1))","('UNSAT', 0.4154222011566162, -1, -1, -1, (1, 1))","('UNSAT', 2.0922305583953857, -1, -1, -1, (1, 1))","('UNSAT', 0.43615221977233887, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.360687494277954, -1, -1, -1, (2, 1))","('UNSAT', 4.5811851024627686, -1, -1, -1, (2, 1))","('UNSAT', 0.5725603103637695, -1, -1, -1, (2, 1))","('UNSAT', 9.566252708435059, -1, -1, -1, (2, 1))","('UNSAT', 1.0384633541107178, -1, -1, -1, (2, 1))","('UNSAT', 9.040772914886475, -1, -1, -1, (2, 1))","('UNSAT', 0.9594736099243164, -1, -1, -1, (2, 1))","('UNSAT', 4.5117809772491455, -1, -1, -1, (2, 1))","('UNSAT', 3.1237876415252686, -1, -1, -1, (2, 1))","('UNSAT', 3.652639865875244, -1, -1, -1, (2, 1))","('UNSAT', 5.305129051208496, -1, -1, -1, (2, 1))","('UNSAT', 3.693030595779419, -1, -1, -1, (2, 1))","('UNSAT', 5.289792537689209, -1, -1, -1, (2, 1))","('UNSAT', 3.64034366607666, -1, -1, -1, (2, 1))","('UNSAT', 5.183209657669067, -1, -1, -1, (2, 1))","('UNSAT', 3.734194040298462, -1, -1, -1, (2, 1))","('UNSAT', 5.113323211669922, -1, -1, -1, (2, 1))","('UNSAT', 3.741008758544922, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 9.803406476974487, -1, -1, -1, (3, 1))","('UNSAT', 1.627645492553711, -1, -1, -1, (3, 1))","('UNSAT', 0.900026798248291, -1, -1, -1, (3, 1))","('UNSAT', 3.687620162963867, -1, -1, -1, (3, 1))","('UNSAT', 1.2590327262878418, -1, -1, -1, (3, 1))","('UNSAT', 6.7875025272369385, -1, -1, -1, (3, 1))","('UNSAT', 1.1585912704467773, -1, -1, -1, (3, 1))","('UNSAT', 0.10422587394714355, -1, -1, -1, (3, 1))","('UNSAT', 5.9988110065460205, -1, -1, -1, (3, 1))","('UNSAT', 3.736543655395508, -1, -1, -1, (3, 1))","('UNSAT', 4.29855489730835, -1, -1, -1, (3, 1))","('UNSAT', 3.845137357711792, -1, -1, -1, (3, 1))","('UNSAT', 4.287301540374756, -1, -1, -1, (3, 1))","('UNSAT', 3.808894395828247, -1, -1, -1, (3, 1))","('UNSAT', 4.196390390396118, -1, -1, -1, (3, 1))","('UNSAT', 3.846238374710083, -1, -1, -1, (3, 1))","('UNSAT', 4.206813097000122, -1, -1, -1, (3, 1))","('UNSAT', 3.8593199253082275, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 5.1840715408325195, -1, -1, -1, (4, 1))","('UNSAT', 3.8414359092712402, -1, -1, -1, (4, 1))","('UNSAT', 2.9452152252197266, -1, -1, -1, (4, 1))","('UNSAT', 6.120927572250366, -1, -1, -1, (4, 1))","('UNSAT', 0.8459827899932861, -1, -1, -1, (4, 1))","('UNSAT', 3.0475592613220215, -1, -1, -1, (4, 1))","('UNSAT', 2.149064302444458, -1, -1, -1, (4, 1))","('UNSAT', 0.738534688949585, -1, -1, -1, (4, 1))","('UNSAT', 4.294271469116211, -1, -1, -1, (4, 1))","('UNSAT', 2.2640461921691895, -1, -1, -1, (4, 1))","('UNSAT', 5.071409463882446, -1, -1, -1, (4, 1))","('UNSAT', 2.293118715286255, -1, -1, -1, (4, 1))","('UNSAT', 4.974637985229492, -1, -1, -1, (4, 1))","('UNSAT', 2.304393768310547, -1, -1, -1, (4, 1))","('UNSAT', 4.896591901779175, -1, -1, -1, (4, 1))","('UNSAT', 2.294099807739258, -1, -1, -1, (4, 1))","('UNSAT', 4.996413707733154, -1, -1, -1, (4, 1))","('UNSAT', 2.3100764751434326, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 7.383439540863037, -1, -1, -1, (5, 1))","('UNSAT', 1.6353816986083984, -1, -1, -1, (5, 1))","('UNSAT', 0.8740003108978271, -1, -1, -1, (5, 1))","('UNSAT', 9.576505661010742, -1, -1, -1, (5, 1))","('UNSAT', 2.1838667392730713, -1, -1, -1, (5, 1))","('UNSAT', 4.8862316608428955, -1, -1, -1, (5, 1))","('UNSAT', 2.061317205429077, -1, -1, -1, (5, 1))","('UNSAT', 1.1413164138793945, -1, -1, -1, (5, 1))","('UNSAT', 2.324429512023926, -1, -1, -1, (5, 1))","('UNSAT', 3.639045000076294, -1, -1, -1, (5, 1))","('UNSAT', 4.482568979263306, -1, -1, -1, (5, 1))","('UNSAT', 3.703817844390869, -1, -1, -1, (5, 1))","('UNSAT', 4.403696537017822, -1, -1, -1, (5, 1))","('UNSAT', 3.698882818222046, -1, -1, -1, (5, 1))","('UNSAT', 4.3684070110321045, -1, -1, -1, (5, 1))","('UNSAT', 3.6313672065734863, -1, -1, -1, (5, 1))","('UNSAT', 4.462512254714966, -1, -1, -1, (5, 1))","('UNSAT', 3.7364377975463867, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 8.296905755996704, -1, -1, -1, (6, 1))","('UNSAT', 3.1676361560821533, -1, -1, -1, (6, 1))","('UNSAT', 2.862093210220337, -1, -1, -1, (6, 1))","('UNSAT', 8.368650674819946, -1, -1, -1, (6, 1))","('UNSAT', 0.8174664974212646, -1, -1, -1, (6, 1))","('UNSAT', 9.08116865158081, -1, -1, -1, (6, 1))","('UNSAT', 2.514936685562134, -1, -1, -1, (6, 1))","('UNSAT', 1.1384871006011963, -1, -1, -1, (6, 1))","('UNSAT', 5.183866500854492, -1, -1, -1, (6, 1))","('UNSAT', 5.220579624176025, -1, -1, -1, (6, 1))","('UNSAT', 4.404407501220703, -1, -1, -1, (6, 1))","('UNSAT', 5.338900089263916, -1, -1, -1, (6, 1))","('UNSAT', 4.364947319030762, -1, -1, -1, (6, 1))","('UNSAT', 5.322681188583374, -1, -1, -1, (6, 1))","('UNSAT', 4.314356803894043, -1, -1, -1, (6, 1))","('UNSAT', 5.242855548858643, -1, -1, -1, (6, 1))","('UNSAT', 4.473185777664185, -1, -1, -1, (6, 1))","('UNSAT', 5.227960109710693, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 3.39013409614563, -1, -1, -1, (7, 1))","('UNSAT', 3.971330404281616, -1, -1, -1, (7, 1))","('UNSAT', 1.1237154006958008, -1, -1, -1, (7, 1))","('UNSAT', 8.445312976837158, -1, -1, -1, (7, 1))","('UNSAT', 0.4310948848724365, -1, -1, -1, (7, 1))","('UNSAT', 9.068293571472168, -1, -1, -1, (7, 1))","('UNSAT', 2.9828367233276367, -1, -1, -1, (7, 1))","('UNSAT', 1.1190149784088135, -1, -1, -1, (7, 1))","('UNSAT', 4.340273380279541, -1, -1, -1, (7, 1))","('UNSAT', 1.4902489185333252, -1, -1, -1, (7, 1))","('UNSAT', 2.6412062644958496, -1, -1, -1, (7, 1))","('UNSAT', 1.5516414642333984, -1, -1, -1, (7, 1))","('UNSAT', 2.636653423309326, -1, -1, -1, (7, 1))","('UNSAT', 1.5525264739990234, -1, -1, -1, (7, 1))","('UNSAT', 2.595853805541992, -1, -1, -1, (7, 1))","('UNSAT', 1.5091331005096436, -1, -1, -1, (7, 1))","('UNSAT', 2.6850979328155518, -1, -1, -1, (7, 1))","('UNSAT', 1.5394561290740967, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 5.270586967468262, -1, -1, -1, (8, 1))","('UNSAT', 2.866666316986084, -1, -1, -1, (8, 1))","('UNSAT', 3.342186450958252, -1, -1, -1, (8, 1))","('UNSAT', 8.488319635391235, -1, -1, -1, (8, 1))","('UNSAT', 2.13226056098938, -1, -1, -1, (8, 1))","('UNSAT', 5.609251976013184, -1, -1, -1, (8, 1))","('UNSAT', 3.4786407947540283, -1, -1, -1, (8, 1))","('UNSAT', 1.148681879043579, -1, -1, -1, (8, 1))","('UNSAT', 1.8765158653259277, -1, -1, -1, (8, 1))","('UNSAT', 3.637524366378784, -1, -1, -1, (8, 1))","('UNSAT', 3.0936739444732666, -1, -1, -1, (8, 1))","('UNSAT', 3.72333025932312, -1, -1, -1, (8, 1))","('UNSAT', 3.1025328636169434, -1, -1, -1, (8, 1))","('UNSAT', 3.7132298946380615, -1, -1, -1, (8, 1))","('UNSAT', 3.0789520740509033, -1, -1, -1, (8, 1))","('UNSAT', 3.6511526107788086, -1, -1, -1, (8, 1))","('UNSAT', 3.1347544193267822, -1, -1, -1, (8, 1))","('UNSAT', 3.7782387733459473, -1, -1, -1, (8, 1))"
