iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.06780719757080078, -1, -1, -1, (0, 1))","('UNSAT', 8.212499618530273, -1, -1, -1, (0, 1))","('UNSAT', 8.137697458267212, -1, -1, -1, (0, 1))","('UNSAT', 1.9383766651153564, -1, -1, -1, (0, 1))","('UNSAT', 0.34206676483154297, -1, -1, -1, (0, 1))","('UNSAT', 4.495041131973267, -1, -1, -1, (0, 1))","('UNSAT', 6.70956826210022, -1, -1, -1, (0, 1))","('UNSAT', 5.663716793060303, -1, -1, -1, (0, 1))","('UNSAT', 8.421272277832031, -1, -1, -1, (0, 1))","('UNSAT', 11.168230772018433, -1, -1, -1, (0, 1))","('SAT', 18.692926168441772, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 18.73024606704712, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 18.453740119934082, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 18.330615043640137, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 18.328617095947266, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 18.303596258163452, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 18.586581230163574, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))","('SAT', 19.05632734298706, 2.8158, 0.031935, 3.976805658112e-07, (0, 1))"
(1X1),"('UNSAT', 1.713594675064087, -1, -1, -1, (1, 1))","('UNSAT', 13.190370082855225, -1, -1, -1, (1, 1))","('UNSAT', 8.329612731933594, -1, -1, -1, (1, 1))","('SAT', 22.756401538848877, 40.8291, 0.240832, 1.616290137463e-05, (1, 1))","('UNSAT', 5.926571607589722, -1, -1, -1, (1, 1))","('UNSAT', 14.69716501235962, -1, -1, -1, (1, 1))","('UNSAT', 9.200815439224243, -1, -1, -1, (1, 1))","('SAT', 20.198042154312134, 15.9562, 0.0518, 2.5309600459879998e-06, (1, 1))","('SAT', 18.9810471534729, 7.9781, 0.039302, 1.161251930171e-06, (1, 1))","('SAT', 18.85499906539917, 2.8158, 0.031935, 3.976805658112e-07, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X1),"('SAT', 27.21363663673401, 76.0266, 0.366006, 4.16249022237e-05, (2, 1))","('UNSAT', 7.232259750366211, -1, -1, -1, (2, 1))","('UNSAT', 6.922657251358032, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.4070470333099365, -1, -1, -1, (2, 1))","('UNSAT', 14.973317623138428, -1, -1, -1, (2, 1))","('UNSAT', 9.298896312713623, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 13.277374029159546, -1, -1, -1, (3, 1))","('UNSAT', 12.830173254013062, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.317392826080322, -1, -1, -1, (3, 1))","('UNSAT', 14.909876108169556, -1, -1, -1, (3, 1))","('UNSAT', 10.618692636489868, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 11.424680948257446, -1, -1, -1, (4, 1))","('UNSAT', 9.642101526260376, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.004324913024902, -1, -1, -1, (4, 1))","('UNSAT', 14.680235147476196, -1, -1, -1, (4, 1))","('UNSAT', 9.213659524917603, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.782530069351196, -1, -1, -1, (5, 1))","('UNSAT', 7.08840274810791, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.380491256713867, -1, -1, -1, (5, 1))","('UNSAT', 14.510930061340332, -1, -1, -1, (5, 1))","('UNSAT', 10.671407222747803, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 8.609199047088623, -1, -1, -1, (6, 1))","('UNSAT', 12.780401706695557, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.27771520614624, -1, -1, -1, (6, 1))","('UNSAT', 14.342420816421509, -1, -1, -1, (6, 1))","('UNSAT', 10.691507339477539, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 8.513547420501709, -1, -1, -1, (7, 1))","('UNSAT', 12.870175123214722, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.353771924972534, -1, -1, -1, (7, 1))","('UNSAT', 14.490833520889282, -1, -1, -1, (7, 1))","('UNSAT', 10.700069904327393, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 13.20800256729126, -1, -1, -1, (8, 1))","('UNSAT', 9.568413019180298, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.048007011413574, -1, -1, -1, (8, 1))","('UNSAT', 14.306700706481934, -1, -1, -1, (8, 1))","('UNSAT', 9.24850082397461, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
