iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.06343579292297363, -1, -1, -1, (0, 1))","('UNSAT', 4.323236465454102, -1, -1, -1, (0, 1))","('SAT', 40.69991421699524, 63.3555, 0.232628, 2.0725587091870005e-05, (0, 1))","('UNSAT', 1.3006837368011475, -1, -1, -1, (0, 1))","('UNSAT', 0.1485271453857422, -1, -1, -1, (0, 1))","('UNSAT', 0.04923725128173828, -1, -1, -1, (0, 1))","('UNSAT', 0.04684710502624512, -1, -1, -1, (0, 1))","('UNSAT', 0.0480036735534668, -1, -1, -1, (0, 1))","('UNSAT', 0.04929804801940918, -1, -1, -1, (0, 1))","('UNSAT', 0.04987955093383789, -1, -1, -1, (0, 1))","('UNSAT', 0.048413753509521484, -1, -1, -1, (0, 1))","('UNSAT', 0.05004429817199707, -1, -1, -1, (0, 1))","('UNSAT', 0.04797697067260742, -1, -1, -1, (0, 1))","('UNSAT', 0.05064892768859863, -1, -1, -1, (0, 1))","('UNSAT', 0.04755067825317383, -1, -1, -1, (0, 1))","('UNSAT', 0.04752159118652344, -1, -1, -1, (0, 1))","('UNSAT', 0.04901695251464844, -1, -1, -1, (0, 1))","('UNSAT', 0.052132606506347656, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.10132598876953125, -1, -1, -1, (1, 1))","('UNSAT', 8.662111282348633, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 27.927892923355103, 31.9124, 0.135187, 7.135161922633e-06, (1, 1))","('UNSAT', 5.106241703033447, -1, -1, -1, (1, 1))","('UNSAT', 0.04870319366455078, -1, -1, -1, (1, 1))","('UNSAT', 0.0465388298034668, -1, -1, -1, (1, 1))","('UNSAT', 0.04897665977478027, -1, -1, -1, (1, 1))","('UNSAT', 0.047971487045288086, -1, -1, -1, (1, 1))","('UNSAT', 0.048274993896484375, -1, -1, -1, (1, 1))","('UNSAT', 0.049539804458618164, -1, -1, -1, (1, 1))","('UNSAT', 0.04768538475036621, -1, -1, -1, (1, 1))","('UNSAT', 0.049399375915527344, -1, -1, -1, (1, 1))","('UNSAT', 0.04825711250305176, -1, -1, -1, (1, 1))","('UNSAT', 0.04785895347595215, -1, -1, -1, (1, 1))","('UNSAT', 0.04754757881164551, -1, -1, -1, (1, 1))","('UNSAT', 0.047707557678222656, -1, -1, -1, (1, 1))","('UNSAT', 0.04955768585205078, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 17.48536467552185, -1, -1, -1, (2, 1))","('UNSAT', 10.268752574920654, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.476845026016235, -1, -1, -1, (2, 1))","('UNSAT', 8.357789754867554, -1, -1, -1, (2, 1))","('UNSAT', 7.761323928833008, -1, -1, -1, (2, 1))","('UNSAT', 9.303777694702148, -1, -1, -1, (2, 1))","('UNSAT', 8.442912817001343, -1, -1, -1, (2, 1))","('UNSAT', 8.17139482498169, -1, -1, -1, (2, 1))","('UNSAT', 9.479953289031982, -1, -1, -1, (2, 1))","('UNSAT', 7.929873704910278, -1, -1, -1, (2, 1))","('UNSAT', 8.57850456237793, -1, -1, -1, (2, 1))","('UNSAT', 8.494035959243774, -1, -1, -1, (2, 1))","('UNSAT', 7.892635107040405, -1, -1, -1, (2, 1))","('UNSAT', 8.322518587112427, -1, -1, -1, (2, 1))","('UNSAT', 8.281224012374878, -1, -1, -1, (2, 1))","('UNSAT', 8.700938701629639, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 8.941590785980225, -1, -1, -1, (3, 1))","('UNSAT', 7.95369029045105, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.5883331298828125, -1, -1, -1, (3, 1))","('UNSAT', 0.15075421333312988, -1, -1, -1, (3, 1))","('UNSAT', 0.14376616477966309, -1, -1, -1, (3, 1))","('UNSAT', 0.16035890579223633, -1, -1, -1, (3, 1))","('UNSAT', 0.14844274520874023, -1, -1, -1, (3, 1))","('UNSAT', 0.14416003227233887, -1, -1, -1, (3, 1))","('UNSAT', 0.15168309211730957, -1, -1, -1, (3, 1))","('UNSAT', 0.14691519737243652, -1, -1, -1, (3, 1))","('UNSAT', 0.15135526657104492, -1, -1, -1, (3, 1))","('UNSAT', 0.1483163833618164, -1, -1, -1, (3, 1))","('UNSAT', 0.14665818214416504, -1, -1, -1, (3, 1))","('UNSAT', 0.15430784225463867, -1, -1, -1, (3, 1))","('UNSAT', 0.14610910415649414, -1, -1, -1, (3, 1))","('UNSAT', 0.1480247974395752, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 16.51661252975464, -1, -1, -1, (4, 1))","('UNSAT', 12.074530363082886, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.226419448852539, -1, -1, -1, (4, 1))","('UNSAT', 3.354323625564575, -1, -1, -1, (4, 1))","('UNSAT', 3.0089094638824463, -1, -1, -1, (4, 1))","('UNSAT', 3.3658738136291504, -1, -1, -1, (4, 1))","('UNSAT', 3.183253526687622, -1, -1, -1, (4, 1))","('UNSAT', 3.123457670211792, -1, -1, -1, (4, 1))","('UNSAT', 3.1261942386627197, -1, -1, -1, (4, 1))","('UNSAT', 3.0634377002716064, -1, -1, -1, (4, 1))","('UNSAT', 3.0974533557891846, -1, -1, -1, (4, 1))","('UNSAT', 3.0809316635131836, -1, -1, -1, (4, 1))","('UNSAT', 3.110539436340332, -1, -1, -1, (4, 1))","('UNSAT', 3.1240272521972656, -1, -1, -1, (4, 1))","('UNSAT', 3.05023455619812, -1, -1, -1, (4, 1))","('UNSAT', 3.168121337890625, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 14.58027458190918, -1, -1, -1, (5, 1))","('UNSAT', 17.937044858932495, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.350836753845215, -1, -1, -1, (5, 1))","('UNSAT', 7.443630695343018, -1, -1, -1, (5, 1))","('UNSAT', 6.886845350265503, -1, -1, -1, (5, 1))","('UNSAT', 7.308738470077515, -1, -1, -1, (5, 1))","('UNSAT', 6.961240530014038, -1, -1, -1, (5, 1))","('UNSAT', 6.86204719543457, -1, -1, -1, (5, 1))","('UNSAT', 7.282054901123047, -1, -1, -1, (5, 1))","('UNSAT', 6.799144506454468, -1, -1, -1, (5, 1))","('UNSAT', 6.999128580093384, -1, -1, -1, (5, 1))","('UNSAT', 6.959266424179077, -1, -1, -1, (5, 1))","('UNSAT', 7.326155185699463, -1, -1, -1, (5, 1))","('UNSAT', 6.831348180770874, -1, -1, -1, (5, 1))","('UNSAT', 6.929059028625488, -1, -1, -1, (5, 1))","('UNSAT', 7.958325147628784, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 6.7391579151153564, -1, -1, -1, (6, 1))","('UNSAT', 15.434507369995117, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.252563238143921, -1, -1, -1, (6, 1))","('UNSAT', 7.431271076202393, -1, -1, -1, (6, 1))","('UNSAT', 6.894877672195435, -1, -1, -1, (6, 1))","('UNSAT', 6.990501880645752, -1, -1, -1, (6, 1))","('UNSAT', 7.111545562744141, -1, -1, -1, (6, 1))","('UNSAT', 7.107045412063599, -1, -1, -1, (6, 1))","('UNSAT', 7.133664608001709, -1, -1, -1, (6, 1))","('UNSAT', 6.69221568107605, -1, -1, -1, (6, 1))","('UNSAT', 7.037467956542969, -1, -1, -1, (6, 1))","('UNSAT', 6.944960355758667, -1, -1, -1, (6, 1))","('UNSAT', 6.844546556472778, -1, -1, -1, (6, 1))","('UNSAT', 6.884297847747803, -1, -1, -1, (6, 1))","('UNSAT', 6.91196346282959, -1, -1, -1, (6, 1))","('UNSAT', 8.421183824539185, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 12.145636320114136, -1, -1, -1, (7, 1))","('UNSAT', 13.613663911819458, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.4923365116119385, -1, -1, -1, (7, 1))","('UNSAT', 7.612355709075928, -1, -1, -1, (7, 1))","('UNSAT', 7.488111257553101, -1, -1, -1, (7, 1))","('UNSAT', 7.230194568634033, -1, -1, -1, (7, 1))","('UNSAT', 7.071539878845215, -1, -1, -1, (7, 1))","('UNSAT', 7.297308444976807, -1, -1, -1, (7, 1))","('UNSAT', 7.258235216140747, -1, -1, -1, (7, 1))","('UNSAT', 6.7004594802856445, -1, -1, -1, (7, 1))","('UNSAT', 7.120580196380615, -1, -1, -1, (7, 1))","('UNSAT', 6.837093353271484, -1, -1, -1, (7, 1))","('UNSAT', 6.80411434173584, -1, -1, -1, (7, 1))","('UNSAT', 6.919489622116089, -1, -1, -1, (7, 1))","('UNSAT', 7.033773422241211, -1, -1, -1, (7, 1))","('UNSAT', 8.072213888168335, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 1.9894630908966064, -1, -1, -1, (8, 1))","('UNSAT', 14.106266260147095, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.2389907836914062, -1, -1, -1, (8, 1))","('UNSAT', 3.3613662719726562, -1, -1, -1, (8, 1))","('UNSAT', 3.159818649291992, -1, -1, -1, (8, 1))","('UNSAT', 3.187793493270874, -1, -1, -1, (8, 1))","('UNSAT', 3.1103718280792236, -1, -1, -1, (8, 1))","('UNSAT', 3.0753684043884277, -1, -1, -1, (8, 1))","('UNSAT', 3.294198513031006, -1, -1, -1, (8, 1))","('UNSAT', 3.0247154235839844, -1, -1, -1, (8, 1))","('UNSAT', 3.146744728088379, -1, -1, -1, (8, 1))","('UNSAT', 3.039632558822632, -1, -1, -1, (8, 1))","('UNSAT', 3.0717358589172363, -1, -1, -1, (8, 1))","('UNSAT', 3.1011314392089844, -1, -1, -1, (8, 1))","('UNSAT', 3.1124231815338135, -1, -1, -1, (8, 1))","('UNSAT', 3.128218412399292, -1, -1, -1, (8, 1))"
