iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.04564785957336426, -1, -1, -1, (0, 1))","('UNSAT', 0.04271817207336426, -1, -1, -1, (0, 1))","('UNSAT', 0.04524803161621094, -1, -1, -1, (0, 1))","('SAT', 5.930666208267212, 57.7239, 0.29533, 2.140883589163e-05, (0, 1))","('UNSAT', 0.040827035903930664, -1, -1, -1, (0, 1))","('UNSAT', 0.05306673049926758, -1, -1, -1, (0, 1))","('UNSAT', 0.05265545845031738, -1, -1, -1, (0, 1))","('UNSAT', 0.053258419036865234, -1, -1, -1, (0, 1))","('UNSAT', 0.05122780799865723, -1, -1, -1, (0, 1))","('UNSAT', 0.05077004432678223, -1, -1, -1, (0, 1))","('UNSAT', 0.0502169132232666, -1, -1, -1, (0, 1))","('UNSAT', 0.052382469177246094, -1, -1, -1, (0, 1))","('UNSAT', 0.0518038272857666, -1, -1, -1, (0, 1))","('UNSAT', 0.0538020133972168, -1, -1, -1, (0, 1))","('UNSAT', 0.05286097526550293, -1, -1, -1, (0, 1))","('UNSAT', 0.052163124084472656, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.17931461334228516, -1, -1, -1, (1, 1))","('UNSAT', 0.05548691749572754, -1, -1, -1, (1, 1))","('UNSAT', 0.0471644401550293, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06574773788452148, -1, -1, -1, (1, 1))","('UNSAT', 0.053121328353881836, -1, -1, -1, (1, 1))","('UNSAT', 0.0520930290222168, -1, -1, -1, (1, 1))","('UNSAT', 0.05141162872314453, -1, -1, -1, (1, 1))","('UNSAT', 0.051691532135009766, -1, -1, -1, (1, 1))","('UNSAT', 0.050572872161865234, -1, -1, -1, (1, 1))","('UNSAT', 0.05061531066894531, -1, -1, -1, (1, 1))","('UNSAT', 0.051458120346069336, -1, -1, -1, (1, 1))","('UNSAT', 0.05227088928222656, -1, -1, -1, (1, 1))","('UNSAT', 0.05129647254943848, -1, -1, -1, (1, 1))","('UNSAT', 0.05136871337890625, -1, -1, -1, (1, 1))","('UNSAT', 0.052806854248046875, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.17950129508972168, -1, -1, -1, (2, 1))","('UNSAT', 0.07244133949279785, -1, -1, -1, (2, 1))","('UNSAT', 0.047174692153930664, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06656789779663086, -1, -1, -1, (2, 1))","('UNSAT', 0.05359768867492676, -1, -1, -1, (2, 1))","('UNSAT', 0.05218505859375, -1, -1, -1, (2, 1))","('UNSAT', 0.05101490020751953, -1, -1, -1, (2, 1))","('UNSAT', 0.052073001861572266, -1, -1, -1, (2, 1))","('UNSAT', 0.05245661735534668, -1, -1, -1, (2, 1))","('UNSAT', 0.051158905029296875, -1, -1, -1, (2, 1))","('UNSAT', 0.05114555358886719, -1, -1, -1, (2, 1))","('UNSAT', 0.07937002182006836, -1, -1, -1, (2, 1))","('UNSAT', 0.052208900451660156, -1, -1, -1, (2, 1))","('UNSAT', 0.05176568031311035, -1, -1, -1, (2, 1))","('UNSAT', 0.05024123191833496, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.1779160499572754, -1, -1, -1, (3, 1))","('UNSAT', 0.07188868522644043, -1, -1, -1, (3, 1))","('UNSAT', 0.046007633209228516, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06661462783813477, -1, -1, -1, (3, 1))","('UNSAT', 0.055683135986328125, -1, -1, -1, (3, 1))","('UNSAT', 0.05233359336853027, -1, -1, -1, (3, 1))","('UNSAT', 0.05171322822570801, -1, -1, -1, (3, 1))","('UNSAT', 0.0505068302154541, -1, -1, -1, (3, 1))","('UNSAT', 0.07080864906311035, -1, -1, -1, (3, 1))","('UNSAT', 0.05209517478942871, -1, -1, -1, (3, 1))","('UNSAT', 0.0508425235748291, -1, -1, -1, (3, 1))","('UNSAT', 0.053374528884887695, -1, -1, -1, (3, 1))","('UNSAT', 0.050856828689575195, -1, -1, -1, (3, 1))","('UNSAT', 0.052021026611328125, -1, -1, -1, (3, 1))","('UNSAT', 0.05160379409790039, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.17789196968078613, -1, -1, -1, (4, 1))","('UNSAT', 0.07172298431396484, -1, -1, -1, (4, 1))","('UNSAT', 0.046837806701660156, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06604671478271484, -1, -1, -1, (4, 1))","('UNSAT', 0.05322766304016113, -1, -1, -1, (4, 1))","('UNSAT', 0.051527976989746094, -1, -1, -1, (4, 1))","('UNSAT', 0.05210542678833008, -1, -1, -1, (4, 1))","('UNSAT', 0.05088520050048828, -1, -1, -1, (4, 1))","('UNSAT', 0.0507967472076416, -1, -1, -1, (4, 1))","('UNSAT', 0.05271148681640625, -1, -1, -1, (4, 1))","('UNSAT', 0.0512387752532959, -1, -1, -1, (4, 1))","('UNSAT', 0.05182933807373047, -1, -1, -1, (4, 1))","('UNSAT', 0.05402517318725586, -1, -1, -1, (4, 1))","('UNSAT', 0.06794381141662598, -1, -1, -1, (4, 1))","('UNSAT', 0.051354408264160156, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.16762304306030273, -1, -1, -1, (5, 1))","('UNSAT', 0.07134079933166504, -1, -1, -1, (5, 1))","('UNSAT', 0.044803619384765625, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06684064865112305, -1, -1, -1, (5, 1))","('UNSAT', 0.0537416934967041, -1, -1, -1, (5, 1))","('UNSAT', 0.05133223533630371, -1, -1, -1, (5, 1))","('UNSAT', 0.05286145210266113, -1, -1, -1, (5, 1))","('UNSAT', 0.05113577842712402, -1, -1, -1, (5, 1))","('UNSAT', 0.05144858360290527, -1, -1, -1, (5, 1))","('UNSAT', 0.05035209655761719, -1, -1, -1, (5, 1))","('UNSAT', 0.0506281852722168, -1, -1, -1, (5, 1))","('UNSAT', 0.051561594009399414, -1, -1, -1, (5, 1))","('UNSAT', 0.059340715408325195, -1, -1, -1, (5, 1))","('UNSAT', 0.051856279373168945, -1, -1, -1, (5, 1))","('UNSAT', 0.05094504356384277, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.17367100715637207, -1, -1, -1, (6, 1))","('UNSAT', 0.06921768188476562, -1, -1, -1, (6, 1))","('UNSAT', 0.04509425163269043, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0648651123046875, -1, -1, -1, (6, 1))","('UNSAT', 0.05418729782104492, -1, -1, -1, (6, 1))","('UNSAT', 0.05114889144897461, -1, -1, -1, (6, 1))","('UNSAT', 0.051389455795288086, -1, -1, -1, (6, 1))","('UNSAT', 0.05051875114440918, -1, -1, -1, (6, 1))","('UNSAT', 0.05209517478942871, -1, -1, -1, (6, 1))","('UNSAT', 0.05091738700866699, -1, -1, -1, (6, 1))","('UNSAT', 0.051349639892578125, -1, -1, -1, (6, 1))","('UNSAT', 0.05184149742126465, -1, -1, -1, (6, 1))","('UNSAT', 0.06896471977233887, -1, -1, -1, (6, 1))","('UNSAT', 0.05108380317687988, -1, -1, -1, (6, 1))","('UNSAT', 0.05190420150756836, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.1771087646484375, -1, -1, -1, (7, 1))","('UNSAT', 0.07277607917785645, -1, -1, -1, (7, 1))","('UNSAT', 0.04490947723388672, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0659782886505127, -1, -1, -1, (7, 1))","('UNSAT', 0.05359053611755371, -1, -1, -1, (7, 1))","('UNSAT', 0.051416873931884766, -1, -1, -1, (7, 1))","('UNSAT', 0.052635908126831055, -1, -1, -1, (7, 1))","('UNSAT', 0.05091667175292969, -1, -1, -1, (7, 1))","('UNSAT', 0.05029296875, -1, -1, -1, (7, 1))","('UNSAT', 0.051947832107543945, -1, -1, -1, (7, 1))","('UNSAT', 0.05306220054626465, -1, -1, -1, (7, 1))","('UNSAT', 0.05153012275695801, -1, -1, -1, (7, 1))","('UNSAT', 0.05254364013671875, -1, -1, -1, (7, 1))","('UNSAT', 0.05193042755126953, -1, -1, -1, (7, 1))","('UNSAT', 0.053334951400756836, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.17775535583496094, -1, -1, -1, (8, 1))","('UNSAT', 0.0720527172088623, -1, -1, -1, (8, 1))","('UNSAT', 0.04669189453125, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06550407409667969, -1, -1, -1, (8, 1))","('UNSAT', 0.05532026290893555, -1, -1, -1, (8, 1))","('UNSAT', 0.05088019371032715, -1, -1, -1, (8, 1))","('UNSAT', 0.05247640609741211, -1, -1, -1, (8, 1))","('UNSAT', 0.05034184455871582, -1, -1, -1, (8, 1))","('UNSAT', 0.05129694938659668, -1, -1, -1, (8, 1))","('UNSAT', 0.051413536071777344, -1, -1, -1, (8, 1))","('UNSAT', 0.05146336555480957, -1, -1, -1, (8, 1))","('UNSAT', 0.06479525566101074, -1, -1, -1, (8, 1))","('UNSAT', 0.0539705753326416, -1, -1, -1, (8, 1))","('UNSAT', 0.07558631896972656, -1, -1, -1, (8, 1))","('UNSAT', 0.054821014404296875, -1, -1, -1, (8, 1))"
(1X2),"('SAT', 6.1536688804626465, 70.395, 0.288126, 2.7411004339230004e-05, (1, 2))","('UNSAT', 0.05507516860961914, -1, -1, -1, (1, 2))","('SAT', 6.178255796432495, 70.395, 0.288126, 2.7411004339230004e-05, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 5.599700689315796, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.8832221031188965, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.439582824707031, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.53361177444458, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.3638222217559814, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.292659759521484, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.336928367614746, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.440110921859741, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.489760160446167, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.468452215194702, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.4188008308410645, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))","('SAT', 5.4150307178497314, 57.7239, 0.29533, 2.140883589163e-05, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 6.164415121078491, 70.395, 0.288126, 2.7411004339230004e-05, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
