iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 7.34680438041687, 48.8072, 0.19572, 2.066680826829e-05, (0, 1))","('UNSAT', 0.04916572570800781, -1, -1, -1, (0, 1))","('UNSAT', 0.03347492218017578, -1, -1, -1, (0, 1))","('UNSAT', 0.09767794609069824, -1, -1, -1, (0, 1))","('UNSAT', 0.030532360076904297, -1, -1, -1, (0, 1))","('UNSAT', 0.0303804874420166, -1, -1, -1, (0, 1))","('UNSAT', 0.02456212043762207, -1, -1, -1, (0, 1))","('UNSAT', 0.05456209182739258, -1, -1, -1, (0, 1))","('UNSAT', 0.05402851104736328, -1, -1, -1, (0, 1))","('UNSAT', 0.03033733367919922, -1, -1, -1, (0, 1))","('UNSAT', 0.025020122528076172, -1, -1, -1, (0, 1))","('UNSAT', 0.030104398727416992, -1, -1, -1, (0, 1))","('UNSAT', 0.024632930755615234, -1, -1, -1, (0, 1))","('UNSAT', 0.02452397346496582, -1, -1, -1, (0, 1))","('UNSAT', 0.024580955505371094, -1, -1, -1, (0, 1))","('UNSAT', 0.05364108085632324, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 5.486255168914795, 34.2589, 0.170529, 1.2362007510090002e-05, (1, 1))","('SAT', 4.832979679107666, 24.4036, 0.157153, 6.080589628254999e-06, (1, 1))","('UNSAT', 0.10285234451293945, -1, -1, -1, (1, 1))","('UNSAT', 0.09721732139587402, -1, -1, -1, (1, 1))","('UNSAT', 0.09688639640808105, -1, -1, -1, (1, 1))","('UNSAT', 0.0544130802154541, -1, -1, -1, (1, 1))","('UNSAT', 1.2404766082763672, -1, -1, -1, (1, 1))","('UNSAT', 1.2260370254516602, -1, -1, -1, (1, 1))","('UNSAT', 0.11443328857421875, -1, -1, -1, (1, 1))","('UNSAT', 0.0544741153717041, -1, -1, -1, (1, 1))","('UNSAT', 0.09613394737243652, -1, -1, -1, (1, 1))","('UNSAT', 0.05483245849609375, -1, -1, -1, (1, 1))","('UNSAT', 0.05438995361328125, -1, -1, -1, (1, 1))","('UNSAT', 0.05437636375427246, -1, -1, -1, (1, 1))","('UNSAT', 1.230443000793457, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3464827537536621, -1, -1, -1, (2, 1))","('UNSAT', 0.09631657600402832, -1, -1, -1, (2, 1))","('UNSAT', 0.0964045524597168, -1, -1, -1, (2, 1))","('SAT', 4.259382009506226, 20.6492, 0.124858, 5.147559932084e-06, (2, 1))","('UNSAT', 1.024003028869629, -1, -1, -1, (2, 1))","('UNSAT', 1.024348497390747, -1, -1, -1, (2, 1))","('UNSAT', 0.09768891334533691, -1, -1, -1, (2, 1))","('SAT', 4.27569842338562, 20.6492, 0.124858, 5.147559932084e-06, (2, 1))","('UNSAT', 0.09685111045837402, -1, -1, -1, (2, 1))","('SAT', 4.3492631912231445, 20.6492, 0.124858, 5.147559932084e-06, (2, 1))","('SAT', 4.25780177116394, 20.6492, 0.124858, 5.147559932084e-06, (2, 1))","('SAT', 4.259884357452393, 20.6492, 0.124858, 5.147559932084e-06, (2, 1))","('UNSAT', 1.0312235355377197, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.34961581230163574, -1, -1, -1, (3, 1))","('UNSAT', 0.09694480895996094, -1, -1, -1, (3, 1))","('UNSAT', 0.0959475040435791, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0306460857391357, -1, -1, -1, (3, 1))","('UNSAT', 1.0250537395477295, -1, -1, -1, (3, 1))","('UNSAT', 0.09729409217834473, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09572815895080566, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.024496078491211, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3481137752532959, -1, -1, -1, (4, 1))","('UNSAT', 0.09666132926940918, -1, -1, -1, (4, 1))","('UNSAT', 0.09879493713378906, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0296452045440674, -1, -1, -1, (4, 1))","('UNSAT', 1.0279388427734375, -1, -1, -1, (4, 1))","('UNSAT', 0.09713363647460938, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09710216522216797, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0311088562011719, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.36594128608703613, -1, -1, -1, (5, 1))","('UNSAT', 0.09751129150390625, -1, -1, -1, (5, 1))","('UNSAT', 0.09637331962585449, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0124549865722656, -1, -1, -1, (5, 1))","('UNSAT', 1.0566210746765137, -1, -1, -1, (5, 1))","('UNSAT', 0.09794473648071289, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09661722183227539, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0269310474395752, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3469276428222656, -1, -1, -1, (6, 1))","('UNSAT', 0.0967397689819336, -1, -1, -1, (6, 1))","('UNSAT', 0.09677886962890625, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0215826034545898, -1, -1, -1, (6, 1))","('UNSAT', 1.0346121788024902, -1, -1, -1, (6, 1))","('UNSAT', 0.09751629829406738, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09653234481811523, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0374138355255127, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.34758663177490234, -1, -1, -1, (7, 1))","('UNSAT', 0.09684944152832031, -1, -1, -1, (7, 1))","('UNSAT', 0.09584498405456543, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0236430168151855, -1, -1, -1, (7, 1))","('UNSAT', 1.040452480316162, -1, -1, -1, (7, 1))","('UNSAT', 0.0971384048461914, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09627676010131836, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0276806354522705, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3460240364074707, -1, -1, -1, (8, 1))","('UNSAT', 0.09650683403015137, -1, -1, -1, (8, 1))","('UNSAT', 0.09648799896240234, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0442659854888916, -1, -1, -1, (8, 1))","('UNSAT', 1.0331873893737793, -1, -1, -1, (8, 1))","('UNSAT', 0.09652185440063477, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0962362289428711, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.022777795791626, -1, -1, -1, (8, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 4.579996109008789, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))","('SAT', 4.4528703689575195, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))","('SAT', 4.464944839477539, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 4.282028913497925, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))","('SAT', 4.307554244995117, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))","('SAT', 4.449459075927734, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 4.423736095428467, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 4.277637720108032, 20.6492, 0.124858, 5.147559932084e-06, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
