iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.037093400955200195, -1, -1, -1, (0, 1))","('SAT', 7.19714879989624, 57.7239, 0.29533, 2.140883589163e-05, (0, 1))","('UNSAT', 0.07435750961303711, -1, -1, -1, (0, 1))","('UNSAT', 0.09417319297790527, -1, -1, -1, (0, 1))","('UNSAT', 0.06722879409790039, -1, -1, -1, (0, 1))","('UNSAT', 0.09245157241821289, -1, -1, -1, (0, 1))","('UNSAT', 0.0676882266998291, -1, -1, -1, (0, 1))","('UNSAT', 0.09359264373779297, -1, -1, -1, (0, 1))","('UNSAT', 0.06773614883422852, -1, -1, -1, (0, 1))","('UNSAT', 0.09295082092285156, -1, -1, -1, (0, 1))","('UNSAT', 0.0690298080444336, -1, -1, -1, (0, 1))","('UNSAT', 0.09354114532470703, -1, -1, -1, (0, 1))","('UNSAT', 0.06877446174621582, -1, -1, -1, (0, 1))","('UNSAT', 0.09270310401916504, -1, -1, -1, (0, 1))","('UNSAT', 0.06806731224060059, -1, -1, -1, (0, 1))","('UNSAT', 0.09275174140930176, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.0766448974609375, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07553553581237793, -1, -1, -1, (1, 1))","('UNSAT', 0.09462666511535645, -1, -1, -1, (1, 1))","('UNSAT', 0.06892895698547363, -1, -1, -1, (1, 1))","('UNSAT', 0.09262442588806152, -1, -1, -1, (1, 1))","('UNSAT', 0.06821107864379883, -1, -1, -1, (1, 1))","('UNSAT', 0.09507608413696289, -1, -1, -1, (1, 1))","('UNSAT', 0.06831240653991699, -1, -1, -1, (1, 1))","('UNSAT', 0.09336519241333008, -1, -1, -1, (1, 1))","('UNSAT', 0.0694112777709961, -1, -1, -1, (1, 1))","('UNSAT', 0.09404850006103516, -1, -1, -1, (1, 1))","('UNSAT', 0.06938910484313965, -1, -1, -1, (1, 1))","('UNSAT', 0.0926215648651123, -1, -1, -1, (1, 1))","('UNSAT', 0.06847572326660156, -1, -1, -1, (1, 1))","('UNSAT', 0.0930945873260498, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.0994267463684082, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18264317512512207, -1, -1, -1, (2, 1))","('UNSAT', 0.16561031341552734, -1, -1, -1, (2, 1))","('UNSAT', 0.16188764572143555, -1, -1, -1, (2, 1))","('UNSAT', 0.16800785064697266, -1, -1, -1, (2, 1))","('UNSAT', 0.1623530387878418, -1, -1, -1, (2, 1))","('UNSAT', 0.1643836498260498, -1, -1, -1, (2, 1))","('UNSAT', 0.1623084545135498, -1, -1, -1, (2, 1))","('UNSAT', 0.16516423225402832, -1, -1, -1, (2, 1))","('UNSAT', 0.16347670555114746, -1, -1, -1, (2, 1))","('UNSAT', 0.1643507480621338, -1, -1, -1, (2, 1))","('UNSAT', 0.16338634490966797, -1, -1, -1, (2, 1))","('UNSAT', 0.1656179428100586, -1, -1, -1, (2, 1))","('UNSAT', 0.16220378875732422, -1, -1, -1, (2, 1))","('UNSAT', 0.16454458236694336, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.09859442710876465, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18117356300354004, -1, -1, -1, (3, 1))","('UNSAT', 0.09458446502685547, -1, -1, -1, (3, 1))","('UNSAT', 0.16135120391845703, -1, -1, -1, (3, 1))","('UNSAT', 0.10135650634765625, -1, -1, -1, (3, 1))","('UNSAT', 0.1617743968963623, -1, -1, -1, (3, 1))","('UNSAT', 0.09580683708190918, -1, -1, -1, (3, 1))","('UNSAT', 0.15980744361877441, -1, -1, -1, (3, 1))","('UNSAT', 0.09497523307800293, -1, -1, -1, (3, 1))","('UNSAT', 0.16246962547302246, -1, -1, -1, (3, 1))","('UNSAT', 0.09582948684692383, -1, -1, -1, (3, 1))","('UNSAT', 0.1630241870880127, -1, -1, -1, (3, 1))","('UNSAT', 0.09577488899230957, -1, -1, -1, (3, 1))","('UNSAT', 0.1649951934814453, -1, -1, -1, (3, 1))","('UNSAT', 0.09538745880126953, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.09889411926269531, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.16283249855041504, -1, -1, -1, (4, 1))","('UNSAT', 0.09683012962341309, -1, -1, -1, (4, 1))","('UNSAT', 0.16280889511108398, -1, -1, -1, (4, 1))","('UNSAT', 0.09551858901977539, -1, -1, -1, (4, 1))","('UNSAT', 0.16195917129516602, -1, -1, -1, (4, 1))","('UNSAT', 0.0953073501586914, -1, -1, -1, (4, 1))","('UNSAT', 0.16198182106018066, -1, -1, -1, (4, 1))","('UNSAT', 0.09605741500854492, -1, -1, -1, (4, 1))","('UNSAT', 0.1637732982635498, -1, -1, -1, (4, 1))","('UNSAT', 0.09449124336242676, -1, -1, -1, (4, 1))","('UNSAT', 0.16271734237670898, -1, -1, -1, (4, 1))","('UNSAT', 0.09523701667785645, -1, -1, -1, (4, 1))","('UNSAT', 0.16348910331726074, -1, -1, -1, (4, 1))","('UNSAT', 0.09567427635192871, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.09738326072692871, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18209481239318848, -1, -1, -1, (5, 1))","('UNSAT', 0.09535789489746094, -1, -1, -1, (5, 1))","('UNSAT', 0.1613597869873047, -1, -1, -1, (5, 1))","('UNSAT', 0.09439587593078613, -1, -1, -1, (5, 1))","('UNSAT', 0.16343474388122559, -1, -1, -1, (5, 1))","('UNSAT', 0.09555530548095703, -1, -1, -1, (5, 1))","('UNSAT', 0.16159462928771973, -1, -1, -1, (5, 1))","('UNSAT', 0.09522747993469238, -1, -1, -1, (5, 1))","('UNSAT', 0.1625382900238037, -1, -1, -1, (5, 1))","('UNSAT', 0.09736180305480957, -1, -1, -1, (5, 1))","('UNSAT', 0.16322016716003418, -1, -1, -1, (5, 1))","('UNSAT', 0.09646272659301758, -1, -1, -1, (5, 1))","('UNSAT', 0.16173624992370605, -1, -1, -1, (5, 1))","('UNSAT', 0.09587645530700684, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.100250244140625, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.17282700538635254, -1, -1, -1, (6, 1))","('UNSAT', 0.09606504440307617, -1, -1, -1, (6, 1))","('UNSAT', 0.16098546981811523, -1, -1, -1, (6, 1))","('UNSAT', 0.09515619277954102, -1, -1, -1, (6, 1))","('UNSAT', 0.16064786911010742, -1, -1, -1, (6, 1))","('UNSAT', 0.09601473808288574, -1, -1, -1, (6, 1))","('UNSAT', 0.1665480136871338, -1, -1, -1, (6, 1))","('UNSAT', 0.09497332572937012, -1, -1, -1, (6, 1))","('UNSAT', 0.16293120384216309, -1, -1, -1, (6, 1))","('UNSAT', 0.0983436107635498, -1, -1, -1, (6, 1))","('UNSAT', 0.1634814739227295, -1, -1, -1, (6, 1))","('UNSAT', 0.09435033798217773, -1, -1, -1, (6, 1))","('UNSAT', 0.16091513633728027, -1, -1, -1, (6, 1))","('UNSAT', 0.09633946418762207, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.10178947448730469, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18226051330566406, -1, -1, -1, (7, 1))","('UNSAT', 0.09541010856628418, -1, -1, -1, (7, 1))","('UNSAT', 0.16142654418945312, -1, -1, -1, (7, 1))","('UNSAT', 0.09396982192993164, -1, -1, -1, (7, 1))","('UNSAT', 0.16109299659729004, -1, -1, -1, (7, 1))","('UNSAT', 0.09634256362915039, -1, -1, -1, (7, 1))","('UNSAT', 0.16138553619384766, -1, -1, -1, (7, 1))","('UNSAT', 0.09591293334960938, -1, -1, -1, (7, 1))","('UNSAT', 0.16256928443908691, -1, -1, -1, (7, 1))","('UNSAT', 0.09526824951171875, -1, -1, -1, (7, 1))","('UNSAT', 0.16309690475463867, -1, -1, -1, (7, 1))","('UNSAT', 0.09397435188293457, -1, -1, -1, (7, 1))","('UNSAT', 0.16175055503845215, -1, -1, -1, (7, 1))","('UNSAT', 0.09516644477844238, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.10105085372924805, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15682506561279297, -1, -1, -1, (8, 1))","('UNSAT', 0.09557509422302246, -1, -1, -1, (8, 1))","('UNSAT', 0.16237545013427734, -1, -1, -1, (8, 1))","('UNSAT', 0.09476280212402344, -1, -1, -1, (8, 1))","('UNSAT', 0.16510939598083496, -1, -1, -1, (8, 1))","('UNSAT', 0.09588479995727539, -1, -1, -1, (8, 1))","('UNSAT', 0.16195034980773926, -1, -1, -1, (8, 1))","('UNSAT', 0.09511590003967285, -1, -1, -1, (8, 1))","('UNSAT', 0.16191816329956055, -1, -1, -1, (8, 1))","('UNSAT', 0.09510326385498047, -1, -1, -1, (8, 1))","('UNSAT', 0.162581205368042, -1, -1, -1, (8, 1))","('UNSAT', 0.09517908096313477, -1, -1, -1, (8, 1))","('UNSAT', 0.16263890266418457, -1, -1, -1, (8, 1))","('UNSAT', 0.09603714942932129, -1, -1, -1, (8, 1))"
