iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 6.9577717781066895, 48.8072, 0.19572, 2.066680826829e-05, (0, 1))","('UNSAT', 0.03628182411193848, -1, -1, -1, (0, 1))","('UNSAT', 0.0350799560546875, -1, -1, -1, (0, 1))","('UNSAT', 0.036080360412597656, -1, -1, -1, (0, 1))","('UNSAT', 0.03519701957702637, -1, -1, -1, (0, 1))","('UNSAT', 0.03585457801818848, -1, -1, -1, (0, 1))","('UNSAT', 0.03691530227661133, -1, -1, -1, (0, 1))","('UNSAT', 0.036171913146972656, -1, -1, -1, (0, 1))","('UNSAT', 0.03595137596130371, -1, -1, -1, (0, 1))","('UNSAT', 0.036080360412597656, -1, -1, -1, (0, 1))","('UNSAT', 0.03532910346984863, -1, -1, -1, (0, 1))","('UNSAT', 0.038095951080322266, -1, -1, -1, (0, 1))","('UNSAT', 0.035921335220336914, -1, -1, -1, (0, 1))","('UNSAT', 0.03590965270996094, -1, -1, -1, (0, 1))","('UNSAT', 0.03576064109802246, -1, -1, -1, (0, 1))","('UNSAT', 0.035675048828125, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.060920000076293945, -1, -1, -1, (1, 1))","('UNSAT', 0.08226490020751953, -1, -1, -1, (1, 1))","('UNSAT', 0.04774618148803711, -1, -1, -1, (1, 1))","('UNSAT', 0.08124613761901855, -1, -1, -1, (1, 1))","('UNSAT', 0.046579599380493164, -1, -1, -1, (1, 1))","('UNSAT', 0.08589529991149902, -1, -1, -1, (1, 1))","('UNSAT', 0.04837965965270996, -1, -1, -1, (1, 1))","('UNSAT', 0.0813138484954834, -1, -1, -1, (1, 1))","('UNSAT', 0.04725384712219238, -1, -1, -1, (1, 1))","('UNSAT', 0.08191847801208496, -1, -1, -1, (1, 1))","('UNSAT', 0.047737836837768555, -1, -1, -1, (1, 1))","('UNSAT', 0.08103418350219727, -1, -1, -1, (1, 1))","('UNSAT', 0.04737210273742676, -1, -1, -1, (1, 1))","('UNSAT', 0.08654975891113281, -1, -1, -1, (1, 1))","('UNSAT', 0.048265695571899414, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08301544189453125, -1, -1, -1, (2, 1))","('UNSAT', 0.080474853515625, -1, -1, -1, (2, 1))","('UNSAT', 0.24772310256958008, -1, -1, -1, (2, 1))","('UNSAT', 0.08425354957580566, -1, -1, -1, (2, 1))","('UNSAT', 0.25853919982910156, -1, -1, -1, (2, 1))","('UNSAT', 0.08185315132141113, -1, -1, -1, (2, 1))","('UNSAT', 0.25669169425964355, -1, -1, -1, (2, 1))","('UNSAT', 0.08016228675842285, -1, -1, -1, (2, 1))","('UNSAT', 0.2553744316101074, -1, -1, -1, (2, 1))","('UNSAT', 0.08300447463989258, -1, -1, -1, (2, 1))","('UNSAT', 0.26940155029296875, -1, -1, -1, (2, 1))","('UNSAT', 0.0807030200958252, -1, -1, -1, (2, 1))","('UNSAT', 0.25814080238342285, -1, -1, -1, (2, 1))","('UNSAT', 0.08237886428833008, -1, -1, -1, (2, 1))","('UNSAT', 0.2575259208679199, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07947492599487305, -1, -1, -1, (3, 1))","('UNSAT', 0.07989859580993652, -1, -1, -1, (3, 1))","('UNSAT', 0.2597496509552002, -1, -1, -1, (3, 1))","('UNSAT', 0.0791480541229248, -1, -1, -1, (3, 1))","('UNSAT', 0.25418543815612793, -1, -1, -1, (3, 1))","('UNSAT', 0.08138465881347656, -1, -1, -1, (3, 1))","('UNSAT', 0.2530391216278076, -1, -1, -1, (3, 1))","('UNSAT', 0.08216166496276855, -1, -1, -1, (3, 1))","('UNSAT', 0.2555718421936035, -1, -1, -1, (3, 1))","('UNSAT', 0.08275604248046875, -1, -1, -1, (3, 1))","('UNSAT', 0.2648491859436035, -1, -1, -1, (3, 1))","('UNSAT', 0.0804293155670166, -1, -1, -1, (3, 1))","('UNSAT', 0.25860095024108887, -1, -1, -1, (3, 1))","('UNSAT', 0.07962560653686523, -1, -1, -1, (3, 1))","('UNSAT', 0.2479403018951416, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08335566520690918, -1, -1, -1, (4, 1))","('UNSAT', 0.08356618881225586, -1, -1, -1, (4, 1))","('UNSAT', 0.2589128017425537, -1, -1, -1, (4, 1))","('UNSAT', 0.08291840553283691, -1, -1, -1, (4, 1))","('UNSAT', 0.2552957534790039, -1, -1, -1, (4, 1))","('UNSAT', 0.07895064353942871, -1, -1, -1, (4, 1))","('UNSAT', 0.25057339668273926, -1, -1, -1, (4, 1))","('UNSAT', 0.08159780502319336, -1, -1, -1, (4, 1))","('UNSAT', 0.2719898223876953, -1, -1, -1, (4, 1))","('UNSAT', 0.08498930931091309, -1, -1, -1, (4, 1))","('UNSAT', 0.2639501094818115, -1, -1, -1, (4, 1))","('UNSAT', 0.0812685489654541, -1, -1, -1, (4, 1))","('UNSAT', 0.2634696960449219, -1, -1, -1, (4, 1))","('UNSAT', 0.0809621810913086, -1, -1, -1, (4, 1))","('UNSAT', 0.2585945129394531, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08634114265441895, -1, -1, -1, (5, 1))","('UNSAT', 0.07962417602539062, -1, -1, -1, (5, 1))","('UNSAT', 0.25777721405029297, -1, -1, -1, (5, 1))","('UNSAT', 0.08393287658691406, -1, -1, -1, (5, 1))","('UNSAT', 0.25138020515441895, -1, -1, -1, (5, 1))","('UNSAT', 0.08196139335632324, -1, -1, -1, (5, 1))","('UNSAT', 0.25569939613342285, -1, -1, -1, (5, 1))","('UNSAT', 0.08263635635375977, -1, -1, -1, (5, 1))","('UNSAT', 0.26772356033325195, -1, -1, -1, (5, 1))","('UNSAT', 0.08346676826477051, -1, -1, -1, (5, 1))","('UNSAT', 0.2691318988800049, -1, -1, -1, (5, 1))","('UNSAT', 0.08006811141967773, -1, -1, -1, (5, 1))","('UNSAT', 0.2569551467895508, -1, -1, -1, (5, 1))","('UNSAT', 0.07886433601379395, -1, -1, -1, (5, 1))","('UNSAT', 0.26165103912353516, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08353447914123535, -1, -1, -1, (6, 1))","('UNSAT', 0.08359050750732422, -1, -1, -1, (6, 1))","('UNSAT', 0.26656508445739746, -1, -1, -1, (6, 1))","('UNSAT', 0.085296630859375, -1, -1, -1, (6, 1))","('UNSAT', 0.26180243492126465, -1, -1, -1, (6, 1))","('UNSAT', 0.08606982231140137, -1, -1, -1, (6, 1))","('UNSAT', 0.2555863857269287, -1, -1, -1, (6, 1))","('UNSAT', 0.07923197746276855, -1, -1, -1, (6, 1))","('UNSAT', 0.25861024856567383, -1, -1, -1, (6, 1))","('UNSAT', 0.08408927917480469, -1, -1, -1, (6, 1))","('UNSAT', 0.26043057441711426, -1, -1, -1, (6, 1))","('UNSAT', 0.08025527000427246, -1, -1, -1, (6, 1))","('UNSAT', 0.26134276390075684, -1, -1, -1, (6, 1))","('UNSAT', 0.08063054084777832, -1, -1, -1, (6, 1))","('UNSAT', 0.2581470012664795, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08386397361755371, -1, -1, -1, (7, 1))","('UNSAT', 0.08496952056884766, -1, -1, -1, (7, 1))","('UNSAT', 0.26467394828796387, -1, -1, -1, (7, 1))","('UNSAT', 0.07938742637634277, -1, -1, -1, (7, 1))","('UNSAT', 0.26533079147338867, -1, -1, -1, (7, 1))","('UNSAT', 0.08156514167785645, -1, -1, -1, (7, 1))","('UNSAT', 0.25154876708984375, -1, -1, -1, (7, 1))","('UNSAT', 0.08002567291259766, -1, -1, -1, (7, 1))","('UNSAT', 0.2601451873779297, -1, -1, -1, (7, 1))","('UNSAT', 0.08292698860168457, -1, -1, -1, (7, 1))","('UNSAT', 0.2693178653717041, -1, -1, -1, (7, 1))","('UNSAT', 0.08383774757385254, -1, -1, -1, (7, 1))","('UNSAT', 0.25580358505249023, -1, -1, -1, (7, 1))","('UNSAT', 0.08066105842590332, -1, -1, -1, (7, 1))","('UNSAT', 0.2626028060913086, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0841827392578125, -1, -1, -1, (8, 1))","('UNSAT', 0.08275747299194336, -1, -1, -1, (8, 1))","('UNSAT', 0.25945329666137695, -1, -1, -1, (8, 1))","('UNSAT', 0.08412551879882812, -1, -1, -1, (8, 1))","('UNSAT', 0.2744104862213135, -1, -1, -1, (8, 1))","('UNSAT', 0.08189201354980469, -1, -1, -1, (8, 1))","('UNSAT', 0.2556014060974121, -1, -1, -1, (8, 1))","('UNSAT', 0.08018970489501953, -1, -1, -1, (8, 1))","('UNSAT', 0.2621784210205078, -1, -1, -1, (8, 1))","('UNSAT', 0.08220386505126953, -1, -1, -1, (8, 1))","('UNSAT', 0.2681465148925781, -1, -1, -1, (8, 1))","('UNSAT', 0.08274435997009277, -1, -1, -1, (8, 1))","('UNSAT', 0.26022958755493164, -1, -1, -1, (8, 1))","('UNSAT', 0.0790700912475586, -1, -1, -1, (8, 1))","('UNSAT', 0.27434873580932617, -1, -1, -1, (8, 1))"
