iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 6.322916030883789, 57.2546, 0.324698, 2.0158751794950003e-05, (0, 1))","('SAT', 5.434818983078003, 38.9519, 0.229451, 1.107303887693e-05, (0, 1))","('UNSAT', 0.0329890251159668, -1, -1, -1, (0, 1))","('UNSAT', 0.03227567672729492, -1, -1, -1, (0, 1))","('UNSAT', 0.0317683219909668, -1, -1, -1, (0, 1))","('UNSAT', 0.032152414321899414, -1, -1, -1, (0, 1))","('UNSAT', 0.032396793365478516, -1, -1, -1, (0, 1))","('UNSAT', 0.03235220909118652, -1, -1, -1, (0, 1))","('UNSAT', 0.03156113624572754, -1, -1, -1, (0, 1))","('UNSAT', 0.03238081932067871, -1, -1, -1, (0, 1))","('UNSAT', 0.032402753829956055, -1, -1, -1, (0, 1))","('UNSAT', 0.03184795379638672, -1, -1, -1, (0, 1))","('UNSAT', 0.034388065338134766, -1, -1, -1, (0, 1))","('UNSAT', 0.03165841102600098, -1, -1, -1, (0, 1))","('UNSAT', 0.03213167190551758, -1, -1, -1, (0, 1))","('UNSAT', 0.03338003158569336, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07800817489624023, -1, -1, -1, (1, 1))","('UNSAT', 0.07693862915039062, -1, -1, -1, (1, 1))","('UNSAT', 0.054663658142089844, -1, -1, -1, (1, 1))","('UNSAT', 0.07499003410339355, -1, -1, -1, (1, 1))","('UNSAT', 0.056107282638549805, -1, -1, -1, (1, 1))","('UNSAT', 0.056232452392578125, -1, -1, -1, (1, 1))","('UNSAT', 0.055174827575683594, -1, -1, -1, (1, 1))","('UNSAT', 0.0720822811126709, -1, -1, -1, (1, 1))","('UNSAT', 0.07486629486083984, -1, -1, -1, (1, 1))","('UNSAT', 0.07379937171936035, -1, -1, -1, (1, 1))","('UNSAT', 0.057027339935302734, -1, -1, -1, (1, 1))","('UNSAT', 0.053800344467163086, -1, -1, -1, (1, 1))","('UNSAT', 0.05412864685058594, -1, -1, -1, (1, 1))","('UNSAT', 0.05756521224975586, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.229142427444458, -1, -1, -1, (2, 1))","('UNSAT', 0.22141408920288086, -1, -1, -1, (2, 1))","('UNSAT', 0.09850811958312988, -1, -1, -1, (2, 1))","('UNSAT', 0.22182130813598633, -1, -1, -1, (2, 1))","('UNSAT', 0.10150718688964844, -1, -1, -1, (2, 1))","('UNSAT', 0.10089111328125, -1, -1, -1, (2, 1))","('UNSAT', 0.09868311882019043, -1, -1, -1, (2, 1))","('UNSAT', 0.22018885612487793, -1, -1, -1, (2, 1))","('UNSAT', 0.21739625930786133, -1, -1, -1, (2, 1))","('UNSAT', 0.2103128433227539, -1, -1, -1, (2, 1))","('UNSAT', 0.10067605972290039, -1, -1, -1, (2, 1))","('UNSAT', 0.0939035415649414, -1, -1, -1, (2, 1))","('UNSAT', 0.09546661376953125, -1, -1, -1, (2, 1))","('UNSAT', 0.10488677024841309, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 4.441460847854614, 38.9519, 0.229874, 1.1075280781370002e-05, (3, 1))","('SAT', 4.527865648269653, 38.9519, 0.229451, 1.107303887693e-05, (3, 1))","('UNSAT', 0.12984776496887207, -1, -1, -1, (3, 1))","('SAT', 4.491905212402344, 38.9519, 0.229451, 1.107303887693e-05, (3, 1))","('UNSAT', 0.1299278736114502, -1, -1, -1, (3, 1))","('UNSAT', 0.13048148155212402, -1, -1, -1, (3, 1))","('UNSAT', 0.1292564868927002, -1, -1, -1, (3, 1))","('SAT', 4.409032106399536, 38.9519, 0.229451, 1.107303887693e-05, (3, 1))","('SAT', 4.414128303527832, 38.9519, 0.229874, 1.1075280781370002e-05, (3, 1))","('SAT', 4.349530935287476, 38.9519, 0.229451, 1.107303887693e-05, (3, 1))","('UNSAT', 0.1295332908630371, -1, -1, -1, (3, 1))","('UNSAT', 0.1231381893157959, -1, -1, -1, (3, 1))","('UNSAT', 0.1282649040222168, -1, -1, -1, (3, 1))","('UNSAT', 0.13601922988891602, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13050293922424316, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1301131248474121, -1, -1, -1, (4, 1))","('UNSAT', 0.131392240524292, -1, -1, -1, (4, 1))","('UNSAT', 0.13017559051513672, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13330435752868652, -1, -1, -1, (4, 1))","('UNSAT', 0.12909793853759766, -1, -1, -1, (4, 1))","('UNSAT', 0.127180814743042, -1, -1, -1, (4, 1))","('UNSAT', 0.13514256477355957, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1355578899383545, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1293487548828125, -1, -1, -1, (5, 1))","('UNSAT', 0.12885594367980957, -1, -1, -1, (5, 1))","('UNSAT', 0.1293635368347168, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12045693397521973, -1, -1, -1, (5, 1))","('UNSAT', 0.12767672538757324, -1, -1, -1, (5, 1))","('UNSAT', 0.12530231475830078, -1, -1, -1, (5, 1))","('UNSAT', 0.13353633880615234, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13204073905944824, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12677621841430664, -1, -1, -1, (6, 1))","('UNSAT', 0.13019299507141113, -1, -1, -1, (6, 1))","('UNSAT', 0.13190865516662598, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12415814399719238, -1, -1, -1, (6, 1))","('UNSAT', 0.12715983390808105, -1, -1, -1, (6, 1))","('UNSAT', 0.12706494331359863, -1, -1, -1, (6, 1))","('UNSAT', 0.12939190864562988, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13440704345703125, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13026213645935059, -1, -1, -1, (7, 1))","('UNSAT', 0.12694168090820312, -1, -1, -1, (7, 1))","('UNSAT', 0.1265401840209961, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13184642791748047, -1, -1, -1, (7, 1))","('UNSAT', 0.12677383422851562, -1, -1, -1, (7, 1))","('UNSAT', 0.12134647369384766, -1, -1, -1, (7, 1))","('UNSAT', 0.12781405448913574, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13263702392578125, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12853074073791504, -1, -1, -1, (8, 1))","('UNSAT', 0.12456130981445312, -1, -1, -1, (8, 1))","('UNSAT', 0.13482880592346191, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13161468505859375, -1, -1, -1, (8, 1))","('UNSAT', 0.12731456756591797, -1, -1, -1, (8, 1))","('UNSAT', 0.12665009498596191, -1, -1, -1, (8, 1))","('UNSAT', 0.13108301162719727, -1, -1, -1, (8, 1))"
