iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 113.93433451652527, 48.8072, 0.171782, 2.0511804905250003e-05, (0, 1))","('SAT', 88.99134612083435, 40.3598, 0.171782, 1.5873380107220004e-05, (0, 1))","('UNSAT', 0.04468941688537598, -1, -1, -1, (0, 1))","('UNSAT', 0.045984745025634766, -1, -1, -1, (0, 1))","('UNSAT', 0.033797264099121094, -1, -1, -1, (0, 1))","('UNSAT', 0.04468822479248047, -1, -1, -1, (0, 1))","('UNSAT', 0.03320169448852539, -1, -1, -1, (0, 1))","('UNSAT', 0.04450798034667969, -1, -1, -1, (0, 1))","('UNSAT', 0.0331113338470459, -1, -1, -1, (0, 1))","('UNSAT', 0.04667353630065918, -1, -1, -1, (0, 1))","('UNSAT', 0.03443789482116699, -1, -1, -1, (0, 1))","('UNSAT', 0.04536724090576172, -1, -1, -1, (0, 1))","('UNSAT', 0.046826839447021484, -1, -1, -1, (0, 1))","('UNSAT', 0.03493833541870117, -1, -1, -1, (0, 1))","('UNSAT', 0.03606867790222168, -1, -1, -1, (0, 1))","('UNSAT', 0.045176029205322266, -1, -1, -1, (0, 1))","('UNSAT', 0.03615903854370117, -1, -1, -1, (0, 1))","('UNSAT', 0.034261465072631836, -1, -1, -1, (0, 1))","('UNSAT', 0.035613298416137695, -1, -1, -1, (0, 1))","('UNSAT', 0.03464961051940918, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06116962432861328, -1, -1, -1, (1, 1))","('UNSAT', 0.06312704086303711, -1, -1, -1, (1, 1))","('UNSAT', 0.04414057731628418, -1, -1, -1, (1, 1))","('UNSAT', 0.057430267333984375, -1, -1, -1, (1, 1))","('UNSAT', 0.043582916259765625, -1, -1, -1, (1, 1))","('UNSAT', 0.05841827392578125, -1, -1, -1, (1, 1))","('UNSAT', 0.04473567008972168, -1, -1, -1, (1, 1))","('UNSAT', 0.0645143985748291, -1, -1, -1, (1, 1))","('UNSAT', 0.04366898536682129, -1, -1, -1, (1, 1))","('UNSAT', 0.0594635009765625, -1, -1, -1, (1, 1))","('UNSAT', 0.06286764144897461, -1, -1, -1, (1, 1))","('UNSAT', 0.04399609565734863, -1, -1, -1, (1, 1))","('UNSAT', 0.0468287467956543, -1, -1, -1, (1, 1))","('UNSAT', 0.0627143383026123, -1, -1, -1, (1, 1))","('UNSAT', 0.04743528366088867, -1, -1, -1, (1, 1))","('UNSAT', 0.044594764709472656, -1, -1, -1, (1, 1))","('UNSAT', 0.048492431640625, -1, -1, -1, (1, 1))","('UNSAT', 0.04579949378967285, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08022737503051758, -1, -1, -1, (2, 1))","('UNSAT', 0.0825037956237793, -1, -1, -1, (2, 1))","('UNSAT', 0.04359889030456543, -1, -1, -1, (2, 1))","('UNSAT', 0.07389473915100098, -1, -1, -1, (2, 1))","('UNSAT', 0.043260812759399414, -1, -1, -1, (2, 1))","('UNSAT', 0.09021282196044922, -1, -1, -1, (2, 1))","('UNSAT', 0.04362368583679199, -1, -1, -1, (2, 1))","('UNSAT', 0.08426737785339355, -1, -1, -1, (2, 1))","('UNSAT', 0.043622493743896484, -1, -1, -1, (2, 1))","('UNSAT', 0.08196663856506348, -1, -1, -1, (2, 1))","('UNSAT', 0.08253884315490723, -1, -1, -1, (2, 1))","('UNSAT', 0.04399728775024414, -1, -1, -1, (2, 1))","('UNSAT', 0.047110795974731445, -1, -1, -1, (2, 1))","('UNSAT', 0.07997965812683105, -1, -1, -1, (2, 1))","('UNSAT', 0.04736900329589844, -1, -1, -1, (2, 1))","('UNSAT', 0.045006513595581055, -1, -1, -1, (2, 1))","('UNSAT', 0.04751276969909668, -1, -1, -1, (2, 1))","('UNSAT', 0.044548749923706055, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07900381088256836, -1, -1, -1, (3, 1))","('UNSAT', 0.08151602745056152, -1, -1, -1, (3, 1))","('UNSAT', 0.043053388595581055, -1, -1, -1, (3, 1))","('UNSAT', 0.07388830184936523, -1, -1, -1, (3, 1))","('UNSAT', 0.04406595230102539, -1, -1, -1, (3, 1))","('UNSAT', 0.07642197608947754, -1, -1, -1, (3, 1))","('UNSAT', 0.04441475868225098, -1, -1, -1, (3, 1))","('UNSAT', 0.08322334289550781, -1, -1, -1, (3, 1))","('UNSAT', 0.044010162353515625, -1, -1, -1, (3, 1))","('UNSAT', 0.07771825790405273, -1, -1, -1, (3, 1))","('UNSAT', 0.08196687698364258, -1, -1, -1, (3, 1))","('UNSAT', 0.04448270797729492, -1, -1, -1, (3, 1))","('UNSAT', 0.04727363586425781, -1, -1, -1, (3, 1))","('UNSAT', 0.07971930503845215, -1, -1, -1, (3, 1))","('UNSAT', 0.04792952537536621, -1, -1, -1, (3, 1))","('UNSAT', 0.04572296142578125, -1, -1, -1, (3, 1))","('UNSAT', 0.04784345626831055, -1, -1, -1, (3, 1))","('UNSAT', 0.045157432556152344, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08014154434204102, -1, -1, -1, (4, 1))","('UNSAT', 0.08187747001647949, -1, -1, -1, (4, 1))","('UNSAT', 0.043309926986694336, -1, -1, -1, (4, 1))","('UNSAT', 0.07457613945007324, -1, -1, -1, (4, 1))","('UNSAT', 0.04286646842956543, -1, -1, -1, (4, 1))","('UNSAT', 0.07524919509887695, -1, -1, -1, (4, 1))","('UNSAT', 0.04394721984863281, -1, -1, -1, (4, 1))","('UNSAT', 0.08315038681030273, -1, -1, -1, (4, 1))","('UNSAT', 0.04295158386230469, -1, -1, -1, (4, 1))","('UNSAT', 0.07915687561035156, -1, -1, -1, (4, 1))","('UNSAT', 0.08058929443359375, -1, -1, -1, (4, 1))","('UNSAT', 0.04471540451049805, -1, -1, -1, (4, 1))","('UNSAT', 0.04711771011352539, -1, -1, -1, (4, 1))","('UNSAT', 0.08259439468383789, -1, -1, -1, (4, 1))","('UNSAT', 0.0479130744934082, -1, -1, -1, (4, 1))","('UNSAT', 0.04465079307556152, -1, -1, -1, (4, 1))","('UNSAT', 0.04690408706665039, -1, -1, -1, (4, 1))","('UNSAT', 0.044794559478759766, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08063292503356934, -1, -1, -1, (5, 1))","('UNSAT', 0.0806739330291748, -1, -1, -1, (5, 1))","('UNSAT', 0.04323434829711914, -1, -1, -1, (5, 1))","('UNSAT', 0.0750730037689209, -1, -1, -1, (5, 1))","('UNSAT', 0.044153690338134766, -1, -1, -1, (5, 1))","('UNSAT', 0.07662296295166016, -1, -1, -1, (5, 1))","('UNSAT', 0.043407440185546875, -1, -1, -1, (5, 1))","('UNSAT', 0.08536601066589355, -1, -1, -1, (5, 1))","('UNSAT', 0.04339027404785156, -1, -1, -1, (5, 1))","('UNSAT', 0.0777900218963623, -1, -1, -1, (5, 1))","('UNSAT', 0.08205866813659668, -1, -1, -1, (5, 1))","('UNSAT', 0.0444033145904541, -1, -1, -1, (5, 1))","('UNSAT', 0.04764580726623535, -1, -1, -1, (5, 1))","('UNSAT', 0.07852411270141602, -1, -1, -1, (5, 1))","('UNSAT', 0.048163652420043945, -1, -1, -1, (5, 1))","('UNSAT', 0.04426693916320801, -1, -1, -1, (5, 1))","('UNSAT', 0.04653143882751465, -1, -1, -1, (5, 1))","('UNSAT', 0.044493675231933594, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0793771743774414, -1, -1, -1, (6, 1))","('UNSAT', 0.08128976821899414, -1, -1, -1, (6, 1))","('UNSAT', 0.04322409629821777, -1, -1, -1, (6, 1))","('UNSAT', 0.07439208030700684, -1, -1, -1, (6, 1))","('UNSAT', 0.04279470443725586, -1, -1, -1, (6, 1))","('UNSAT', 0.07526969909667969, -1, -1, -1, (6, 1))","('UNSAT', 0.04434800148010254, -1, -1, -1, (6, 1))","('UNSAT', 0.08273696899414062, -1, -1, -1, (6, 1))","('UNSAT', 0.04305577278137207, -1, -1, -1, (6, 1))","('UNSAT', 0.07630157470703125, -1, -1, -1, (6, 1))","('UNSAT', 0.0813601016998291, -1, -1, -1, (6, 1))","('UNSAT', 0.04560971260070801, -1, -1, -1, (6, 1))","('UNSAT', 0.0478053092956543, -1, -1, -1, (6, 1))","('UNSAT', 0.08253955841064453, -1, -1, -1, (6, 1))","('UNSAT', 0.047960519790649414, -1, -1, -1, (6, 1))","('UNSAT', 0.04517054557800293, -1, -1, -1, (6, 1))","('UNSAT', 0.04781341552734375, -1, -1, -1, (6, 1))","('UNSAT', 0.04453396797180176, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07879829406738281, -1, -1, -1, (7, 1))","('UNSAT', 0.0819709300994873, -1, -1, -1, (7, 1))","('UNSAT', 0.04318356513977051, -1, -1, -1, (7, 1))","('UNSAT', 0.07665038108825684, -1, -1, -1, (7, 1))","('UNSAT', 0.04350543022155762, -1, -1, -1, (7, 1))","('UNSAT', 0.07732987403869629, -1, -1, -1, (7, 1))","('UNSAT', 0.044455528259277344, -1, -1, -1, (7, 1))","('UNSAT', 0.08278679847717285, -1, -1, -1, (7, 1))","('UNSAT', 0.043314218521118164, -1, -1, -1, (7, 1))","('UNSAT', 0.07919120788574219, -1, -1, -1, (7, 1))","('UNSAT', 0.0815284252166748, -1, -1, -1, (7, 1))","('UNSAT', 0.044988155364990234, -1, -1, -1, (7, 1))","('UNSAT', 0.04703068733215332, -1, -1, -1, (7, 1))","('UNSAT', 0.07969927787780762, -1, -1, -1, (7, 1))","('UNSAT', 0.04861927032470703, -1, -1, -1, (7, 1))","('UNSAT', 0.04438304901123047, -1, -1, -1, (7, 1))","('UNSAT', 0.04774737358093262, -1, -1, -1, (7, 1))","('UNSAT', 0.044374942779541016, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0811762809753418, -1, -1, -1, (8, 1))","('UNSAT', 0.08268594741821289, -1, -1, -1, (8, 1))","('UNSAT', 0.04310870170593262, -1, -1, -1, (8, 1))","('UNSAT', 0.07327938079833984, -1, -1, -1, (8, 1))","('UNSAT', 0.04280900955200195, -1, -1, -1, (8, 1))","('UNSAT', 0.07515501976013184, -1, -1, -1, (8, 1))","('UNSAT', 0.04683971405029297, -1, -1, -1, (8, 1))","('UNSAT', 0.08339262008666992, -1, -1, -1, (8, 1))","('UNSAT', 0.043588876724243164, -1, -1, -1, (8, 1))","('UNSAT', 0.0761873722076416, -1, -1, -1, (8, 1))","('UNSAT', 0.0816643238067627, -1, -1, -1, (8, 1))","('UNSAT', 0.044442176818847656, -1, -1, -1, (8, 1))","('UNSAT', 0.047025442123413086, -1, -1, -1, (8, 1))","('UNSAT', 0.0794210433959961, -1, -1, -1, (8, 1))","('UNSAT', 0.0479893684387207, -1, -1, -1, (8, 1))","('UNSAT', 0.044397830963134766, -1, -1, -1, (8, 1))","('UNSAT', 0.04815411567687988, -1, -1, -1, (8, 1))","('UNSAT', 0.04398322105407715, -1, -1, -1, (8, 1))"
