iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 107.2140793800354, 37.544, 0.11319, 1.4433423530140001e-05, (0, 1))","('SAT', 87.71698331832886, 26.2808, 0.11319, 9.39731944527e-06, (0, 1))","('UNSAT', 0.06521773338317871, -1, -1, -1, (0, 1))","('UNSAT', 0.06392860412597656, -1, -1, -1, (0, 1))","('UNSAT', 0.07233929634094238, -1, -1, -1, (0, 1))","('UNSAT', 0.07260823249816895, -1, -1, -1, (0, 1))","('UNSAT', 0.06552004814147949, -1, -1, -1, (0, 1))","('UNSAT', 0.0659794807434082, -1, -1, -1, (0, 1))","('UNSAT', 0.06874394416809082, -1, -1, -1, (0, 1))","('UNSAT', 0.07260346412658691, -1, -1, -1, (0, 1))","('UNSAT', 0.08079791069030762, -1, -1, -1, (0, 1))","('UNSAT', 0.06819319725036621, -1, -1, -1, (0, 1))","('UNSAT', 0.06964588165283203, -1, -1, -1, (0, 1))","('UNSAT', 0.06999850273132324, -1, -1, -1, (0, 1))","('UNSAT', 0.06838011741638184, -1, -1, -1, (0, 1))","('UNSAT', 0.0737004280090332, -1, -1, -1, (0, 1))","('UNSAT', 0.07336187362670898, -1, -1, -1, (0, 1))","('UNSAT', 0.06543278694152832, -1, -1, -1, (0, 1))","('UNSAT', 0.06876754760742188, -1, -1, -1, (0, 1))","('UNSAT', 0.06769108772277832, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05143165588378906, -1, -1, -1, (1, 1))","('UNSAT', 0.05270028114318848, -1, -1, -1, (1, 1))","('UNSAT', 0.056090354919433594, -1, -1, -1, (1, 1))","('UNSAT', 0.057494401931762695, -1, -1, -1, (1, 1))","('UNSAT', 0.05218100547790527, -1, -1, -1, (1, 1))","('UNSAT', 0.05212283134460449, -1, -1, -1, (1, 1))","('UNSAT', 0.053711891174316406, -1, -1, -1, (1, 1))","('UNSAT', 0.0569305419921875, -1, -1, -1, (1, 1))","('UNSAT', 0.05676746368408203, -1, -1, -1, (1, 1))","('UNSAT', 0.054396629333496094, -1, -1, -1, (1, 1))","('UNSAT', 0.05532979965209961, -1, -1, -1, (1, 1))","('UNSAT', 0.05413031578063965, -1, -1, -1, (1, 1))","('UNSAT', 0.05308413505554199, -1, -1, -1, (1, 1))","('UNSAT', 0.056771278381347656, -1, -1, -1, (1, 1))","('UNSAT', 0.05702543258666992, -1, -1, -1, (1, 1))","('UNSAT', 0.05199241638183594, -1, -1, -1, (1, 1))","('UNSAT', 0.054181814193725586, -1, -1, -1, (1, 1))","('UNSAT', 0.05258774757385254, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.40281009674072266, -1, -1, -1, (2, 1))","('UNSAT', 0.3860163688659668, -1, -1, -1, (2, 1))","('UNSAT', 0.45233750343322754, -1, -1, -1, (2, 1))","('UNSAT', 0.4621574878692627, -1, -1, -1, (2, 1))","('UNSAT', 0.40848231315612793, -1, -1, -1, (2, 1))","('UNSAT', 0.4416055679321289, -1, -1, -1, (2, 1))","('UNSAT', 0.4194049835205078, -1, -1, -1, (2, 1))","('UNSAT', 0.44351887702941895, -1, -1, -1, (2, 1))","('UNSAT', 0.44148707389831543, -1, -1, -1, (2, 1))","('UNSAT', 0.437516450881958, -1, -1, -1, (2, 1))","('UNSAT', 0.42464137077331543, -1, -1, -1, (2, 1))","('UNSAT', 0.4209153652191162, -1, -1, -1, (2, 1))","('UNSAT', 0.4141960144042969, -1, -1, -1, (2, 1))","('UNSAT', 0.43721818923950195, -1, -1, -1, (2, 1))","('UNSAT', 0.4461953639984131, -1, -1, -1, (2, 1))","('UNSAT', 0.4205656051635742, -1, -1, -1, (2, 1))","('UNSAT', 0.4276154041290283, -1, -1, -1, (2, 1))","('UNSAT', 0.41999173164367676, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4013693332672119, -1, -1, -1, (3, 1))","('UNSAT', 0.39586472511291504, -1, -1, -1, (3, 1))","('UNSAT', 0.44298577308654785, -1, -1, -1, (3, 1))","('UNSAT', 0.4449315071105957, -1, -1, -1, (3, 1))","('UNSAT', 0.4078178405761719, -1, -1, -1, (3, 1))","('UNSAT', 0.4277219772338867, -1, -1, -1, (3, 1))","('UNSAT', 0.41772937774658203, -1, -1, -1, (3, 1))","('UNSAT', 0.4427649974822998, -1, -1, -1, (3, 1))","('UNSAT', 0.440413236618042, -1, -1, -1, (3, 1))","('UNSAT', 0.4270484447479248, -1, -1, -1, (3, 1))","('UNSAT', 0.42476534843444824, -1, -1, -1, (3, 1))","('UNSAT', 0.41321420669555664, -1, -1, -1, (3, 1))","('UNSAT', 0.4272913932800293, -1, -1, -1, (3, 1))","('UNSAT', 0.4395425319671631, -1, -1, -1, (3, 1))","('UNSAT', 0.44423890113830566, -1, -1, -1, (3, 1))","('UNSAT', 0.4132108688354492, -1, -1, -1, (3, 1))","('UNSAT', 0.424940824508667, -1, -1, -1, (3, 1))","('UNSAT', 0.4142873287200928, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.40589141845703125, -1, -1, -1, (4, 1))","('UNSAT', 0.3868832588195801, -1, -1, -1, (4, 1))","('UNSAT', 0.44938063621520996, -1, -1, -1, (4, 1))","('UNSAT', 0.44752955436706543, -1, -1, -1, (4, 1))","('UNSAT', 0.4081707000732422, -1, -1, -1, (4, 1))","('UNSAT', 0.40983009338378906, -1, -1, -1, (4, 1))","('UNSAT', 0.4184699058532715, -1, -1, -1, (4, 1))","('UNSAT', 0.442659854888916, -1, -1, -1, (4, 1))","('UNSAT', 0.4489152431488037, -1, -1, -1, (4, 1))","('UNSAT', 0.4177062511444092, -1, -1, -1, (4, 1))","('UNSAT', 0.42712950706481934, -1, -1, -1, (4, 1))","('UNSAT', 0.41367650032043457, -1, -1, -1, (4, 1))","('UNSAT', 0.4366118907928467, -1, -1, -1, (4, 1))","('UNSAT', 0.44569921493530273, -1, -1, -1, (4, 1))","('UNSAT', 0.4454679489135742, -1, -1, -1, (4, 1))","('UNSAT', 0.4129610061645508, -1, -1, -1, (4, 1))","('UNSAT', 0.4268314838409424, -1, -1, -1, (4, 1))","('UNSAT', 0.41277647018432617, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.39981651306152344, -1, -1, -1, (5, 1))","('UNSAT', 0.385756254196167, -1, -1, -1, (5, 1))","('UNSAT', 0.44977307319641113, -1, -1, -1, (5, 1))","('UNSAT', 0.44879770278930664, -1, -1, -1, (5, 1))","('UNSAT', 0.4091975688934326, -1, -1, -1, (5, 1))","('UNSAT', 0.40833163261413574, -1, -1, -1, (5, 1))","('UNSAT', 0.40791964530944824, -1, -1, -1, (5, 1))","('UNSAT', 0.4414525032043457, -1, -1, -1, (5, 1))","('UNSAT', 0.45412516593933105, -1, -1, -1, (5, 1))","('UNSAT', 0.4210021495819092, -1, -1, -1, (5, 1))","('UNSAT', 0.42472410202026367, -1, -1, -1, (5, 1))","('UNSAT', 0.41329431533813477, -1, -1, -1, (5, 1))","('UNSAT', 0.43170857429504395, -1, -1, -1, (5, 1))","('UNSAT', 0.4442613124847412, -1, -1, -1, (5, 1))","('UNSAT', 0.4476962089538574, -1, -1, -1, (5, 1))","('UNSAT', 0.4183340072631836, -1, -1, -1, (5, 1))","('UNSAT', 0.4253346920013428, -1, -1, -1, (5, 1))","('UNSAT', 0.44313931465148926, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.40067172050476074, -1, -1, -1, (6, 1))","('UNSAT', 0.40019893646240234, -1, -1, -1, (6, 1))","('UNSAT', 0.44600653648376465, -1, -1, -1, (6, 1))","('UNSAT', 0.44551539421081543, -1, -1, -1, (6, 1))","('UNSAT', 0.4034256935119629, -1, -1, -1, (6, 1))","('UNSAT', 0.42134571075439453, -1, -1, -1, (6, 1))","('UNSAT', 0.3901979923248291, -1, -1, -1, (6, 1))","('UNSAT', 0.44423389434814453, -1, -1, -1, (6, 1))","('UNSAT', 0.43815016746520996, -1, -1, -1, (6, 1))","('UNSAT', 0.4113192558288574, -1, -1, -1, (6, 1))","('UNSAT', 0.42464256286621094, -1, -1, -1, (6, 1))","('UNSAT', 0.4117581844329834, -1, -1, -1, (6, 1))","('UNSAT', 0.42885398864746094, -1, -1, -1, (6, 1))","('UNSAT', 0.44280433654785156, -1, -1, -1, (6, 1))","('UNSAT', 0.4441182613372803, -1, -1, -1, (6, 1))","('UNSAT', 0.40964245796203613, -1, -1, -1, (6, 1))","('UNSAT', 0.4299311637878418, -1, -1, -1, (6, 1))","('UNSAT', 0.4397554397583008, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.40500521659851074, -1, -1, -1, (7, 1))","('UNSAT', 0.3966827392578125, -1, -1, -1, (7, 1))","('UNSAT', 0.44101381301879883, -1, -1, -1, (7, 1))","('UNSAT', 0.44544506072998047, -1, -1, -1, (7, 1))","('UNSAT', 0.40569615364074707, -1, -1, -1, (7, 1))","('UNSAT', 0.47713232040405273, -1, -1, -1, (7, 1))","('UNSAT', 0.4099714756011963, -1, -1, -1, (7, 1))","('UNSAT', 0.44745707511901855, -1, -1, -1, (7, 1))","('UNSAT', 0.45662546157836914, -1, -1, -1, (7, 1))","('UNSAT', 0.4110112190246582, -1, -1, -1, (7, 1))","('UNSAT', 0.43349409103393555, -1, -1, -1, (7, 1))","('UNSAT', 0.4118990898132324, -1, -1, -1, (7, 1))","('UNSAT', 0.43202638626098633, -1, -1, -1, (7, 1))","('UNSAT', 0.441173791885376, -1, -1, -1, (7, 1))","('UNSAT', 0.44500017166137695, -1, -1, -1, (7, 1))","('UNSAT', 0.41498899459838867, -1, -1, -1, (7, 1))","('UNSAT', 0.4256706237792969, -1, -1, -1, (7, 1))","('UNSAT', 0.4410116672515869, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4015519618988037, -1, -1, -1, (8, 1))","('UNSAT', 0.39369964599609375, -1, -1, -1, (8, 1))","('UNSAT', 0.4456515312194824, -1, -1, -1, (8, 1))","('UNSAT', 0.4480447769165039, -1, -1, -1, (8, 1))","('UNSAT', 0.4029355049133301, -1, -1, -1, (8, 1))","('UNSAT', 0.4107358455657959, -1, -1, -1, (8, 1))","('UNSAT', 0.39691734313964844, -1, -1, -1, (8, 1))","('UNSAT', 0.4457881450653076, -1, -1, -1, (8, 1))","('UNSAT', 0.4433722496032715, -1, -1, -1, (8, 1))","('UNSAT', 0.40024566650390625, -1, -1, -1, (8, 1))","('UNSAT', 0.40108489990234375, -1, -1, -1, (8, 1))","('UNSAT', 0.41422080993652344, -1, -1, -1, (8, 1))","('UNSAT', 0.43407130241394043, -1, -1, -1, (8, 1))","('UNSAT', 0.4451909065246582, -1, -1, -1, (8, 1))","('UNSAT', 0.4494328498840332, -1, -1, -1, (8, 1))","('UNSAT', 0.4180104732513428, -1, -1, -1, (8, 1))","('UNSAT', 0.4276244640350342, -1, -1, -1, (8, 1))","('UNSAT', 0.4422576427459717, -1, -1, -1, (8, 1))"
