iterations,1,2,3,4,5,6
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.2730882167816162, 46.4607, 0.259278, 1.747132046148e-05, (0, 1))","('SAT', 0.2643008232116699, 30.5045, 0.222713, 1.256068208022e-05, (0, 1))","('SAT', 0.23417139053344727, 9.8553, 0.070356, 1.937559318321e-06, (0, 1))","('UNSAT', 0.012014150619506836, -1, -1, -1, (0, 1))","('UNSAT', 0.015282392501831055, -1, -1, -1, (0, 1))","('UNSAT', 0.01428985595703125, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.021707773208618164, -1, -1, -1, (1, 1))","('UNSAT', 0.03483915328979492, -1, -1, -1, (1, 1))","('UNSAT', 0.036182403564453125, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.19951248168945312, 7.0395, 0.047108, 1.128531380346e-06, (2, 1))","('UNSAT', 0.11490440368652344, -1, -1, -1, (2, 1))","('UNSAT', 0.11649918556213379, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11961603164672852, -1, -1, -1, (3, 1))","('UNSAT', 0.1170957088470459, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11205363273620605, -1, -1, -1, (4, 1))","('UNSAT', 0.11416149139404297, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11210131645202637, -1, -1, -1, (5, 1))","('UNSAT', 0.11884164810180664, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11543893814086914, -1, -1, -1, (6, 1))","('UNSAT', 0.11937189102172852, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04615449905395508, -1, -1, -1, (1, 2))","('UNSAT', 0.04558277130126953, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.19367241859436035, 7.0395, 0.047108, 1.128531380346e-06, (2, 2))","('SAT', 0.1976628303527832, 7.0395, 0.047108, 1.128531380346e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
