iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.025487184524536133, -1, -1, -1, (0, 1))","('UNSAT', 0.026275157928466797, -1, -1, -1, (0, 1))","('UNSAT', 0.07182097434997559, -1, -1, -1, (0, 1))","('UNSAT', 0.024032115936279297, -1, -1, -1, (0, 1))","('UNSAT', 0.029647111892700195, -1, -1, -1, (0, 1))","('UNSAT', 0.028365135192871094, -1, -1, -1, (0, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X1),"('UNSAT', 0.06216764450073242, -1, -1, -1, (1, 1))","('UNSAT', 0.03959918022155762, -1, -1, -1, (1, 1))","('UNSAT', 0.17378711700439453, -1, -1, -1, (1, 1))","('UNSAT', 1.1462974548339844, -1, -1, -1, (1, 1))","('UNSAT', 0.030008792877197266, -1, -1, -1, (1, 1))","('UNSAT', 0.04747605323791504, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X1),"('UNSAT', 0.1484231948852539, -1, -1, -1, (2, 1))","('UNSAT', 0.28877902030944824, -1, -1, -1, (2, 1))","('UNSAT', 0.2275536060333252, -1, -1, -1, (2, 1))","('UNSAT', 0.5057775974273682, -1, -1, -1, (2, 1))","('UNSAT', 0.0920095443725586, -1, -1, -1, (2, 1))","('UNSAT', 0.08626770973205566, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X1),"('UNSAT', 0.04749131202697754, -1, -1, -1, (3, 1))","('UNSAT', 0.2900257110595703, -1, -1, -1, (3, 1))","('UNSAT', 0.0493626594543457, -1, -1, -1, (3, 1))","('UNSAT', 1.1668612957000732, -1, -1, -1, (3, 1))","('UNSAT', 0.06768798828125, -1, -1, -1, (3, 1))","('UNSAT', 0.06153106689453125, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('UNSAT', 0.15094757080078125, -1, -1, -1, (4, 1))","('UNSAT', 0.22763943672180176, -1, -1, -1, (4, 1))","('UNSAT', 0.22840070724487305, -1, -1, -1, (4, 1))","('UNSAT', 1.413215160369873, -1, -1, -1, (4, 1))","('UNSAT', 0.15172863006591797, -1, -1, -1, (4, 1))","('UNSAT', 0.15188217163085938, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('UNSAT', 0.23298311233520508, -1, -1, -1, (5, 1))","('UNSAT', 0.19543027877807617, -1, -1, -1, (5, 1))","('UNSAT', 0.08903646469116211, -1, -1, -1, (5, 1))","('UNSAT', 1.4252073764801025, -1, -1, -1, (5, 1))","('UNSAT', 0.1558389663696289, -1, -1, -1, (5, 1))","('UNSAT', 0.14726924896240234, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('UNSAT', 0.23015713691711426, -1, -1, -1, (6, 1))","('UNSAT', 0.2342522144317627, -1, -1, -1, (6, 1))","('UNSAT', 0.043262481689453125, -1, -1, -1, (6, 1))","('UNSAT', 1.4271531105041504, -1, -1, -1, (6, 1))","('UNSAT', 0.15374493598937988, -1, -1, -1, (6, 1))","('UNSAT', 0.1557769775390625, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('UNSAT', 0.23094534873962402, -1, -1, -1, (7, 1))","('UNSAT', 0.14728498458862305, -1, -1, -1, (7, 1))","('UNSAT', 0.1503000259399414, -1, -1, -1, (7, 1))","('UNSAT', 1.401146650314331, -1, -1, -1, (7, 1))","('UNSAT', 0.15104055404663086, -1, -1, -1, (7, 1))","('UNSAT', 0.1471240520477295, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('UNSAT', 0.23276877403259277, -1, -1, -1, (8, 1))","('UNSAT', 0.18552589416503906, -1, -1, -1, (8, 1))","('UNSAT', 0.14515280723571777, -1, -1, -1, (8, 1))","('UNSAT', 1.417034387588501, -1, -1, -1, (8, 1))","('UNSAT', 0.15383458137512207, -1, -1, -1, (8, 1))","('UNSAT', 0.14754652976989746, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
