iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.019835710525512695, -1, -1, -1, (0, 1))","('UNSAT', 0.017379045486450195, -1, -1, -1, (0, 1))","('UNSAT', 0.01622319221496582, -1, -1, -1, (0, 1))","('UNSAT', 0.022318601608276367, -1, -1, -1, (0, 1))","('UNSAT', 0.021459341049194336, -1, -1, -1, (0, 1))","('UNSAT', 0.016865015029907227, -1, -1, -1, (0, 1))","('UNSAT', 0.020675182342529297, -1, -1, -1, (0, 1))","('UNSAT', 0.017838478088378906, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.07626032829284668, -1, -1, -1, (1, 1))","('UNSAT', 0.04156756401062012, -1, -1, -1, (1, 1))","('UNSAT', 0.041109561920166016, -1, -1, -1, (1, 1))","('UNSAT', 0.052803754806518555, -1, -1, -1, (1, 1))","('UNSAT', 0.038970232009887695, -1, -1, -1, (1, 1))","('UNSAT', 0.029977083206176758, -1, -1, -1, (1, 1))","('UNSAT', 0.03744983673095703, -1, -1, -1, (1, 1))","('UNSAT', 0.02911996841430664, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.8787655830383301, -1, -1, -1, (2, 1))","('UNSAT', 0.09016942977905273, -1, -1, -1, (2, 1))","('UNSAT', 0.03831148147583008, -1, -1, -1, (2, 1))","('UNSAT', 0.029961109161376953, -1, -1, -1, (2, 1))","('UNSAT', 0.06661725044250488, -1, -1, -1, (2, 1))","('UNSAT', 0.04076552391052246, -1, -1, -1, (2, 1))","('UNSAT', 0.06559610366821289, -1, -1, -1, (2, 1))","('UNSAT', 0.0411529541015625, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.05818295478820801, -1, -1, -1, (3, 1))","('UNSAT', 0.08625578880310059, -1, -1, -1, (3, 1))","('UNSAT', 0.040139198303222656, -1, -1, -1, (3, 1))","('UNSAT', 0.022484540939331055, -1, -1, -1, (3, 1))","('UNSAT', 0.04864382743835449, -1, -1, -1, (3, 1))","('UNSAT', 0.029650211334228516, -1, -1, -1, (3, 1))","('UNSAT', 0.04906153678894043, -1, -1, -1, (3, 1))","('UNSAT', 0.03032994270324707, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.6373014450073242, -1, -1, -1, (4, 1))","('UNSAT', 0.04021430015563965, -1, -1, -1, (4, 1))","('UNSAT', 0.09194183349609375, -1, -1, -1, (4, 1))","('UNSAT', 0.02173471450805664, -1, -1, -1, (4, 1))","('UNSAT', 0.02953314781188965, -1, -1, -1, (4, 1))","('UNSAT', 0.030025482177734375, -1, -1, -1, (4, 1))","('UNSAT', 0.029103517532348633, -1, -1, -1, (4, 1))","('UNSAT', 0.029644489288330078, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.060465097427368164, -1, -1, -1, (5, 1))","('UNSAT', 0.05267834663391113, -1, -1, -1, (5, 1))","('UNSAT', 0.06655454635620117, -1, -1, -1, (5, 1))","('UNSAT', 0.021924257278442383, -1, -1, -1, (5, 1))","('UNSAT', 0.030878782272338867, -1, -1, -1, (5, 1))","('UNSAT', 0.02984905242919922, -1, -1, -1, (5, 1))","('UNSAT', 0.03184223175048828, -1, -1, -1, (5, 1))","('UNSAT', 0.030167818069458008, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.060723304748535156, -1, -1, -1, (6, 1))","('UNSAT', 0.05444931983947754, -1, -1, -1, (6, 1))","('UNSAT', 0.06651139259338379, -1, -1, -1, (6, 1))","('UNSAT', 0.021837711334228516, -1, -1, -1, (6, 1))","('UNSAT', 0.03148007392883301, -1, -1, -1, (6, 1))","('UNSAT', 0.031032800674438477, -1, -1, -1, (6, 1))","('UNSAT', 0.034326791763305664, -1, -1, -1, (6, 1))","('UNSAT', 0.029591798782348633, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.06035971641540527, -1, -1, -1, (7, 1))","('UNSAT', 0.05029630661010742, -1, -1, -1, (7, 1))","('UNSAT', 0.0666360855102539, -1, -1, -1, (7, 1))","('UNSAT', 0.022337675094604492, -1, -1, -1, (7, 1))","('UNSAT', 0.02970719337463379, -1, -1, -1, (7, 1))","('UNSAT', 0.030687332153320312, -1, -1, -1, (7, 1))","('UNSAT', 0.030623912811279297, -1, -1, -1, (7, 1))","('UNSAT', 0.029639244079589844, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.06055307388305664, -1, -1, -1, (8, 1))","('UNSAT', 0.03960013389587402, -1, -1, -1, (8, 1))","('UNSAT', 0.040937185287475586, -1, -1, -1, (8, 1))","('UNSAT', 0.0258636474609375, -1, -1, -1, (8, 1))","('UNSAT', 0.04986143112182617, -1, -1, -1, (8, 1))","('UNSAT', 0.029619932174682617, -1, -1, -1, (8, 1))","('UNSAT', 0.0495915412902832, -1, -1, -1, (8, 1))","('UNSAT', 0.029720783233642578, -1, -1, -1, (8, 1))"
(1X2),"('UNSAT', 0.6459951400756836, -1, -1, -1, (1, 2))","('UNSAT', 0.07434248924255371, -1, -1, -1, (1, 2))","('UNSAT', 0.02370452880859375, -1, -1, -1, (1, 2))","('UNSAT', 0.03285622596740723, -1, -1, -1, (1, 2))","('UNSAT', 0.023938417434692383, -1, -1, -1, (1, 2))","('UNSAT', 0.07713007926940918, -1, -1, -1, (1, 2))","('UNSAT', 0.023987293243408203, -1, -1, -1, (1, 2))","('UNSAT', 0.08554816246032715, -1, -1, -1, (1, 2))"
(2X2),"('SAT', 3.2318313121795654, 40.3598, 0.171782, 1.587338192621e-05, (2, 2))","('UNSAT', 0.06969118118286133, -1, -1, -1, (2, 2))","('UNSAT', 0.06744956970214844, -1, -1, -1, (2, 2))","('UNSAT', 0.05644702911376953, -1, -1, -1, (2, 2))","('UNSAT', 0.10795259475708008, -1, -1, -1, (2, 2))","('UNSAT', 0.2004539966583252, -1, -1, -1, (2, 2))","('UNSAT', 0.1077108383178711, -1, -1, -1, (2, 2))","('UNSAT', 0.22596025466918945, -1, -1, -1, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.28371763229370117, -1, -1, -1, (3, 2))","('UNSAT', 0.2281942367553711, -1, -1, -1, (3, 2))","('UNSAT', 0.07264995574951172, -1, -1, -1, (3, 2))","('UNSAT', 0.0733647346496582, -1, -1, -1, (3, 2))","('UNSAT', 0.12320423126220703, -1, -1, -1, (3, 2))","('UNSAT', 0.0702962875366211, -1, -1, -1, (3, 2))","('UNSAT', 0.12831449508666992, -1, -1, -1, (3, 2))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29067492485046387, -1, -1, -1, (4, 2))","('UNSAT', 0.14298105239868164, -1, -1, -1, (4, 2))","('UNSAT', 0.07422518730163574, -1, -1, -1, (4, 2))","('UNSAT', 0.05518698692321777, -1, -1, -1, (4, 2))","('UNSAT', 0.3797118663787842, -1, -1, -1, (4, 2))","('UNSAT', 0.05521130561828613, -1, -1, -1, (4, 2))","('UNSAT', 0.418377161026001, -1, -1, -1, (4, 2))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2427365779876709, -1, -1, -1, (5, 2))","('UNSAT', 0.12193703651428223, -1, -1, -1, (5, 2))","('UNSAT', 0.07471489906311035, -1, -1, -1, (5, 2))","('UNSAT', 0.05818676948547363, -1, -1, -1, (5, 2))","('UNSAT', 0.3272583484649658, -1, -1, -1, (5, 2))","('UNSAT', 0.054934024810791016, -1, -1, -1, (5, 2))","('UNSAT', 0.32454466819763184, -1, -1, -1, (5, 2))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.23011112213134766, -1, -1, -1, (6, 2))","('UNSAT', 0.11523842811584473, -1, -1, -1, (6, 2))","('UNSAT', 0.07453227043151855, -1, -1, -1, (6, 2))","('UNSAT', 0.056133270263671875, -1, -1, -1, (6, 2))","('UNSAT', 0.2360837459564209, -1, -1, -1, (6, 2))","('UNSAT', 0.05494213104248047, -1, -1, -1, (6, 2))","('UNSAT', 0.26207709312438965, -1, -1, -1, (6, 2))"
(7X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.23032784461975098, -1, -1, -1, (7, 2))","('UNSAT', 0.11361193656921387, -1, -1, -1, (7, 2))","('UNSAT', 0.0746915340423584, -1, -1, -1, (7, 2))","('UNSAT', 0.055116891860961914, -1, -1, -1, (7, 2))","('UNSAT', 0.2342512607574463, -1, -1, -1, (7, 2))","('UNSAT', 0.054988861083984375, -1, -1, -1, (7, 2))","('UNSAT', 0.24622178077697754, -1, -1, -1, (7, 2))"
(8X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.23118281364440918, -1, -1, -1, (8, 2))","('UNSAT', 0.11388611793518066, -1, -1, -1, (8, 2))","('UNSAT', 0.06149697303771973, -1, -1, -1, (8, 2))","('UNSAT', 0.11490035057067871, -1, -1, -1, (8, 2))","('UNSAT', 0.2364962100982666, -1, -1, -1, (8, 2))","('UNSAT', 0.12533020973205566, -1, -1, -1, (8, 2))","('UNSAT', 0.24022150039672852, -1, -1, -1, (8, 2))"
