iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.4233379364013672, -1, -1, -1, (0, 1))","('SAT', 2.528815746307373, 7.5088, 0.040805, 1.8396174255029999e-06, (0, 1))","('UNSAT', 0.08347201347351074, -1, -1, -1, (0, 1))","('UNSAT', 0.08361387252807617, -1, -1, -1, (0, 1))","('UNSAT', 0.08808517456054688, -1, -1, -1, (0, 1))","('UNSAT', 0.08352184295654297, -1, -1, -1, (0, 1))","('UNSAT', 0.08382320404052734, -1, -1, -1, (0, 1))","('UNSAT', 0.08641433715820312, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 3.1804003715515137, 23.465, 0.089545, 8.317658284795e-06, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06400656700134277, -1, -1, -1, (1, 1))","('UNSAT', 0.0640878677368164, -1, -1, -1, (1, 1))","('UNSAT', 0.06730985641479492, -1, -1, -1, (1, 1))","('UNSAT', 0.06421828269958496, -1, -1, -1, (1, 1))","('UNSAT', 0.06403946876525879, -1, -1, -1, (1, 1))","('UNSAT', 0.06398344039916992, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6898627281188965, -1, -1, -1, (2, 1))","('UNSAT', 0.6773796081542969, -1, -1, -1, (2, 1))","('UNSAT', 0.6553149223327637, -1, -1, -1, (2, 1))","('UNSAT', 0.6892836093902588, -1, -1, -1, (2, 1))","('UNSAT', 0.6592528820037842, -1, -1, -1, (2, 1))","('UNSAT', 0.6565179824829102, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9089760780334473, -1, -1, -1, (3, 1))","('UNSAT', 0.9737544059753418, -1, -1, -1, (3, 1))","('UNSAT', 0.90948486328125, -1, -1, -1, (3, 1))","('UNSAT', 0.9102785587310791, -1, -1, -1, (3, 1))","('UNSAT', 0.9847877025604248, -1, -1, -1, (3, 1))","('UNSAT', 0.9342629909515381, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7783091068267822, -1, -1, -1, (4, 1))","('UNSAT', 0.7558708190917969, -1, -1, -1, (4, 1))","('UNSAT', 0.7609925270080566, -1, -1, -1, (4, 1))","('UNSAT', 0.8259954452514648, -1, -1, -1, (4, 1))","('UNSAT', 0.7865943908691406, -1, -1, -1, (4, 1))","('UNSAT', 0.7484939098358154, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3439292907714844, -1, -1, -1, (5, 1))","('UNSAT', 0.3509182929992676, -1, -1, -1, (5, 1))","('UNSAT', 0.3438112735748291, -1, -1, -1, (5, 1))","('UNSAT', 0.35935473442077637, -1, -1, -1, (5, 1))","('UNSAT', 0.36804842948913574, -1, -1, -1, (5, 1))","('UNSAT', 0.34397292137145996, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7861843109130859, -1, -1, -1, (6, 1))","('UNSAT', 0.7393958568572998, -1, -1, -1, (6, 1))","('UNSAT', 0.7425637245178223, -1, -1, -1, (6, 1))","('UNSAT', 0.7950799465179443, -1, -1, -1, (6, 1))","('UNSAT', 0.7346315383911133, -1, -1, -1, (6, 1))","('UNSAT', 0.763033390045166, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7052748203277588, -1, -1, -1, (7, 1))","('UNSAT', 0.6555147171020508, -1, -1, -1, (7, 1))","('UNSAT', 0.6619555950164795, -1, -1, -1, (7, 1))","('UNSAT', 0.7069606781005859, -1, -1, -1, (7, 1))","('UNSAT', 0.6563596725463867, -1, -1, -1, (7, 1))","('UNSAT', 0.6554131507873535, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6560564041137695, -1, -1, -1, (8, 1))","('UNSAT', 0.6850574016571045, -1, -1, -1, (8, 1))","('UNSAT', 0.6550562381744385, -1, -1, -1, (8, 1))","('UNSAT', 0.6569600105285645, -1, -1, -1, (8, 1))","('UNSAT', 0.6884663105010986, -1, -1, -1, (8, 1))","('UNSAT', 0.6541380882263184, -1, -1, -1, (8, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.35367417335510254, -1, -1, -1, (1, 2))","('UNSAT', 0.3524658679962158, -1, -1, -1, (1, 2))","('UNSAT', 0.3540232181549072, -1, -1, -1, (1, 2))","('UNSAT', 0.35158586502075195, -1, -1, -1, (1, 2))","('UNSAT', 0.35112881660461426, -1, -1, -1, (1, 2))","('UNSAT', 0.3740975856781006, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 2.1598267555236816, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.1540558338165283, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.134096145629883, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.159193754196167, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.156550645828247, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.147437572479248, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))"
