iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 3.4930179119110107, 47.8686, 0.229553, 2.188318103435e-05, (0, 1))","('SAT', 3.2872273921966553, 37.544, 0.190594, 1.611039442651e-05, (0, 1))","('UNSAT', 0.06827402114868164, -1, -1, -1, (0, 1))","('UNSAT', 0.04850959777832031, -1, -1, -1, (0, 1))","('UNSAT', 0.0505366325378418, -1, -1, -1, (0, 1))","('UNSAT', 0.05075812339782715, -1, -1, -1, (0, 1))","('UNSAT', 0.050818443298339844, -1, -1, -1, (0, 1))","('UNSAT', 0.04838061332702637, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028744935989379883, -1, -1, -1, (1, 1))","('UNSAT', 0.028858661651611328, -1, -1, -1, (1, 1))","('UNSAT', 0.028784513473510742, -1, -1, -1, (1, 1))","('UNSAT', 0.02987980842590332, -1, -1, -1, (1, 1))","('UNSAT', 0.029982328414916992, -1, -1, -1, (1, 1))","('UNSAT', 0.028708219528198242, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02946758270263672, -1, -1, -1, (2, 1))","('UNSAT', 0.028959274291992188, -1, -1, -1, (2, 1))","('UNSAT', 0.028955459594726562, -1, -1, -1, (2, 1))","('UNSAT', 0.030480623245239258, -1, -1, -1, (2, 1))","('UNSAT', 0.028992652893066406, -1, -1, -1, (2, 1))","('UNSAT', 0.029141902923583984, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028987407684326172, -1, -1, -1, (3, 1))","('UNSAT', 0.029012441635131836, -1, -1, -1, (3, 1))","('UNSAT', 0.028868675231933594, -1, -1, -1, (3, 1))","('UNSAT', 0.030506372451782227, -1, -1, -1, (3, 1))","('UNSAT', 0.03092813491821289, -1, -1, -1, (3, 1))","('UNSAT', 0.028972387313842773, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.030950307846069336, -1, -1, -1, (4, 1))","('UNSAT', 0.0310056209564209, -1, -1, -1, (4, 1))","('UNSAT', 0.031215667724609375, -1, -1, -1, (4, 1))","('UNSAT', 0.02927255630493164, -1, -1, -1, (4, 1))","('UNSAT', 0.030964136123657227, -1, -1, -1, (4, 1))","('UNSAT', 0.030511140823364258, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.031015634536743164, -1, -1, -1, (5, 1))","('UNSAT', 0.031568288803100586, -1, -1, -1, (5, 1))","('UNSAT', 0.03156280517578125, -1, -1, -1, (5, 1))","('UNSAT', 0.028899431228637695, -1, -1, -1, (5, 1))","('UNSAT', 0.028926849365234375, -1, -1, -1, (5, 1))","('UNSAT', 0.029980897903442383, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.029003620147705078, -1, -1, -1, (6, 1))","('UNSAT', 0.03076004981994629, -1, -1, -1, (6, 1))","('UNSAT', 0.028842449188232422, -1, -1, -1, (6, 1))","('UNSAT', 0.029230833053588867, -1, -1, -1, (6, 1))","('UNSAT', 0.028961658477783203, -1, -1, -1, (6, 1))","('UNSAT', 0.02989983558654785, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.029254913330078125, -1, -1, -1, (7, 1))","('UNSAT', 0.03149843215942383, -1, -1, -1, (7, 1))","('UNSAT', 0.02901291847229004, -1, -1, -1, (7, 1))","('UNSAT', 0.02899003028869629, -1, -1, -1, (7, 1))","('UNSAT', 0.028780460357666016, -1, -1, -1, (7, 1))","('UNSAT', 0.03072333335876465, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028846025466918945, -1, -1, -1, (8, 1))","('UNSAT', 0.030323266983032227, -1, -1, -1, (8, 1))","('UNSAT', 0.02883291244506836, -1, -1, -1, (8, 1))","('UNSAT', 0.02883148193359375, -1, -1, -1, (8, 1))","('UNSAT', 0.02888655662536621, -1, -1, -1, (8, 1))","('UNSAT', 0.030157804489135742, -1, -1, -1, (8, 1))"
