iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 42.45934844017029, 107.939, 0.483904, 6.428629421862001e-05, (0, 1))","('SAT', 36.051140785217285, 101.3688, 0.434889, 6.160623888718001e-05, (0, 1))","('UNSAT', 0.07346296310424805, -1, -1, -1, (0, 1))","('UNSAT', 1.7158935070037842, -1, -1, -1, (0, 1))","('UNSAT', 1.8316502571105957, -1, -1, -1, (0, 1))","('UNSAT', 1.7394239902496338, -1, -1, -1, (0, 1))","('UNSAT', 1.779608964920044, -1, -1, -1, (0, 1))","('UNSAT', 2.1404247283935547, -1, -1, -1, (0, 1))","('UNSAT', 1.9295036792755127, -1, -1, -1, (0, 1))","('UNSAT', 1.7376832962036133, -1, -1, -1, (0, 1))","('UNSAT', 1.6673223972320557, -1, -1, -1, (0, 1))","('UNSAT', 1.9480774402618408, -1, -1, -1, (0, 1))","('UNSAT', 1.6638824939727783, -1, -1, -1, (0, 1))","('UNSAT', 1.7248561382293701, -1, -1, -1, (0, 1))","('UNSAT', 1.9716475009918213, -1, -1, -1, (0, 1))","('UNSAT', 1.9277145862579346, -1, -1, -1, (0, 1))","('UNSAT', 1.754941463470459, -1, -1, -1, (0, 1))","('UNSAT', 1.7057006359100342, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2000887393951416, -1, -1, -1, (1, 1))","('UNSAT', 2.494422197341919, -1, -1, -1, (1, 1))","('UNSAT', 2.738314628601074, -1, -1, -1, (1, 1))","('UNSAT', 2.4849085807800293, -1, -1, -1, (1, 1))","('UNSAT', 2.58182430267334, -1, -1, -1, (1, 1))","('UNSAT', 3.056809663772583, -1, -1, -1, (1, 1))","('UNSAT', 2.7882261276245117, -1, -1, -1, (1, 1))","('UNSAT', 2.498918294906616, -1, -1, -1, (1, 1))","('UNSAT', 2.5234460830688477, -1, -1, -1, (1, 1))","('UNSAT', 2.7816920280456543, -1, -1, -1, (1, 1))","('UNSAT', 2.378803014755249, -1, -1, -1, (1, 1))","('UNSAT', 2.5028603076934814, -1, -1, -1, (1, 1))","('UNSAT', 2.7746362686157227, -1, -1, -1, (1, 1))","('UNSAT', 2.4994566440582275, -1, -1, -1, (1, 1))","('UNSAT', 2.5348780155181885, -1, -1, -1, (1, 1))","('UNSAT', 2.3398871421813965, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 16.42460060119629, -1, -1, -1, (2, 1))","('UNSAT', 10.462160110473633, -1, -1, -1, (2, 1))","('UNSAT', 12.095542669296265, -1, -1, -1, (2, 1))","('UNSAT', 10.71897292137146, -1, -1, -1, (2, 1))","('UNSAT', 10.548609018325806, -1, -1, -1, (2, 1))","('UNSAT', 14.809850692749023, -1, -1, -1, (2, 1))","('UNSAT', 11.243277788162231, -1, -1, -1, (2, 1))","('UNSAT', 10.36984372138977, -1, -1, -1, (2, 1))","('UNSAT', 10.77942442893982, -1, -1, -1, (2, 1))","('UNSAT', 11.470351457595825, -1, -1, -1, (2, 1))","('UNSAT', 10.079532384872437, -1, -1, -1, (2, 1))","('UNSAT', 10.586493968963623, -1, -1, -1, (2, 1))","('UNSAT', 11.532256364822388, -1, -1, -1, (2, 1))","('UNSAT', 10.543580293655396, -1, -1, -1, (2, 1))","('UNSAT', 10.703219652175903, -1, -1, -1, (2, 1))","('UNSAT', 10.579621315002441, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 16.49868941307068, -1, -1, -1, (3, 1))","('UNSAT', 8.89268970489502, -1, -1, -1, (3, 1))","('UNSAT', 9.953299045562744, -1, -1, -1, (3, 1))","('UNSAT', 9.083554744720459, -1, -1, -1, (3, 1))","('UNSAT', 8.890104532241821, -1, -1, -1, (3, 1))","('UNSAT', 9.986897230148315, -1, -1, -1, (3, 1))","('UNSAT', 9.119921922683716, -1, -1, -1, (3, 1))","('UNSAT', 8.955777883529663, -1, -1, -1, (3, 1))","('UNSAT', 11.896195411682129, -1, -1, -1, (3, 1))","('UNSAT', 9.939977169036865, -1, -1, -1, (3, 1))","('UNSAT', 8.708407640457153, -1, -1, -1, (3, 1))","('UNSAT', 9.060678958892822, -1, -1, -1, (3, 1))","('UNSAT', 9.82878589630127, -1, -1, -1, (3, 1))","('UNSAT', 8.97667407989502, -1, -1, -1, (3, 1))","('UNSAT', 9.127341747283936, -1, -1, -1, (3, 1))","('UNSAT', 8.999651908874512, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.524412631988525, -1, -1, -1, (4, 1))","('UNSAT', 13.796476602554321, -1, -1, -1, (4, 1))","('UNSAT', 16.426002740859985, -1, -1, -1, (4, 1))","('UNSAT', 14.38591980934143, -1, -1, -1, (4, 1))","('UNSAT', 13.663745164871216, -1, -1, -1, (4, 1))","('UNSAT', 16.248231649398804, -1, -1, -1, (4, 1))","('UNSAT', 14.166137218475342, -1, -1, -1, (4, 1))","('UNSAT', 14.118212223052979, -1, -1, -1, (4, 1))","('UNSAT', 18.832618713378906, -1, -1, -1, (4, 1))","('UNSAT', 15.651631116867065, -1, -1, -1, (4, 1))","('UNSAT', 13.490830659866333, -1, -1, -1, (4, 1))","('UNSAT', 13.918323278427124, -1, -1, -1, (4, 1))","('UNSAT', 15.709956169128418, -1, -1, -1, (4, 1))","('UNSAT', 13.840064287185669, -1, -1, -1, (4, 1))","('UNSAT', 14.244105577468872, -1, -1, -1, (4, 1))","('UNSAT', 15.958015203475952, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.063727855682373, -1, -1, -1, (5, 1))","('UNSAT', 8.944773435592651, -1, -1, -1, (5, 1))","('UNSAT', 9.976489305496216, -1, -1, -1, (5, 1))","('UNSAT', 9.028095722198486, -1, -1, -1, (5, 1))","('UNSAT', 8.658358573913574, -1, -1, -1, (5, 1))","('UNSAT', 10.172255754470825, -1, -1, -1, (5, 1))","('UNSAT', 9.11161184310913, -1, -1, -1, (5, 1))","('UNSAT', 8.976333379745483, -1, -1, -1, (5, 1))","('UNSAT', 12.85431432723999, -1, -1, -1, (5, 1))","('UNSAT', 10.284179210662842, -1, -1, -1, (5, 1))","('UNSAT', 8.797351837158203, -1, -1, -1, (5, 1))","('UNSAT', 8.820647478103638, -1, -1, -1, (5, 1))","('UNSAT', 9.811737537384033, -1, -1, -1, (5, 1))","('UNSAT', 8.966012716293335, -1, -1, -1, (5, 1))","('UNSAT', 9.093907356262207, -1, -1, -1, (5, 1))","('UNSAT', 11.01933217048645, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.174087524414062, -1, -1, -1, (6, 1))","('UNSAT', 8.948541402816772, -1, -1, -1, (6, 1))","('UNSAT', 10.011268377304077, -1, -1, -1, (6, 1))","('UNSAT', 9.227346897125244, -1, -1, -1, (6, 1))","('UNSAT', 8.664757251739502, -1, -1, -1, (6, 1))","('UNSAT', 9.946279287338257, -1, -1, -1, (6, 1))","('UNSAT', 9.148087978363037, -1, -1, -1, (6, 1))","('UNSAT', 8.919254779815674, -1, -1, -1, (6, 1))","('UNSAT', 9.790148496627808, -1, -1, -1, (6, 1))","('UNSAT', 9.816232681274414, -1, -1, -1, (6, 1))","('UNSAT', 8.689666986465454, -1, -1, -1, (6, 1))","('UNSAT', 8.87483263015747, -1, -1, -1, (6, 1))","('UNSAT', 9.896126985549927, -1, -1, -1, (6, 1))","('UNSAT', 8.945504665374756, -1, -1, -1, (6, 1))","('UNSAT', 9.155297994613647, -1, -1, -1, (6, 1))","('UNSAT', 11.990375280380249, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 13.650944471359253, -1, -1, -1, (7, 1))","('UNSAT', 8.96946907043457, -1, -1, -1, (7, 1))","('UNSAT', 9.971630096435547, -1, -1, -1, (7, 1))","('UNSAT', 9.18922734260559, -1, -1, -1, (7, 1))","('UNSAT', 8.565829992294312, -1, -1, -1, (7, 1))","('UNSAT', 9.94693398475647, -1, -1, -1, (7, 1))","('UNSAT', 9.11212158203125, -1, -1, -1, (7, 1))","('UNSAT', 9.04496955871582, -1, -1, -1, (7, 1))","('UNSAT', 9.834534883499146, -1, -1, -1, (7, 1))","('UNSAT', 9.461750984191895, -1, -1, -1, (7, 1))","('UNSAT', 8.743258476257324, -1, -1, -1, (7, 1))","('UNSAT', 8.918795585632324, -1, -1, -1, (7, 1))","('UNSAT', 9.95807957649231, -1, -1, -1, (7, 1))","('UNSAT', 8.950924634933472, -1, -1, -1, (7, 1))","('UNSAT', 9.019429445266724, -1, -1, -1, (7, 1))","('UNSAT', 11.652227640151978, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 13.961003303527832, -1, -1, -1, (8, 1))","('UNSAT', 13.600605249404907, -1, -1, -1, (8, 1))","('UNSAT', 16.60652804374695, -1, -1, -1, (8, 1))","('UNSAT', 14.304128408432007, -1, -1, -1, (8, 1))","('UNSAT', 13.185430765151978, -1, -1, -1, (8, 1))","('UNSAT', 16.25697135925293, -1, -1, -1, (8, 1))","('UNSAT', 14.044312238693237, -1, -1, -1, (8, 1))","('UNSAT', 14.056573152542114, -1, -1, -1, (8, 1))","('UNSAT', 15.696224212646484, -1, -1, -1, (8, 1))","('UNSAT', 14.400993585586548, -1, -1, -1, (8, 1))","('UNSAT', 13.641358613967896, -1, -1, -1, (8, 1))","('UNSAT', 14.662166595458984, -1, -1, -1, (8, 1))","('UNSAT', 16.12542414665222, -1, -1, -1, (8, 1))","('UNSAT', 14.291308641433716, -1, -1, -1, (8, 1))","('UNSAT', 14.215264558792114, -1, -1, -1, (8, 1))","('UNSAT', 15.59835696220398, -1, -1, -1, (8, 1))"
