iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 32.65216660499573, 107.939, 0.483904, 6.428629421862001e-05, (0, 1))","('SAT', 31.23049521446228, 101.3688, 0.434889, 6.160623888718001e-05, (0, 1))","('UNSAT', 1.5439636707305908, -1, -1, -1, (0, 1))","('UNSAT', 0.07099056243896484, -1, -1, -1, (0, 1))","('UNSAT', 0.07563138008117676, -1, -1, -1, (0, 1))","('UNSAT', 0.07122397422790527, -1, -1, -1, (0, 1))","('UNSAT', 0.07405948638916016, -1, -1, -1, (0, 1))","('UNSAT', 0.07085657119750977, -1, -1, -1, (0, 1))","('UNSAT', 0.07551908493041992, -1, -1, -1, (0, 1))","('UNSAT', 0.07230234146118164, -1, -1, -1, (0, 1))","('UNSAT', 0.07314872741699219, -1, -1, -1, (0, 1))","('UNSAT', 0.07619357109069824, -1, -1, -1, (0, 1))","('UNSAT', 0.0707852840423584, -1, -1, -1, (0, 1))","('UNSAT', 0.07874679565429688, -1, -1, -1, (0, 1))","('UNSAT', 0.07035684585571289, -1, -1, -1, (0, 1))","('UNSAT', 0.06934237480163574, -1, -1, -1, (0, 1))","('UNSAT', 0.07543468475341797, -1, -1, -1, (0, 1))","('UNSAT', 0.07187747955322266, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.296274423599243, -1, -1, -1, (1, 1))","('UNSAT', 0.08786273002624512, -1, -1, -1, (1, 1))","('UNSAT', 0.09173727035522461, -1, -1, -1, (1, 1))","('UNSAT', 0.08586525917053223, -1, -1, -1, (1, 1))","('UNSAT', 0.09105658531188965, -1, -1, -1, (1, 1))","('UNSAT', 0.08668160438537598, -1, -1, -1, (1, 1))","('UNSAT', 0.09090876579284668, -1, -1, -1, (1, 1))","('UNSAT', 0.08709144592285156, -1, -1, -1, (1, 1))","('UNSAT', 0.09146714210510254, -1, -1, -1, (1, 1))","('UNSAT', 0.08609604835510254, -1, -1, -1, (1, 1))","('UNSAT', 0.08681535720825195, -1, -1, -1, (1, 1))","('UNSAT', 0.09250402450561523, -1, -1, -1, (1, 1))","('UNSAT', 0.08566570281982422, -1, -1, -1, (1, 1))","('UNSAT', 0.0850977897644043, -1, -1, -1, (1, 1))","('UNSAT', 0.09235072135925293, -1, -1, -1, (1, 1))","('UNSAT', 0.08746504783630371, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 8.931114673614502, -1, -1, -1, (2, 1))","('UNSAT', 6.732938528060913, -1, -1, -1, (2, 1))","('UNSAT', 14.92212200164795, -1, -1, -1, (2, 1))","('UNSAT', 6.508182525634766, -1, -1, -1, (2, 1))","('UNSAT', 14.819835186004639, -1, -1, -1, (2, 1))","('UNSAT', 6.732986211776733, -1, -1, -1, (2, 1))","('UNSAT', 14.628095149993896, -1, -1, -1, (2, 1))","('UNSAT', 6.70586085319519, -1, -1, -1, (2, 1))","('UNSAT', 14.02356505393982, -1, -1, -1, (2, 1))","('UNSAT', 6.6387176513671875, -1, -1, -1, (2, 1))","('UNSAT', 12.186789989471436, -1, -1, -1, (2, 1))","('UNSAT', 7.537318468093872, -1, -1, -1, (2, 1))","('UNSAT', 11.934110164642334, -1, -1, -1, (2, 1))","('UNSAT', 6.513959884643555, -1, -1, -1, (2, 1))","('UNSAT', 13.342722654342651, -1, -1, -1, (2, 1))","('UNSAT', 6.680695295333862, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.624908208847046, -1, -1, -1, (3, 1))","('UNSAT', 10.47675609588623, -1, -1, -1, (3, 1))","('UNSAT', 8.412208795547485, -1, -1, -1, (3, 1))","('UNSAT', 10.10936164855957, -1, -1, -1, (3, 1))","('UNSAT', 9.15721344947815, -1, -1, -1, (3, 1))","('UNSAT', 10.502888679504395, -1, -1, -1, (3, 1))","('UNSAT', 9.15651822090149, -1, -1, -1, (3, 1))","('UNSAT', 10.486071348190308, -1, -1, -1, (3, 1))","('UNSAT', 8.834291458129883, -1, -1, -1, (3, 1))","('UNSAT', 10.087859869003296, -1, -1, -1, (3, 1))","('UNSAT', 7.73855996131897, -1, -1, -1, (3, 1))","('UNSAT', 11.838435411453247, -1, -1, -1, (3, 1))","('UNSAT', 7.871341705322266, -1, -1, -1, (3, 1))","('UNSAT', 11.264102220535278, -1, -1, -1, (3, 1))","('UNSAT', 8.07856798171997, -1, -1, -1, (3, 1))","('UNSAT', 10.30939269065857, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 12.673522710800171, -1, -1, -1, (4, 1))","('UNSAT', 6.641222715377808, -1, -1, -1, (4, 1))","('UNSAT', 12.07466721534729, -1, -1, -1, (4, 1))","('UNSAT', 6.521732330322266, -1, -1, -1, (4, 1))","('UNSAT', 12.654589891433716, -1, -1, -1, (4, 1))","('UNSAT', 6.722034454345703, -1, -1, -1, (4, 1))","('UNSAT', 14.518914461135864, -1, -1, -1, (4, 1))","('UNSAT', 6.670651197433472, -1, -1, -1, (4, 1))","('UNSAT', 14.855340242385864, -1, -1, -1, (4, 1))","('UNSAT', 6.54864501953125, -1, -1, -1, (4, 1))","('UNSAT', 11.699572563171387, -1, -1, -1, (4, 1))","('UNSAT', 7.530966281890869, -1, -1, -1, (4, 1))","('UNSAT', 11.981684923171997, -1, -1, -1, (4, 1))","('UNSAT', 7.2863945960998535, -1, -1, -1, (4, 1))","('UNSAT', 12.087425708770752, -1, -1, -1, (4, 1))","('UNSAT', 6.96707010269165, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 11.292128086090088, -1, -1, -1, (5, 1))","('UNSAT', 10.504922151565552, -1, -1, -1, (5, 1))","('UNSAT', 8.085989713668823, -1, -1, -1, (5, 1))","('UNSAT', 10.064591407775879, -1, -1, -1, (5, 1))","('UNSAT', 7.939555883407593, -1, -1, -1, (5, 1))","('UNSAT', 10.223336219787598, -1, -1, -1, (5, 1))","('UNSAT', 8.92444396018982, -1, -1, -1, (5, 1))","('UNSAT', 10.497132539749146, -1, -1, -1, (5, 1))","('UNSAT', 8.942013263702393, -1, -1, -1, (5, 1))","('UNSAT', 10.133769989013672, -1, -1, -1, (5, 1))","('UNSAT', 7.680436849594116, -1, -1, -1, (5, 1))","('UNSAT', 11.69528865814209, -1, -1, -1, (5, 1))","('UNSAT', 7.756573915481567, -1, -1, -1, (5, 1))","('UNSAT', 12.52094554901123, -1, -1, -1, (5, 1))","('UNSAT', 8.055511236190796, -1, -1, -1, (5, 1))","('UNSAT', 10.544282674789429, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.638598442077637, -1, -1, -1, (6, 1))","('UNSAT', 10.218504428863525, -1, -1, -1, (6, 1))","('UNSAT', 7.955972194671631, -1, -1, -1, (6, 1))","('UNSAT', 9.931710720062256, -1, -1, -1, (6, 1))","('UNSAT', 7.920820236206055, -1, -1, -1, (6, 1))","('UNSAT', 10.267822265625, -1, -1, -1, (6, 1))","('UNSAT', 8.334248304367065, -1, -1, -1, (6, 1))","('UNSAT', 10.511351346969604, -1, -1, -1, (6, 1))","('UNSAT', 9.22066855430603, -1, -1, -1, (6, 1))","('UNSAT', 10.132014513015747, -1, -1, -1, (6, 1))","('UNSAT', 7.6708104610443115, -1, -1, -1, (6, 1))","('UNSAT', 10.519835472106934, -1, -1, -1, (6, 1))","('UNSAT', 7.917019844055176, -1, -1, -1, (6, 1))","('UNSAT', 11.973464965820312, -1, -1, -1, (6, 1))","('UNSAT', 7.88963508605957, -1, -1, -1, (6, 1))","('UNSAT', 10.397614002227783, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.554401874542236, -1, -1, -1, (7, 1))","('UNSAT', 10.232075929641724, -1, -1, -1, (7, 1))","('UNSAT', 7.819884538650513, -1, -1, -1, (7, 1))","('UNSAT', 10.005882501602173, -1, -1, -1, (7, 1))","('UNSAT', 8.01323127746582, -1, -1, -1, (7, 1))","('UNSAT', 10.256433010101318, -1, -1, -1, (7, 1))","('UNSAT', 7.846195459365845, -1, -1, -1, (7, 1))","('UNSAT', 10.488612651824951, -1, -1, -1, (7, 1))","('UNSAT', 8.949040412902832, -1, -1, -1, (7, 1))","('UNSAT', 10.155058145523071, -1, -1, -1, (7, 1))","('UNSAT', 8.31991720199585, -1, -1, -1, (7, 1))","('UNSAT', 10.428638935089111, -1, -1, -1, (7, 1))","('UNSAT', 7.847460746765137, -1, -1, -1, (7, 1))","('UNSAT', 11.947407484054565, -1, -1, -1, (7, 1))","('UNSAT', 7.845559120178223, -1, -1, -1, (7, 1))","('UNSAT', 10.241530656814575, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.651062488555908, -1, -1, -1, (8, 1))","('UNSAT', 6.558643341064453, -1, -1, -1, (8, 1))","('UNSAT', 12.505147218704224, -1, -1, -1, (8, 1))","('UNSAT', 7.299851417541504, -1, -1, -1, (8, 1))","('UNSAT', 12.133019924163818, -1, -1, -1, (8, 1))","('UNSAT', 6.424576997756958, -1, -1, -1, (8, 1))","('UNSAT', 12.16792368888855, -1, -1, -1, (8, 1))","('UNSAT', 6.72250771522522, -1, -1, -1, (8, 1))","('UNSAT', 14.931612730026245, -1, -1, -1, (8, 1))","('UNSAT', 6.561178922653198, -1, -1, -1, (8, 1))","('UNSAT', 14.05702829360962, -1, -1, -1, (8, 1))","('UNSAT', 6.72200608253479, -1, -1, -1, (8, 1))","('UNSAT', 11.9914391040802, -1, -1, -1, (8, 1))","('UNSAT', 7.5021116733551025, -1, -1, -1, (8, 1))","('UNSAT', 12.383491039276123, -1, -1, -1, (8, 1))","('UNSAT', 6.4941582679748535, -1, -1, -1, (8, 1))"
