iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 40.585411071777344, 115.4478, 0.475313, 7.027786341496e-05, (0, 1))","('SAT', 31.818774938583374, 98.0837, 0.399365, 4.338863800513e-05, (0, 1))","('SAT', 29.020475149154663, 82.1275, 0.324761, 3.7675697967640004e-05, (0, 1))","('SAT', 29.57736587524414, 76.0266, 0.324724, 3.527260196279e-05, (0, 1))","('UNSAT', 0.06455469131469727, -1, -1, -1, (0, 1))","('SAT', 27.255680561065674, 73.2108, 0.322333, 3.138274041703001e-05, (0, 1))","('UNSAT', 0.051052093505859375, -1, -1, -1, (0, 1))","('SAT', 26.082503080368042, 59.6011, 0.295303, 2.2544196326630005e-05, (0, 1))","('UNSAT', 0.140516996383667, -1, -1, -1, (0, 1))","('UNSAT', 0.04628872871398926, -1, -1, -1, (0, 1))","('UNSAT', 0.04586982727050781, -1, -1, -1, (0, 1))","('UNSAT', 0.04544353485107422, -1, -1, -1, (0, 1))","('UNSAT', 0.04559516906738281, -1, -1, -1, (0, 1))","('SAT', 23.757606029510498, 50.6844, 0.24284, 1.983770562219e-05, (0, 1))","('UNSAT', 0.05341482162475586, -1, -1, -1, (0, 1))","('UNSAT', 0.05413961410522461, -1, -1, -1, (0, 1))","('UNSAT', 0.05123615264892578, -1, -1, -1, (0, 1))","('UNSAT', 0.05294609069824219, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.1421337127685547, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1232306957244873, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 28.54594612121582, 55.8467, 0.295303, 2.1061236111560005e-05, (1, 1))","('UNSAT', 0.09206080436706543, -1, -1, -1, (1, 1))","('UNSAT', 0.08648300170898438, -1, -1, -1, (1, 1))","('UNSAT', 0.08978104591369629, -1, -1, -1, (1, 1))","('UNSAT', 0.08896780014038086, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05168747901916504, -1, -1, -1, (1, 1))","('UNSAT', 0.05302095413208008, -1, -1, -1, (1, 1))","('UNSAT', 0.2413315773010254, -1, -1, -1, (1, 1))","('UNSAT', 0.05187058448791504, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.187899112701416, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20362257957458496, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5199763774871826, -1, -1, -1, (2, 1))","('UNSAT', 0.46795058250427246, -1, -1, -1, (2, 1))","('UNSAT', 0.4727134704589844, -1, -1, -1, (2, 1))","('UNSAT', 0.49266934394836426, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7126364707946777, -1, -1, -1, (2, 1))","('UNSAT', 0.8262486457824707, -1, -1, -1, (2, 1))","('UNSAT', 0.9362647533416748, -1, -1, -1, (2, 1))","('UNSAT', 0.7307262420654297, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 32.67747116088867, 76.0266, 0.324724, 3.527260196279e-05, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 27.290266036987305, 73.2108, 0.322333, 3.138274041703001e-05, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 28.627639055252075, 55.8467, 0.295303, 2.1061236111560005e-05, (3, 1))","('SAT', 23.606987237930298, 55.8467, 0.295303, 2.1061236111560005e-05, (3, 1))","('SAT', 24.18506932258606, 55.8467, 0.295303, 2.1061236111560005e-05, (3, 1))","('SAT', 24.053744554519653, 55.8467, 0.295303, 2.1061236111560005e-05, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 29.707372426986694, 50.6844, 0.242304, 1.981261266337e-05, (3, 1))","('SAT', 28.147124528884888, 50.6844, 0.242304, 1.981261266337e-05, (3, 1))","('SAT', 23.57382297515869, 50.6844, 0.242304, 1.981261266337e-05, (3, 1))","('SAT', 23.472630262374878, 50.6844, 0.242304, 1.981261266337e-05, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
