iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.2616434097290039, 11.2632, 0.061174, 2.719208623603e-06, (0, 1))","('SAT', 0.1945784091949463, 6.5702, 0.061174, 1.2772717354889998e-06, (0, 1))","('UNSAT', 0.06910252571105957, -1, -1, -1, (0, 1))","('UNSAT', 0.07546424865722656, -1, -1, -1, (0, 1))","('UNSAT', 0.015567779541015625, -1, -1, -1, (0, 1))","('UNSAT', 0.01552271842956543, -1, -1, -1, (0, 1))","('UNSAT', 0.015539169311523438, -1, -1, -1, (0, 1))","('UNSAT', 0.01518559455871582, -1, -1, -1, (0, 1))","('UNSAT', 0.01469111442565918, -1, -1, -1, (0, 1))","('UNSAT', 0.0706338882446289, -1, -1, -1, (0, 1))","('UNSAT', 0.06975054740905762, -1, -1, -1, (0, 1))","('UNSAT', 0.07064270973205566, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12811827659606934, -1, -1, -1, (1, 1))","('UNSAT', 0.12744927406311035, -1, -1, -1, (1, 1))","('UNSAT', 0.09910058975219727, -1, -1, -1, (1, 1))","('UNSAT', 0.10593175888061523, -1, -1, -1, (1, 1))","('UNSAT', 0.10617494583129883, -1, -1, -1, (1, 1))","('UNSAT', 0.10106253623962402, -1, -1, -1, (1, 1))","('UNSAT', 0.0983123779296875, -1, -1, -1, (1, 1))","('UNSAT', 0.1169133186340332, -1, -1, -1, (1, 1))","('UNSAT', 0.11692404747009277, -1, -1, -1, (1, 1))","('UNSAT', 0.11577510833740234, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12647724151611328, -1, -1, -1, (2, 1))","('UNSAT', 0.12125253677368164, -1, -1, -1, (2, 1))","('SAT', 0.18930935859680176, 6.5702, 0.061174, 1.2772717354889998e-06, (2, 1))","('SAT', 0.20307111740112305, 6.5702, 0.061174, 1.2772717354889998e-06, (2, 1))","('SAT', 0.20993375778198242, 6.5702, 0.061174, 1.2772717354889998e-06, (2, 1))","('SAT', 0.20084834098815918, 6.5702, 0.061174, 1.2772717354889998e-06, (2, 1))","('SAT', 0.1957855224609375, 6.5702, 0.061174, 1.2772717354889998e-06, (2, 1))","('UNSAT', 0.11663675308227539, -1, -1, -1, (2, 1))","('UNSAT', 0.11986374855041504, -1, -1, -1, (2, 1))","('UNSAT', 0.11864995956420898, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12398004531860352, -1, -1, -1, (3, 1))","('UNSAT', 0.11783838272094727, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11868596076965332, -1, -1, -1, (3, 1))","('UNSAT', 0.11959624290466309, -1, -1, -1, (3, 1))","('UNSAT', 0.11783361434936523, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12949013710021973, -1, -1, -1, (4, 1))","('UNSAT', 0.12218022346496582, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1206519603729248, -1, -1, -1, (4, 1))","('UNSAT', 0.12345123291015625, -1, -1, -1, (4, 1))","('UNSAT', 0.11883258819580078, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13522839546203613, -1, -1, -1, (5, 1))","('UNSAT', 0.1204373836517334, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13123512268066406, -1, -1, -1, (5, 1))","('UNSAT', 0.1322648525238037, -1, -1, -1, (5, 1))","('UNSAT', 0.12511920928955078, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11774349212646484, -1, -1, -1, (6, 1))","('UNSAT', 0.1280975341796875, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13537859916687012, -1, -1, -1, (6, 1))","('UNSAT', 0.12640881538391113, -1, -1, -1, (6, 1))","('UNSAT', 0.12246298789978027, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12278342247009277, -1, -1, -1, (7, 1))","('UNSAT', 0.13013243675231934, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13469243049621582, -1, -1, -1, (7, 1))","('UNSAT', 0.12594008445739746, -1, -1, -1, (7, 1))","('UNSAT', 0.12150216102600098, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12327885627746582, -1, -1, -1, (8, 1))","('UNSAT', 0.13050580024719238, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1334521770477295, -1, -1, -1, (8, 1))","('UNSAT', 0.12460851669311523, -1, -1, -1, (8, 1))","('UNSAT', 0.12128949165344238, -1, -1, -1, (8, 1))"
