iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 124.41329288482666, 57.2546, 0.248316, 2.5209872546840003e-05, (0, 1))","('SAT', 105.99637269973755, 47.3993, 0.205498, 2.012512413785e-05, (0, 1))","('UNSAT', 0.05356192588806152, -1, -1, -1, (0, 1))","('UNSAT', 0.03363227844238281, -1, -1, -1, (0, 1))","('UNSAT', 0.040947675704956055, -1, -1, -1, (0, 1))","('SAT', 117.00249361991882, 37.544, 0.175674, 1.5000849089120002e-05, (0, 1))","('UNSAT', 0.06698131561279297, -1, -1, -1, (0, 1))","('UNSAT', 37.90683841705322, -1, -1, -1, (0, 1))","('UNSAT', 0.0662388801574707, -1, -1, -1, (0, 1))","('UNSAT', 0.06045675277709961, -1, -1, -1, (0, 1))","('UNSAT', 40.8972692489624, -1, -1, -1, (0, 1))","('UNSAT', 18.09359884262085, -1, -1, -1, (0, 1))","('UNSAT', 0.03759431838989258, -1, -1, -1, (0, 1))","('UNSAT', 0.03619241714477539, -1, -1, -1, (0, 1))","('UNSAT', 42.376614570617676, -1, -1, -1, (0, 1))","('UNSAT', 0.03829526901245117, -1, -1, -1, (0, 1))","('UNSAT', 0.03584551811218262, -1, -1, -1, (0, 1))","('UNSAT', 41.148032426834106, -1, -1, -1, (0, 1))","('UNSAT', 42.762502908706665, -1, -1, -1, (0, 1))","('UNSAT', 0.038037776947021484, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07360529899597168, -1, -1, -1, (1, 1))","('UNSAT', 0.0517582893371582, -1, -1, -1, (1, 1))","('UNSAT', 1.3833544254302979, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 19.734938859939575, -1, -1, -1, (1, 1))","('UNSAT', 44.24930238723755, -1, -1, -1, (1, 1))","('UNSAT', 18.996875286102295, -1, -1, -1, (1, 1))","('UNSAT', 18.299227952957153, -1, -1, -1, (1, 1))","('UNSAT', 38.59071683883667, -1, -1, -1, (1, 1))","('UNSAT', 24.960901498794556, -1, -1, -1, (1, 1))","('UNSAT', 1.4454734325408936, -1, -1, -1, (1, 1))","('UNSAT', 1.3939731121063232, -1, -1, -1, (1, 1))","('UNSAT', 35.210559368133545, -1, -1, -1, (1, 1))","('UNSAT', 1.4952187538146973, -1, -1, -1, (1, 1))","('UNSAT', 1.3063206672668457, -1, -1, -1, (1, 1))","('UNSAT', 36.57069683074951, -1, -1, -1, (1, 1))","('UNSAT', 35.24259853363037, -1, -1, -1, (1, 1))","('UNSAT', 1.4663145542144775, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07325267791748047, -1, -1, -1, (2, 1))","('UNSAT', 0.0513613224029541, -1, -1, -1, (2, 1))","('UNSAT', 3.260408401489258, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 17.922515630722046, -1, -1, -1, (2, 1))","('UNSAT', 5.638938903808594, -1, -1, -1, (2, 1))","('UNSAT', 19.369755268096924, -1, -1, -1, (2, 1))","('UNSAT', 19.36079740524292, -1, -1, -1, (2, 1))","('UNSAT', 5.600266218185425, -1, -1, -1, (2, 1))","('SAT', 88.93241786956787, 37.544, 0.175674, 1.5000849089120002e-05, (2, 1))","('SAT', 108.34750485420227, 37.544, 0.175674, 1.5000849089120002e-05, (2, 1))","('SAT', 124.28402590751648, 37.544, 0.175674, 1.5000849089120002e-05, (2, 1))","('UNSAT', 5.380177021026611, -1, -1, -1, (2, 1))","('SAT', 99.15767455101013, 37.544, 0.175674, 1.5000849089120002e-05, (2, 1))","('SAT', 96.95437264442444, 37.544, 0.175674, 1.5000849089120002e-05, (2, 1))","('UNSAT', 5.4496564865112305, -1, -1, -1, (2, 1))","('UNSAT', 5.1734209060668945, -1, -1, -1, (2, 1))","('SAT', 109.06160497665405, 37.544, 0.175674, 1.5000849089120002e-05, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07212114334106445, -1, -1, -1, (3, 1))","('UNSAT', 0.051499128341674805, -1, -1, -1, (3, 1))","('UNSAT', 13.097537279129028, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 24.185890197753906, -1, -1, -1, (3, 1))","('UNSAT', 16.22235107421875, -1, -1, -1, (3, 1))","('UNSAT', 29.019742727279663, -1, -1, -1, (3, 1))","('UNSAT', 28.92491316795349, -1, -1, -1, (3, 1))","('UNSAT', 15.513906002044678, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.695210456848145, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.079753875732422, -1, -1, -1, (3, 1))","('UNSAT', 13.818440437316895, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07245683670043945, -1, -1, -1, (4, 1))","('UNSAT', 0.050807952880859375, -1, -1, -1, (4, 1))","('UNSAT', 3.608875036239624, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 19.16020703315735, -1, -1, -1, (4, 1))","('UNSAT', 5.573931694030762, -1, -1, -1, (4, 1))","('UNSAT', 22.039599418640137, -1, -1, -1, (4, 1))","('UNSAT', 20.687754154205322, -1, -1, -1, (4, 1))","('UNSAT', 5.572757005691528, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.427339315414429, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.078982353210449, -1, -1, -1, (4, 1))","('UNSAT', 4.942989826202393, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0701456069946289, -1, -1, -1, (5, 1))","('UNSAT', 0.05101418495178223, -1, -1, -1, (5, 1))","('UNSAT', 13.92611050605774, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 29.71701717376709, -1, -1, -1, (5, 1))","('UNSAT', 16.051549434661865, -1, -1, -1, (5, 1))","('UNSAT', 27.349729299545288, -1, -1, -1, (5, 1))","('UNSAT', 24.403993606567383, -1, -1, -1, (5, 1))","('UNSAT', 14.94223403930664, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.758343696594238, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 13.70952033996582, -1, -1, -1, (5, 1))","('UNSAT', 13.498856782913208, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07442474365234375, -1, -1, -1, (6, 1))","('UNSAT', 0.05175065994262695, -1, -1, -1, (6, 1))","('UNSAT', 14.423438310623169, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 24.398528575897217, -1, -1, -1, (6, 1))","('UNSAT', 14.678572177886963, -1, -1, -1, (6, 1))","('UNSAT', 24.405433177947998, -1, -1, -1, (6, 1))","('UNSAT', 27.513432502746582, -1, -1, -1, (6, 1))","('UNSAT', 14.777698755264282, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.854823350906372, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.138599634170532, -1, -1, -1, (6, 1))","('UNSAT', 14.386561870574951, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07475900650024414, -1, -1, -1, (7, 1))","('UNSAT', 0.05085134506225586, -1, -1, -1, (7, 1))","('UNSAT', 17.986607551574707, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 24.246769428253174, -1, -1, -1, (7, 1))","('UNSAT', 14.719696998596191, -1, -1, -1, (7, 1))","('UNSAT', 24.544995069503784, -1, -1, -1, (7, 1))","('UNSAT', 32.423540353775024, -1, -1, -1, (7, 1))","('UNSAT', 14.844597101211548, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 14.693398475646973, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 13.826611995697021, -1, -1, -1, (7, 1))","('UNSAT', 13.571817636489868, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07446670532226562, -1, -1, -1, (8, 1))","('UNSAT', 0.05094432830810547, -1, -1, -1, (8, 1))","('UNSAT', 4.038068056106567, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 18.083932399749756, -1, -1, -1, (8, 1))","('UNSAT', 5.395504713058472, -1, -1, -1, (8, 1))","('UNSAT', 18.043269872665405, -1, -1, -1, (8, 1))","('UNSAT', 21.07184648513794, -1, -1, -1, (8, 1))","('UNSAT', 5.380639314651489, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.419713497161865, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.022791147232056, -1, -1, -1, (8, 1))","('UNSAT', 4.879331350326538, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))"
