iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 123.45222568511963, 57.2546, 0.248316, 2.5209872546840003e-05, (0, 1))","('SAT', 119.42509818077087, 47.3993, 0.205498, 2.012512413785e-05, (0, 1))","('UNSAT', 0.05126333236694336, -1, -1, -1, (0, 1))","('UNSAT', 0.5307390689849854, -1, -1, -1, (0, 1))","('UNSAT', 2.082620143890381, -1, -1, -1, (0, 1))","('SAT', 112.601233959198, 35.6668, 0.116139, 1.098972552427e-05, (0, 1))","('UNSAT', 0.10669779777526855, -1, -1, -1, (0, 1))","('UNSAT', 0.04414725303649902, -1, -1, -1, (0, 1))","('UNSAT', 0.02662372589111328, -1, -1, -1, (0, 1))","('UNSAT', 15.535439252853394, -1, -1, -1, (0, 1))","('UNSAT', 0.029065847396850586, -1, -1, -1, (0, 1))","('UNSAT', 0.033702850341796875, -1, -1, -1, (0, 1))","('UNSAT', 0.04599261283874512, -1, -1, -1, (0, 1))","('SAT', 89.72237181663513, 30.9738, 0.115495, 8.568419616494998e-06, (0, 1))","('UNSAT', 21.626465797424316, -1, -1, -1, (0, 1))","('UNSAT', 20.000368118286133, -1, -1, -1, (0, 1))","('UNSAT', 21.491709232330322, -1, -1, -1, (0, 1))","('UNSAT', 21.41661548614502, -1, -1, -1, (0, 1))","('UNSAT', 20.87454390525818, -1, -1, -1, (0, 1))","('UNSAT', 19.751072645187378, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05138206481933594, -1, -1, -1, (1, 1))","('UNSAT', 0.5221600532531738, -1, -1, -1, (1, 1))","('SAT', 120.15219211578369, 45.9914, 0.205471, 1.8257973351870002e-05, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07922101020812988, -1, -1, -1, (1, 1))","('SAT', 82.77648305892944, 34.7282, 0.115495, 9.757014595379999e-06, (1, 1))","('UNSAT', 0.12168145179748535, -1, -1, -1, (1, 1))","('UNSAT', 3.1369833946228027, -1, -1, -1, (1, 1))","('UNSAT', 0.14327025413513184, -1, -1, -1, (1, 1))","('UNSAT', 0.07574200630187988, -1, -1, -1, (1, 1))","('UNSAT', 0.3789999485015869, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.830179929733276, -1, -1, -1, (1, 1))","('UNSAT', 9.079455375671387, -1, -1, -1, (1, 1))","('UNSAT', 11.440351486206055, -1, -1, -1, (1, 1))","('UNSAT', 9.701979398727417, -1, -1, -1, (1, 1))","('UNSAT', 9.25955867767334, -1, -1, -1, (1, 1))","('UNSAT', 9.050952434539795, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05173802375793457, -1, -1, -1, (2, 1))","('UNSAT', 0.5269584655761719, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 94.39875054359436, 35.6668, 0.116139, 1.098972552427e-05, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.16403579711914062, -1, -1, -1, (2, 1))","('UNSAT', 1.6110188961029053, -1, -1, -1, (2, 1))","('UNSAT', 0.19042444229125977, -1, -1, -1, (2, 1))","('UNSAT', 21.755818128585815, -1, -1, -1, (2, 1))","('UNSAT', 0.11046981811523438, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.816894292831421, -1, -1, -1, (2, 1))","('UNSAT', 9.073693752288818, -1, -1, -1, (2, 1))","('UNSAT', 11.683493614196777, -1, -1, -1, (2, 1))","('UNSAT', 9.745492219924927, -1, -1, -1, (2, 1))","('UNSAT', 9.067244291305542, -1, -1, -1, (2, 1))","('UNSAT', 9.054805755615234, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05133509635925293, -1, -1, -1, (3, 1))","('UNSAT', 0.5234818458557129, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21285653114318848, -1, -1, -1, (3, 1))","('UNSAT', 1.6149225234985352, -1, -1, -1, (3, 1))","('UNSAT', 0.2488386631011963, -1, -1, -1, (3, 1))","('UNSAT', 9.405810356140137, -1, -1, -1, (3, 1))","('UNSAT', 0.11175894737243652, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.746233224868774, -1, -1, -1, (3, 1))","('UNSAT', 4.384066581726074, -1, -1, -1, (3, 1))","('UNSAT', 5.420158386230469, -1, -1, -1, (3, 1))","('UNSAT', 4.765463829040527, -1, -1, -1, (3, 1))","('UNSAT', 4.488403797149658, -1, -1, -1, (3, 1))","('UNSAT', 4.550054550170898, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05109763145446777, -1, -1, -1, (4, 1))","('UNSAT', 0.5214798450469971, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21257948875427246, -1, -1, -1, (4, 1))","('UNSAT', 1.6041622161865234, -1, -1, -1, (4, 1))","('UNSAT', 0.24864435195922852, -1, -1, -1, (4, 1))","('UNSAT', 21.35067367553711, -1, -1, -1, (4, 1))","('UNSAT', 0.11055755615234375, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.721633195877075, -1, -1, -1, (4, 1))","('UNSAT', 9.057911157608032, -1, -1, -1, (4, 1))","('UNSAT', 11.766302585601807, -1, -1, -1, (4, 1))","('UNSAT', 9.748292922973633, -1, -1, -1, (4, 1))","('UNSAT', 9.213191270828247, -1, -1, -1, (4, 1))","('UNSAT', 10.131393909454346, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05138540267944336, -1, -1, -1, (5, 1))","('UNSAT', 0.5462925434112549, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2202610969543457, -1, -1, -1, (5, 1))","('UNSAT', 1.607923984527588, -1, -1, -1, (5, 1))","('UNSAT', 0.24846529960632324, -1, -1, -1, (5, 1))","('UNSAT', 9.323695421218872, -1, -1, -1, (5, 1))","('UNSAT', 0.10957789421081543, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.732444524765015, -1, -1, -1, (5, 1))","('UNSAT', 4.416197776794434, -1, -1, -1, (5, 1))","('UNSAT', 5.194058895111084, -1, -1, -1, (5, 1))","('UNSAT', 4.751947402954102, -1, -1, -1, (5, 1))","('UNSAT', 4.682055234909058, -1, -1, -1, (5, 1))","('UNSAT', 4.703237295150757, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.051250457763671875, -1, -1, -1, (6, 1))","('UNSAT', 0.5454394817352295, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.22028088569641113, -1, -1, -1, (6, 1))","('UNSAT', 1.6458566188812256, -1, -1, -1, (6, 1))","('UNSAT', 0.24843788146972656, -1, -1, -1, (6, 1))","('UNSAT', 9.200878858566284, -1, -1, -1, (6, 1))","('UNSAT', 0.10953855514526367, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.740604639053345, -1, -1, -1, (6, 1))","('UNSAT', 4.421316385269165, -1, -1, -1, (6, 1))","('UNSAT', 4.661547899246216, -1, -1, -1, (6, 1))","('UNSAT', 4.79485297203064, -1, -1, -1, (6, 1))","('UNSAT', 4.560110807418823, -1, -1, -1, (6, 1))","('UNSAT', 4.549976348876953, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05119466781616211, -1, -1, -1, (7, 1))","('UNSAT', 0.5463743209838867, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21871018409729004, -1, -1, -1, (7, 1))","('UNSAT', 1.6561636924743652, -1, -1, -1, (7, 1))","('UNSAT', 0.24823594093322754, -1, -1, -1, (7, 1))","('UNSAT', 9.10875940322876, -1, -1, -1, (7, 1))","('UNSAT', 0.10996556282043457, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.437965154647827, -1, -1, -1, (7, 1))","('UNSAT', 4.419486999511719, -1, -1, -1, (7, 1))","('UNSAT', 4.758765459060669, -1, -1, -1, (7, 1))","('UNSAT', 4.76039457321167, -1, -1, -1, (7, 1))","('UNSAT', 4.430981159210205, -1, -1, -1, (7, 1))","('UNSAT', 4.643814563751221, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.051025390625, -1, -1, -1, (8, 1))","('UNSAT', 0.5476181507110596, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21277379989624023, -1, -1, -1, (8, 1))","('UNSAT', 1.6396982669830322, -1, -1, -1, (8, 1))","('UNSAT', 0.24958443641662598, -1, -1, -1, (8, 1))","('UNSAT', 21.279641151428223, -1, -1, -1, (8, 1))","('UNSAT', 0.1096031665802002, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.09085202217102, -1, -1, -1, (8, 1))","('UNSAT', 9.047753810882568, -1, -1, -1, (8, 1))","('UNSAT', 9.724909782409668, -1, -1, -1, (8, 1))","('UNSAT', 9.616934061050415, -1, -1, -1, (8, 1))","('UNSAT', 9.116166591644287, -1, -1, -1, (8, 1))","('UNSAT', 9.804306030273438, -1, -1, -1, (8, 1))"
