iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.011512279510498047, -1, -1, -1, (0, 1))","('SAT', 0.03813767433166504, 15.0176, 0.071329, 2.8153958737679996e-06, (0, 1))","('UNSAT', 0.012455463409423828, -1, -1, -1, (0, 1))","('UNSAT', 0.01290583610534668, -1, -1, -1, (0, 1))","('UNSAT', 0.013001441955566406, -1, -1, -1, (0, 1))","('UNSAT', 0.012361288070678711, -1, -1, -1, (0, 1))","('UNSAT', 0.012270450592041016, -1, -1, -1, (0, 1))","('UNSAT', 0.01260685920715332, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.01917886734008789, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.015764236450195312, -1, -1, -1, (1, 1))","('UNSAT', 0.015437126159667969, -1, -1, -1, (1, 1))","('UNSAT', 0.016237258911132812, -1, -1, -1, (1, 1))","('UNSAT', 0.015623807907104492, -1, -1, -1, (1, 1))","('UNSAT', 0.015252351760864258, -1, -1, -1, (1, 1))","('UNSAT', 0.01588916778564453, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.028731584548950195, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.020867109298706055, -1, -1, -1, (2, 1))","('UNSAT', 0.020151615142822266, -1, -1, -1, (2, 1))","('UNSAT', 0.02130866050720215, -1, -1, -1, (2, 1))","('UNSAT', 0.020788908004760742, -1, -1, -1, (2, 1))","('UNSAT', 0.02004075050354004, -1, -1, -1, (2, 1))","('UNSAT', 0.02034759521484375, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.028292179107666016, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.021206378936767578, -1, -1, -1, (3, 1))","('UNSAT', 0.020345211029052734, -1, -1, -1, (3, 1))","('UNSAT', 0.02151322364807129, -1, -1, -1, (3, 1))","('UNSAT', 0.020885229110717773, -1, -1, -1, (3, 1))","('UNSAT', 0.020503997802734375, -1, -1, -1, (3, 1))","('UNSAT', 0.020602703094482422, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.029949188232421875, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.01605677604675293, -1, -1, -1, (4, 1))","('UNSAT', 0.015588998794555664, -1, -1, -1, (4, 1))","('UNSAT', 0.01618361473083496, -1, -1, -1, (4, 1))","('UNSAT', 0.016333341598510742, -1, -1, -1, (4, 1))","('UNSAT', 0.015615701675415039, -1, -1, -1, (4, 1))","('UNSAT', 0.015969514846801758, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.03350567817687988, -1, -1, -1, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.01620936393737793, -1, -1, -1, (1, 2))","('UNSAT', 0.015588045120239258, -1, -1, -1, (1, 2))","('UNSAT', 0.016472339630126953, -1, -1, -1, (1, 2))","('UNSAT', 0.016138553619384766, -1, -1, -1, (1, 2))","('UNSAT', 0.015712976455688477, -1, -1, -1, (1, 2))","('UNSAT', 0.01560831069946289, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.034455299377441406, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.0487370491027832, 15.0176, 0.071329, 2.8153958737679996e-06, (2, 2))","('SAT', 0.04705166816711426, 15.0176, 0.071329, 2.8153958737679996e-06, (2, 2))","('SAT', 0.04877161979675293, 15.0176, 0.071329, 2.8153958737679996e-06, (2, 2))","('SAT', 0.04835772514343262, 15.0176, 0.071329, 2.8153958737679996e-06, (2, 2))","('SAT', 0.05371665954589844, 15.0176, 0.071329, 2.8153958737679996e-06, (2, 2))","('SAT', 0.04697751998901367, 15.0176, 0.071329, 2.8153958737679996e-06, (2, 2))"
(3X2),"('UNSAT', 0.06330037117004395, -1, -1, -1, (3, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('SAT', 0.07877683639526367, 22.9957, 0.106411, 5.476294973049999e-06, (4, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
