iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.010811090469360352, -1, -1, -1, (0, 1))","('UNSAT', 0.011417627334594727, -1, -1, -1, (0, 1))","('UNSAT', 0.01139688491821289, -1, -1, -1, (0, 1))","('UNSAT', 0.011691570281982422, -1, -1, -1, (0, 1))","('UNSAT', 0.011439323425292969, -1, -1, -1, (0, 1))","('UNSAT', 0.011739492416381836, -1, -1, -1, (0, 1))","('UNSAT', 0.011922597885131836, -1, -1, -1, (0, 1))","('UNSAT', 0.01128387451171875, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.018739938735961914, -1, -1, -1, (1, 1))","('UNSAT', 0.019690275192260742, -1, -1, -1, (1, 1))","('UNSAT', 0.019695281982421875, -1, -1, -1, (1, 1))","('UNSAT', 0.02001476287841797, -1, -1, -1, (1, 1))","('UNSAT', 0.01967144012451172, -1, -1, -1, (1, 1))","('UNSAT', 0.019676685333251953, -1, -1, -1, (1, 1))","('UNSAT', 0.02131175994873047, -1, -1, -1, (1, 1))","('UNSAT', 0.019681215286254883, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.023055553436279297, -1, -1, -1, (2, 1))","('UNSAT', 0.019779682159423828, -1, -1, -1, (2, 1))","('UNSAT', 0.019615650177001953, -1, -1, -1, (2, 1))","('UNSAT', 0.020635128021240234, -1, -1, -1, (2, 1))","('UNSAT', 0.019501686096191406, -1, -1, -1, (2, 1))","('UNSAT', 0.019502878189086914, -1, -1, -1, (2, 1))","('UNSAT', 0.01978468894958496, -1, -1, -1, (2, 1))","('UNSAT', 0.01962447166442871, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.019550085067749023, -1, -1, -1, (3, 1))","('UNSAT', 0.019544124603271484, -1, -1, -1, (3, 1))","('UNSAT', 0.019747495651245117, -1, -1, -1, (3, 1))","('UNSAT', 0.021343708038330078, -1, -1, -1, (3, 1))","('UNSAT', 0.019632816314697266, -1, -1, -1, (3, 1))","('UNSAT', 0.019726276397705078, -1, -1, -1, (3, 1))","('UNSAT', 0.01972341537475586, -1, -1, -1, (3, 1))","('UNSAT', 0.02091360092163086, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.019578218460083008, -1, -1, -1, (4, 1))","('UNSAT', 0.019553661346435547, -1, -1, -1, (4, 1))","('UNSAT', 0.019749879837036133, -1, -1, -1, (4, 1))","('UNSAT', 0.019986391067504883, -1, -1, -1, (4, 1))","('UNSAT', 0.019731998443603516, -1, -1, -1, (4, 1))","('UNSAT', 0.0197293758392334, -1, -1, -1, (4, 1))","('UNSAT', 0.01963067054748535, -1, -1, -1, (4, 1))","('UNSAT', 0.020904064178466797, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.028508901596069336, -1, -1, -1, (1, 2))","('SAT', 0.03675031661987305, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.03627610206604004, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.036753177642822266, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.03739309310913086, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.037036895751953125, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.036954641342163086, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))","('SAT', 0.0366368293762207, 4.2237, 0.057028, 6.206687430677e-07, (1, 2))"
(2X2),"('SAT', 0.0709235668182373, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
