iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 38.51766347885132, 120.1408, 0.45241, 6.955546268728e-05, (0, 1))","('SAT', 36.751256465911865, 111.2241, 0.360709, 5.863186743227e-05, (0, 1))","('SAT', 34.13468837738037, 70.8643, 0.289781, 2.9834107408530003e-05, (0, 1))","('UNSAT', 0.061470985412597656, -1, -1, -1, (0, 1))","('UNSAT', 0.06221818923950195, -1, -1, -1, (0, 1))","('SAT', 28.397748947143555, 63.3555, 0.285096, 2.6214993340550003e-05, (0, 1))","('SAT', 31.648558378219604, 61.9476, 0.310769, 2.388202301518e-05, (0, 1))","('UNSAT', 0.08118963241577148, -1, -1, -1, (0, 1))","('UNSAT', 0.05046224594116211, -1, -1, -1, (0, 1))","('UNSAT', 0.4369337558746338, -1, -1, -1, (0, 1))","('UNSAT', 0.057056427001953125, -1, -1, -1, (0, 1))","('UNSAT', 3.4153075218200684, -1, -1, -1, (0, 1))","('UNSAT', 0.04754233360290527, -1, -1, -1, (0, 1))","('UNSAT', 2.3807132244110107, -1, -1, -1, (0, 1))","('UNSAT', 2.3363475799560547, -1, -1, -1, (0, 1))","('UNSAT', 3.1451027393341064, -1, -1, -1, (0, 1))","('UNSAT', 2.180718183517456, -1, -1, -1, (0, 1))","('UNSAT', 0.046278953552246094, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.098573684692383, -1, -1, -1, (1, 1))","('UNSAT', 0.16814899444580078, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0738217830657959, -1, -1, -1, (1, 1))","('UNSAT', 0.07736945152282715, -1, -1, -1, (1, 1))","('SAT', 29.681204319000244, 53.0309, 0.217572, 1.5530167729590002e-05, (1, 1))","('UNSAT', 4.639587163925171, -1, -1, -1, (1, 1))","('UNSAT', 2.8936431407928467, -1, -1, -1, (1, 1))","('UNSAT', 0.20910191535949707, -1, -1, -1, (1, 1))","('UNSAT', 2.3461861610412598, -1, -1, -1, (1, 1))","('UNSAT', 2.352642774581909, -1, -1, -1, (1, 1))","('UNSAT', 2.649221420288086, -1, -1, -1, (1, 1))","('UNSAT', 2.1953959465026855, -1, -1, -1, (1, 1))","('UNSAT', 0.06871485710144043, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 29.868584871292114, 68.9871, 0.286556, 2.836201383616e-05, (2, 1))","('SAT', 28.404402494430542, 68.9871, 0.286556, 2.836201747414e-05, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 32.14033389091492, 61.9476, 0.310769, 2.388202301518e-05, (2, 1))","('UNSAT', 0.07765316963195801, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 28.359818935394287, 53.0309, 0.217572, 1.5530167729590002e-05, (2, 1))","('SAT', 28.456757068634033, 53.0309, 0.217572, 1.5530167729590002e-05, (2, 1))","('UNSAT', 0.20955872535705566, -1, -1, -1, (2, 1))","('UNSAT', 2.344395399093628, -1, -1, -1, (2, 1))","('UNSAT', 2.35931396484375, -1, -1, -1, (2, 1))","('SAT', 25.569413900375366, 53.0309, 0.217572, 1.5530167729590002e-05, (2, 1))","('UNSAT', 2.1685855388641357, -1, -1, -1, (2, 1))","('SAT', 26.446938037872314, 53.0309, 0.217572, 1.5530167729590002e-05, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0773463249206543, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21036100387573242, -1, -1, -1, (3, 1))","('UNSAT', 2.345623254776001, -1, -1, -1, (3, 1))","('UNSAT', 2.320486068725586, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.192229747772217, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0777442455291748, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2116987705230713, -1, -1, -1, (4, 1))","('UNSAT', 2.3573484420776367, -1, -1, -1, (4, 1))","('UNSAT', 2.3182806968688965, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.2155606746673584, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07750988006591797, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2142791748046875, -1, -1, -1, (5, 1))","('UNSAT', 2.334932804107666, -1, -1, -1, (5, 1))","('UNSAT', 2.3305130004882812, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.1810836791992188, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07872343063354492, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2092294692993164, -1, -1, -1, (6, 1))","('UNSAT', 2.3383846282958984, -1, -1, -1, (6, 1))","('UNSAT', 2.4197921752929688, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.2205097675323486, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07790994644165039, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20818495750427246, -1, -1, -1, (7, 1))","('UNSAT', 2.3646914958953857, -1, -1, -1, (7, 1))","('UNSAT', 2.380723476409912, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.2398788928985596, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07783794403076172, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20925450325012207, -1, -1, -1, (8, 1))","('UNSAT', 2.4098925590515137, -1, -1, -1, (8, 1))","('UNSAT', 2.3612427711486816, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.2403576374053955, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))"
