iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.34003663063049316, 30.5045, 0.10483, 6.620246495004e-06, (0, 1))","('UNSAT', 0.024915695190429688, -1, -1, -1, (0, 1))","('UNSAT', 0.02421092987060547, -1, -1, -1, (0, 1))","('UNSAT', 0.031876325607299805, -1, -1, -1, (0, 1))","('UNSAT', 0.03212904930114746, -1, -1, -1, (0, 1))","('UNSAT', 0.03209328651428223, -1, -1, -1, (0, 1))","('UNSAT', 0.0330195426940918, -1, -1, -1, (0, 1))","('UNSAT', 0.03273129463195801, -1, -1, -1, (0, 1))","('UNSAT', 0.032042503356933594, -1, -1, -1, (0, 1))","('UNSAT', 0.032836198806762695, -1, -1, -1, (0, 1))","('UNSAT', 0.03209209442138672, -1, -1, -1, (0, 1))","('UNSAT', 0.03204822540283203, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.020198345184326172, -1, -1, -1, (1, 1))","('UNSAT', 0.01851201057434082, -1, -1, -1, (1, 1))","('UNSAT', 0.03164219856262207, -1, -1, -1, (1, 1))","('UNSAT', 0.0357205867767334, -1, -1, -1, (1, 1))","('UNSAT', 0.03286886215209961, -1, -1, -1, (1, 1))","('UNSAT', 0.034601449966430664, -1, -1, -1, (1, 1))","('UNSAT', 0.0325927734375, -1, -1, -1, (1, 1))","('UNSAT', 0.03299093246459961, -1, -1, -1, (1, 1))","('UNSAT', 0.033130645751953125, -1, -1, -1, (1, 1))","('UNSAT', 0.034334421157836914, -1, -1, -1, (1, 1))","('UNSAT', 0.033773183822631836, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06007742881774902, -1, -1, -1, (2, 1))","('UNSAT', 0.02537846565246582, -1, -1, -1, (2, 1))","('UNSAT', 0.04448413848876953, -1, -1, -1, (2, 1))","('UNSAT', 0.04451394081115723, -1, -1, -1, (2, 1))","('UNSAT', 0.043009281158447266, -1, -1, -1, (2, 1))","('UNSAT', 0.04450488090515137, -1, -1, -1, (2, 1))","('UNSAT', 0.04510617256164551, -1, -1, -1, (2, 1))","('UNSAT', 0.04563617706298828, -1, -1, -1, (2, 1))","('UNSAT', 0.04355049133300781, -1, -1, -1, (2, 1))","('UNSAT', 0.043973684310913086, -1, -1, -1, (2, 1))","('UNSAT', 0.04678964614868164, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0781254768371582, -1, -1, -1, (3, 1))","('UNSAT', 0.07480525970458984, -1, -1, -1, (3, 1))","('UNSAT', 0.0735936164855957, -1, -1, -1, (3, 1))","('UNSAT', 0.07824850082397461, -1, -1, -1, (3, 1))","('UNSAT', 0.07903861999511719, -1, -1, -1, (3, 1))","('UNSAT', 0.07793688774108887, -1, -1, -1, (3, 1))","('UNSAT', 0.0751032829284668, -1, -1, -1, (3, 1))","('UNSAT', 0.07593250274658203, -1, -1, -1, (3, 1))","('UNSAT', 0.0762782096862793, -1, -1, -1, (3, 1))","('UNSAT', 0.07751798629760742, -1, -1, -1, (3, 1))","('UNSAT', 0.07615351676940918, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07803940773010254, -1, -1, -1, (4, 1))","('UNSAT', 0.10428571701049805, -1, -1, -1, (4, 1))","('UNSAT', 0.07561683654785156, -1, -1, -1, (4, 1))","('UNSAT', 0.07847285270690918, -1, -1, -1, (4, 1))","('UNSAT', 0.07549285888671875, -1, -1, -1, (4, 1))","('UNSAT', 0.07757949829101562, -1, -1, -1, (4, 1))","('UNSAT', 0.07697367668151855, -1, -1, -1, (4, 1))","('UNSAT', 0.07865452766418457, -1, -1, -1, (4, 1))","('UNSAT', 0.07669568061828613, -1, -1, -1, (4, 1))","('UNSAT', 0.07680940628051758, -1, -1, -1, (4, 1))","('UNSAT', 0.08036613464355469, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13289093971252441, -1, -1, -1, (5, 1))","('UNSAT', 0.10366535186767578, -1, -1, -1, (5, 1))","('UNSAT', 0.05852246284484863, -1, -1, -1, (5, 1))","('UNSAT', 0.05787801742553711, -1, -1, -1, (5, 1))","('UNSAT', 0.05864143371582031, -1, -1, -1, (5, 1))","('UNSAT', 0.059186458587646484, -1, -1, -1, (5, 1))","('UNSAT', 0.057364463806152344, -1, -1, -1, (5, 1))","('UNSAT', 0.055175065994262695, -1, -1, -1, (5, 1))","('UNSAT', 0.05623888969421387, -1, -1, -1, (5, 1))","('UNSAT', 0.05778646469116211, -1, -1, -1, (5, 1))","('UNSAT', 0.05670809745788574, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1330394744873047, -1, -1, -1, (6, 1))","('UNSAT', 0.05673503875732422, -1, -1, -1, (6, 1))","('UNSAT', 0.05713915824890137, -1, -1, -1, (6, 1))","('UNSAT', 0.05862736701965332, -1, -1, -1, (6, 1))","('UNSAT', 0.055565595626831055, -1, -1, -1, (6, 1))","('UNSAT', 0.05965876579284668, -1, -1, -1, (6, 1))","('UNSAT', 0.05845069885253906, -1, -1, -1, (6, 1))","('UNSAT', 0.05749344825744629, -1, -1, -1, (6, 1))","('UNSAT', 0.056548357009887695, -1, -1, -1, (6, 1))","('UNSAT', 0.05699324607849121, -1, -1, -1, (6, 1))","('UNSAT', 0.057212114334106445, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028523683547973633, -1, -1, -1, (1, 2))","('UNSAT', 0.019801616668701172, -1, -1, -1, (1, 2))","('UNSAT', 0.046767473220825195, -1, -1, -1, (1, 2))","('UNSAT', 0.043369293212890625, -1, -1, -1, (1, 2))","('UNSAT', 0.04552745819091797, -1, -1, -1, (1, 2))","('UNSAT', 0.04515814781188965, -1, -1, -1, (1, 2))","('UNSAT', 0.04403853416442871, -1, -1, -1, (1, 2))","('UNSAT', 0.04449963569641113, -1, -1, -1, (1, 2))","('UNSAT', 0.045574188232421875, -1, -1, -1, (1, 2))","('UNSAT', 0.04529261589050293, -1, -1, -1, (1, 2))","('UNSAT', 0.04401397705078125, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.037836313247680664, -1, -1, -1, (2, 2))","('UNSAT', 0.06255245208740234, -1, -1, -1, (2, 2))","('UNSAT', 0.03318643569946289, -1, -1, -1, (2, 2))","('UNSAT', 0.03340315818786621, -1, -1, -1, (2, 2))","('UNSAT', 0.034058570861816406, -1, -1, -1, (2, 2))","('UNSAT', 0.03307819366455078, -1, -1, -1, (2, 2))","('UNSAT', 0.0331113338470459, -1, -1, -1, (2, 2))","('UNSAT', 0.03344368934631348, -1, -1, -1, (2, 2))","('UNSAT', 0.03246617317199707, -1, -1, -1, (2, 2))","('UNSAT', 0.034586429595947266, -1, -1, -1, (2, 2))","('UNSAT', 0.0326390266418457, -1, -1, -1, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.14989066123962402, -1, -1, -1, (3, 2))","('UNSAT', 0.1368391513824463, -1, -1, -1, (3, 2))","('UNSAT', 0.09925484657287598, -1, -1, -1, (3, 2))","('UNSAT', 0.09891653060913086, -1, -1, -1, (3, 2))","('UNSAT', 0.09519767761230469, -1, -1, -1, (3, 2))","('UNSAT', 0.10100650787353516, -1, -1, -1, (3, 2))","('UNSAT', 0.09822964668273926, -1, -1, -1, (3, 2))","('UNSAT', 0.09732913970947266, -1, -1, -1, (3, 2))","('UNSAT', 0.11222028732299805, -1, -1, -1, (3, 2))","('UNSAT', 0.09631824493408203, -1, -1, -1, (3, 2))","('UNSAT', 0.0980980396270752, -1, -1, -1, (3, 2))"
