iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.07145905494689941, -1, -1, -1, (0, 1))","('UNSAT', 0.045600175857543945, -1, -1, -1, (0, 1))","('UNSAT', 0.045729637145996094, -1, -1, -1, (0, 1))","('UNSAT', 0.04698681831359863, -1, -1, -1, (0, 1))","('UNSAT', 0.04585695266723633, -1, -1, -1, (0, 1))","('UNSAT', 0.047013044357299805, -1, -1, -1, (0, 1))","('UNSAT', 0.04565286636352539, -1, -1, -1, (0, 1))","('UNSAT', 0.04459786415100098, -1, -1, -1, (0, 1))","('UNSAT', 0.045737266540527344, -1, -1, -1, (0, 1))","('UNSAT', 0.04591989517211914, -1, -1, -1, (0, 1))","('UNSAT', 0.04663372039794922, -1, -1, -1, (0, 1))","('UNSAT', 0.04655718803405762, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.08824563026428223, -1, -1, -1, (1, 1))","('UNSAT', 0.03582954406738281, -1, -1, -1, (1, 1))","('UNSAT', 0.03668379783630371, -1, -1, -1, (1, 1))","('UNSAT', 0.03567147254943848, -1, -1, -1, (1, 1))","('UNSAT', 0.036359548568725586, -1, -1, -1, (1, 1))","('UNSAT', 0.03487086296081543, -1, -1, -1, (1, 1))","('UNSAT', 0.034848928451538086, -1, -1, -1, (1, 1))","('UNSAT', 0.0352785587310791, -1, -1, -1, (1, 1))","('UNSAT', 0.03435873985290527, -1, -1, -1, (1, 1))","('UNSAT', 0.03763437271118164, -1, -1, -1, (1, 1))","('UNSAT', 0.03818249702453613, -1, -1, -1, (1, 1))","('UNSAT', 0.03570079803466797, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.1841294765472412, -1, -1, -1, (2, 1))","('UNSAT', 0.06202268600463867, -1, -1, -1, (2, 1))","('UNSAT', 0.06296825408935547, -1, -1, -1, (2, 1))","('UNSAT', 0.06337189674377441, -1, -1, -1, (2, 1))","('UNSAT', 0.06283926963806152, -1, -1, -1, (2, 1))","('UNSAT', 0.06337428092956543, -1, -1, -1, (2, 1))","('UNSAT', 0.06174159049987793, -1, -1, -1, (2, 1))","('UNSAT', 0.06251740455627441, -1, -1, -1, (2, 1))","('UNSAT', 0.0635838508605957, -1, -1, -1, (2, 1))","('UNSAT', 0.06272196769714355, -1, -1, -1, (2, 1))","('UNSAT', 0.06404280662536621, -1, -1, -1, (2, 1))","('UNSAT', 0.06562614440917969, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.14000940322875977, -1, -1, -1, (3, 1))","('UNSAT', 0.11028218269348145, -1, -1, -1, (3, 1))","('UNSAT', 0.11028194427490234, -1, -1, -1, (3, 1))","('UNSAT', 0.11049818992614746, -1, -1, -1, (3, 1))","('UNSAT', 0.10904407501220703, -1, -1, -1, (3, 1))","('UNSAT', 0.10588860511779785, -1, -1, -1, (3, 1))","('UNSAT', 0.10900354385375977, -1, -1, -1, (3, 1))","('UNSAT', 0.10554170608520508, -1, -1, -1, (3, 1))","('UNSAT', 0.10696768760681152, -1, -1, -1, (3, 1))","('UNSAT', 0.10778331756591797, -1, -1, -1, (3, 1))","('UNSAT', 0.11040568351745605, -1, -1, -1, (3, 1))","('UNSAT', 0.10692882537841797, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.1103370189666748, -1, -1, -1, (4, 1))","('UNSAT', 0.08289074897766113, -1, -1, -1, (4, 1))","('UNSAT', 0.08500409126281738, -1, -1, -1, (4, 1))","('UNSAT', 0.08615803718566895, -1, -1, -1, (4, 1))","('UNSAT', 0.08429479598999023, -1, -1, -1, (4, 1))","('UNSAT', 0.07979965209960938, -1, -1, -1, (4, 1))","('UNSAT', 0.0833139419555664, -1, -1, -1, (4, 1))","('UNSAT', 0.08176183700561523, -1, -1, -1, (4, 1))","('UNSAT', 0.08008289337158203, -1, -1, -1, (4, 1))","('UNSAT', 0.0825035572052002, -1, -1, -1, (4, 1))","('UNSAT', 0.08473825454711914, -1, -1, -1, (4, 1))","('UNSAT', 0.0836939811706543, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.08579444885253906, -1, -1, -1, (5, 1))","('UNSAT', 0.0810844898223877, -1, -1, -1, (5, 1))","('UNSAT', 0.0865318775177002, -1, -1, -1, (5, 1))","('UNSAT', 0.08586287498474121, -1, -1, -1, (5, 1))","('UNSAT', 0.08151435852050781, -1, -1, -1, (5, 1))","('UNSAT', 0.07902216911315918, -1, -1, -1, (5, 1))","('UNSAT', 0.08453083038330078, -1, -1, -1, (5, 1))","('UNSAT', 0.0873100757598877, -1, -1, -1, (5, 1))","('UNSAT', 0.08109879493713379, -1, -1, -1, (5, 1))","('UNSAT', 0.08213114738464355, -1, -1, -1, (5, 1))","('UNSAT', 0.08272719383239746, -1, -1, -1, (5, 1))","('UNSAT', 0.0869140625, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.08928155899047852, -1, -1, -1, (6, 1))","('UNSAT', 0.08370041847229004, -1, -1, -1, (6, 1))","('UNSAT', 0.08519124984741211, -1, -1, -1, (6, 1))","('UNSAT', 0.08156657218933105, -1, -1, -1, (6, 1))","('UNSAT', 0.08306121826171875, -1, -1, -1, (6, 1))","('UNSAT', 0.07986044883728027, -1, -1, -1, (6, 1))","('UNSAT', 0.08625292778015137, -1, -1, -1, (6, 1))","('UNSAT', 0.0825507640838623, -1, -1, -1, (6, 1))","('UNSAT', 0.08031725883483887, -1, -1, -1, (6, 1))","('UNSAT', 0.08400774002075195, -1, -1, -1, (6, 1))","('UNSAT', 0.08462381362915039, -1, -1, -1, (6, 1))","('UNSAT', 0.08535337448120117, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.1557769775390625, -1, -1, -1, (1, 2))","('UNSAT', 0.03535127639770508, -1, -1, -1, (1, 2))","('UNSAT', 0.03614020347595215, -1, -1, -1, (1, 2))","('UNSAT', 0.03641510009765625, -1, -1, -1, (1, 2))","('UNSAT', 0.03555107116699219, -1, -1, -1, (1, 2))","('UNSAT', 0.03534126281738281, -1, -1, -1, (1, 2))","('UNSAT', 0.03540444374084473, -1, -1, -1, (1, 2))","('UNSAT', 0.03534746170043945, -1, -1, -1, (1, 2))","('UNSAT', 0.0344541072845459, -1, -1, -1, (1, 2))","('UNSAT', 0.03513598442077637, -1, -1, -1, (1, 2))","('UNSAT', 0.036252737045288086, -1, -1, -1, (1, 2))","('UNSAT', 0.036486148834228516, -1, -1, -1, (1, 2))"
(2X2),"('SAT', 0.3686070442199707, 15.0176, 0.065569, 3.689195864354e-06, (2, 2))","('SAT', 0.28142523765563965, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.28612256050109863, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.28921008110046387, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.2826120853424072, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.2797853946685791, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.28937602043151855, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.2864358425140381, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.2773113250732422, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.2878077030181885, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.28920698165893555, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))","('SAT', 0.2858922481536865, 15.0176, 0.065569, 3.689191089506e-06, (2, 2))"
