iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.05204296112060547, -1, -1, -1, (0, 1))","('UNSAT', 0.04980611801147461, -1, -1, -1, (0, 1))","('UNSAT', 0.04996538162231445, -1, -1, -1, (0, 1))","('UNSAT', 0.05005931854248047, -1, -1, -1, (0, 1))","('UNSAT', 0.04998183250427246, -1, -1, -1, (0, 1))","('UNSAT', 0.050013065338134766, -1, -1, -1, (0, 1))","('UNSAT', 0.0505220890045166, -1, -1, -1, (0, 1))","('UNSAT', 0.05060982704162598, -1, -1, -1, (0, 1))","('UNSAT', 0.0531466007232666, -1, -1, -1, (0, 1))","('UNSAT', 0.05399942398071289, -1, -1, -1, (0, 1))","('UNSAT', 0.05027031898498535, -1, -1, -1, (0, 1))","('UNSAT', 0.049631595611572266, -1, -1, -1, (0, 1))","('UNSAT', 0.0508267879486084, -1, -1, -1, (0, 1))","('UNSAT', 0.049957275390625, -1, -1, -1, (0, 1))","('UNSAT', 0.05164790153503418, -1, -1, -1, (0, 1))","('UNSAT', 0.049822330474853516, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.05422830581665039, -1, -1, -1, (1, 1))","('UNSAT', 0.24904847145080566, -1, -1, -1, (1, 1))","('UNSAT', 0.2561323642730713, -1, -1, -1, (1, 1))","('UNSAT', 0.24461126327514648, -1, -1, -1, (1, 1))","('UNSAT', 0.24624061584472656, -1, -1, -1, (1, 1))","('UNSAT', 0.2424781322479248, -1, -1, -1, (1, 1))","('UNSAT', 0.24733233451843262, -1, -1, -1, (1, 1))","('UNSAT', 0.2551732063293457, -1, -1, -1, (1, 1))","('UNSAT', 0.24843049049377441, -1, -1, -1, (1, 1))","('UNSAT', 0.25141358375549316, -1, -1, -1, (1, 1))","('UNSAT', 0.23889660835266113, -1, -1, -1, (1, 1))","('UNSAT', 0.24894499778747559, -1, -1, -1, (1, 1))","('UNSAT', 0.2560269832611084, -1, -1, -1, (1, 1))","('UNSAT', 0.25149059295654297, -1, -1, -1, (1, 1))","('UNSAT', 0.2459855079650879, -1, -1, -1, (1, 1))","('UNSAT', 0.25543665885925293, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.12896037101745605, -1, -1, -1, (2, 1))","('UNSAT', 0.3876821994781494, -1, -1, -1, (2, 1))","('UNSAT', 0.4091148376464844, -1, -1, -1, (2, 1))","('UNSAT', 0.40262532234191895, -1, -1, -1, (2, 1))","('UNSAT', 0.3999793529510498, -1, -1, -1, (2, 1))","('UNSAT', 0.39037466049194336, -1, -1, -1, (2, 1))","('UNSAT', 0.4028925895690918, -1, -1, -1, (2, 1))","('UNSAT', 0.4084146022796631, -1, -1, -1, (2, 1))","('UNSAT', 0.4037299156188965, -1, -1, -1, (2, 1))","('UNSAT', 0.419968843460083, -1, -1, -1, (2, 1))","('UNSAT', 0.39928197860717773, -1, -1, -1, (2, 1))","('UNSAT', 0.4013173580169678, -1, -1, -1, (2, 1))","('UNSAT', 0.401167631149292, -1, -1, -1, (2, 1))","('UNSAT', 0.40212154388427734, -1, -1, -1, (2, 1))","('UNSAT', 0.3868436813354492, -1, -1, -1, (2, 1))","('UNSAT', 0.40513086318969727, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.16384673118591309, -1, -1, -1, (3, 1))","('UNSAT', 0.24307465553283691, -1, -1, -1, (3, 1))","('UNSAT', 0.2468860149383545, -1, -1, -1, (3, 1))","('UNSAT', 0.24734234809875488, -1, -1, -1, (3, 1))","('UNSAT', 0.24707388877868652, -1, -1, -1, (3, 1))","('UNSAT', 0.24547719955444336, -1, -1, -1, (3, 1))","('UNSAT', 0.25348329544067383, -1, -1, -1, (3, 1))","('UNSAT', 0.25496697425842285, -1, -1, -1, (3, 1))","('UNSAT', 0.25151824951171875, -1, -1, -1, (3, 1))","('UNSAT', 0.25153088569641113, -1, -1, -1, (3, 1))","('UNSAT', 0.2519066333770752, -1, -1, -1, (3, 1))","('UNSAT', 0.2568626403808594, -1, -1, -1, (3, 1))","('UNSAT', 0.2578558921813965, -1, -1, -1, (3, 1))","('UNSAT', 0.25010156631469727, -1, -1, -1, (3, 1))","('UNSAT', 0.24042820930480957, -1, -1, -1, (3, 1))","('UNSAT', 0.24793601036071777, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.33945536613464355, -1, -1, -1, (4, 1))","('UNSAT', 0.24663186073303223, -1, -1, -1, (4, 1))","('UNSAT', 0.2502572536468506, -1, -1, -1, (4, 1))","('UNSAT', 0.24693989753723145, -1, -1, -1, (4, 1))","('UNSAT', 0.2527902126312256, -1, -1, -1, (4, 1))","('UNSAT', 0.24698352813720703, -1, -1, -1, (4, 1))","('UNSAT', 0.2527041435241699, -1, -1, -1, (4, 1))","('UNSAT', 0.2574632167816162, -1, -1, -1, (4, 1))","('UNSAT', 0.2536323070526123, -1, -1, -1, (4, 1))","('UNSAT', 0.2540595531463623, -1, -1, -1, (4, 1))","('UNSAT', 0.24929022789001465, -1, -1, -1, (4, 1))","('UNSAT', 0.24155783653259277, -1, -1, -1, (4, 1))","('UNSAT', 0.24873971939086914, -1, -1, -1, (4, 1))","('UNSAT', 0.24725008010864258, -1, -1, -1, (4, 1))","('UNSAT', 0.2573277950286865, -1, -1, -1, (4, 1))","('UNSAT', 0.24013757705688477, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.2683086395263672, -1, -1, -1, (5, 1))","('UNSAT', 0.24356532096862793, -1, -1, -1, (5, 1))","('UNSAT', 0.25855064392089844, -1, -1, -1, (5, 1))","('UNSAT', 0.25000452995300293, -1, -1, -1, (5, 1))","('UNSAT', 0.25472569465637207, -1, -1, -1, (5, 1))","('UNSAT', 0.24738669395446777, -1, -1, -1, (5, 1))","('UNSAT', 0.2508721351623535, -1, -1, -1, (5, 1))","('UNSAT', 0.25107431411743164, -1, -1, -1, (5, 1))","('UNSAT', 0.253920316696167, -1, -1, -1, (5, 1))","('UNSAT', 0.2519690990447998, -1, -1, -1, (5, 1))","('UNSAT', 0.2536308765411377, -1, -1, -1, (5, 1))","('UNSAT', 0.24875664710998535, -1, -1, -1, (5, 1))","('UNSAT', 0.25660228729248047, -1, -1, -1, (5, 1))","('UNSAT', 0.24030780792236328, -1, -1, -1, (5, 1))","('UNSAT', 0.24971818923950195, -1, -1, -1, (5, 1))","('UNSAT', 0.24872088432312012, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.18073010444641113, -1, -1, -1, (6, 1))","('UNSAT', 0.2403697967529297, -1, -1, -1, (6, 1))","('UNSAT', 0.25431275367736816, -1, -1, -1, (6, 1))","('UNSAT', 0.24974703788757324, -1, -1, -1, (6, 1))","('UNSAT', 0.25387024879455566, -1, -1, -1, (6, 1))","('UNSAT', 0.2535889148712158, -1, -1, -1, (6, 1))","('UNSAT', 0.24791646003723145, -1, -1, -1, (6, 1))","('UNSAT', 0.2507016658782959, -1, -1, -1, (6, 1))","('UNSAT', 0.2551150321960449, -1, -1, -1, (6, 1))","('UNSAT', 0.25590991973876953, -1, -1, -1, (6, 1))","('UNSAT', 0.2464451789855957, -1, -1, -1, (6, 1))","('UNSAT', 0.23434233665466309, -1, -1, -1, (6, 1))","('UNSAT', 0.2671229839324951, -1, -1, -1, (6, 1))","('UNSAT', 0.2518339157104492, -1, -1, -1, (6, 1))","('UNSAT', 0.24352264404296875, -1, -1, -1, (6, 1))","('UNSAT', 0.25134897232055664, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.2693040370941162, -1, -1, -1, (7, 1))","('UNSAT', 0.2457273006439209, -1, -1, -1, (7, 1))","('UNSAT', 0.24725770950317383, -1, -1, -1, (7, 1))","('UNSAT', 0.2525656223297119, -1, -1, -1, (7, 1))","('UNSAT', 0.2489759922027588, -1, -1, -1, (7, 1))","('UNSAT', 0.2456684112548828, -1, -1, -1, (7, 1))","('UNSAT', 0.25411367416381836, -1, -1, -1, (7, 1))","('UNSAT', 0.25873327255249023, -1, -1, -1, (7, 1))","('UNSAT', 0.25315070152282715, -1, -1, -1, (7, 1))","('UNSAT', 0.2514617443084717, -1, -1, -1, (7, 1))","('UNSAT', 0.24590229988098145, -1, -1, -1, (7, 1))","('UNSAT', 0.2509775161743164, -1, -1, -1, (7, 1))","('UNSAT', 0.2351856231689453, -1, -1, -1, (7, 1))","('UNSAT', 0.26018333435058594, -1, -1, -1, (7, 1))","('UNSAT', 0.254122257232666, -1, -1, -1, (7, 1))","('UNSAT', 0.24601411819458008, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.12797021865844727, -1, -1, -1, (8, 1))","('UNSAT', 0.24521136283874512, -1, -1, -1, (8, 1))","('UNSAT', 0.25078916549682617, -1, -1, -1, (8, 1))","('UNSAT', 0.25210046768188477, -1, -1, -1, (8, 1))","('UNSAT', 0.24765443801879883, -1, -1, -1, (8, 1))","('UNSAT', 0.2543790340423584, -1, -1, -1, (8, 1))","('UNSAT', 0.25662922859191895, -1, -1, -1, (8, 1))","('UNSAT', 0.25283384323120117, -1, -1, -1, (8, 1))","('UNSAT', 0.25343847274780273, -1, -1, -1, (8, 1))","('UNSAT', 0.2527768611907959, -1, -1, -1, (8, 1))","('UNSAT', 0.25643396377563477, -1, -1, -1, (8, 1))","('UNSAT', 0.2580897808074951, -1, -1, -1, (8, 1))","('UNSAT', 0.25586390495300293, -1, -1, -1, (8, 1))","('UNSAT', 0.2474992275238037, -1, -1, -1, (8, 1))","('UNSAT', 0.24310302734375, -1, -1, -1, (8, 1))","('UNSAT', 0.25417113304138184, -1, -1, -1, (8, 1))"
