iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.017237424850463867, -1, -1, -1, (0, 1))","('UNSAT', 0.019871950149536133, -1, -1, -1, (0, 1))","('UNSAT', 0.021916866302490234, -1, -1, -1, (0, 1))","('UNSAT', 0.015208005905151367, -1, -1, -1, (0, 1))","('UNSAT', 0.01601886749267578, -1, -1, -1, (0, 1))","('UNSAT', 0.015010833740234375, -1, -1, -1, (0, 1))","('UNSAT', 0.015439033508300781, -1, -1, -1, (0, 1))","('UNSAT', 0.0157468318939209, -1, -1, -1, (0, 1))","('UNSAT', 0.015386581420898438, -1, -1, -1, (0, 1))","('UNSAT', 0.015468120574951172, -1, -1, -1, (0, 1))","('UNSAT', 0.015705108642578125, -1, -1, -1, (0, 1))","('UNSAT', 0.014735698699951172, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.028105497360229492, -1, -1, -1, (1, 1))","('UNSAT', 0.026641368865966797, -1, -1, -1, (1, 1))","('UNSAT', 0.05584406852722168, -1, -1, -1, (1, 1))","('UNSAT', 0.04645180702209473, -1, -1, -1, (1, 1))","('UNSAT', 0.03549981117248535, -1, -1, -1, (1, 1))","('UNSAT', 0.02534317970275879, -1, -1, -1, (1, 1))","('UNSAT', 0.02675461769104004, -1, -1, -1, (1, 1))","('UNSAT', 0.026845455169677734, -1, -1, -1, (1, 1))","('UNSAT', 0.026035785675048828, -1, -1, -1, (1, 1))","('UNSAT', 0.0352787971496582, -1, -1, -1, (1, 1))","('UNSAT', 0.03570437431335449, -1, -1, -1, (1, 1))","('UNSAT', 0.034992218017578125, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.021442174911499023, -1, -1, -1, (2, 1))","('UNSAT', 0.03689217567443848, -1, -1, -1, (2, 1))","('UNSAT', 0.07238626480102539, -1, -1, -1, (2, 1))","('UNSAT', 0.019625425338745117, -1, -1, -1, (2, 1))","('UNSAT', 0.0265045166015625, -1, -1, -1, (2, 1))","('UNSAT', 0.02027583122253418, -1, -1, -1, (2, 1))","('UNSAT', 0.019831180572509766, -1, -1, -1, (2, 1))","('UNSAT', 0.01967453956604004, -1, -1, -1, (2, 1))","('UNSAT', 0.025256872177124023, -1, -1, -1, (2, 1))","('UNSAT', 0.026011943817138672, -1, -1, -1, (2, 1))","('UNSAT', 0.036211252212524414, -1, -1, -1, (2, 1))","('UNSAT', 0.034165382385253906, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.040711402893066406, -1, -1, -1, (3, 1))","('UNSAT', 0.02692866325378418, -1, -1, -1, (3, 1))","('UNSAT', 0.07577824592590332, -1, -1, -1, (3, 1))","('UNSAT', 0.02027153968811035, -1, -1, -1, (3, 1))","('UNSAT', 0.03572821617126465, -1, -1, -1, (3, 1))","('UNSAT', 0.019876956939697266, -1, -1, -1, (3, 1))","('UNSAT', 0.02063727378845215, -1, -1, -1, (3, 1))","('UNSAT', 0.020150184631347656, -1, -1, -1, (3, 1))","('UNSAT', 0.025011301040649414, -1, -1, -1, (3, 1))","('UNSAT', 0.025329113006591797, -1, -1, -1, (3, 1))","('UNSAT', 0.02643609046936035, -1, -1, -1, (3, 1))","('UNSAT', 0.027882814407348633, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.02825188636779785, -1, -1, -1, (4, 1))","('UNSAT', 0.026247024536132812, -1, -1, -1, (4, 1))","('UNSAT', 0.07541298866271973, -1, -1, -1, (4, 1))","('UNSAT', 0.026772499084472656, -1, -1, -1, (4, 1))","('UNSAT', 0.05002570152282715, -1, -1, -1, (4, 1))","('UNSAT', 0.035953521728515625, -1, -1, -1, (4, 1))","('UNSAT', 0.03565716743469238, -1, -1, -1, (4, 1))","('UNSAT', 0.03534340858459473, -1, -1, -1, (4, 1))","('UNSAT', 0.0352783203125, -1, -1, -1, (4, 1))","('UNSAT', 0.026278257369995117, -1, -1, -1, (4, 1))","('UNSAT', 0.027410507202148438, -1, -1, -1, (4, 1))","('UNSAT', 0.026282548904418945, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.026766538619995117, -1, -1, -1, (5, 1))","('UNSAT', 0.027789831161499023, -1, -1, -1, (5, 1))","('UNSAT', 0.07416486740112305, -1, -1, -1, (5, 1))","('UNSAT', 0.025872230529785156, -1, -1, -1, (5, 1))","('UNSAT', 0.048319101333618164, -1, -1, -1, (5, 1))","('UNSAT', 0.03391623497009277, -1, -1, -1, (5, 1))","('UNSAT', 0.03475356101989746, -1, -1, -1, (5, 1))","('UNSAT', 0.03580284118652344, -1, -1, -1, (5, 1))","('UNSAT', 0.0342559814453125, -1, -1, -1, (5, 1))","('UNSAT', 0.026564359664916992, -1, -1, -1, (5, 1))","('UNSAT', 0.02689814567565918, -1, -1, -1, (5, 1))","('UNSAT', 0.025899887084960938, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.02659153938293457, -1, -1, -1, (6, 1))","('UNSAT', 0.026439905166625977, -1, -1, -1, (6, 1))","('UNSAT', 0.09769558906555176, -1, -1, -1, (6, 1))","('UNSAT', 0.02590632438659668, -1, -1, -1, (6, 1))","('UNSAT', 0.06740140914916992, -1, -1, -1, (6, 1))","('UNSAT', 0.03705024719238281, -1, -1, -1, (6, 1))","('UNSAT', 0.03931927680969238, -1, -1, -1, (6, 1))","('UNSAT', 0.0358273983001709, -1, -1, -1, (6, 1))","('UNSAT', 0.03494405746459961, -1, -1, -1, (6, 1))","('UNSAT', 0.026300668716430664, -1, -1, -1, (6, 1))","('UNSAT', 0.0260922908782959, -1, -1, -1, (6, 1))","('UNSAT', 0.02587127685546875, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.040068864822387695, -1, -1, -1, (1, 2))","('UNSAT', 0.05734372138977051, -1, -1, -1, (1, 2))","('UNSAT', 0.11510682106018066, -1, -1, -1, (1, 2))","('UNSAT', 0.0467381477355957, -1, -1, -1, (1, 2))","('UNSAT', 0.028409719467163086, -1, -1, -1, (1, 2))","('UNSAT', 0.027735233306884766, -1, -1, -1, (1, 2))","('UNSAT', 0.028209447860717773, -1, -1, -1, (1, 2))","('UNSAT', 0.027962207794189453, -1, -1, -1, (1, 2))","('UNSAT', 0.03760528564453125, -1, -1, -1, (1, 2))","('UNSAT', 0.030076980590820312, -1, -1, -1, (1, 2))","('UNSAT', 0.028488874435424805, -1, -1, -1, (1, 2))","('UNSAT', 0.04868483543395996, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.09142041206359863, -1, -1, -1, (2, 2))","('UNSAT', 0.10146594047546387, -1, -1, -1, (2, 2))","('SAT', 0.3921804428100586, 19.7106, 0.116779, 3.804017296716e-06, (2, 2))","('UNSAT', 0.08190083503723145, -1, -1, -1, (2, 2))","('UNSAT', 0.07992267608642578, -1, -1, -1, (2, 2))","('UNSAT', 0.03183794021606445, -1, -1, -1, (2, 2))","('UNSAT', 0.03892207145690918, -1, -1, -1, (2, 2))","('UNSAT', 0.030580759048461914, -1, -1, -1, (2, 2))","('UNSAT', 0.028576135635375977, -1, -1, -1, (2, 2))","('UNSAT', 0.07083868980407715, -1, -1, -1, (2, 2))","('UNSAT', 0.05481433868408203, -1, -1, -1, (2, 2))","('UNSAT', 0.09520268440246582, -1, -1, -1, (2, 2))"
