iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 5.7070770263671875, 57.2546, 0.324698, 2.0158751794950003e-05, (0, 1))","('SAT', 4.712602615356445, 38.9519, 0.229451, 1.107303887693e-05, (0, 1))","('UNSAT', 0.13150835037231445, -1, -1, -1, (0, 1))","('UNSAT', 0.0997612476348877, -1, -1, -1, (0, 1))","('UNSAT', 0.23308205604553223, -1, -1, -1, (0, 1))","('UNSAT', 0.10163545608520508, -1, -1, -1, (0, 1))","('UNSAT', 0.22835969924926758, -1, -1, -1, (0, 1))","('UNSAT', 0.09894132614135742, -1, -1, -1, (0, 1))","('UNSAT', 0.1351613998413086, -1, -1, -1, (0, 1))","('UNSAT', 0.13242101669311523, -1, -1, -1, (0, 1))","('UNSAT', 0.13375020027160645, -1, -1, -1, (0, 1))","('UNSAT', 0.22663474082946777, -1, -1, -1, (0, 1))","('UNSAT', 0.3676328659057617, -1, -1, -1, (0, 1))","('UNSAT', 0.44423818588256836, -1, -1, -1, (0, 1))","('SAT', 4.589929103851318, 30.5045, 0.126649, 7.940295290609e-06, (0, 1))","('UNSAT', 0.11452245712280273, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10516357421875, -1, -1, -1, (1, 1))","('UNSAT', 0.2253882884979248, -1, -1, -1, (1, 1))","('UNSAT', 2.285437822341919, -1, -1, -1, (1, 1))","('UNSAT', 0.23182415962219238, -1, -1, -1, (1, 1))","('UNSAT', 2.209479570388794, -1, -1, -1, (1, 1))","('UNSAT', 0.22830891609191895, -1, -1, -1, (1, 1))","('UNSAT', 0.11042642593383789, -1, -1, -1, (1, 1))","('UNSAT', 0.10490942001342773, -1, -1, -1, (1, 1))","('UNSAT', 0.10594892501831055, -1, -1, -1, (1, 1))","('UNSAT', 2.187746524810791, -1, -1, -1, (1, 1))","('SAT', 4.7924275398254395, 36.1361, 0.191323, 1.0416441000420001e-05, (1, 1))","('UNSAT', 0.17546415328979492, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 4.267241716384888, 27.6887, 0.126625, 6.677279088763e-06, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10394692420959473, -1, -1, -1, (2, 1))","('UNSAT', 0.22408294677734375, -1, -1, -1, (2, 1))","('UNSAT', 0.3678750991821289, -1, -1, -1, (2, 1))","('UNSAT', 0.22172069549560547, -1, -1, -1, (2, 1))","('UNSAT', 0.3627007007598877, -1, -1, -1, (2, 1))","('UNSAT', 0.21978974342346191, -1, -1, -1, (2, 1))","('UNSAT', 0.10744762420654297, -1, -1, -1, (2, 1))","('UNSAT', 0.10586380958557129, -1, -1, -1, (2, 1))","('UNSAT', 0.10896587371826172, -1, -1, -1, (2, 1))","('UNSAT', 0.3560183048248291, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.173004150390625, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10320281982421875, -1, -1, -1, (3, 1))","('UNSAT', 0.2273404598236084, -1, -1, -1, (3, 1))","('UNSAT', 0.359041690826416, -1, -1, -1, (3, 1))","('UNSAT', 0.22492599487304688, -1, -1, -1, (3, 1))","('UNSAT', 0.36273860931396484, -1, -1, -1, (3, 1))","('UNSAT', 0.22385072708129883, -1, -1, -1, (3, 1))","('UNSAT', 0.10427141189575195, -1, -1, -1, (3, 1))","('UNSAT', 0.10155940055847168, -1, -1, -1, (3, 1))","('UNSAT', 0.10093903541564941, -1, -1, -1, (3, 1))","('UNSAT', 0.35825657844543457, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.17496275901794434, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10089278221130371, -1, -1, -1, (4, 1))","('UNSAT', 0.2311108112335205, -1, -1, -1, (4, 1))","('UNSAT', 0.3522179126739502, -1, -1, -1, (4, 1))","('UNSAT', 0.22115516662597656, -1, -1, -1, (4, 1))","('UNSAT', 0.361675500869751, -1, -1, -1, (4, 1))","('UNSAT', 0.22175240516662598, -1, -1, -1, (4, 1))","('UNSAT', 0.10945367813110352, -1, -1, -1, (4, 1))","('UNSAT', 0.10251975059509277, -1, -1, -1, (4, 1))","('UNSAT', 0.10397624969482422, -1, -1, -1, (4, 1))","('UNSAT', 0.37012696266174316, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1742563247680664, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10219359397888184, -1, -1, -1, (5, 1))","('UNSAT', 0.2313981056213379, -1, -1, -1, (5, 1))","('UNSAT', 0.35242390632629395, -1, -1, -1, (5, 1))","('UNSAT', 0.22412776947021484, -1, -1, -1, (5, 1))","('UNSAT', 0.36128973960876465, -1, -1, -1, (5, 1))","('UNSAT', 0.22313451766967773, -1, -1, -1, (5, 1))","('UNSAT', 0.10394120216369629, -1, -1, -1, (5, 1))","('UNSAT', 0.10426497459411621, -1, -1, -1, (5, 1))","('UNSAT', 0.10065317153930664, -1, -1, -1, (5, 1))","('UNSAT', 0.37535715103149414, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.17914080619812012, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10275912284851074, -1, -1, -1, (6, 1))","('UNSAT', 0.22709989547729492, -1, -1, -1, (6, 1))","('UNSAT', 0.34613943099975586, -1, -1, -1, (6, 1))","('UNSAT', 0.2220783233642578, -1, -1, -1, (6, 1))","('UNSAT', 0.36269235610961914, -1, -1, -1, (6, 1))","('UNSAT', 0.2222597599029541, -1, -1, -1, (6, 1))","('UNSAT', 0.10474920272827148, -1, -1, -1, (6, 1))","('UNSAT', 0.10411238670349121, -1, -1, -1, (6, 1))","('UNSAT', 0.10311222076416016, -1, -1, -1, (6, 1))","('UNSAT', 0.3813917636871338, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.17743253707885742, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10569548606872559, -1, -1, -1, (7, 1))","('UNSAT', 0.22814679145812988, -1, -1, -1, (7, 1))","('UNSAT', 0.3553152084350586, -1, -1, -1, (7, 1))","('UNSAT', 0.21692872047424316, -1, -1, -1, (7, 1))","('UNSAT', 0.3777763843536377, -1, -1, -1, (7, 1))","('UNSAT', 0.2295370101928711, -1, -1, -1, (7, 1))","('UNSAT', 0.10593390464782715, -1, -1, -1, (7, 1))","('UNSAT', 0.10268616676330566, -1, -1, -1, (7, 1))","('UNSAT', 0.10228276252746582, -1, -1, -1, (7, 1))","('UNSAT', 0.37036705017089844, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.17745518684387207, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10298562049865723, -1, -1, -1, (8, 1))","('UNSAT', 0.23088788986206055, -1, -1, -1, (8, 1))","('UNSAT', 0.37114691734313965, -1, -1, -1, (8, 1))","('UNSAT', 0.21857428550720215, -1, -1, -1, (8, 1))","('UNSAT', 0.3779942989349365, -1, -1, -1, (8, 1))","('UNSAT', 0.23021245002746582, -1, -1, -1, (8, 1))","('UNSAT', 0.10191464424133301, -1, -1, -1, (8, 1))","('UNSAT', 0.10468530654907227, -1, -1, -1, (8, 1))","('UNSAT', 0.09924125671386719, -1, -1, -1, (8, 1))","('UNSAT', 0.3703153133392334, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18040251731872559, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
