iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.35028910636901855, 30.5045, 0.10483, 6.620246495004e-06, (0, 1))","('UNSAT', 0.024541139602661133, -1, -1, -1, (0, 1))","('UNSAT', 0.02868342399597168, -1, -1, -1, (0, 1))","('UNSAT', 0.045372724533081055, -1, -1, -1, (0, 1))","('UNSAT', 0.027255535125732422, -1, -1, -1, (0, 1))","('UNSAT', 0.04503655433654785, -1, -1, -1, (0, 1))","('UNSAT', 0.02698516845703125, -1, -1, -1, (0, 1))","('UNSAT', 0.045233726501464844, -1, -1, -1, (0, 1))","('UNSAT', 0.02756357192993164, -1, -1, -1, (0, 1))","('UNSAT', 0.04758715629577637, -1, -1, -1, (0, 1))","('UNSAT', 0.026473283767700195, -1, -1, -1, (0, 1))","('UNSAT', 0.0466001033782959, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.019254207611083984, -1, -1, -1, (1, 1))","('UNSAT', 0.036691904067993164, -1, -1, -1, (1, 1))","('UNSAT', 0.061821699142456055, -1, -1, -1, (1, 1))","('UNSAT', 0.11617159843444824, -1, -1, -1, (1, 1))","('UNSAT', 0.10942435264587402, -1, -1, -1, (1, 1))","('UNSAT', 0.034430742263793945, -1, -1, -1, (1, 1))","('UNSAT', 0.06311750411987305, -1, -1, -1, (1, 1))","('UNSAT', 0.11419272422790527, -1, -1, -1, (1, 1))","('UNSAT', 0.11310648918151855, -1, -1, -1, (1, 1))","('UNSAT', 0.034735918045043945, -1, -1, -1, (1, 1))","('UNSAT', 0.06263113021850586, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.060090065002441406, -1, -1, -1, (2, 1))","('UNSAT', 0.06856012344360352, -1, -1, -1, (2, 1))","('UNSAT', 0.06258201599121094, -1, -1, -1, (2, 1))","('UNSAT', 0.08585858345031738, -1, -1, -1, (2, 1))","('UNSAT', 0.08455014228820801, -1, -1, -1, (2, 1))","('UNSAT', 0.06678032875061035, -1, -1, -1, (2, 1))","('UNSAT', 0.06443381309509277, -1, -1, -1, (2, 1))","('UNSAT', 0.08232617378234863, -1, -1, -1, (2, 1))","('UNSAT', 0.08707547187805176, -1, -1, -1, (2, 1))","('UNSAT', 0.06722474098205566, -1, -1, -1, (2, 1))","('UNSAT', 0.06339907646179199, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08264660835266113, -1, -1, -1, (3, 1))","('UNSAT', 0.06899762153625488, -1, -1, -1, (3, 1))","('UNSAT', 0.06465649604797363, -1, -1, -1, (3, 1))","('UNSAT', 0.11460041999816895, -1, -1, -1, (3, 1))","('UNSAT', 0.0863656997680664, -1, -1, -1, (3, 1))","('UNSAT', 0.06672239303588867, -1, -1, -1, (3, 1))","('UNSAT', 0.06332683563232422, -1, -1, -1, (3, 1))","('UNSAT', 0.11512494087219238, -1, -1, -1, (3, 1))","('UNSAT', 0.08751583099365234, -1, -1, -1, (3, 1))","('UNSAT', 0.06700015068054199, -1, -1, -1, (3, 1))","('UNSAT', 0.06729555130004883, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07875680923461914, -1, -1, -1, (4, 1))","('UNSAT', 0.06821584701538086, -1, -1, -1, (4, 1))","('UNSAT', 0.07052493095397949, -1, -1, -1, (4, 1))","('UNSAT', 0.11093950271606445, -1, -1, -1, (4, 1))","('UNSAT', 0.0853579044342041, -1, -1, -1, (4, 1))","('UNSAT', 0.06282448768615723, -1, -1, -1, (4, 1))","('UNSAT', 0.06363081932067871, -1, -1, -1, (4, 1))","('UNSAT', 0.11533117294311523, -1, -1, -1, (4, 1))","('UNSAT', 0.08714818954467773, -1, -1, -1, (4, 1))","('UNSAT', 0.06616449356079102, -1, -1, -1, (4, 1))","('UNSAT', 0.06717610359191895, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.13855862617492676, -1, -1, -1, (5, 1))","('UNSAT', 0.06922054290771484, -1, -1, -1, (5, 1))","('UNSAT', 0.06600737571716309, -1, -1, -1, (5, 1))","('UNSAT', 0.11241292953491211, -1, -1, -1, (5, 1))","('UNSAT', 0.08651423454284668, -1, -1, -1, (5, 1))","('UNSAT', 0.06921267509460449, -1, -1, -1, (5, 1))","('UNSAT', 0.06671833992004395, -1, -1, -1, (5, 1))","('UNSAT', 0.11571002006530762, -1, -1, -1, (5, 1))","('UNSAT', 0.08747529983520508, -1, -1, -1, (5, 1))","('UNSAT', 0.0636906623840332, -1, -1, -1, (5, 1))","('UNSAT', 0.06695032119750977, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1344296932220459, -1, -1, -1, (6, 1))","('UNSAT', 0.06753659248352051, -1, -1, -1, (6, 1))","('UNSAT', 0.06463456153869629, -1, -1, -1, (6, 1))","('UNSAT', 0.11376166343688965, -1, -1, -1, (6, 1))","('UNSAT', 0.08524346351623535, -1, -1, -1, (6, 1))","('UNSAT', 0.06411170959472656, -1, -1, -1, (6, 1))","('UNSAT', 0.06425142288208008, -1, -1, -1, (6, 1))","('UNSAT', 0.11167359352111816, -1, -1, -1, (6, 1))","('UNSAT', 0.08502650260925293, -1, -1, -1, (6, 1))","('UNSAT', 0.06415510177612305, -1, -1, -1, (6, 1))","('UNSAT', 0.06844830513000488, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028669357299804688, -1, -1, -1, (1, 2))","('UNSAT', 0.11925721168518066, -1, -1, -1, (1, 2))","('UNSAT', 0.05327463150024414, -1, -1, -1, (1, 2))","('UNSAT', 0.11481451988220215, -1, -1, -1, (1, 2))","('UNSAT', 0.0623321533203125, -1, -1, -1, (1, 2))","('UNSAT', 0.11120414733886719, -1, -1, -1, (1, 2))","('UNSAT', 0.052483558654785156, -1, -1, -1, (1, 2))","('UNSAT', 0.12022209167480469, -1, -1, -1, (1, 2))","('UNSAT', 0.0626978874206543, -1, -1, -1, (1, 2))","('UNSAT', 0.11281037330627441, -1, -1, -1, (1, 2))","('UNSAT', 0.05080008506774902, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04093217849731445, -1, -1, -1, (2, 2))","('SAT', 0.32932090759277344, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.30946826934814453, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.30344653129577637, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.28945136070251465, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.2934563159942627, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.3015730381011963, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.30433177947998047, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.2931787967681885, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.2904074192047119, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))","('SAT', 0.3077988624572754, 20.1799, 0.080821, 4.2852284423129995e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1458752155303955, -1, -1, -1, (3, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.28512096405029297, 20.1799, 0.080821, 4.2852284423129995e-06, (4, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
