iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.03451251983642578, -1, -1, -1, (0, 1))","('UNSAT', 0.027489900588989258, -1, -1, -1, (0, 1))","('UNSAT', 0.019617080688476562, -1, -1, -1, (0, 1))","('UNSAT', 0.06453180313110352, -1, -1, -1, (0, 1))","('UNSAT', 0.03454136848449707, -1, -1, -1, (0, 1))","('UNSAT', 0.0331273078918457, -1, -1, -1, (0, 1))","('UNSAT', 0.03272294998168945, -1, -1, -1, (0, 1))","('UNSAT', 0.03262138366699219, -1, -1, -1, (0, 1))","('UNSAT', 0.033693552017211914, -1, -1, -1, (0, 1))","('UNSAT', 0.032141923904418945, -1, -1, -1, (0, 1))","('UNSAT', 0.03259873390197754, -1, -1, -1, (0, 1))","('UNSAT', 0.03422713279724121, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.03842663764953613, -1, -1, -1, (1, 1))","('UNSAT', 0.05084419250488281, -1, -1, -1, (1, 1))","('UNSAT', 0.04888319969177246, -1, -1, -1, (1, 1))","('UNSAT', 0.037899017333984375, -1, -1, -1, (1, 1))","('UNSAT', 0.02523016929626465, -1, -1, -1, (1, 1))","('UNSAT', 0.027927875518798828, -1, -1, -1, (1, 1))","('UNSAT', 0.02473759651184082, -1, -1, -1, (1, 1))","('UNSAT', 0.024994850158691406, -1, -1, -1, (1, 1))","('UNSAT', 0.025580406188964844, -1, -1, -1, (1, 1))","('UNSAT', 0.02487468719482422, -1, -1, -1, (1, 1))","('UNSAT', 0.026507854461669922, -1, -1, -1, (1, 1))","('UNSAT', 0.025160551071166992, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.0649876594543457, -1, -1, -1, (2, 1))","('UNSAT', 0.04964804649353027, -1, -1, -1, (2, 1))","('UNSAT', 0.0487520694732666, -1, -1, -1, (2, 1))","('UNSAT', 0.08207893371582031, -1, -1, -1, (2, 1))","('UNSAT', 0.03354501724243164, -1, -1, -1, (2, 1))","('UNSAT', 0.03330039978027344, -1, -1, -1, (2, 1))","('UNSAT', 0.03376269340515137, -1, -1, -1, (2, 1))","('UNSAT', 0.03306293487548828, -1, -1, -1, (2, 1))","('UNSAT', 0.0349581241607666, -1, -1, -1, (2, 1))","('UNSAT', 0.03351640701293945, -1, -1, -1, (2, 1))","('UNSAT', 0.03382992744445801, -1, -1, -1, (2, 1))","('UNSAT', 0.03413844108581543, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.0721278190612793, -1, -1, -1, (3, 1))","('UNSAT', 0.09013175964355469, -1, -1, -1, (3, 1))","('UNSAT', 0.06585979461669922, -1, -1, -1, (3, 1))","('UNSAT', 0.11086797714233398, -1, -1, -1, (3, 1))","('UNSAT', 0.10550212860107422, -1, -1, -1, (3, 1))","('UNSAT', 0.10220646858215332, -1, -1, -1, (3, 1))","('UNSAT', 0.10126852989196777, -1, -1, -1, (3, 1))","('UNSAT', 0.10540628433227539, -1, -1, -1, (3, 1))","('UNSAT', 0.10161662101745605, -1, -1, -1, (3, 1))","('UNSAT', 0.0996100902557373, -1, -1, -1, (3, 1))","('UNSAT', 0.10215640068054199, -1, -1, -1, (3, 1))","('UNSAT', 0.10319399833679199, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.08220911026000977, -1, -1, -1, (4, 1))","('UNSAT', 0.050612688064575195, -1, -1, -1, (4, 1))","('UNSAT', 0.04708409309387207, -1, -1, -1, (4, 1))","('UNSAT', 0.10976529121398926, -1, -1, -1, (4, 1))","('UNSAT', 0.08306717872619629, -1, -1, -1, (4, 1))","('UNSAT', 0.07821869850158691, -1, -1, -1, (4, 1))","('UNSAT', 0.07974123954772949, -1, -1, -1, (4, 1))","('UNSAT', 0.07890605926513672, -1, -1, -1, (4, 1))","('UNSAT', 0.08085298538208008, -1, -1, -1, (4, 1))","('UNSAT', 0.07840871810913086, -1, -1, -1, (4, 1))","('UNSAT', 0.08121967315673828, -1, -1, -1, (4, 1))","('UNSAT', 0.0837407112121582, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.08422136306762695, -1, -1, -1, (5, 1))","('UNSAT', 0.05074596405029297, -1, -1, -1, (5, 1))","('UNSAT', 0.08822250366210938, -1, -1, -1, (5, 1))","('UNSAT', 0.1074514389038086, -1, -1, -1, (5, 1))","('UNSAT', 0.07986688613891602, -1, -1, -1, (5, 1))","('UNSAT', 0.07791614532470703, -1, -1, -1, (5, 1))","('UNSAT', 0.0805215835571289, -1, -1, -1, (5, 1))","('UNSAT', 0.07888388633728027, -1, -1, -1, (5, 1))","('UNSAT', 0.0776052474975586, -1, -1, -1, (5, 1))","('UNSAT', 0.08086466789245605, -1, -1, -1, (5, 1))","('UNSAT', 0.07900857925415039, -1, -1, -1, (5, 1))","('UNSAT', 0.07965564727783203, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.08441877365112305, -1, -1, -1, (6, 1))","('UNSAT', 0.0908820629119873, -1, -1, -1, (6, 1))","('UNSAT', 0.09652256965637207, -1, -1, -1, (6, 1))","('UNSAT', 0.10840535163879395, -1, -1, -1, (6, 1))","('UNSAT', 0.08039474487304688, -1, -1, -1, (6, 1))","('UNSAT', 0.08009457588195801, -1, -1, -1, (6, 1))","('UNSAT', 0.0806424617767334, -1, -1, -1, (6, 1))","('UNSAT', 0.0790109634399414, -1, -1, -1, (6, 1))","('UNSAT', 0.08170175552368164, -1, -1, -1, (6, 1))","('UNSAT', 0.07825422286987305, -1, -1, -1, (6, 1))","('UNSAT', 0.07965779304504395, -1, -1, -1, (6, 1))","('UNSAT', 0.08279848098754883, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.09828925132751465, -1, -1, -1, (1, 2))","('UNSAT', 0.06448650360107422, -1, -1, -1, (1, 2))","('UNSAT', 0.15333175659179688, -1, -1, -1, (1, 2))","('UNSAT', 0.11614775657653809, -1, -1, -1, (1, 2))","('UNSAT', 0.034841060638427734, -1, -1, -1, (1, 2))","('UNSAT', 0.0339360237121582, -1, -1, -1, (1, 2))","('UNSAT', 0.03477668762207031, -1, -1, -1, (1, 2))","('UNSAT', 0.0347592830657959, -1, -1, -1, (1, 2))","('UNSAT', 0.03534054756164551, -1, -1, -1, (1, 2))","('UNSAT', 0.034665584564208984, -1, -1, -1, (1, 2))","('UNSAT', 0.03454017639160156, -1, -1, -1, (1, 2))","('UNSAT', 0.03467702865600586, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.19899940490722656, -1, -1, -1, (2, 2))","('UNSAT', 0.19665980339050293, -1, -1, -1, (2, 2))","('SAT', 0.30167245864868164, 17.8334, 0.066593, 3.626155375969e-06, (2, 2))","('SAT', 0.29846882820129395, 15.9562, 0.066593, 3.215688366254e-06, (2, 2))","('UNSAT', 0.10590982437133789, -1, -1, -1, (2, 2))","('UNSAT', 0.10473155975341797, -1, -1, -1, (2, 2))","('UNSAT', 0.10432791709899902, -1, -1, -1, (2, 2))","('UNSAT', 0.10567688941955566, -1, -1, -1, (2, 2))","('UNSAT', 0.1087188720703125, -1, -1, -1, (2, 2))","('UNSAT', 0.10174775123596191, -1, -1, -1, (2, 2))","('UNSAT', 0.10772395133972168, -1, -1, -1, (2, 2))","('UNSAT', 0.10590815544128418, -1, -1, -1, (2, 2))"
